tchextid,studuuid,stdextid,classtitle,classcode,ag1,ag2,ag3,ag4,ag5,groupid
tch_20200628-214431_54,4c6a381c-b960-11ea-94cc-0242ac110002,std_1593363399297_54,class_20200628-214431_54,bJ4q-VwTu,6622c716-1a97-4fcb-97d2-2f6d24bba11e,59d84497-b1e5-4371-a307-f1c31ffd7024,51951a86-7299-45de-a7c9-679b1e3d5d03,b4d9afbd-13cb-4af2-b5fc-40996c207e72,0f80de73-f87f-46cd-9a76-3a8765a4eea1,48ed2839-85c5-46e2-8bc1-434952ea5469
tch_20200628-214431_50,514cadc7-b960-11ea-840b-0242ac110002,std_1593363407494_50,class_20200628-214431_50,tWFp-4ybn,598e4d92-1549-458a-a7d9-ae38f8a178d7,4fd43205-426f-4668-ab5c-13c8543ba676,95ae6064-1aa7-48f8-962b-ce70b64774dc,263d73ac-85cf-4c3a-897a-eb6252262e87,474b12dc-3d89-4e84-b2fd-6d10592daffb,f98caa50-dd4d-43b3-866f-811f8d0c28cf
tch_20200628-214431_65,50a4387e-b960-11ea-840b-0242ac110002,std_1593363406410_65,class_20200628-214431_65,U2ka-3sRA,23244874-3ac8-4691-bb93-3a6c3794d65a,6e810775-3ee0-4959-bb22-b4d2984d1987,c2433c67-bf22-4ec7-9f0a-8cd88e5cd031,ee048113-8ce4-4d3d-ae55-82aaa6df8596,011fa20a-534f-44d1-9b69-d07703440bcf,55e3e3c0-0f29-4450-b65a-ff5653c2e3ae
tch_20200628-214431_59,5254cecd-b960-11ea-840b-0242ac110002,std_1593363409219_59,class_20200628-214431_59,UVHw-6jcR,55d317e9-ff7c-4314-8e83-ad200bd9f26a,a10362d9-3673-4b60-a3ea-20979ce074a6,65bea166-4562-495b-8aa8-330a6ef4d197,5c173518-42eb-48c4-8f9c-bcd7d539c8db,73e80b0a-d052-436c-bc05-a8bc3987d80c,a9baa61f-e95a-4920-96f1-46677674e713
tch_20200628-214431_61,52a1b609-b960-11ea-94cc-0242ac110002,std_1593363409692_61,class_20200628-214431_61,gXa3-6w48,80aff20d-0002-4f2d-b9e8-6be8c211014e,b90658f3-1b8e-4d1f-bc4e-b7fc405c421c,92dbaf50-f644-4fe1-a640-0aa3437e5703,3fd793da-bf4f-4ee1-8453-ce8134688995,296e44f0-8038-452e-8f9a-ec0350968724,7bdfecb4-023c-48bc-9721-abf7566f5c9c
tch_20200628-214431_64,541c6fa1-b960-11ea-840b-0242ac110002,std_1593363412203_64,class_20200628-214431_64,tZbQ-nBGg,a6432d12-9c11-4035-ad81-a178bf653fbc,5d13ae6b-c705-4661-a1f4-22f0bc995cdb,0541dc2b-930f-4c36-89b0-734ab7b89aa6,b4bc7b63-d458-4f55-89c9-e274e2530de4,2b01adb4-dcd9-4e75-92f5-70c4d249d72a,1307b754-b458-4cb5-9a51-6bd8afabe2fb
tch_20200628-214431_56,52e28f8d-b960-11ea-840b-0242ac110002,std_1593363410153_56,class_20200628-214431_56,yBU3-k7Xt,6237e6f3-5682-4df0-a0a1-c65afab20303,51224283-0bc8-4672-b783-3c90ab26dc1c,6f0c04ec-0e8f-4148-8b32-f0c2b14f4e00,d1279dc6-2457-4280-9b7c-c69c314e774e,dce5bdf9-0a35-4882-899b-9c660f089800,8a0bc534-10f7-4217-b889-581d549625e8
tch_20200628-214431_52,56072864-b960-11ea-94cc-0242ac110002,std_1593363415429_52,class_20200628-214431_52,H8LX-2w4t,97745798-e682-46a2-862e-9d861d441642,e8d63955-1974-4c12-bc6b-fa1d129535a7,55c3d8c7-939d-4bc1-bf5c-0ced59968e0e,22ce011b-194f-49a2-9a80-ecae5a4b5e0a,3edd4212-8a1b-4302-af7a-1ddd20c13032,989a3222-44e4-46f0-9e90-c7a493c66201
tch_20200628-214431_60,54d4c2fc-b960-11ea-94cc-0242ac110002,std_1593363413433_60,class_20200628-214431_60,U4D4-38FM,66c7f3ac-1a1e-4696-9f2e-598678b593a7,015ec48a-cd79-4fe5-b497-c14a748e4222,221aee30-3599-4ef3-b752-88e595070263,f604710f-53db-40a4-92f6-8b9672fef46e,7da9d340-3335-42e4-841c-5b5ad1e65b5a,17d052d7-41e6-4360-ae8c-f5be5ed5baa9
tch_20200628-214431_51,5a8d2571-b960-11ea-94cc-0242ac110002,std_1593363423009_51,class_20200628-214431_51,4eE2-k2mq,ab3919ef-445a-46f1-b809-9302f9b311e0,8710a538-412a-48f3-992f-88ce7cb1d6ad,a04d7d99-8994-4858-b57b-3b0114558c21,85520a22-6fe6-41bf-b37c-4aa1d19432f4,76558c38-5610-43df-b969-817d6b2ed5e7,2ed9c98d-1175-4a18-84ad-64f880a47465
tch_20200628-214431_62,59e525c8-b960-11ea-94cc-0242ac110002,std_1593363421918_62,class_20200628-214431_62,an64-QVYp,3d51bace-7329-48b8-86e4-6bcbb55fd37e,cfed43ec-66d1-429b-8403-a423df31546a,1aed040a-bf52-42cd-941f-90ba92470372,5f1c00e4-2b62-44a9-94fd-759c16b6f919,82971fa7-8d02-43c5-b163-0dc9e5a43950,c18bc413-043b-4d2d-81a1-d11e630c332a
tch_20200628-214431_55,5a8f218d-b960-11ea-840b-0242ac110002,std_1593363423040_55,class_20200628-214431_55,qwvm-EM4x,e8b3f96a-4285-4ea2-92d6-dd64ca4b1808,3bf53961-16fe-42f2-8c4f-0add66e00c4f,472ca59f-e20a-4046-9190-765d35750192,5d35f053-e0d9-4717-8a48-abe7dba3fa25,b5ff11c6-8015-4704-99ec-448f54e998fe,e42c90a3-e313-48a4-9736-2578e7b2de73
tch_20200628-214431_50,5fa7e927-b960-11ea-840b-0242ac110002,std_1593363431589_50,class_20200628-214431_50,tWFp-4ybn,598e4d92-1549-458a-a7d9-ae38f8a178d7,4fd43205-426f-4668-ab5c-13c8543ba676,95ae6064-1aa7-48f8-962b-ce70b64774dc,263d73ac-85cf-4c3a-897a-eb6252262e87,474b12dc-3d89-4e84-b2fd-6d10592daffb,f98caa50-dd4d-43b3-866f-811f8d0c28cf
tch_20200628-214431_66,602fdd91-b960-11ea-840b-0242ac110002,std_1593363432450_66,class_20200628-214431_66,6eh7-8HYz,8633e7d0-b178-4df6-b06c-c7b25c68250e,d46aad36-4cb6-4b21-bb22-d746515c0b43,edef91e7-1269-4fc0-b872-94faf55d8a45,01feba33-cdf4-4636-88df-7d7d7c1f3d64,852b3c12-63d0-4c9f-96bb-0ac3a5f43b73,f46bcd6d-9c16-4402-be74-a692a414e26e
tch_20200628-214431_57,62658237-b960-11ea-94cc-0242ac110002,std_1593363436158_57,class_20200628-214431_57,7TN6-8BK2,5d14d504-a814-4ff2-a43b-7d81102cb926,a6f37742-fa84-44aa-a544-7696194252f4,3e21a98d-5680-4bd0-b8a5-03489f02a83c,e75fa7bd-65bb-480e-a907-db29349e9011,4028b080-15f2-4420-ac3a-236c3effdff7,69efa3cd-f45f-428b-bd55-995440b0f604
tch_20200628-214431_65,6092973d-b960-11ea-94cc-0242ac110002,std_1593363433129_65,class_20200628-214431_65,U2ka-3sRA,23244874-3ac8-4691-bb93-3a6c3794d65a,6e810775-3ee0-4959-bb22-b4d2984d1987,c2433c67-bf22-4ec7-9f0a-8cd88e5cd031,ee048113-8ce4-4d3d-ae55-82aaa6df8596,011fa20a-534f-44d1-9b69-d07703440bcf,55e3e3c0-0f29-4450-b65a-ff5653c2e3ae
tch_20200628-214431_58,631968b6-b960-11ea-94cc-0242ac110002,std_1593363437356_58,class_20200628-214431_58,JoNR-3uFq,4995c7bc-7b7b-45bb-bf29-d61691d535c6,76b92564-a1c7-44f7-b5a4-0e942e6671ba,13bfbb49-7648-4172-ab69-5a020800e5e5,378db09e-e887-4299-b3b5-a56c9a3c3538,736b2ac0-4d55-44e1-a81c-6fb661e9c59b,d0f82062-60b0-4a73-a147-4b6446b0e822
tch_20200628-214431_64,63812bfb-b960-11ea-94cc-0242ac110002,std_1593363438046_64,class_20200628-214431_64,tZbQ-nBGg,a6432d12-9c11-4035-ad81-a178bf653fbc,5d13ae6b-c705-4661-a1f4-22f0bc995cdb,0541dc2b-930f-4c36-89b0-734ab7b89aa6,b4bc7b63-d458-4f55-89c9-e274e2530de4,2b01adb4-dcd9-4e75-92f5-70c4d249d72a,1307b754-b458-4cb5-9a51-6bd8afabe2fb
tch_20200628-214431_61,63812bf9-b960-11ea-94cc-0242ac110002,std_1593363438033_61,class_20200628-214431_61,gXa3-6w48,80aff20d-0002-4f2d-b9e8-6be8c211014e,b90658f3-1b8e-4d1f-bc4e-b7fc405c421c,92dbaf50-f644-4fe1-a640-0aa3437e5703,3fd793da-bf4f-4ee1-8453-ce8134688995,296e44f0-8038-452e-8f9a-ec0350968724,7bdfecb4-023c-48bc-9721-abf7566f5c9c
tch_20200628-214431_56,63faa12c-b960-11ea-840b-0242ac110002,std_1593363438842_56,class_20200628-214431_56,yBU3-k7Xt,6237e6f3-5682-4df0-a0a1-c65afab20303,51224283-0bc8-4672-b783-3c90ab26dc1c,6f0c04ec-0e8f-4148-8b32-f0c2b14f4e00,d1279dc6-2457-4280-9b7c-c69c314e774e,dce5bdf9-0a35-4882-899b-9c660f089800,8a0bc534-10f7-4217-b889-581d549625e8
tch_20200628-214431_53,64242209-b960-11ea-94cc-0242ac110002,std_1593363439076_53,class_20200628-214431_53,RTgi-LcgN,2718d025-b77d-43bc-841d-fcff91fa57a7,f58e634e-6a8b-4f07-8c1c-2e6734df4fa2,d9b4d42d-2344-4842-af5e-f99e259d50ee,7e37836a-5e03-4c35-a5b4-c9ed503fbabe,d0230337-95b0-4141-9185-6297ec14831a,737cc206-792e-4c97-af94-e64f43f5c738
tch_20200628-214431_52,65edbeae-b960-11ea-94cc-0242ac110002,std_1593363442077_52,class_20200628-214431_52,H8LX-2w4t,97745798-e682-46a2-862e-9d861d441642,e8d63955-1974-4c12-bc6b-fa1d129535a7,55c3d8c7-939d-4bc1-bf5c-0ced59968e0e,22ce011b-194f-49a2-9a80-ecae5a4b5e0a,3edd4212-8a1b-4302-af7a-1ddd20c13032,989a3222-44e4-46f0-9e90-c7a493c66201
tch_20200628-214431_60,6642e43c-b960-11ea-94cc-0242ac110002,std_1593363442661_60,class_20200628-214431_60,U4D4-38FM,66c7f3ac-1a1e-4696-9f2e-598678b593a7,015ec48a-cd79-4fe5-b497-c14a748e4222,221aee30-3599-4ef3-b752-88e595070263,f604710f-53db-40a4-92f6-8b9672fef46e,7da9d340-3335-42e4-841c-5b5ad1e65b5a,17d052d7-41e6-4360-ae8c-f5be5ed5baa9
tch_20200628-214431_54,6a4cac65-b960-11ea-840b-0242ac110002,std_1593363449429_54,class_20200628-214431_54,bJ4q-VwTu,6622c716-1a97-4fcb-97d2-2f6d24bba11e,59d84497-b1e5-4371-a307-f1c31ffd7024,51951a86-7299-45de-a7c9-679b1e3d5d03,b4d9afbd-13cb-4af2-b5fc-40996c207e72,0f80de73-f87f-46cd-9a76-3a8765a4eea1,b48bab18-6f45-4fd1-b800-f3589e8dedda
tch_20200628-214431_51,6ab706cc-b960-11ea-840b-0242ac110002,std_1593363450148_51,class_20200628-214431_51,4eE2-k2mq,ab3919ef-445a-46f1-b809-9302f9b311e0,8710a538-412a-48f3-992f-88ce7cb1d6ad,a04d7d99-8994-4858-b57b-3b0114558c21,85520a22-6fe6-41bf-b37c-4aa1d19432f4,76558c38-5610-43df-b969-817d6b2ed5e7,2ed9c98d-1175-4a18-84ad-64f880a47465
tch_20200628-214431_63,6b09938c-b960-11ea-94cc-0242ac110002,std_1593363450690_63,class_20200628-214431_63,C9pe-JHxn,b495f1e2-ce1a-478c-a43a-e5faba11cfa4,041c8fa8-6b6c-4155-b418-d9403baf5fe0,f1b55c59-47f1-4aad-9e1b-bc014ed87c9a,cca1fa1a-63fc-483d-8e71-0c0a80a10c8b,bb02b838-3771-4e80-bb79-d1801c3359c0,4b36ace5-51d1-421c-97ea-4a8137d8a3c6
tch_20200628-214431_55,6cd1f7bd-b960-11ea-94cc-0242ac110002,std_1593363453659_55,class_20200628-214431_55,qwvm-EM4x,e8b3f96a-4285-4ea2-92d6-dd64ca4b1808,3bf53961-16fe-42f2-8c4f-0add66e00c4f,472ca59f-e20a-4046-9190-765d35750192,5d35f053-e0d9-4717-8a48-abe7dba3fa25,b5ff11c6-8015-4704-99ec-448f54e998fe,e42c90a3-e313-48a4-9736-2578e7b2de73
tch_20200628-214431_62,6b00445d-b960-11ea-840b-0242ac110002,std_1593363450619_62,class_20200628-214431_62,an64-QVYp,3d51bace-7329-48b8-86e4-6bcbb55fd37e,cfed43ec-66d1-429b-8403-a423df31546a,1aed040a-bf52-42cd-941f-90ba92470372,5f1c00e4-2b62-44a9-94fd-759c16b6f919,82971fa7-8d02-43c5-b163-0dc9e5a43950,c18bc413-043b-4d2d-81a1-d11e630c332a
tch_20200628-214431_66,70dc5c5d-b960-11ea-94cc-0242ac110002,std_1593363460460_66,class_20200628-214431_66,6eh7-8HYz,8633e7d0-b178-4df6-b06c-c7b25c68250e,d46aad36-4cb6-4b21-bb22-d746515c0b43,edef91e7-1269-4fc0-b872-94faf55d8a45,01feba33-cdf4-4636-88df-7d7d7c1f3d64,852b3c12-63d0-4c9f-96bb-0ac3a5f43b73,f46bcd6d-9c16-4402-be74-a692a414e26e
tch_20200628-214431_50,70496b36-b960-11ea-94cc-0242ac110002,std_1593363459490_50,class_20200628-214431_50,tWFp-4ybn,598e4d92-1549-458a-a7d9-ae38f8a178d7,4fd43205-426f-4668-ab5c-13c8543ba676,95ae6064-1aa7-48f8-962b-ce70b64774dc,263d73ac-85cf-4c3a-897a-eb6252262e87,474b12dc-3d89-4e84-b2fd-6d10592daffb,f98caa50-dd4d-43b3-866f-811f8d0c28cf
tch_20200628-214431_59,708e8a33-b960-11ea-94cc-0242ac110002,std_1593363459922_59,class_20200628-214431_59,UVHw-6jcR,55d317e9-ff7c-4314-8e83-ad200bd9f26a,a10362d9-3673-4b60-a3ea-20979ce074a6,65bea166-4562-495b-8aa8-330a6ef4d197,5c173518-42eb-48c4-8f9c-bcd7d539c8db,73e80b0a-d052-436c-bc05-a8bc3987d80c,a995a3a0-9c6e-4001-a50d-4db8fa47c883
tch_20200628-214431_58,719a2d7f-b960-11ea-840b-0242ac110002,std_1593363461705_58,class_20200628-214431_58,JoNR-3uFq,4995c7bc-7b7b-45bb-bf29-d61691d535c6,76b92564-a1c7-44f7-b5a4-0e942e6671ba,13bfbb49-7648-4172-ab69-5a020800e5e5,378db09e-e887-4299-b3b5-a56c9a3c3538,736b2ac0-4d55-44e1-a81c-6fb661e9c59b,d0f82062-60b0-4a73-a147-4b6446b0e822
tch_20200628-214431_57,717603d8-b960-11ea-840b-0242ac110002,std_1593363461425_57,class_20200628-214431_57,7TN6-8BK2,5d14d504-a814-4ff2-a43b-7d81102cb926,a6f37742-fa84-44aa-a544-7696194252f4,3e21a98d-5680-4bd0-b8a5-03489f02a83c,e75fa7bd-65bb-480e-a907-db29349e9011,4028b080-15f2-4420-ac3a-236c3effdff7,69efa3cd-f45f-428b-bd55-995440b0f604
tch_20200628-214431_65,7185bbcb-b960-11ea-94cc-0242ac110002,std_1593363461555_65,class_20200628-214431_65,U2ka-3sRA,23244874-3ac8-4691-bb93-3a6c3794d65a,6e810775-3ee0-4959-bb22-b4d2984d1987,c2433c67-bf22-4ec7-9f0a-8cd88e5cd031,ee048113-8ce4-4d3d-ae55-82aaa6df8596,011fa20a-534f-44d1-9b69-d07703440bcf,55e3e3c0-0f29-4450-b65a-ff5653c2e3ae
tch_20200628-214431_61,72c73c9b-b960-11ea-840b-0242ac110002,std_1593363463677_61,class_20200628-214431_61,gXa3-6w48,80aff20d-0002-4f2d-b9e8-6be8c211014e,b90658f3-1b8e-4d1f-bc4e-b7fc405c421c,92dbaf50-f644-4fe1-a640-0aa3437e5703,3fd793da-bf4f-4ee1-8453-ce8134688995,296e44f0-8038-452e-8f9a-ec0350968724,7bdfecb4-023c-48bc-9721-abf7566f5c9c
tch_20200628-214431_56,7301381e-b960-11ea-840b-0242ac110002,std_1593363464058_56,class_20200628-214431_56,yBU3-k7Xt,6237e6f3-5682-4df0-a0a1-c65afab20303,51224283-0bc8-4672-b783-3c90ab26dc1c,6f0c04ec-0e8f-4148-8b32-f0c2b14f4e00,d1279dc6-2457-4280-9b7c-c69c314e774e,dce5bdf9-0a35-4882-899b-9c660f089800,8a0bc534-10f7-4217-b889-581d549625e8
tch_20200628-214431_53,7334cae2-b960-11ea-94cc-0242ac110002,std_1593363464349_53,class_20200628-214431_53,RTgi-LcgN,2718d025-b77d-43bc-841d-fcff91fa57a7,f58e634e-6a8b-4f07-8c1c-2e6734df4fa2,d9b4d42d-2344-4842-af5e-f99e259d50ee,7e37836a-5e03-4c35-a5b4-c9ed503fbabe,d0230337-95b0-4141-9185-6297ec14831a,737cc206-792e-4c97-af94-e64f43f5c738
tch_20200628-214431_60,757d0d0d-b960-11ea-94cc-0242ac110002,std_1593363468230_60,class_20200628-214431_60,U4D4-38FM,66c7f3ac-1a1e-4696-9f2e-598678b593a7,015ec48a-cd79-4fe5-b497-c14a748e4222,221aee30-3599-4ef3-b752-88e595070263,f604710f-53db-40a4-92f6-8b9672fef46e,7da9d340-3335-42e4-841c-5b5ad1e65b5a,17d052d7-41e6-4360-ae8c-f5be5ed5baa9
tch_20200628-214431_52,74c61951-b960-11ea-94cc-0242ac110002,std_1593363467016_52,class_20200628-214431_52,H8LX-2w4t,97745798-e682-46a2-862e-9d861d441642,e8d63955-1974-4c12-bc6b-fa1d129535a7,55c3d8c7-939d-4bc1-bf5c-0ced59968e0e,22ce011b-194f-49a2-9a80-ecae5a4b5e0a,3edd4212-8a1b-4302-af7a-1ddd20c13032,989a3222-44e4-46f0-9e90-c7a493c66201
tch_20200628-214431_63,7c7606cf-b960-11ea-94cc-0242ac110002,std_1593363479885_63,class_20200628-214431_63,C9pe-JHxn,b495f1e2-ce1a-478c-a43a-e5faba11cfa4,041c8fa8-6b6c-4155-b418-d9403baf5fe0,f1b55c59-47f1-4aad-9e1b-bc014ed87c9a,cca1fa1a-63fc-483d-8e71-0c0a80a10c8b,bb02b838-3771-4e80-bb79-d1801c3359c0,4b36ace5-51d1-421c-97ea-4a8137d8a3c6
tch_20200628-214431_54,7a84bdad-b960-11ea-94cc-0242ac110002,std_1593363476636_54,class_20200628-214431_54,bJ4q-VwTu,6622c716-1a97-4fcb-97d2-2f6d24bba11e,59d84497-b1e5-4371-a307-f1c31ffd7024,51951a86-7299-45de-a7c9-679b1e3d5d03,b4d9afbd-13cb-4af2-b5fc-40996c207e72,0f80de73-f87f-46cd-9a76-3a8765a4eea1,b48bab18-6f45-4fd1-b800-f3589e8dedda
tch_20200628-214431_62,7cfdd490-b960-11ea-94cc-0242ac110002,std_1593363480793_62,class_20200628-214431_62,an64-QVYp,3d51bace-7329-48b8-86e4-6bcbb55fd37e,cfed43ec-66d1-429b-8403-a423df31546a,1aed040a-bf52-42cd-941f-90ba92470372,5f1c00e4-2b62-44a9-94fd-759c16b6f919,82971fa7-8d02-43c5-b163-0dc9e5a43950,c18bc413-043b-4d2d-81a1-d11e630c332a
tch_20200628-214431_67,7e351bd2-b960-11ea-840b-0242ac110002,std_1593363482837_67,class_20200628-214431_67,t68b-aLqR,958ced87-6b47-49b8-8c92-3b8cfefbf1fe,cc4dadc6-a53a-4038-a128-2f82c41b2702,54c607ce-1cf5-46d2-a6a5-978022594274,8cae323f-0ba7-4f7b-8dd2-77e15a6bf27a,82ea33e0-4032-4207-9b2b-103bf83279dc,b1104828-5593-4a6b-b8ec-d562a1bfae83
tch_20200628-214431_57,811076a0-b960-11ea-94cc-0242ac110002,std_1593363487618_57,class_20200628-214431_57,7TN6-8BK2,5d14d504-a814-4ff2-a43b-7d81102cb926,a6f37742-fa84-44aa-a544-7696194252f4,3e21a98d-5680-4bd0-b8a5-03489f02a83c,e75fa7bd-65bb-480e-a907-db29349e9011,4028b080-15f2-4420-ac3a-236c3effdff7,69efa3cd-f45f-428b-bd55-995440b0f604
tch_20200628-214431_68,80b277e0-b960-11ea-94cc-0242ac110002,std_1593363487005_68,class_20200628-214431_68,ypxA-e2iY,0d6b0de5-9501-4a1e-ae24-ef93da523029,c49445f0-d3b8-4dcb-816b-680b8cc1d411,557f33aa-35aa-41a0-b92c-5da58a36a4b6,aadf4b4b-0508-4019-9078-37f36058074b,1f8f754a-6727-4b6c-9ba5-8bc93a1c77b2,02aec53a-744f-4ce6-9ad8-f09d78e8be40
tch_20200628-214431_66,7fd2ed15-b960-11ea-840b-0242ac110002,std_1593363485545_66,class_20200628-214431_66,6eh7-8HYz,8633e7d0-b178-4df6-b06c-c7b25c68250e,d46aad36-4cb6-4b21-bb22-d746515c0b43,edef91e7-1269-4fc0-b872-94faf55d8a45,01feba33-cdf4-4636-88df-7d7d7c1f3d64,852b3c12-63d0-4c9f-96bb-0ac3a5f43b73,f46bcd6d-9c16-4402-be74-a692a414e26e
tch_20200628-214431_59,808acb36-b960-11ea-840b-0242ac110002,std_1593363486768_59,class_20200628-214431_59,UVHw-6jcR,55d317e9-ff7c-4314-8e83-ad200bd9f26a,a10362d9-3673-4b60-a3ea-20979ce074a6,65bea166-4562-495b-8aa8-330a6ef4d197,5c173518-42eb-48c4-8f9c-bcd7d539c8db,73e80b0a-d052-436c-bc05-a8bc3987d80c,a995a3a0-9c6e-4001-a50d-4db8fa47c883
tch_20200628-214431_58,80bc1512-b960-11ea-840b-0242ac110002,std_1593363487103_58,class_20200628-214431_58,JoNR-3uFq,4995c7bc-7b7b-45bb-bf29-d61691d535c6,76b92564-a1c7-44f7-b5a4-0e942e6671ba,13bfbb49-7648-4172-ab69-5a020800e5e5,378db09e-e887-4299-b3b5-a56c9a3c3538,736b2ac0-4d55-44e1-a81c-6fb661e9c59b,d0f82062-60b0-4a73-a147-4b6446b0e822
tch_20200628-214431_53,83717089-b960-11ea-94cc-0242ac110002,std_1593363491563_53,class_20200628-214431_53,RTgi-LcgN,2718d025-b77d-43bc-841d-fcff91fa57a7,f58e634e-6a8b-4f07-8c1c-2e6734df4fa2,d9b4d42d-2344-4842-af5e-f99e259d50ee,7e37836a-5e03-4c35-a5b4-c9ed503fbabe,d0230337-95b0-4141-9185-6297ec14831a,737cc206-792e-4c97-af94-e64f43f5c738
tch_20200628-214431_65,81d329fb-b960-11ea-840b-0242ac110002,std_1593363488907_65,class_20200628-214431_65,U2ka-3sRA,23244874-3ac8-4691-bb93-3a6c3794d65a,6e810775-3ee0-4959-bb22-b4d2984d1987,c2433c67-bf22-4ec7-9f0a-8cd88e5cd031,ee048113-8ce4-4d3d-ae55-82aaa6df8596,011fa20a-534f-44d1-9b69-d07703440bcf,55e3e3c0-0f29-4450-b65a-ff5653c2e3ae
tch_20200628-214431_61,8272c571-b960-11ea-94cc-0242ac110002,std_1593363489960_61,class_20200628-214431_61,gXa3-6w48,80aff20d-0002-4f2d-b9e8-6be8c211014e,b90658f3-1b8e-4d1f-bc4e-b7fc405c421c,92dbaf50-f644-4fe1-a640-0aa3437e5703,3fd793da-bf4f-4ee1-8453-ce8134688995,296e44f0-8038-452e-8f9a-ec0350968724,7bdfecb4-023c-48bc-9721-abf7566f5c9c
tch_20200628-214431_64,82713e8e-b960-11ea-840b-0242ac110002,std_1593363489937_64,class_20200628-214431_64,tZbQ-nBGg,a6432d12-9c11-4035-ad81-a178bf653fbc,5d13ae6b-c705-4661-a1f4-22f0bc995cdb,0541dc2b-930f-4c36-89b0-734ab7b89aa6,b4bc7b63-d458-4f55-89c9-e274e2530de4,2b01adb4-dcd9-4e75-92f5-70c4d249d72a,cf52b6d9-dcda-4428-9f2e-0aad28dbc436
tch_20200628-214431_63,8b4671e0-b960-11ea-94cc-0242ac110002,std_1593363504767_63,class_20200628-214431_63,C9pe-JHxn,b495f1e2-ce1a-478c-a43a-e5faba11cfa4,041c8fa8-6b6c-4155-b418-d9403baf5fe0,f1b55c59-47f1-4aad-9e1b-bc014ed87c9a,cca1fa1a-63fc-483d-8e71-0c0a80a10c8b,bb02b838-3771-4e80-bb79-d1801c3359c0,4b36ace5-51d1-421c-97ea-4a8137d8a3c6
tch_20200628-214431_55,8c0de05f-b960-11ea-94cc-0242ac110002,std_1593363506064_55,class_20200628-214431_55,qwvm-EM4x,e8b3f96a-4285-4ea2-92d6-dd64ca4b1808,3bf53961-16fe-42f2-8c4f-0add66e00c4f,472ca59f-e20a-4046-9190-765d35750192,5d35f053-e0d9-4717-8a48-abe7dba3fa25,b5ff11c6-8015-4704-99ec-448f54e998fe,f6861635-02df-476c-bd46-d174c6d5db33
tch_20200628-214431_54,8c87081d-b960-11ea-840b-0242ac110002,std_1593363506857_54,class_20200628-214431_54,bJ4q-VwTu,6622c716-1a97-4fcb-97d2-2f6d24bba11e,59d84497-b1e5-4371-a307-f1c31ffd7024,51951a86-7299-45de-a7c9-679b1e3d5d03,b4d9afbd-13cb-4af2-b5fc-40996c207e72,0f80de73-f87f-46cd-9a76-3a8765a4eea1,b48bab18-6f45-4fd1-b800-f3589e8dedda
tch_20200628-214431_57,8f295126-b960-11ea-840b-0242ac110002,std_1593363511276_57,class_20200628-214431_57,7TN6-8BK2,5d14d504-a814-4ff2-a43b-7d81102cb926,a6f37742-fa84-44aa-a544-7696194252f4,3e21a98d-5680-4bd0-b8a5-03489f02a83c,e75fa7bd-65bb-480e-a907-db29349e9011,4028b080-15f2-4420-ac3a-236c3effdff7,69efa3cd-f45f-428b-bd55-995440b0f604
tch_20200628-214431_62,8d43eff2-b960-11ea-94cc-0242ac110002,std_1593363508103_62,class_20200628-214431_62,an64-QVYp,3d51bace-7329-48b8-86e4-6bcbb55fd37e,cfed43ec-66d1-429b-8403-a423df31546a,1aed040a-bf52-42cd-941f-90ba92470372,5f1c00e4-2b62-44a9-94fd-759c16b6f919,82971fa7-8d02-43c5-b163-0dc9e5a43950,c18bc413-043b-4d2d-81a1-d11e630c332a
tch_20200628-214431_66,90802f25-b960-11ea-94cc-0242ac110002,std_1593363513542_66,class_20200628-214431_66,6eh7-8HYz,8633e7d0-b178-4df6-b06c-c7b25c68250e,d46aad36-4cb6-4b21-bb22-d746515c0b43,edef91e7-1269-4fc0-b872-94faf55d8a45,01feba33-cdf4-4636-88df-7d7d7c1f3d64,852b3c12-63d0-4c9f-96bb-0ac3a5f43b73,f46bcd6d-9c16-4402-be74-a692a414e26e
tch_20200628-214431_67,8eb448d8-b960-11ea-94cc-0242ac110002,std_1593363510521_67,class_20200628-214431_67,t68b-aLqR,958ced87-6b47-49b8-8c92-3b8cfefbf1fe,cc4dadc6-a53a-4038-a128-2f82c41b2702,54c607ce-1cf5-46d2-a6a5-978022594274,8cae323f-0ba7-4f7b-8dd2-77e15a6bf27a,82ea33e0-4032-4207-9b2b-103bf83279dc,b1104828-5593-4a6b-b8ec-d562a1bfae83
tch_20200628-214431_59,915d6faa-b960-11ea-94cc-0242ac110002,std_1593363514988_59,class_20200628-214431_59,UVHw-6jcR,55d317e9-ff7c-4314-8e83-ad200bd9f26a,a10362d9-3673-4b60-a3ea-20979ce074a6,65bea166-4562-495b-8aa8-330a6ef4d197,5c173518-42eb-48c4-8f9c-bcd7d539c8db,73e80b0a-d052-436c-bc05-a8bc3987d80c,a995a3a0-9c6e-4001-a50d-4db8fa47c883
tch_20200628-214431_68,90351c9a-b960-11ea-94cc-0242ac110002,std_1593363513034_68,class_20200628-214431_68,ypxA-e2iY,0d6b0de5-9501-4a1e-ae24-ef93da523029,c49445f0-d3b8-4dcb-816b-680b8cc1d411,557f33aa-35aa-41a0-b92c-5da58a36a4b6,aadf4b4b-0508-4019-9078-37f36058074b,1f8f754a-6727-4b6c-9ba5-8bc93a1c77b2,02aec53a-744f-4ce6-9ad8-f09d78e8be40
