a,b,c,d,e,f,g,h
tch_20200522-094733_115,class_20200522-094733_115,j9u3-4yJt,029e2b94-961e-409e-b26e-01c5fe6e1ced,4dc6d601-9880-4784-8bfb-6e120baf4132,9fd1b318-95be-494b-8cb8-4e131259d4b0,d7ddde14-4247-44a0-84c7-55bf3c992ed0,a2392f75-98e5-4074-8876-1aab84ada688
tch_20200522-094733_116,class_20200522-094733_116,qN4q-f8Z3,d1dada1f-75d0-4d6c-ae37-86faa489f069,abf911d6-8a73-4044-8895-f41cf99ac34e,54f3528c-fb37-4a96-8813-4b1b9c5fb41f,9fa264bf-0f18-4d7f-9084-78a62c89d4b8,3cec3702-2b71-4e95-bbe9-36576ed019aa
tch_20200522-094733_117,class_20200522-094733_117,wG9H-9D7E,7ee41868-abbe-4b31-8b60-a461f173ea1a,935b1573-1d46-4646-b384-f09dc767559c,4998d4d7-8ad3-408c-a884-49e12255b447,1534dd63-3212-4756-b023-2ff544cd7ffb,be906a23-86d7-45f0-b7cf-547ae5d95c44
tch_20200522-094733_118,class_20200522-094733_118,DPUA-HM9x,a3e077f3-cff6-4158-b221-53ef65bbce0a,bd31ba92-bd07-470d-a915-ab864faa4159,007c85db-8338-4104-aa8d-3672ba3b79a1,d4c45c89-412a-40af-bc2f-26f82a54ce1a,e66e4914-7898-4ee2-acb3-d61e27e87bcf
tch_20200522-094733_119,class_20200522-094733_119,fcv7-iL9e,9ad0b6c8-f037-49d8-a6b6-9eb1606747cb,8f997696-1b32-464d-a392-1590cad3ba4d,0348bdfe-a7fc-4599-8ff0-aae8c67ce5b8,45cf9bb5-5483-4d8d-81e8-feff0e23a2ce,f6befe63-ba2a-4c7f-bb2f-d9409f281851
tch_20200522-094733_120,class_20200522-094733_120,ndc2-gbra,184a2dc8-b4c5-4de0-bd53-4d48402fc7ce,dd70dfad-b176-4cdd-b041-a06322324930,7e830275-ec0d-422e-91c9-cda840f9d3cf,9df694ee-c7b4-42bb-8bc0-e9249f485c3e,a04c22e9-7239-4100-a6ff-c0bc4020b6f1
tch_20200522-094733_121,class_20200522-094733_121,W734-tpM4,bf80e937-27b0-40b6-8b9f-d4b56715249d,825d75c9-5323-4a6b-833c-164b04c088ac,bc843b60-e870-49b6-b0e1-5b437a753a03,aaabcbc0-69f5-4863-bc57-3b280d928d05,a94a9982-0560-445b-9cb1-f90643da1efa
tch_20200522-094733_122,class_20200522-094733_122,cjiz-c3Mv,536d754f-75fb-4ecc-9e41-9603b4c51e6d,fb5f88d3-adee-4a65-b9e9-2bfa27fdc89b,f66aa6d7-b805-4853-bbfd-f364f733e5bf,05bd9825-b6c7-47b2-80a8-5aa620209b6d,ee055999-33e6-4f43-aa77-5438bb851238
tch_20200522-094733_124,class_20200522-094733_124,Hc2m-6b98,84e339a9-f2a4-4af2-9f2e-af08641a62e8,45b12eb3-a4dc-4c2b-8077-702d7d83ec05,d2206610-65c8-4547-b318-eb224fdc1916,73870365-24e0-4857-bc4a-c044951ad8f7,3c0f642d-c3e9-4131-b3b0-c4dc33858ef5
tch_20200522-094733_125,class_20200522-094733_125,4rx3-J4Lk,faf6d29c-82d6-4d0e-9b58-499165027f92,a4847304-11cc-498a-9109-6e50f62611b5,267a5cb4-9ec4-49b3-8a02-f27e9557aeb0,c400fda4-cbbe-41a1-b5ea-e10e96293994,e8cc6840-327b-4187-b7aa-b14f0a7bc4b4
tch_20200522-094733_123,class_20200522-094733_123,RBn8-eE43,236ef8a2-3f02-40f4-9d5b-74ac4ba45d30,91a7ca99-d87e-4f87-b70d-4c8406ee6123,ccee27a8-677a-4b4b-aabc-5cff13872947,2aa59488-1c5b-4cdc-a92f-91eaeabd1fa1,81dd98a2-2df4-4059-965e-56f5bc3135ab
tch_20200522-094733_126,class_20200522-094733_126,W73b-3A96,48c80802-36d7-4bb8-831c-6d4e1550dfbf,d5099f1f-b3a4-41b7-ab43-ba41b771a9c4,725e56e7-2078-42ef-af15-1446ccb3182b,a0f7f83b-30d7-4796-8625-a12756c4d2db,4a7d9789-1a0b-4f09-9888-456af1713e7d
tch_20200522-094733_127,class_20200522-094733_127,Nyg7-N9g2,fbeb4723-054d-4234-a061-82cc70971bec,af0f1a33-908f-464b-9c65-9da59eb44c4b,4d62d7e1-6684-4981-b2ca-4234e36055c7,de21ad17-a289-45c5-a4bb-f45c8288618a,a77d3fb4-25e8-4279-b705-e03d0c3684cc
tch_20200522-094733_129,class_20200522-094733_129,hg2f-D6p6,7f0a8ef7-7b2b-469e-a6b6-71fbd0250f04,78ae163b-c411-4f3b-bb22-21ad64abefba,46230269-3746-4ce7-8d28-655540dcc102,c1c7a2ed-5ceb-4be9-b34a-0220a3a8143a,932517bb-d344-484c-8138-560fbeee28e5
tch_20200522-094733_128,class_20200522-094733_128,A6q4-83w9,405fb8c4-9a9d-4a09-a966-e9d1281c4380,a9856838-4eb3-455e-a05d-bf04a6a16982,b72a2d1a-25ae-44a4-a8c1-2a260ab4d56f,9866b50f-bf91-485c-ba66-70a4f2f713fa,d6f18a73-ffc5-40f9-947b-4ada0de2e90a
tch_20200522-094733_130,class_20200522-094733_130,7KJ2-B84q,b4c080f1-507a-4c8b-a208-ec2e879f5f59,55f5b982-c9fc-489b-af03-634fd3ffbf29,824998d2-8dfa-4b1a-8169-55273d652fdb,fbb34d3e-e5bd-4507-afba-0bdb13a55c6d,ccdacbc7-5331-4e31-9b7b-245c22539f38
tch_20200522-094733_131,class_20200522-094733_131,8of6-piD9,fdb6dad9-d52f-4b41-acbf-cc8afd6d8e86,39cbb2b0-5215-4698-bb64-540915039bcb,5f56efb0-bab5-4926-90c5-d7910e3a95c8,3b4a3292-aa31-4315-b8a0-3b7bc006a60e,c978bdd8-db6b-4bb8-86f4-e0d9a266f03c
tch_20200522-094733_132,class_20200522-094733_132,Z4Xu-w3AY,115cdcc5-e40d-4fe6-bae4-2ee7e6ad8fb3,1588aeed-da17-4fc4-95a4-691ddc9cf299,4739de72-5448-4d28-9128-1d861f38fce0,f38391a6-73e5-4c33-803e-8f5576a8562e,ed12c431-4599-45dd-a997-7f66e7696c1d
tch_20200522-094733_133,class_20200522-094733_133,9t2V-JWmL,533e6149-7a6a-4a18-9687-b883cbe78d1f,5f2f7ee6-960a-43fa-9895-0fba205badb0,4a60ec48-0767-4c69-babd-61017aeab074,e32fba7e-b4c6-4fc5-b5e8-cbd03710f3a5,8a2ffca2-57a3-49e8-9bf6-7e5346a47ebd
tch_20200522-094733_134,class_20200522-094733_134,9H8m-PK92,b5309f62-3f39-4112-88f5-162374b3a39c,738c2ef4-1b09-4826-8c7f-abf94c09724f,70c74f36-4271-4af9-9c24-233fbe02cb5b,ecc3f341-ca92-43bb-afc0-aca1eba31b2a,9535f302-08e5-4698-8998-d4669b4cf3ab
tch_20200522-094733_135,class_20200522-094733_135,NLn8-4zjy,5f57cc91-ac25-4514-8c12-39f41e67f1d5,d2a593e1-a809-45ca-aa21-42bd16c21be7,14fe18c9-0dde-4794-adb8-95ef90218056,9f7f3868-0bf3-4399-9e8e-739198d4321b,0e851d92-88b7-426b-9813-5b800dd7e4eb
tch_20200522-094733_137,class_20200522-094733_137,2QCf-t8Ts,94a77007-d419-4912-8fe1-9aed23ba699c,63e2a9d6-5bc5-450c-ac41-cd7a385cd570,c20ad1e7-c944-483c-b1f8-3a3363297bd0,05efe560-4f75-484e-a4f0-502f59fa2def,cb2bbbe2-94c0-478c-953e-97c1af8195ae
tch_20200522-094733_136,class_20200522-094733_136,m2mu-qyhZ,e29f5d1b-ab01-487d-86da-9d70ef85ea4c,cfd72e03-d995-4653-9d92-6fc9d36f214a,c7f6ecf0-de8f-4ef4-b8ef-6929c36affa8,6a991d5e-5b41-4640-99c1-3acbd90ee7c8,a4ffdafe-9ce5-4124-be38-edfd326d88db
tch_20200522-094733_138,class_20200522-094733_138,uh2k-MZkD,c7dfaaee-b876-4e4d-b4d3-b9aa71b7c8bb,55f0a24f-e4fb-4470-a1e6-cc5934b1c702,90b29352-383f-43ab-a510-0ec87195f72b,adc7c1d3-00f2-440f-bd14-b33b857da904,9b3cf14e-92f6-4ce0-a677-8ce150b72d45
tch_20200522-094733_139,class_20200522-094733_139,4t7v-YzZu,78e03290-96df-4973-9dc7-b56d24a4c4c2,7afff752-9c32-4c3f-b024-d95c9d2729c0,3c945978-5254-4669-ba5d-d66e64ce0ace,0954da09-9638-4125-b12c-a0f9084969b1,20484654-ceb9-4b2c-ae0a-2df46ec818a5
tch_20200522-094733_141,class_20200522-094733_141,42R9-k6AY,0a1fdb06-ea99-4658-8c8f-25674debb427,25e1ab57-433b-483a-8107-4f9abee2b942,98c868f3-2de7-4e69-a8dc-0910f26d81a6,ebe1e6b3-d883-4459-8664-09db4c28f579,30d36893-45a7-44e7-a684-5fa3fa37d88c
tch_20200522-094733_140,class_20200522-094733_140,M87i-PBR6,632c02db-cada-440a-92e5-44ed5aae7917,ed5c2ba3-1100-4d37-a900-102deeab0b28,92160869-0b5b-400e-b4ff-6c5e91b4d235,f5cf6248-6a7b-46be-ae09-15dbac1e4bd0,961edc95-a8f2-4430-a634-968913adcaac
tch_20200522-094733_142,class_20200522-094733_142,npKi-X47b,5eb031db-b23f-4dfb-8bf1-2eac411439fc,abb88fc3-0882-4a1d-aa15-4d7c8e5a0964,310d3ce1-ba08-47a1-9d01-671a8ed7e46f,e64303aa-ca2f-404d-aeaf-bd03889f8f42,2f3e5054-c5d7-41fc-93dc-95e3d10b7c8d
tch_20200522-094733_143,class_20200522-094733_143,irfk-UfkB,8c728361-9989-4c4c-ad17-237ba5af9b2e,c4abad0f-c125-44e7-9233-9748bb05331c,23b36080-ea3b-40dc-b653-cbf6708f9b88,0a2f68a5-f9a9-456d-9c51-1a44b052b0ea,5fe3da13-723d-47aa-a94b-0e629892a629
tch_20200522-094733_144,class_20200522-094733_144,EGiH-X9G7,40864741-1e6d-4a31-b5eb-7a6aa39be683,69e2880c-be39-4de1-bcd1-dd8cc36787d5,d5507729-a08e-4ae7-b5f4-e7fe98bf7c8d,67e2ef80-ca9b-45b5-9890-fb8edd596bfb,53ed2bd7-a310-49a3-8468-4872defb1d6f
tch_20200522-094733_145,class_20200522-094733_145,v4wz-tEXM,4063c41e-8016-407a-8761-7275a65ebd99,ee0f54de-4ece-43cb-8f2c-acb244daa036,2ba863f7-ee49-4a67-9ffc-1c723c751c97,a62c52ad-8887-4a8d-90fc-37ceaf6df944,6e811311-7a6b-42f3-9101-02513e725da6
tch_20200522-094733_146,class_20200522-094733_146,TDB8-UjMt,c891ca72-39ce-4ddf-a949-ffb508887eba,e16794cf-63b9-422a-88a7-f4c52eb8a272,2c9a186e-a4d0-4300-b978-3caf08a8e674,b0444ae7-558a-49f1-a5ed-c7ba1d94cc48,359d2262-5f8a-47e5-8dfc-9e4a81dd6826
tch_20200522-094733_147,class_20200522-094733_147,8D4Q-A2h7,33b6cfdc-ca17-4fb7-9fdf-4c533084a1bb,634a8f9e-1fc9-410f-abe5-bab8cdec7805,44a31ce5-a1f9-487b-a22c-a9e472c9c6bf,6f6eacee-d48c-4779-9e81-f614ea9d3bad,4c8de2a5-6811-453d-ad50-feabe0e47a57
tch_20200522-094733_148,class_20200522-094733_148,B24X-9G9K,98177909-5e6f-4070-a773-ab8c19ed9152,a1e5e03c-0e3a-4f1d-8eca-0391667f37fd,fccc9f5a-fdb7-41d8-8715-6d9d2565aeee,169c04f4-977f-459a-a09e-821fde616608,cb3970ab-198a-4839-96d1-19cf2384941b
tch_20200522-094733_149,class_20200522-094733_149,Wgd6-Kkvk,10b4b393-9bcc-4325-b582-6d30f33099b3,669b43db-f3ab-4dfb-aae4-d6678da84145,232f9e05-5a2f-47c7-b466-9654b86cc594,08ec83e2-51aa-4f52-8e77-59e9821f7172,44eb3b7a-a7e6-44e9-ad5e-a15af6ed106f
tch_20200522-094733_151,class_20200522-094733_151,uCHp-tNXW,9be28552-dd4d-41ce-9445-c3ebeb81d14b,505346eb-f761-4ab4-b851-f7f9daa4dcca,e3c51901-cab0-4bfb-a188-1bed577167cd,74476135-b530-41f6-82af-ad76a7c05c20,b28fad71-af02-4463-a035-4103e257ad8a
tch_20200522-094733_150,class_20200522-094733_150,Q8o7-mTen,8252bfa8-7dd6-4f79-b087-af9f8cda94d0,0c1916fd-41ad-4362-8c81-23af59038f98,023d9613-815d-4c05-b602-a464b0b1a5ad,a5f2f2f6-31b9-4236-bec7-fa45fc4902bd,cea8e6e9-d950-4036-8b0d-91647f32ced5
tch_20200522-094733_152,class_20200522-094733_152,hvLh-Lk96,faafe1f4-6e8b-4b69-91dc-caab4bb6a0f6,1d4d0713-bfbf-4251-b723-e6924d14b328,b02ff187-4a88-4b53-aa69-5638eb4cb972,bb0cdd9a-8161-40b7-9616-aedfc61a7ab7,14a77036-d58d-4dff-b5a6-512596e6a4b6
tch_20200522-094733_153,class_20200522-094733_153,d4uT-jW23,b0df9ba4-c1bf-4625-bbd5-4683bae3e63e,4fccfead-b854-4a26-a80f-112ac47cbc6c,79f033fa-cd27-4c21-b72d-7cc584daa7e4,ade72795-247b-474b-adf8-6726a4f0d2bb,65aabb06-46d6-4124-ab4e-432395382b4e
tch_20200522-094733_155,class_20200522-094733_155,vzDd-m7B4,bd987be9-bc70-4832-b8d5-1fd709b54bac,7f6b50cd-407e-4f50-b6d7-e61cdef71e64,a9281058-4f5b-46e8-bf13-624da3904b78,df3cf2a4-4d51-46a5-be39-74a66049d2dc,ce314bf5-6bb8-4dae-bb70-eb1b604ab646
tch_20200522-094733_154,class_20200522-094733_154,83sN-AJbD,e79e577e-a7ef-41f9-9390-028794ee1bc4,ab325e16-12fc-4bd2-af8d-7f54c3c406bc,2c7a4809-614a-4f7a-bfe0-bce2d6ad92f4,3f85b093-4915-4f26-b90b-e8ec67aa74a6,352ea355-3aec-4785-b1f4-a2fc3433397f
tch_20200522-094733_157,class_20200522-094733_157,Wa6f-mzcH,c3fb2d6c-2f9e-4185-b126-f81245fab95b,0b8966b7-57cb-4ea3-bfa1-fcd76420c3b4,69e6c171-6af9-41a3-961e-0daf9866873d,77ed0d17-d9e1-4545-ae9c-19a72dc0c45a,dde51d71-225f-4826-a4a1-dbb9d7e38e58
tch_20200522-094733_156,class_20200522-094733_156,289K-34rL,a3d168ea-a644-4394-97ba-476a151f2441,22b7deed-6d60-4c9e-bbf2-49ae412a1be2,625311ed-46d3-45a3-9a79-e9d4759cf256,50600fe4-f71b-4014-a1ff-868d622b275c,9b318d6f-6d8b-485e-a833-54f87633ea41
tch_20200522-094733_158,class_20200522-094733_158,o8E4-U67w,55aca174-a30d-4282-a91c-0601b39bdd98,2ad2ce72-598d-4a1f-a408-42d16c266716,055f5c82-ba7e-4654-82d6-3c9086ad48d4,ece26dfd-2b20-4990-bdec-b1367f8f22d0,5cc7364b-a7c9-49ee-96d1-be91baab4ef9
tch_20200522-094733_159,class_20200522-094733_159,EcUd-mh4u,dba53b39-d5e5-49da-bea2-72c3113dfe63,89a8b4ae-ddc5-45da-b110-97aa80d870f9,5e66c50a-6cf1-40c6-a395-722b06b823c2,e6cc35f8-1fbb-4bd0-acc4-cc68fb915b7e,51f5e859-8e26-4631-b64b-fcfe129cf166
tch_20200522-094733_160,class_20200522-094733_160,NQ6M-bMFo,d386261f-1f38-48c7-991f-8e973bbb6849,d6622d29-5b08-4230-89f0-c1d065245683,1c89b168-3b29-4fad-b786-6b1d16846bdf,457e9d2d-fb8d-4e5c-a9ed-1cca7768f021,8fd9d85e-554f-4726-81d7-c7adccab98b6
tch_20200522-094733_161,class_20200522-094733_161,98aC-dnbU,31d62a6d-7bf1-4ce5-87d7-a074831eb01f,1b753d12-ac45-4e41-837b-756d811fe484,e4bcb90a-b6cb-4703-a92d-01ed685196b4,eb9095a9-4abc-4cdd-9142-489cb620ee06,41308fd5-8d59-41df-8d46-5ce8eff26262
tch_20200522-094733_162,class_20200522-094733_162,PQ46-t3c2,98e62a6b-4a45-4bd2-9273-a7868c9c60fb,a28d4ac2-9966-4254-a7ed-9bbebc6d7e73,1982e395-22df-46b3-8cf8-80c2ab110152,979ab011-1af3-498a-9e4a-a9b99f825a69,d1097987-40af-4be5-a4cc-1688892f8f94
tch_20200522-094733_163,class_20200522-094733_163,qThm-u64D,cacd7dd0-b2a9-4016-912a-09ea6012d4b8,f7034be6-da1b-4119-ab1e-45eebf30229a,8fd5d1f8-181f-4150-a4e2-7ca299cae40b,2e477f0f-03a8-470d-8ab1-a80892107f78,3f1db486-d9cd-4b83-a962-a7c5193f10c9
tch_20200522-094733_164,class_20200522-094733_164,hNkr-DKkq,005a2e29-3cfd-4866-9713-7f85a530a246,7e3c8d1c-c21f-4001-995c-65b7623c3d6c,81232bed-0dbb-47f8-bf07-2b6fe4601e0b,b1714a3c-fd54-4c1d-9e09-8cbfadbccc5c,30c0f368-8838-4306-b4ec-52866d002e61
tch_20200522-094733_165,class_20200522-094733_165,U8FT-2V7b,ca16fbf4-c8ce-430c-bf58-3aa65a982a30,c521ab48-3c51-4c9f-b7f8-d6a8e4938083,da343dc5-c09f-43e0-8b31-109e867cf2c1,9dda4f3e-39a0-4587-86ec-608463d8201a,315e7d07-b1a7-4358-936a-a7453f1d2d1f
tch_20200522-094733_167,class_20200522-094733_167,sNq8-s43o,9431a210-d6df-4e61-bfe8-ccdf3932f8d5,0fc76c51-4249-4dda-b8cb-1269ee102ece,abf02f39-ff3c-43de-9712-ddd5ada7235d,b2e17350-00ea-4be1-8fb3-62d6c9f72a0c,8a55f295-e24a-4275-b927-1c30935c6ab9
tch_20200522-094733_166,class_20200522-094733_166,4dnq-38Z3,05ee5ec9-5585-4622-9cc4-665dadfa83fe,d4b6bfce-8b29-4685-a005-be7331f4c0d7,5e46c202-fbaf-4440-8271-f677cd5dcfe5,f4134e35-28c9-4da8-b9cd-4bc4abdf58dd,f76e2285-eb39-461f-89ba-f2b34bfc5f7b
tch_20200522-094733_168,class_20200522-094733_168,8YDY-du2a,a7e5baed-0868-49fd-9cc5-9c5ed436abee,0b1d270e-d623-4c04-aef4-04a73d1ad4ad,5b6d8180-658c-409f-b453-80d8a1897984,cf4e3a21-6910-40d3-b0bd-d60fbc90b421,fc5b043d-09fb-43b8-a8fd-b812965ae53d
tch_20200522-094733_169,class_20200522-094733_169,fTmf-M8HQ,0f9cbc00-34a2-4c78-a0dd-61ea2ce1f82c,4597091e-a13e-4127-94be-493fb890c049,ea51fe6b-bfa0-4e4d-9656-43ba809f5934,8b48370a-2ed1-48a7-a2c3-712a7cde72b6,a0f6330d-2bca-4f00-84fc-b898e7ca11bd
tch_20200522-094733_170,class_20200522-094733_170,u6V4-Uj48,cddbc97b-2b5d-4cb1-8253-d5a24053affa,068e47fb-035e-456b-8d75-c8a366f53ca1,35620df2-3b0d-43f1-b2df-b8e2a28c3528,97ce0876-6f32-49d5-821a-00d5eeb5e05f,b21702c8-d954-47e7-87c4-9342884d81ab
tch_20200522-094733_171,class_20200522-094733_171,78k6-o9uC,11e0505a-a477-4ec8-8070-0a0245b84e01,0bd5a9a0-b0c6-47b4-a89c-fa9dfa78483a,c1bfd2d7-98a0-4fbf-be68-cd164bc823aa,688b12a9-cf7f-4fd9-a6ec-a87e1b06c73e,0efbf99b-489e-4836-9eff-bc2ac191f75e
tch_20200522-094733_172,class_20200522-094733_172,8XYh-4Qn6,84bd2420-4b1f-4b7a-a310-13163f966a2b,f90e3f3c-c981-440b-b034-26b673793fd0,a81156aa-7d3d-40d4-9da1-26bb25fa8d2a,232c2d5b-701b-47df-8588-f9e28216b2d0,b4574ad5-ea9e-497f-9feb-bf7bb18f5264
tch_20200522-094733_174,class_20200522-094733_174,84fs-W7yE,04caafce-547a-4a0b-ad6c-04fef7be90f7,46db86b4-57ab-42e1-959a-bcc0f4964c57,26189d3c-d761-4416-a4da-9c914625ed74,47b4e319-0e8f-4fa4-bc1d-8d820000a4e7,56b82d32-246b-493f-8869-9d02c9535607
tch_20200522-094733_173,class_20200522-094733_173,iVFG-ZqnD,a10092e7-e7b3-41eb-a34b-77572b63824d,c5862242-008e-4c11-8796-c4f23fb1d7f0,48a2cd87-7525-4dc4-aae4-a46e8f3f4629,7f27ae14-f8e8-48a6-b571-9fa8dc2cb68b,99b6832c-c5f0-4327-9948-3e87000235b3
tch_20200522-094733_175,class_20200522-094733_175,d3zu-Gq2y,6acf320a-adaa-4983-88d3-c254f2c9ad9a,bc51bd4d-8943-45c0-bbb9-dcbf249af800,d11f8f2d-3335-4d49-a738-dcf1b7bdcb76,3d233c00-55aa-4e82-bae2-9f6dcfb511bb,9d133792-062e-4535-8b82-07bb6629d01a
tch_20200522-094733_176,class_20200522-094733_176,G23q-P3aB,304447d7-e7a4-4f64-8172-868f0141a384,a2446a59-df27-4dd7-a82a-43f265614800,6f58d33b-45e1-44d6-8854-4c36aa4e4588,d3e3c454-4615-44d9-a0b7-505b17697893,2d1a7e7a-bf65-4feb-9b2e-791f4cffc228
tch_20200522-094733_177,class_20200522-094733_177,Wuo7-BEC7,10c7abbc-1346-4e6b-bbbd-7718667703ff,e3b8e9b5-e1e9-4519-884e-c76a0c8547e7,b97d2f1f-7778-4d08-9904-724a77334970,638a45bf-c80e-44f5-8f72-a05d2c8108a7,09424f7c-d8c3-4bc3-96d9-5142a9fc347a
tch_20200522-094733_178,class_20200522-094733_178,i9Fp-VyhG,52e9d9a2-8772-4f53-bf45-05679aceb785,2734ed44-9ba9-4a65-925f-3da572dc7906,c96625f7-5626-4321-9ad2-fa35f3a9cbe2,c0061493-d912-4aae-8290-dd42c59659a8,2e776869-d572-437d-a7c8-35757b5c8653
tch_20200522-094733_179,class_20200522-094733_179,E689-Knae,2088433f-b3f8-4069-b2a9-8317efa89744,9a22a204-8263-45ad-833a-8e61292a3e45,3cc6e15b-7932-4057-9f72-5abe31cf960c,91140072-500d-49fd-aa49-a740ef1ce2ae,3bbe68a7-efbb-486c-9099-1d76228014aa
tch_20200522-094733_180,class_20200522-094733_180,Lz89-UWCy,30ae68b6-a79a-4876-997e-474d620eaeb2,eae2a779-c3a3-4aa7-8ba9-281dce22bc69,d55fd243-3790-4ae9-ab64-4d8705da6a13,e4ebb190-835f-4ea8-ac8c-f30770b2aa07,acdb9ac4-7dc0-4dd2-a6e3-a2b40b3fccb7
tch_20200522-094733_181,class_20200522-094733_181,dbsW-8sZj,bebaf307-8bfe-49c5-a6b4-5dd941717de3,2ee9acf5-a678-4925-9e5d-f8c24e0217fa,a7766945-ac0a-4290-9cf0-406d22dd75a1,8bc55795-0a26-493c-87c0-4477a23a9e4a,20c2f0de-338f-4379-81f9-bc810a64b23e
tch_20200522-094733_182,class_20200522-094733_182,d8Df-hW2T,06e6f276-af67-490c-a690-e256ae9f735c,16a81bc0-70c9-4598-8dbb-dc0ccd624a8e,fab7dae8-ceaa-4029-aba3-48c09da248da,14fc5fa2-f36c-4499-b271-fbf1f26f729e,5213acde-0610-455a-86b9-51c3d86c1b6e
tch_20200522-094733_184,class_20200522-094733_184,MvJ6-yv6Q,6f5cbbcd-38a6-4ed6-a4b1-efdae16542ba,c229258b-bd2f-48a0-952b-12034c6ab0b4,01061e89-e945-4675-82af-25e3c21909bf,99c26832-1f42-4aba-a2a1-b1bd4b873adc,f755e13b-cf2f-4b6f-840e-174bf40412b7
tch_20200522-094733_183,class_20200522-094733_183,62Q7-8p3V,c6a23452-275f-48b2-bb9f-c59f817bf2d6,aefc97d2-8902-4fc8-b781-23697f9145de,d53eb0cc-3715-4559-8b3e-128d74aad07c,f1054082-4e2d-4387-b87f-c77a5710d838,1ea2a691-eb03-4810-bb3d-a9c09de3c4c0
tch_20200522-094733_185,class_20200522-094733_185,cvHp-a7qH,de2124c6-52fc-4d2f-a086-e215b84c6ea1,12e3fd0b-7e62-4e1f-8e87-3ef540ffaa10,9c5da318-4849-40b3-84c5-fd03e99f342e,560cede9-8a61-48fa-8af5-7e5df53b5223,a4fc25d1-8a2a-4eaf-b4db-2002823bc9f6
tch_20200522-094733_186,class_20200522-094733_186,6PQV-P2Zi,b9034e4c-bda3-47d1-b7e2-ff2f76fcab00,1521fff3-b855-417c-bfcb-0e98fd9e0511,f70f1f03-e86c-4168-a1fd-4298c533f99a,35ae64d6-fce2-4e1c-93f7-8c5210e48b01,504c77c9-5530-40b7-85a2-4392d17bb162
tch_20200522-094733_187,class_20200522-094733_187,QP9r-HJ64,c69f8221-c48a-44cd-8460-a2122261e9e5,e3acee1a-3b94-4d2b-81dc-667bdc4fefd2,1592e8e7-1463-4623-a5d4-83f44d4c3632,f8e3c454-ac94-4310-ac12-98e3e97a985d,fa4a966a-29af-480c-9b3c-8a816628f7c3
tch_20200522-094733_188,class_20200522-094733_188,um8P-UD83,ceee7992-65df-49b7-8616-a8b3379a5f1d,de7dca13-181a-48ff-af5a-01edb45620d7,fecb7e14-8d3f-431d-b7f6-9db9e7b3e736,aeb7dd24-365d-41cc-9836-13ac1e6cf354,b68b5287-673d-4eb7-b86d-2dd344f70350
tch_20200522-094733_190,class_20200522-094733_190,fuio-Br82,330bc8f2-ff0a-4043-9bfe-8f0e9d9d8051,afd5b8fd-c1bd-492c-84ea-dddee31e4f9d,d8f3005d-591e-4f07-8365-681dfc96a16d,f0306050-4b3f-4385-830c-e2b96ffd363d,0cee0af1-001e-4aa1-b608-7208ddb084d2
tch_20200522-094733_189,class_20200522-094733_189,o464-LiuE,30101910-ba9e-4b8f-ba23-156a216ae41e,1d98118c-92ab-41ae-9364-c9abae98e965,3eadadbf-64fc-4393-ad24-99c7dea6c91f,5e21e8d6-9c6a-46d1-be49-6caf080fc580,d8949834-8574-44a2-b981-6d1bcabca5a0
tch_20200522-094733_191,class_20200522-094733_191,e68q-hU4w,27a1577f-e7f1-4700-be5c-a8d6cd70223a,488ff6bd-9f75-4ff5-840a-861cb5ac8834,0ae13999-f7d8-483a-a487-007ac0bbd367,a2d2a108-90da-4ea2-a482-a19156ae83d8,ad0ae2ed-7c3a-4487-86e9-b2652d1cc37a
tch_20200522-094733_192,class_20200522-094733_192,737g-vWne,6b351338-9aa6-437d-9fec-3b5405d5f3e7,c5b2bc97-b4d5-4a97-b701-24b205755577,ec7c6161-75e1-43db-86eb-78e5078eedd0,8c9b6f6e-11a9-43a3-a3bc-82196a9394f5,ed20fec0-92cd-4193-8c52-baec8cda5aa0
tch_20200522-094733_194,class_20200522-094733_194,UeQw-jgtj,093d5a17-b7d5-4325-b3da-43e10def542e,ebdfdf50-8cc5-4a44-b833-87a95239fbdf,b43ce032-0226-472a-8f9d-cf1a9478474c,e54f5c0b-5559-45b3-9d40-6ab6231f3ddd,62c9cb9d-cf16-40c8-b0a8-6bbfef0f86f7
tch_20200522-094733_193,class_20200522-094733_193,U9sU-P2fk,4ae1fe42-fe47-4bba-9a66-6906dc49cdf3,ff287043-89d4-4570-aca1-0a00dd72feb0,95f4a957-ae79-4334-bcda-6494ea1ec022,d6023cda-6fee-4ac0-bee9-2d887ca42e77,01211745-32a2-4c50-9513-7cecc08b54e0
tch_20200522-094733_195,class_20200522-094733_195,6Q7L-y7Ti,cf7b0b48-03ac-42b7-8d59-a2bd59a1f2df,b6e935e7-8661-443b-8142-1e5e3e5d0a79,471c3c7d-4d9e-44b5-a501-65bff2a2252a,41a3ed28-d13f-473d-a30a-bbcf50b513a2,915af026-5fb2-4109-bbbd-5b55c0fd03bd
tch_20200522-094733_197,class_20200522-094733_197,gy2j-MNWv,007b17b7-2ee8-44fc-b40b-ab08b2c281b7,8b3f7467-2bd1-4e4c-84eb-ba55f75200c8,7b0d3fa4-a14b-45e5-b092-447a56aacddd,2eb37a51-3347-4d97-a3e1-dc53d09be9ae,d0a13a54-bbfe-4897-83f2-729c48f75cfb
