extuserid,groupid,tchextuserid
std_1593441744780_51,a97a5626-4d4a-4d02-9f58-85be1e718cc4,tch_20200629-192939_51
std_1593441221331_47,d55503e3-d2ec-4bb8-8064-dc5db89980d7,tch_20200629-192939_47
std_1593441577748_49,f4b49dec-b3a5-4e3a-a60c-107f02db805a,tch_20200629-192939_49
std_1593441757278_50,5f35912d-eb4c-4721-9012-8ac649dab89c,tch_20200629-192939_50
std_1593441420634_48,91bdf456-74e5-48ca-8133-672e662ad6e6,tch_20200629-192939_48
std_1593441612719_51,eb13b561-ef2b-4fa4-aafd-5d2dcc822b59,tch_20200629-192939_51
std_1593441435869_49,16fc0c40-15e3-4da5-a62e-4571f0f8338e,tch_20200629-192939_49
std_1593441616600_50,0af829b5-44c8-4a1a-8080-cc1a7e33c2bd,tch_20200629-192939_50
std_1593441799279_52,00423bb5-d9e2-4665-8b3f-43b90acc87cb,tch_20200629-192939_52
std_1593441285422_48,0542ac23-e62f-43f0-a171-59b97aa1d6ad,tch_20200629-192939_48
std_1593441812641_53,afd3542e-0d72-4a0c-81ed-ea3e9f8264ae,tch_20200629-192939_53
std_1593441487411_51,84812e92-5324-4cbf-afc1-290fed752b08,tch_20200629-192939_51
std_1593441299113_49,51619f43-bdaa-4bb2-9cb3-e74aa0725919,tch_20200629-192939_49
std_1593441481003_50,57cd2e1d-f7c5-48d8-a7f4-18f7c889fc81,tch_20200629-192939_50
std_1593441833342_54,3a18ebe4-a59a-4320-8dea-89efdbb6cadc,tch_20200629-192939_54
std_1593441668594_52,605fea08-4cfe-4d57-9700-30b3becefe4d,tch_20200629-192939_52
std_1593441681016_53,36e5ddbd-792a-455a-8a84-568ce8f6e17e,tch_20200629-192939_53
std_1593441349699_51,60a6ada0-36e2-43a0-b7cc-da8a1b42dc27,tch_20200629-192939_51
std_1593441703075_54,0dbda1b4-4d2a-404c-8430-78f5e4690552,tch_20200629-192939_54
std_1593441347743_50,248204d0-4765-4613-ba7e-a5820ac2d781,tch_20200629-192939_50
std_1593441532552_52,0a81a466-a478-47f6-bff0-39cd8c5754e4,tch_20200629-192939_52
std_1593441551194_53,8b7a369a-91c8-4e55-b812-fe480ebc742b,tch_20200629-192939_53
std_1593441571830_54,3b295279-f699-4d74-873a-34594fac2329,tch_20200629-192939_54
std_1593441912098_55,8c160fb4-8f3d-42ca-92b0-aefaf150399f,tch_20200629-192939_55
std_1593441402742_52,83e6e43e-4ad9-428d-9dae-47a9cb747e02,tch_20200629-192939_52
std_1593441922837_56,df69ad83-49e1-4dae-9de6-1ad6cd07f330,tch_20200629-192939_56
std_1593441414014_53,b89a8a56-6ef3-4913-a8dd-7d3df252aa1e,tch_20200629-192939_53
std_1593441440144_54,24505130-9016-4a1d-840f-e4b487b4f753,tch_20200629-192939_54
std_1593441948307_57,3a614527-70a2-4c99-b427-bb77f2893007,tch_20200629-192939_57
std_1593441783217_55,8102756f-4819-4af5-b1cc-2b706961088a,tch_20200629-192939_55
std_1593441792332_56,c7ea0061-0e65-450b-8c81-56425a4a5f4f,tch_20200629-192939_56
std_1593441981708_58,4a7a1298-7392-426a-b180-30162fcfc92b,tch_20200629-192939_58
std_1593441814337_57,2e1d149c-6287-481a-9dd6-01168e9225d7,tch_20200629-192939_57
std_1593441649020_55,9c68cb6f-6982-42ff-bf5d-cd59ed0e4b0b,tch_20200629-192939_55
std_1593441661429_56,eaa05e0a-41b7-4728-8654-46886d6f117a,tch_20200629-192939_56
std_1593442009013_59,b63f7a88-ffc1-4881-a430-59e621d86387,tch_20200629-192939_59
std_1593441845365_58,6153f847-e681-4a30-8900-fff2e33cdb81,tch_20200629-192939_58
std_1593441679684_57,f47e8a91-c9bb-4440-86ed-8bc690f65124,tch_20200629-192939_57
std_1593441505619_55,0c6c91bb-efc2-435e-872b-bfa4cd6d060b,tch_20200629-192939_55
std_1593441528127_56,a8bd1d36-64e6-47d6-8c5a-4cf94dfc51dd,tch_20200629-192939_56
std_1593442033366_60,9ca20ca4-dfe0-4501-8818-35d001fce075,tch_20200629-192939_60
std_1593441877987_59,5ca05e5c-1051-46c4-930f-e1e80d62e6cd,tch_20200629-192939_59
std_1593441712363_58,a9cc5365-52fa-4583-abfb-5be34b7949c8,tch_20200629-192939_58
std_1593441537674_57,10f420c4-2ac3-438d-a507-5f2e160135cd,tch_20200629-192939_57
std_1593442071241_61,5e9c0095-30d3-4438-91cc-4c124d8fc388,tch_20200629-192939_61
std_1593441896754_60,5e5d14df-19bb-4638-b8c1-762c0e16fa3a,tch_20200629-192939_60
std_1593441742821_59,c5aeec23-24f3-47dc-b257-5c1fe328717d,tch_20200629-192939_59
std_1593442089571_62,8ce2ebaf-5eb1-4174-b104-b720651901c2,tch_20200629-192939_62
std_1593441574916_58,43464193-bc3e-4648-ac91-3abe716b49ea,tch_20200629-192939_58
std_1593441940039_61,5f4a00d8-67ec-433a-9d62-60484f7db6ce,tch_20200629-192939_61
std_1593441767383_60,968a4a67-96b9-44e1-b0c4-1fbc25e0c6d6,tch_20200629-192939_60
std_1593441610812_59,3f485d81-3596-4dcf-9425-3208b21bb9bc,tch_20200629-192939_59
std_1593442121896_63,3af02584-152b-4a37-916d-d8b20290a2e6,tch_20200629-192939_63
std_1593441952817_62,c96a168b-d593-4970-9dbf-37b02ec2d689,tch_20200629-192939_62
std_1593441804483_61,2e167598-30f9-4aea-a532-d89c558d7f87,tch_20200629-192939_61
std_1593442151017_64,ccebf949-00ef-40b1-be25-91037a427bd4,tch_20200629-192939_64
std_1593441632152_60,eaae4127-5c8f-41ac-96ab-30361b24a128,tch_20200629-192939_60
std_1593441989194_63,85ac034b-5dda-4257-ae51-189737910d4f,tch_20200629-192939_63
std_1593441820760_62,46168124-eaec-4b02-b98b-abdeaa0d4158,tch_20200629-192939_62
std_1593441668130_61,584eaa02-4aa7-4f23-882d-78a07f3ec99f,tch_20200629-192939_61
std_1593442012938_64,62eb74d0-bb1c-4c4e-ae4b-49e72cd58456,tch_20200629-192939_64
std_1593441855497_63,3b1569f9-8d21-42b3-8389-f7f133e6ea7f,tch_20200629-192939_63
std_1593442202963_65,59e8e50f-09fb-4a72-bd77-89c4363896b2,tch_20200629-192939_65
std_1593441686647_62,a1b73937-1b8a-400e-82df-73c14cc822bf,tch_20200629-192939_62
std_1593442211863_66,52cc3c67-5dc4-464d-b755-c2cbc1c878a9,tch_20200629-192939_66
std_1593441882522_64,aca1c032-3c8c-4e5e-a1e2-07dbce36e1e3,tch_20200629-192939_64
std_1593442232782_67,b240796b-49c6-4e0a-8192-13705b6b5218,tch_20200629-192939_67
std_1593441726395_63,0dcf2219-ca8f-47ec-ac4d-fb291490fea6,tch_20200629-192939_63
std_1593442062055_65,350b87ce-60d6-4a8c-b09d-0bf38c54ae15,tch_20200629-192939_65
std_1593442079579_66,9fe7403e-3195-433e-b0a1-80056fa44d81,tch_20200629-192939_66
std_1593441744738_64,318cdeea-6c79-4a89-82fb-0f8ef0168b41,tch_20200629-192939_64
std_1593442106812_67,624bf83e-31f5-4041-a89f-9e6eec45c58f,tch_20200629-192939_67
std_1593441929021_65,448f1d95-71d6-4980-bb2c-d7225726bcb3,tch_20200629-192939_65
std_1593441944373_66,f31bfdda-ebd9-4141-b05f-d480f6db7cac,tch_20200629-192939_66
std_1593442290649_68,c37b9cf1-f5d0-4719-a16f-561ce47aa010,tch_20200629-192939_68
std_1593441976233_67,81e8d9c6-b639-4b75-b555-76336736b7c7,tch_20200629-192939_67
std_1593441793155_65,02dd7038-3884-47e9-b8c9-344538ca9f4a,tch_20200629-192939_65
std_1593442319743_69,52cfa61c-0270-4fa0-9bdb-5c4e72aeafe2,tch_20200629-192939_69
std_1593442147954_68,91d68957-6e85-4034-a702-401fa27f144c,tch_20200629-192939_68
std_1593441812857_66,2daeb7e3-96ef-475c-91da-4595d8ed945d,tch_20200629-192939_66
std_1593442334675_70,56aabdeb-e7cc-4b2b-afad-0c4dcd6df4d7,tch_20200629-192939_70
std_1593441849246_67,ba535344-3908-4c4c-aaec-f879004ecf7e,tch_20200629-192939_67
std_1593442177787_69,4ac604bd-242f-4371-a781-7136e82e475c,tch_20200629-192939_69
std_1593442012054_68,2bffc2f7-5582-41d2-82f6-9059fc5cfd1f,tch_20200629-192939_68
std_1593442366435_71,c0c8a8c0-40e9-4e27-98b6-69cb0cde2ac0,tch_20200629-192939_71
std_1593442204581_70,60a16c29-3233-4cd5-a8ae-1ca87ae7d05d,tch_20200629-192939_70
std_1593442040862_69,9590daf4-1e75-4e3f-b3b9-ea54b021df91,tch_20200629-192939_69
std_1593441875657_68,af8a050f-5cd5-4b75-bcd8-99642329223c,tch_20200629-192939_68
std_1593442410891_72,fa2b186b-49bc-4434-be89-cea09af6aac3,tch_20200629-192939_72
std_1593442232706_71,18e4f6e1-15e0-490b-96a1-425e15c0c458,tch_20200629-192939_71
std_1593442067907_70,a925e689-08a2-4974-b52a-fca32b51862b,tch_20200629-192939_70
std_1593442426967_73,c226ba6d-5012-4c87-8f0a-fe4fc19a5b55,tch_20200629-192939_73
std_1593441898152_69,7c23a43b-794d-41f9-b63c-780997720deb,tch_20200629-192939_69
std_1593442270580_72,2f0ccd40-c4a4-4d05-830b-d5690653f2fd,tch_20200629-192939_72
std_1593442099623_71,a8933285-8c13-4384-95a4-fbb5fd2ad55a,tch_20200629-192939_71
std_1593441934709_70,8010ed58-201c-490a-9671-6a7e7b36fec0,tch_20200629-192939_70
std_1593442469158_74,5dff3fac-9619-440e-8408-08a5354b6168,tch_20200629-192939_74
std_1593442298051_73,26df6936-7131-4a58-9e28-a32d6e2e1dab,tch_20200629-192939_73
std_1593442133241_72,e3112e39-35e5-41bf-9eaa-4773c311b7f3,tch_20200629-192939_72
std_1593441965747_71,b29112d9-a006-443b-be56-082285fbda73,tch_20200629-192939_71
std_1593442495585_75,64ad24a0-5b2f-46c9-958f-5d2fb2e4e0fe,tch_20200629-192939_75
std_1593442166812_73,e848d6f2-ac2a-4269-8b11-3c12a8f695b6,tch_20200629-192939_73
std_1593442507127_76,fd579e7a-239b-40c0-80b9-d5477cfe571a,tch_20200629-192939_76
std_1593442334457_74,734b5cc8-d00b-4d97-a6ee-5312eb0c581f,tch_20200629-192939_74
std_1593441996505_72,b3456f03-4ee8-4a9f-a316-d38fe8276e58,tch_20200629-192939_72
std_1593442363640_75,55ae3de5-a6ab-410e-ba1f-cb7acc6ef787,tch_20200629-192939_75
std_1593442033903_73,37d17ab2-c48c-42cd-b785-6bf4be365264,tch_20200629-192939_73
std_1593442371114_76,86e6c0bf-0ce5-48ba-9b08-2ab694baab67,tch_20200629-192939_76
std_1593442190809_74,866ba008-aeb1-4614-b6d5-4ce56b69fa83,tch_20200629-192939_74
std_1593442560026_78,45a52b41-6991-436e-95ec-dc8077e7fa9c,tch_20200629-192939_78
std_1593442226957_75,cabd5fd2-86ed-474c-85b0-39a403e3f031,tch_20200629-192939_75
std_1593442578243_77,a38c5f1d-7287-4616-88fe-1a80bd501512,tch_20200629-192939_77
std_1593442240926_76,21396b10-d547-4f1d-a0c6-f5761ce6a513,tch_20200629-192939_76
std_1593442056971_74,d1ae82df-d0ce-4515-91f7-76e640cc045e,tch_20200629-192939_74
std_1593442428377_78,02982c9a-0662-42ac-9b2d-3479a8e0402b,tch_20200629-192939_78
std_1593442091496_75,934bf94f-d7af-403f-b03c-659cac7d544d,tch_20200629-192939_75
std_1593442604498_79,a87ac130-3056-4b14-a834-885aeba5e88a,tch_20200629-192939_79
std_1593442440482_77,0fa414f3-f20f-44f9-9ae0-61d7d9f5401c,tch_20200629-192939_77
std_1593442114414_76,8c8202f2-4386-4977-9bd9-685234876cee,tch_20200629-192939_76
std_1593442299765_78,c6f1cae0-9911-4b67-ba55-3d9e33a0a1b7,tch_20200629-192939_78
std_1593442470755_79,36d00f86-fd4f-4b65-881b-948aea97d943,tch_20200629-192939_79
std_1593442639474_80,9d8da2dc-76f7-486e-978d-e04e32a4c1e5,tch_20200629-192939_80
std_1593442303231_77,160851ce-a394-413d-a36f-d4bb714ec186,tch_20200629-192939_77
std_1593442658649_81,522b346d-b984-4edd-a3a4-b9fd3c5e2599,tch_20200629-192939_81
std_1593442173169_78,aee0933b-356e-4975-b06a-ad94f4b5d003,tch_20200629-192939_78
std_1593442504921_80,25b47083-4521-4967-a7d6-c15535201384,tch_20200629-192939_80
std_1593442346271_79,42fb212b-35bd-4bab-8881-99d23349b692,tch_20200629-192939_79
std_1593442686141_82,c5eccac5-91f9-42d0-85ab-afafaee23be1,tch_20200629-192939_82
std_1593442164075_77,28f5c031-ae30-43f6-bada-fe64bf090dcf,tch_20200629-192939_77
std_1593442527915_81,e7d2c866-96e6-45f6-97de-774619a5ec89,tch_20200629-192939_81
std_1593442205654_79,09abe4b8-9eeb-4a99-ab9a-e7006ac71c0b,tch_20200629-192939_79
std_1593442720718_83,3aa297bc-b255-4988-a4cf-8789f0f16d56,tch_20200629-192939_83
std_1593442553989_82,fa3e206b-6d55-42fd-a012-f3ed272436d1,tch_20200629-192939_82
std_1593442372568_80,6e6a3f94-050c-4977-9ff3-2bd65f811e31,tch_20200629-192939_80
std_1593442392352_81,abf535d3-9066-433e-b699-6a1ab5b30e4c,tch_20200629-192939_81
std_1593442757867_85,eb4a95fb-3728-4ee6-8eeb-a057e8801292,tch_20200629-192939_85
std_1593442415919_82,bd3696d1-d097-4ef6-8e81-d9a623a19efb,tch_20200629-192939_82
std_1593442237637_80,8c80a57f-7534-4b02-8b1b-4c31b6c1d8a5,tch_20200629-192939_80
std_1593442585275_83,edae147b-0a00-4655-a153-45781d65fda9,tch_20200629-192939_83
std_1593442765902_84,eea9547e-6084-4e01-9d64-ae13a5a9967c,tch_20200629-192939_84
std_1593442252705_81,7999d8b3-2ebb-482c-8253-d9823ed95948,tch_20200629-192939_81
std_1593442284871_82,7959125a-9c7b-4f9e-be66-0cf20e77cbb6,tch_20200629-192939_82
std_1593442626604_85,835ad073-c782-4d21-a4f8-de9188add1c5,tch_20200629-192939_85
std_1593442630211_84,3240a6e7-e04d-45cb-b778-c1088f98f374,tch_20200629-192939_84
std_1593442451910_83,cf1ee55f-1eb7-4212-9582-aad9d54f1257,tch_20200629-192939_83
std_1593442808966_86,23dca00a-ebee-41f1-88ae-46654345b77e,tch_20200629-192939_86
std_1593442498588_84,91723c6b-8245-430e-817c-310a8982e6db,tch_20200629-192939_84
std_1593442496630_85,4eb55bfe-4b44-479c-a59a-d624e22a639b,tch_20200629-192939_85
std_1593442838352_87,28e67729-4385-4b67-b218-05fccce5a296,tch_20200629-192939_87
std_1593442309797_83,d4360201-a377-407d-abfc-7acdd148e999,tch_20200629-192939_83
std_1593442679237_86,7ea70c2d-12ce-4525-9054-cbcb01d83a10,tch_20200629-192939_86
std_1593442858237_88,abaa3565-d2c3-4af0-a2ad-aab4d600a50e,tch_20200629-192939_88
std_1593442369671_84,5bb8ce38-6ab3-41d4-954d-697b15dda615,tch_20200629-192939_84
std_1593442702004_87,7f8d63b7-5754-4632-b3b3-10dc3d45c640,tch_20200629-192939_87
std_1593442371099_85,04e78a9e-57fd-4965-b884-21a712249ada,tch_20200629-192939_85
std_1593442555367_86,4d5c2660-d90f-4afb-a7c7-fd2072931ef2,tch_20200629-192939_86
std_1593442893722_89,6f4a117f-aea1-4b09-9563-e7bd828bb5ec,tch_20200629-192939_89
std_1593442724491_88,bfd9cad9-1907-4431-bd06-a4a096935942,tch_20200629-192939_88
std_1593442569337_87,8ee44e9c-255f-401b-9628-0917907c990b,tch_20200629-192939_87
std_1593442420418_86,2a7c5747-cecc-4732-8ce5-204caa6ac45e,tch_20200629-192939_86
std_1593442926269_90,86550e92-9138-471c-9dff-3ad2fab02706,tch_20200629-192939_90
std_1593442752196_89,92122847-107a-4ff9-9f9b-e6fc0fbf59ad,tch_20200629-192939_89
std_1593442589459_88,60746fe6-3aee-4086-ad0b-f9fffb518a4a,tch_20200629-192939_88
std_1593442428845_87,2558f112-01e3-4b7d-b534-4be27005d886,tch_20200629-192939_87
std_1593442954413_91,b0461b64-d3d7-4c35-a097-6dce4d747b2f,tch_20200629-192939_91
std_1593442795928_90,432c55d7-3b2d-4bc2-b7e9-df99666f9937,tch_20200629-192939_90
std_1593442623824_89,d37c515b-d495-46ca-9961-e6148a81191a,tch_20200629-192939_89
std_1593442460930_88,a0ca461e-5a31-443d-990f-c02bcaf4b12e,tch_20200629-192939_88
std_1593442824153_91,c2b8ad7c-5e1b-4211-847a-b8f58ed0ae28,tch_20200629-192939_91
std_1593442997002_92,e0a03f3e-e6bc-46e0-acff-f99945b833bb,tch_20200629-192939_92
std_1593442656513_90,d7eeb500-a9fc-401d-92c4-60b099f25abd,tch_20200629-192939_90
std_1593442494700_89,7796eab0-cb0b-4671-9e6d-ad31486f1a9c,tch_20200629-192939_89
std_1593443016523_93,58535e60-d650-40ef-bfac-08117d5f22a9,tch_20200629-192939_93
std_1593442691524_91,dd130198-4011-4571-a572-756850232fae,tch_20200629-192939_91
std_1593442859253_92,9a8bf454-cfcd-466c-a0ec-0bf97e0bb395,tch_20200629-192939_92
std_1593442526357_90,b29392a7-abe3-4ad8-88b0-39e4bd6adb42,tch_20200629-192939_90
std_1593442890912_93,c4d658a7-5145-4ebd-b798-f66a5661eba0,tch_20200629-192939_93
std_1593443065886_94,7ec6f457-195b-4d3f-aaa0-2678301f2a60,tch_20200629-192939_94
std_1593442733478_92,fd90ac43-e35c-4259-9444-61f92e26133b,tch_20200629-192939_92
std_1593442561655_91,568f26e2-5773-48ec-b3eb-dd2e343ea28c,tch_20200629-192939_91
std_1593443077534_95,03458c8f-1931-49b7-8cef-50a4f4dd28ee,tch_20200629-192939_95
std_1593442764432_93,be5e2c3c-5e87-4e31-b39b-d1a8e246a42f,tch_20200629-192939_93
std_1593442932033_94,5070a222-7f51-4923-960e-d886e60911f5,tch_20200629-192939_94
std_1593442603548_92,cc418055-0349-4351-a554-baeede7ba9d5,tch_20200629-192939_92
std_1593442945040_95,bf467b54-c7b5-401e-b6f1-6317adcd31e7,tch_20200629-192939_95
std_1593442627965_93,f8209165-fa4d-41a8-b1e3-becb5962928c,tch_20200629-192939_93
std_1593442795723_94,9df3ee54-b382-406a-a9ab-b82317226afb,tch_20200629-192939_94
std_1593443137768_96,7d510a66-6181-40d6-a061-ff3d175aa3b1,tch_20200629-192939_96
std_1593443162472_98,2d60235a-8dd1-4084-bfc0-610bd36ea6f1,tch_20200629-192939_98
std_1593442814868_95,f33baf44-669a-4367-9224-3a1ead2b78cb,tch_20200629-192939_95
std_1593443172582_97,f97970ce-0314-406d-969a-9209f2a821d2,tch_20200629-192939_97
std_1593443003867_96,c880108a-1411-4094-b571-c24969e128a0,tch_20200629-192939_96
std_1593442655007_94,26d48abf-944e-4473-96f5-2bdf20fddaf4,tch_20200629-192939_94
std_1593443035033_98,f2c6bdf9-0836-46c8-988b-7ee70efd416b,tch_20200629-192939_98
std_1593442679851_95,761eec6e-0332-4467-b9e8-2572f419a215,tch_20200629-192939_95
std_1593443041476_97,a43a57b4-5a00-494c-9d54-a389b2792bbf,tch_20200629-192939_97
std_1593443217649_99,cdbc0627-8dca-41a6-9ad7-cdcfadcd60c2,tch_20200629-192939_99
std_1593442864212_96,29e14713-4d8c-476e-ad2c-103d25c62de4,tch_20200629-192939_96
std_1593443232599_100,547b6528-66d9-4849-9233-ae991fd32260,tch_20200629-192939_100
std_1593442903777_98,889f2553-199a-492b-b017-7b0d195097c9,tch_20200629-192939_98
std_1593442907638_97,1744f751-8fa6-42ab-8322-a1b304a01e87,tch_20200629-192939_97
std_1593443090914_99,8ec14407-51dd-4aac-8158-d23f10b7e83a,tch_20200629-192939_99
std_1593442729638_96,bdac70b0-15c6-41f3-99a5-51604c59226b,tch_20200629-192939_96
std_1593443103394_100,18dc6fc5-c596-41e6-9f0e-527c6748e40f,tch_20200629-192939_100
std_1593442772532_98,181751aa-6346-4ec9-a552-07c35d96a062,tch_20200629-192939_98
std_1593442763982_97,502f5702-37c1-4707-9c99-d65257f05d97,tch_20200629-192939_97
std_1593442957324_99,4c3c60c1-3fb2-4245-9109-5934e048dfdb,tch_20200629-192939_99
std_1593442975306_100,b8502d7e-5e8c-49d9-afe5-ad9569237b7d,tch_20200629-192939_100
std_1593442824274_99,3d69a08d-4e19-4c77-b99a-f137eea0d0a9,tch_20200629-192939_99
std_1593442839249_100,864507c9-6b4d-43e8-a7be-3fb7cf0824af,tch_20200629-192939_100
std_1593447542972_1,1b0312ce-a7ff-4eb0-a9e3-3fedcc8859e4,tch_20200629-213033_1
std_1593447571264_2,999ed362-6c98-44c1-91e4-e66175dbe0e7,tch_20200629-213033_2
std_1593447418140_1,e60cabb6-2ef3-4774-9c5f-3d184473f148,tch_20200629-213033_1
std_1593447279706_1,83327ff0-7945-48af-8aac-970f93cc2193,tch_20200629-213033_1
std_1593447437497_2,b226e19a-e693-4c97-8bf4-f824deddd6dc,tch_20200629-213033_2
std_1593447633469_3,f4670489-92e2-449a-b2a5-205ba6a5edb4,tch_20200629-213033_3
std_1593447143608_1,3a1229f0-4d42-4f1d-9c75-1dbbd87bae97,tch_20200629-213033_1
std_1593447307070_2,75dd3f1c-60f2-44d0-b29b-74490f11437a,tch_20200629-213033_2
std_1593447500798_3,227b1e76-a4ce-4dea-b571-28709f1d8552,tch_20200629-213033_3
std_1593447670710_4,ab12cc5b-3265-496b-a254-3d2d7b2066e9,tch_20200629-213033_4
std_1593447169684_2,adff6361-8df6-42f2-9f67-cc89af681f44,tch_20200629-213033_2
std_1593447363908_3,a6a69773-0f0a-4215-a820-844c1af8cee9,tch_20200629-213033_3
std_1593447538379_4,85349cf7-8b00-46b3-87e5-468ecfe2aed9,tch_20200629-213033_4
std_1593447714636_5,3b146eea-9d55-4415-8de2-d0051eb1e0a8,tch_20200629-213033_5
std_1593447219918_3,17830a99-4952-4cb9-b6cf-a80b28bad8d5,tch_20200629-213033_3
std_1593447403956_4,c302d753-6d69-4078-b7d4-8498b2ebad0a,tch_20200629-213033_4
std_1593447745789_6,48117d43-a300-4ce9-88a1-718e1a5858fd,tch_20200629-213033_6
std_1593447583082_5,16f1dc94-66be-4dbd-bcc2-560f4a6b5941,tch_20200629-213033_5
std_1593447261545_4,a4773167-746c-4bd7-983e-612fb2366294,tch_20200629-213033_4
std_1593447616226_6,abbd37f6-2290-4eca-8b47-ff76f507d5fe,tch_20200629-213033_6
std_1593447448296_5,05bc2c77-74bb-4ea8-bf2b-e28e66453048,tch_20200629-213033_5
std_1593447790703_7,686ec317-786f-4b29-b8a2-67d45e11a434,tch_20200629-213033_7
std_1593447822929_8,25b08ca8-7db0-49b2-8d73-9bf1a85869c8,tch_20200629-213033_8
std_1593447479214_6,29cec5f0-8e2f-4c02-8209-f97f0c95ba56,tch_20200629-213033_6
std_1593447312669_5,0f6613ce-7a6c-4404-913d-50813dc53531,tch_20200629-213033_5
std_1593447655821_7,031a3f4f-5d4f-435b-8990-bc3ca842e4b3,tch_20200629-213033_7
std_1593447693180_8,c98304af-1593-4fe4-af55-134bd8efc9ec,tch_20200629-213033_8
std_1593447334807_6,9d665155-8c8b-493d-b540-f8b35e184830,tch_20200629-213033_6
std_1593447500077_7,bdb82498-683d-42c5-bd20-0165b0b1b466,tch_20200629-213033_7
std_1593447850537_9,207c5545-1743-4dd2-befe-70f52741facd,tch_20200629-213033_9
std_1593447902192_10,5e3378e4-5768-4251-884f-61f6b54a0fd2,tch_20200629-213033_10
std_1593447557407_8,4d58b78a-9bc5-4e4a-a44a-082638e8d157,tch_20200629-213033_8
std_1593447387671_7,dfc29069-d048-48d4-930f-d89f11aa99a2,tch_20200629-213033_7
std_1593447747145_9,494b7493-2134-4d2d-ab1e-ea845eaf57b3,tch_20200629-213033_9
std_1593447773349_10,c2a6e5d7-a5fe-44f3-ad9f-8ec7110b49f9,tch_20200629-213033_10
std_1593447937434_11,f9ead338-7ddb-4d9b-9980-83e8a674abee,tch_20200629-213033_11
std_1593447423449_8,b8195f3d-f9cb-4b23-84cc-bbfe7a4ae6b7,tch_20200629-213033_8
std_1593447608975_9,17468cf5-dce8-4e34-abf9-6ab99e81d322,tch_20200629-213033_9
std_1593447630589_10,41d67aa9-77e9-4a1e-aff8-61d0531c4a31,tch_20200629-213033_10
std_1593447791365_11,55e1221a-222c-4dc0-be43-376655c62cf6,tch_20200629-213033_11
std_1593447990100_12,c4f22498-3427-4466-8d49-3f0441d4ef9e,tch_20200629-213033_12
std_1593447482779_9,f5ae9ce9-5981-4010-93d3-bca1b7025d90,tch_20200629-213033_9
std_1593447499576_10,b50862fd-687d-4b2e-b504-3ac92a7adcd7,tch_20200629-213033_10
std_1593447660103_11,29833a81-964f-4ff9-8018-369cf3d6172a,tch_20200629-213033_11
std_1593448025294_13,488a9609-7507-4733-95a0-44964270a7e7,tch_20200629-213033_13
std_1593447848756_12,997ca829-16cd-479a-8014-f2a25754d63e,tch_20200629-213033_12
std_1593447524241_11,c1abf242-ee8e-42b9-9342-1c445b294df8,tch_20200629-213033_11
std_1593447883695_13,04f8ddb8-3460-4679-83e3-934c8b045336,tch_20200629-213033_13
std_1593447717568_12,cb581ddc-371b-4f56-b8a6-11a7e8ab65ab,tch_20200629-213033_12
std_1593448079090_14,8879bd49-8c37-4729-b576-20631bf9db0a,tch_20200629-213033_14
std_1593448103994_15,2f5fc3aa-7afb-4292-b7c3-3803b04b2dae,tch_20200629-213033_15
std_1593447755260_13,ef3219f9-b1db-4f9c-b086-9b138426442c,tch_20200629-213033_13
std_1593447584428_12,899d9aed-f378-43cd-9bf4-b41f99adade8,tch_20200629-213033_12
std_1593447937161_14,5f332c9d-17fa-4951-8f6a-8b4f6ad551e6,tch_20200629-213033_14
std_1593447968075_15,65df238e-5e0a-45bc-b77e-1c46196fad6a,tch_20200629-213033_15
std_1593447621665_13,e00e1cbf-1780-417e-8e14-7aaf2d2e50b5,tch_20200629-213033_13
std_1593448146834_16,b2d750f8-773b-4334-b108-ca0820b2ee7d,tch_20200629-213033_16
std_1593447810164_14,5d96102a-c5ad-4ec0-81af-946c4f9239de,tch_20200629-213033_14
std_1593448174580_17,fbecc04e-1d92-40cd-8930-829eb7d19544,tch_20200629-213033_17
std_1593447835101_15,7dab3b70-5888-4c14-8fbc-9dd88b514734,tch_20200629-213033_15
std_1593447999720_16,30b0d1ce-0029-4d17-93ad-9a51512d2dac,tch_20200629-213033_16
std_1593447675163_14,ecdcd4db-9736-418f-a0cf-d60de57cb74f,tch_20200629-213033_14
std_1593448211295_18,17d665b1-f63e-40bf-aa07-d7ab9031539a,tch_20200629-213033_18
std_1593448032373_17,c6f948fe-62ca-47b6-af50-bb9be21375fa,tch_20200629-213033_17
std_1593447701968_15,dcbe526b-97f5-4266-92f5-ac7b2c1a2a88,tch_20200629-213033_15
std_1593447863879_16,25536e46-d830-409d-a873-ac25e048722d,tch_20200629-213033_16
std_1593448252119_19,2f45b4a7-7694-42f5-be33-bd9f31135251,tch_20200629-213033_19
std_1593448084465_18,ddc02c8f-0a10-429a-b3f9-73f97c95ab2e,tch_20200629-213033_18
std_1593447896960_17,3023c2ec-a35c-4d80-ac07-554f86841ba2,tch_20200629-213033_17
std_1593447730935_16,363c92a4-4a23-4d39-9e70-ed0cb189cc25,tch_20200629-213033_16
std_1593447950826_18,23b6b396-5ae4-4b83-8e60-f069ec878349,tch_20200629-213033_18
std_1593448123640_19,79df81e8-0073-4bc0-851c-e5567a4bd3c5,tch_20200629-213033_19
std_1593447765765_17,a583c6db-3315-416c-be60-578b6631b66b,tch_20200629-213033_17
std_1593448292876_20,0309dbf2-7552-40b4-990d-eeff14616070,tch_20200629-213033_20
std_1593447823690_18,cbe5d6fa-d771-4a06-9b67-2ac82c5d86fe,tch_20200629-213033_18
