tchextid,stduuid,stdextid,groupid
tch_20240114-210426_11,9683f9fd-6e93-4dc4-8064-663d0c9fa351,std_1705247405985_11,ceb19c02-17c0-449f-8d13-274b2c11a8eb
tch_20240114-210426_13,f3cd8120-56f7-46e0-a3a0-ca66908bf962,std_1705247407621_13,a434b995-5919-4fa2-b21a-ea847e9b1f75
tch_20240114-210426_19,573ddd5c-4760-46d4-b9fb-26f0e9ed8c2a,std_1705247127446_19,ce88af21-8ee5-4029-a3d1-ba7595f5b8cc
tch_20240114-210426_9,5f299d83-9303-4c5e-b9bd-4b8a3bc602f2,std_1705247448264_9,2a382558-72e3-4f1e-bea8-a766c73b55a1
tch_20240114-210426_21,b0cf440d-baa4-47a7-9e42-26f052535a75,std_1705247134350_21,f94b52ab-b5f4-41f0-ab59-7e27ff5224e6
tch_20240114-210426_16,2da20ffe-e331-487e-af80-5c81f222dce7,std_1705247225449_16,0fdf7648-c4a6-41b3-a2f1-f0836fdc19c0
tch_20240114-210426_19,5dd7d1ab-6b9a-4c88-ad5e-431d06222ce7,std_1705247152789_19,ce88af21-8ee5-4029-a3d1-ba7595f5b8cc
tch_20240114-210426_9,532e6185-5f70-4f08-b940-5d2a4a4eb8dc,std_1705247476763_9,2a382558-72e3-4f1e-bea8-a766c73b55a1
tch_20240114-210426_10,97f59121-c2a0-49a0-bbde-18e8b1c722f3,std_1705247451097_10,f7ff03b7-c65c-41f0-9e1d-333675b26839
tch_20240114-210426_15,e375ec31-d2b4-48da-a675-c596a0bb9a49,std_1705247233242_15,c8d2cffc-ca11-45ec-92cb-c8532c559844
tch_20240114-210426_16,c7ad93b5-a06b-48e8-a2a7-17723216dbbe,std_1705247252904_16,0fdf7648-c4a6-41b3-a2f1-f0836fdc19c0
tch_20240114-210426_19,9292d672-c217-4be0-b228-3417647c05aa,std_1705247177783_19,ce88af21-8ee5-4029-a3d1-ba7595f5b8cc
tch_20240114-210426_21,e462661a-0e46-456f-9a91-1c444bc95f78,std_1705247159602_21,f94b52ab-b5f4-41f0-ab59-7e27ff5224e6
tch_20240114-210426_12,e871b6ba-9cfa-4f6c-ad19-31f61869c504,std_1705247453495_12,2066ddec-21ea-4462-a2c1-7e88b4ffaa17
tch_20240114-210426_9,74fd8b5a-118c-491e-8d80-af651760f38c,std_1705247504435_9,2a382558-72e3-4f1e-bea8-a766c73b55a1
tch_20240114-210426_16,9e39177c-cbff-4990-9f61-61f29129c840,std_1705247282076_16,0fdf7648-c4a6-41b3-a2f1-f0836fdc19c0
tch_20240114-210426_15,f17f4a67-f2b5-4c55-b155-80b5fd3a9607,std_1705247262757_15,c8d2cffc-ca11-45ec-92cb-c8532c559844
tch_20240114-210426_10,e0aa3e71-97e5-4e40-baa3-03b876e9ccde,std_1705247476027_10,f7ff03b7-c65c-41f0-9e1d-333675b26839
tch_20240114-210426_21,e7ccea43-820a-4f53-8cc8-a60d98f9f251,std_1705247186243_21,f94b52ab-b5f4-41f0-ab59-7e27ff5224e6
tch_20240114-210426_19,68b1d702-2f47-460b-98c5-c7e573e64028,std_1705247203572_19,ce88af21-8ee5-4029-a3d1-ba7595f5b8cc
tch_20240114-210426_17,a5701c48-86af-4a67-b83b-7ab09851e4bd,std_1705247241857_17,d9a4897d-d1e6-4791-898a-5fc34fb58282
tch_20240114-210426_18,91466260-57ad-4bad-9d06-83f33c9468fa,std_1705247130868_18,8d8c98a4-a605-453a-8715-d34a6141709d
tch_20240114-210426_16,0fc53711-8fd4-4dd5-9474-d23222087adf,std_1705247309024_16,0fdf7648-c4a6-41b3-a2f1-f0836fdc19c0
tch_20240114-210426_13,50dee0fa-1432-434b-a9a5-65a8fbefc453,std_1705247460974_13,95265ce0-8171-4fe1-b3fb-c4afb211af66
tch_20240114-210426_15,c963c47c-2bc5-40a5-abcb-8043eefcabe5,std_1705247288473_15,c8d2cffc-ca11-45ec-92cb-c8532c559844
tch_20240114-210426_12,f6973b49-d102-455e-ad58-f448c0f2927c,std_1705247483896_12,2066ddec-21ea-4462-a2c1-7e88b4ffaa17
tch_20240114-210426_9,83492f80-af4c-4ef7-87bb-cd4824135556,std_1705247531425_9,2a382558-72e3-4f1e-bea8-a766c73b55a1
tch_20240114-210426_11,a11f64a4-d8bd-4c6c-ae9a-b8dc14336e7b,std_1705247457357_11,4fdb60ec-becb-4abd-8b92-239193511cef
tch_20240114-210426_10,32919b98-e1d6-446d-84ee-c04e765eab1d,std_1705247503803_10,f7ff03b7-c65c-41f0-9e1d-333675b26839
tch_20240114-210426_14,ef3aa494-878b-4443-9904-98b6e158c1d6,std_1705247354396_14,975c98ff-01cc-4932-a07d-1014a4dde201
tch_20240114-210426_21,8ed59273-8c60-499f-9576-29c8eed09331,std_1705247210323_21,f94b52ab-b5f4-41f0-ab59-7e27ff5224e6
tch_20240114-210426_17,342a871f-a628-47d0-b34a-5a64764c8e93,std_1705247267559_17,d9a4897d-d1e6-4791-898a-5fc34fb58282
tch_20240114-210426_18,2d2938bd-c1fe-47fe-8065-f3d6eebc7014,std_1705247159303_18,8d8c98a4-a605-453a-8715-d34a6141709d
tch_20240114-210426_20,fca2393c-4f6a-42c5-b756-f50ebf48687b,std_1705247128950_20,910ea8d6-d004-498f-8400-b5a38f7a7c16
tch_20240114-210426_12,0884cf63-d87a-4e5e-95ac-ed2fb0322b1b,std_1705247511467_12,2066ddec-21ea-4462-a2c1-7e88b4ffaa17
tch_20240114-210426_13,3c6decf7-b9a5-49b3-a2d3-168a6dd8621e,std_1705247486942_13,95265ce0-8171-4fe1-b3fb-c4afb211af66
tch_20240114-210426_15,b3b3768e-7174-4506-8a10-606f3ef789bf,std_1705247315647_15,c8d2cffc-ca11-45ec-92cb-c8532c559844
tch_20240114-210426_10,9ffb2de9-c667-4b96-a85d-2035838ea089,std_1705247532252_10,f7ff03b7-c65c-41f0-9e1d-333675b26839
tch_20240114-210426_11,80f18c9a-7c56-4200-8f51-659adf621ea5,std_1705247484668_11,4fdb60ec-becb-4abd-8b92-239193511cef
tch_20240114-210426_14,9ebefe14-bed4-4329-b3eb-7ab897d5ebd5,std_1705247384377_14,975c98ff-01cc-4932-a07d-1014a4dde201
tch_20240114-210426_17,cb71dff8-333e-4a60-bb2f-a7c6817e9b09,std_1705247292782_17,d9a4897d-d1e6-4791-898a-5fc34fb58282
tch_20240114-210426_12,77c4febe-ad05-4ed6-aace-79ac3b119e4d,std_1705247540185_12,2066ddec-21ea-4462-a2c1-7e88b4ffaa17
tch_20240114-210426_20,24662b8b-1ed6-421c-a29c-0d8c7e7adbfb,std_1705247156749_20,910ea8d6-d004-498f-8400-b5a38f7a7c16
tch_20240114-210426_18,0efc1991-5437-4814-8773-e8622e0f0876,std_1705247187015_18,8d8c98a4-a605-453a-8715-d34a6141709d
tch_20240114-210426_13,f5071f9d-01e5-425c-ae0f-25a61e125ef2,std_1705247513405_13,95265ce0-8171-4fe1-b3fb-c4afb211af66
tch_20240114-210426_11,b91ec030-b8f8-4363-9dbf-a1fa04b15c1f,std_1705247512470_11,4fdb60ec-becb-4abd-8b92-239193511cef
tch_20240114-210426_14,42c352ac-0646-410a-bce4-d0e30028cd3d,std_1705247413189_14,975c98ff-01cc-4932-a07d-1014a4dde201
tch_20240114-210426_17,b95eb986-14a5-4bfb-8764-62b33f0fca31,std_1705247318396_17,d9a4897d-d1e6-4791-898a-5fc34fb58282
tch_20240114-210426_18,5668801a-78aa-4a02-b350-682ca18d3f0f,std_1705247215496_18,8d8c98a4-a605-453a-8715-d34a6141709d
tch_20240114-210426_20,9cdfa883-f50c-456c-9bd4-6ba1e41a2f6f,std_1705247183818_20,910ea8d6-d004-498f-8400-b5a38f7a7c16
tch_20240114-210426_13,a714289a-8e78-43e3-830d-f8f9ef75a62d,std_1705247540238_13,95265ce0-8171-4fe1-b3fb-c4afb211af66
tch_20240114-210426_11,9acf234a-f56d-4b76-bda0-69881882dd11,std_1705247539790_11,4fdb60ec-becb-4abd-8b92-239193511cef
tch_20240114-210426_14,f0357b1b-0235-4862-b460-8936bf758843,std_1705247441800_14,975c98ff-01cc-4932-a07d-1014a4dde201
tch_20240114-210426_20,850655f8-aa73-4153-b984-46c547c7f403,std_1705247212688_20,910ea8d6-d004-498f-8400-b5a38f7a7c16
tch_20240114-210426_19,c975c4b5-b008-4d26-9850-e43ecbc1146f,std_1705247261662_19,20a0657d-46d0-46c9-8824-f65027cb57a0
tch_20240114-210426_16,49377e71-18e2-43f3-8713-968b7af5940f,std_1705247366016_16,7eb7b283-8120-4879-b383-f7a57865c3f9
tch_20240114-210426_19,9d83370d-1d77-4ee4-908e-53922995caa2,std_1705247287078_19,20a0657d-46d0-46c9-8824-f65027cb57a0
tch_20240114-210426_21,01fe51d4-c0f7-4a74-9bc6-1583c0022ad1,std_1705247270807_21,30fda8ff-049e-4742-b817-cd51e7524cf9
tch_20240114-210426_16,ea8a68cd-523c-4719-bc0c-321a54498b56,std_1705247393697_16,7eb7b283-8120-4879-b383-f7a57865c3f9
tch_20240114-210426_21,dd755c4b-e7d0-4e26-b808-1d4a05a38667,std_1705247298046_21,30fda8ff-049e-4742-b817-cd51e7524cf9
tch_20240114-210426_19,7ba1a46a-6bbd-4b14-a8f3-ffb4c56f1761,std_1705247311703_19,20a0657d-46d0-46c9-8824-f65027cb57a0
tch_20240114-210426_15,6e14fe90-d8e7-47ce-9382-e8aad13dc36a,std_1705247368714_15,4a1ea708-7f83-4e5c-8a10-e4d7fc991b26
tch_20240114-210426_16,4b1d64fe-2572-44cf-95f8-06727538ad8e,std_1705247418527_16,7eb7b283-8120-4879-b383-f7a57865c3f9
tch_20240114-210426_17,088cf451-3038-4151-bf47-894a6245ef27,std_1705247369180_17,9c0099eb-c9ed-413d-93cc-c9a23a7810c0
tch_20240114-210426_21,f6a772af-f419-49e5-adad-7e3c2de130de,std_1705247322522_21,30fda8ff-049e-4742-b817-cd51e7524cf9
tch_20240114-210426_19,6c11b84a-f612-471c-b14b-6da1cdb36843,std_1705247338292_19,20a0657d-46d0-46c9-8824-f65027cb57a0
tch_20240114-210426_15,f67f7b13-b1e3-4a92-b9d2-c4d9ad2e3bf5,std_1705247398270_15,4a1ea708-7f83-4e5c-8a10-e4d7fc991b26
tch_20240114-210426_18,b95f5bf6-813f-4739-be4f-88c79bc01ebf,std_1705247269577_18,3c07481f-c2a4-4f9f-b98a-fe1b5634e01c
tch_20240114-210426_16,378bf52e-4a30-4f7e-bfe0-560ffd0977a2,std_1705247442276_16,7eb7b283-8120-4879-b383-f7a57865c3f9
tch_20240114-210426_17,a22d664e-3e23-439a-9be6-c3eac82f836f,std_1705247397806_17,9c0099eb-c9ed-413d-93cc-c9a23a7810c0
tch_20240114-210426_21,9f92e14a-7c54-4007-b7ad-a31301ae44bf,std_1705247353751_21,30fda8ff-049e-4742-b817-cd51e7524cf9
tch_20240114-210426_14,1e8563de-237d-4b3d-b809-bde431e7f2ce,std_1705247496150_14,ceeccdca-d685-427d-bc15-14371635848e
tch_20240114-210426_20,8c1bdd68-8be6-46a2-8647-6db31a2ec3f6,std_1705247267469_20,c0eedc7b-3758-49ba-a057-c7a22e3c9017
tch_20240114-210426_15,c610ea7a-4765-4a64-8f01-455c19c30758,std_1705247423689_15,4a1ea708-7f83-4e5c-8a10-e4d7fc991b26
tch_20240114-210426_22,494303be-2e2e-46e2-a4c7-adb57d071fc0,std_1705247165256_22,ed3e30ec-33ca-4080-bd0c-bc1341cd7307
tch_20240114-210426_18,09f03a80-6404-4300-95c3-076a9c189991,std_1705247296924_18,3c07481f-c2a4-4f9f-b98a-fe1b5634e01c
tch_20240114-210426_17,bed98c69-0967-4d3a-a4c2-03e7a5f6cda0,std_1705247426266_17,9c0099eb-c9ed-413d-93cc-c9a23a7810c0
tch_20240114-210426_15,8f86e144-260e-4fb0-86d3-65a98c83d261,std_1705247449206_15,4a1ea708-7f83-4e5c-8a10-e4d7fc991b26
tch_20240114-210426_14,3359be26-a31e-47bc-804e-817c55d532ef,std_1705247519752_14,ceeccdca-d685-427d-bc15-14371635848e
tch_20240114-210426_18,9547f298-f89e-4c5d-b6ef-d0440527db9b,std_1705247322909_18,3c07481f-c2a4-4f9f-b98a-fe1b5634e01c
tch_20240114-210426_20,b5273640-c76a-40c0-be22-45951de356c2,std_1705247297669_20,c0eedc7b-3758-49ba-a057-c7a22e3c9017
tch_20240114-210426_22,248da2fe-de3c-463d-9949-da0cc82f1561,std_1705247192000_22,ed3e30ec-33ca-4080-bd0c-bc1341cd7307
tch_20240114-210426_17,51dc2860-b964-4cef-838b-f82ea47e4c57,std_1705247455077_17,9c0099eb-c9ed-413d-93cc-c9a23a7810c0
tch_20240114-210426_18,b7438766-6e8f-4f26-9f35-4923cafd9756,std_1705247352069_18,3c07481f-c2a4-4f9f-b98a-fe1b5634e01c
tch_20240114-210426_22,31eb316c-457c-4c3c-b9e8-644a4727227a,std_1705247222123_22,ed3e30ec-33ca-4080-bd0c-bc1341cd7307
tch_20240114-210426_14,9d11a174-196a-4e0a-8531-6aefaca6601d,std_1705247546401_14,ceeccdca-d685-427d-bc15-14371635848e
tch_20240114-210426_20,f2376d3f-c8e7-488d-b625-87707f93346d,std_1705247325284_20,c0eedc7b-3758-49ba-a057-c7a22e3c9017
tch_20240114-210426_22,cfae06bd-8594-4e8f-9d2a-8e13b4424c70,std_1705247244924_22,ed3e30ec-33ca-4080-bd0c-bc1341cd7307
tch_20240114-210426_14,3a0e788a-7bda-4ef1-a620-9412daa95d94,std_1705247572245_14,ceeccdca-d685-427d-bc15-14371635848e
tch_20240114-210426_20,7c085327-2857-4d4c-b219-67a0ed9a06c8,std_1705247354271_20,c0eedc7b-3758-49ba-a057-c7a22e3c9017
tch_20240114-210426_19,7d29cb97-8d7f-41ef-9eeb-1824ff8035d1,std_1705247396659_19,3af071b5-fa91-4106-bcb7-592febaae7a2
tch_20240114-210426_16,6a73b46c-71d9-4d12-b56f-7e80877cbcfc,std_1705247494978_16,175f7986-d3fc-4486-8f6f-593fce6a5a11
tch_20240114-210426_19,fbe9791e-8c3a-4e18-b547-74e8436176cb,std_1705247422317_19,3af071b5-fa91-4106-bcb7-592febaae7a2
tch_20240114-210426_16,e4c52555-84ee-4949-bc88-6e9b07ddfc1b,std_1705247523432_16,175f7986-d3fc-4486-8f6f-593fce6a5a11
tch_20240114-210426_21,b1c89b7d-bdab-4e30-9f9c-698e26845420,std_1705247407181_21,c3b80fda-8c88-4aa6-9ebf-43f21aea78cc
tch_20240114-210426_25,4f2cbe5b-a91b-47ea-8d2a-8be07b165ff3,std_1705247217462_25,985aaf0e-64dd-474c-89c9-854987217d9a
tch_20240114-210426_15,de14e17c-d327-41cc-b962-e47b84979939,std_1705247506357_15,1a0dcc0a-1510-45ec-aa8e-702fd8e01674
tch_20240114-210426_23,9ed66602-c522-44d4-a1f2-86e8e1425bef,std_1705247176933_23,236f77a5-d860-4acf-9c64-d90068f457fd
tch_20240114-210426_19,3e44980e-8d92-4421-934d-7d6193a49eca,std_1705247449792_19,3af071b5-fa91-4106-bcb7-592febaae7a2
tch_20240114-210426_16,b6b2a704-72a6-4606-a835-90e0460dd40a,std_1705247550958_16,175f7986-d3fc-4486-8f6f-593fce6a5a11
tch_20240114-210426_17,05bbc82d-16f1-480d-88cf-cf1be4bf251a,std_1705247509201_17,949565a7-0f13-401d-b734-678c93905e58
tch_20240114-210426_21,209e51e5-e413-414d-a740-21971adf1c05,std_1705247433057_21,c3b80fda-8c88-4aa6-9ebf-43f21aea78cc
tch_20240114-210426_25,a1953275-9317-4970-ad4d-2f3786b47b55,std_1705247241552_25,985aaf0e-64dd-474c-89c9-854987217d9a
tch_20240114-210426_15,98a9bffa-55b8-40e9-8e94-f432829d5f8b,std_1705247534466_15,1a0dcc0a-1510-45ec-aa8e-702fd8e01674
tch_20240114-210426_24,54de692e-6c22-46f3-8acb-800b19a90c7c,std_1705247194999_24,fd2ee99c-5bc4-4489-8748-72f4ec6e968c
tch_20240114-210426_23,da515b24-395b-484b-9bd5-ec68c7d5c126,std_1705247203558_23,236f77a5-d860-4acf-9c64-d90068f457fd
tch_20240114-210426_19,a3fa681f-5059-4b91-9967-5f7ce7d7a43e,std_1705247473833_19,3af071b5-fa91-4106-bcb7-592febaae7a2
tch_20240114-210426_16,5dd26e9d-a685-4631-8a4c-73b001058c7f,std_1705247580643_16,175f7986-d3fc-4486-8f6f-593fce6a5a11
tch_20240114-210426_17,eeb2d4da-3c3a-4b5a-b932-05fad30549bd,std_1705247532654_17,949565a7-0f13-401d-b734-678c93905e58
tch_20240114-210426_21,b988cfe0-3308-49a2-89e6-1ad3add212b7,std_1705247457169_21,c3b80fda-8c88-4aa6-9ebf-43f21aea78cc
tch_20240114-210426_25,ff206784-7c0f-479b-9ff3-b1878653e0cc,std_1705247267416_25,985aaf0e-64dd-474c-89c9-854987217d9a
tch_20240114-210426_15,aa7d2049-98e8-4c4e-8642-0c3b9c4e5a0f,std_1705247561467_15,1a0dcc0a-1510-45ec-aa8e-702fd8e01674
tch_20240114-210426_24,4a974da5-0fe8-48cd-940e-393f0ed2b165,std_1705247220039_24,fd2ee99c-5bc4-4489-8748-72f4ec6e968c
tch_20240114-210426_18,b118e8de-a42d-4b6d-b116-b3c6778503a3,std_1705247403889_18,d4179b0c-701f-491f-9862-a1e2994ca893
tch_20240114-210426_23,fd9a5aca-ceee-46f6-8e83-e915f3a8c05b,std_1705247227595_23,236f77a5-d860-4acf-9c64-d90068f457fd
tch_20240114-210426_22,d13a55af-de66-4cab-bb00-2dbd93fd880b,std_1705247301294_22,88525ba4-aca7-4c92-80f0-d140fe6b44f5
tch_20240114-210426_17,aecd91a9-85d1-4928-8af5-15a079e45797,std_1705247558988_17,949565a7-0f13-401d-b734-678c93905e58
