studentextuserjid,classcode,classid,invitationid,tch
s42_1594914064307_58,2oe4-ho9F,66e6f1b6-c77a-11ea-96b3-0242ac110002,437c7002-4403-48d4-b631-cbade3c74fc1,t42_20200716-205339_58
s42_1594914062082_60,P6kG-EXov,7c4a1a4b-c77a-11ea-89f8-0242ac110002,1f70e9ef-9777-4f77-8e0b-da7df0d39738,t42_20200716-205339_60
s42_1594914059234_49,vmt7-6Hz8,147e7288-c77a-11ea-89f8-0242ac110002,abe7eb3e-8a65-4025-9637-b4c25ef35806,t42_20200716-205339_49
s42_1594914060053_61,64B8-EL34,7fe987c1-c77a-11ea-acee-0242ac110002,8bd9ccaa-860a-4cc9-930e-feb85083fefb,t42_20200716-205339_61
s42_1594914064918_66,g2u7-iziz,afe8abdb-c77a-11ea-acee-0242ac110002,6a1b7c3f-0fd8-4b8e-8d3a-1fac4b82f435,t42_20200716-205339_66
s42_1594914063191_48,Y3Xy-4dbL,0d342564-c77a-11ea-af23-0242ac110002,77d36554-c1d4-432f-adff-7be1669b4b22,t42_20200716-205339_48
s42_1594914060030_54,NpJT-sGfi,44580c62-c77a-11ea-96b3-0242ac110002,e7357db7-c1ee-4849-bd0f-5e56f872e186,t42_20200716-205339_54
s42_1594914064307_59,6WyK-w2ey,6eacfe3d-c77a-11ea-96b3-0242ac110002,f3bc9888-29da-4d52-82b2-de8b1075c82d,t42_20200716-205339_59
s42_1594914063513_63,Nu7T-9Uok,92a75a8a-c77a-11ea-96b3-0242ac110002,86903124-9f4f-4738-9ea6-4b11d711c3d3,t42_20200716-205339_63
s42_1594914071099_62,9MN2-9R38,8f5967eb-c77a-11ea-acee-0242ac110002,c42e1f2f-6960-4442-958e-cbd1da03e3d7,t42_20200716-205339_62
s42_1594914072448_64,d7WC-bDGy,a0c369f1-c77a-11ea-acee-0242ac110002,ffd8fc6b-09f2-4a0e-b5ff-e11dbea25f49,t42_20200716-205339_64
s42_1594914070427_65,83h8-WiDa,a6681d2a-c77a-11ea-acee-0242ac110002,55c2bf88-8d4b-4c90-839c-5bb21437f572,t42_20200716-205339_65
s42_1594914069985_57,7fLo-7y39,5b4a39e2-c77a-11ea-acee-0242ac110002,5fb54b22-01ba-4930-b7f4-e0cdf4085c16,t42_20200716-205339_57
s42_1594914070232_50,oVDp-XEx4,202821e6-c77a-11ea-89f8-0242ac110002,ecbf6e8b-005a-443b-9058-da717efab6e8,t42_20200716-205339_50
s42_1594914069896_51,dVhe-ET8i,29977307-c77a-11ea-acee-0242ac110002,7c101393-c1c5-4099-8959-38877b47e988,t42_20200716-205339_51
s42_1594914075514_60,P6kG-EXov,7c4a1a4b-c77a-11ea-89f8-0242ac110002,d4b967e4-ae0e-4b5d-9568-6d5fa656b933,t42_20200716-205339_60
s42_1594914073845_56,9Ywt-nj3D,556262b9-c77a-11ea-89f8-0242ac110002,cdad0883-732e-4e3c-9d86-e732d3af1e04,t42_20200716-205339_56
s42_1594914076949_61,64B8-EL34,7fe987c1-c77a-11ea-acee-0242ac110002,e7d1ffe5-b170-4bb2-865d-90e02195fb52,t42_20200716-205339_61
s42_1594914073531_52,Du6a-6kiD,33b356ce-c77a-11ea-af23-0242ac110002,a21c7021-251e-4b75-8744-f668a2c94b2d,t42_20200716-205339_52
s42_1594914070862_55,CjXG-nLW6,4a375822-c77a-11ea-af23-0242ac110002,a525ff1d-03c5-4ca9-a5a1-7591907fc989,t42_20200716-205339_55
s42_1594914076996_66,g2u7-iziz,afe8abdb-c77a-11ea-acee-0242ac110002,ea745ec4-e0e7-4335-8671-02e51c633762,t42_20200716-205339_66
s42_1594914078332_67,j3mh-4ziv,b812aa72-c77a-11ea-acee-0242ac110002,c86c6597-2b01-435b-b451-bf342d1adf96,t42_20200716-205339_67
s42_1594914073885_53,7FRL-nr2a,3c6e9913-c77a-11ea-96b3-0242ac110002,629b087c-311b-4344-9a6e-7c97b3c47cc1,t42_20200716-205339_53
s42_1594914075631_49,vmt7-6Hz8,147e7288-c77a-11ea-89f8-0242ac110002,d6559278-e2da-4dfb-a768-1f6d184f1909,t42_20200716-205339_49
s42_1594914074606_58,2oe4-ho9F,66e6f1b6-c77a-11ea-96b3-0242ac110002,79f39c95-80a9-4157-916e-bef053638911,t42_20200716-205339_58
s42_1594914080276_63,Nu7T-9Uok,92a75a8a-c77a-11ea-96b3-0242ac110002,e3713154-9216-4d03-b55f-0f51233517c4,t42_20200716-205339_63
s42_1594914081612_62,9MN2-9R38,8f5967eb-c77a-11ea-acee-0242ac110002,23d9223d-cd8a-4ec3-93e0-fea34d56a6b5,t42_20200716-205339_62
s42_1594914077238_48,Y3Xy-4dbL,0d342564-c77a-11ea-af23-0242ac110002,c08982ee-3bcc-4e97-b29e-855a2970fdfd,t42_20200716-205339_48
s42_1594914080040_59,6WyK-w2ey,6eacfe3d-c77a-11ea-96b3-0242ac110002,e30f55ab-4eb5-4108-b845-3429eb59ac5f,t42_20200716-205339_59
s42_1594914077749_54,NpJT-sGfi,44580c62-c77a-11ea-96b3-0242ac110002,1692106d-d12c-4b3c-8ebd-53921f872e31,t42_20200716-205339_54
s42_1594914082945_64,d7WC-bDGy,a0c369f1-c77a-11ea-acee-0242ac110002,eb2abdbd-3d7e-4e7a-be23-7a0ef4c9ca9f,t42_20200716-205339_64
s42_1594914084847_57,7fLo-7y39,5b4a39e2-c77a-11ea-acee-0242ac110002,2e4fad27-75ac-43a6-87b0-c12c8dd78759,t42_20200716-205339_57
s42_1594914084562_65,83h8-WiDa,a6681d2a-c77a-11ea-acee-0242ac110002,6b7e2c49-d496-4063-826d-684fbbf79184,t42_20200716-205339_65
s42_1594914087977_52,Du6a-6kiD,33b356ce-c77a-11ea-af23-0242ac110002,e7bc58e5-8af5-4d80-aaec-e12c6681cfc3,t42_20200716-205339_52
s42_1594914086865_51,dVhe-ET8i,29977307-c77a-11ea-acee-0242ac110002,e86e2128-a546-4068-8885-f2487d4e1ff7,t42_20200716-205339_51
s42_1594914087970_61,64B8-EL34,7fe987c1-c77a-11ea-acee-0242ac110002,b5d0196a-f509-4eee-877b-91ccdde04a50,t42_20200716-205339_61
s42_1594914087644_56,9Ywt-nj3D,556262b9-c77a-11ea-89f8-0242ac110002,0ba81a4f-d319-4cff-ad8f-81a517bd00fb,t42_20200716-205339_56
s42_1594914088236_68,EbjG-fsZ4,c25417eb-c77a-11ea-89f8-0242ac110002,f7afae1e-8212-42fb-a469-8a52e6f1faf9,t42_20200716-205339_68
s42_1594914089568_66,g2u7-iziz,afe8abdb-c77a-11ea-acee-0242ac110002,3f5f7c45-e8eb-47ce-95d3-00ef5d502d7e,t42_20200716-205339_66
s42_1594914091339_58,2oe4-ho9F,66e6f1b6-c77a-11ea-96b3-0242ac110002,be7db9de-d4f8-473c-8177-ab1993b60b3f,t42_20200716-205339_58
s42_1594914085680_50,oVDp-XEx4,202821e6-c77a-11ea-89f8-0242ac110002,aeb3bb53-2054-4ca2-ae8b-5c7c7667e90c,t42_20200716-205339_50
s42_1594914088611_55,CjXG-nLW6,4a375822-c77a-11ea-af23-0242ac110002,ba5ef35d-84e2-415f-ab5f-9dd4341108fd,t42_20200716-205339_55
s42_1594914086976_60,P6kG-EXov,7c4a1a4b-c77a-11ea-89f8-0242ac110002,a566d6fb-a92b-4aad-b18e-43eb2cb57194,t42_20200716-205339_60
s42_1594914090200_53,7FRL-nr2a,3c6e9913-c77a-11ea-96b3-0242ac110002,7cb8e632-0eaf-44ce-9d96-a6d8f734ac28,t42_20200716-205339_53
s42_1594914094144_62,9MN2-9R38,8f5967eb-c77a-11ea-acee-0242ac110002,a25cb4c3-7b86-46da-ae27-515a91e1c50e,t42_20200716-205339_62
s42_1594914090177_67,j3mh-4ziv,b812aa72-c77a-11ea-acee-0242ac110002,97a3739e-51e0-40f1-aba9-b31a783d5bc9,t42_20200716-205339_67
s42_1594914094425_59,6WyK-w2ey,6eacfe3d-c77a-11ea-96b3-0242ac110002,ab09a770-ac11-45b4-9943-022134c16d91,t42_20200716-205339_59
s42_1594914098563_51,dVhe-ET8i,29977307-c77a-11ea-acee-0242ac110002,e06b47a8-232e-4439-bc26-c53fcebad4f3,t42_20200716-205339_51
s42_1594914093140_63,Nu7T-9Uok,92a75a8a-c77a-11ea-96b3-0242ac110002,d41bd212-fc22-4cb7-932b-39dee3a86619,t42_20200716-205339_63
s42_1594914096769_65,83h8-WiDa,a6681d2a-c77a-11ea-acee-0242ac110002,2250d019-c0b2-46e0-b719-4aaafbbb0f81,t42_20200716-205339_65
s42_1594914094479_54,NpJT-sGfi,44580c62-c77a-11ea-96b3-0242ac110002,2e70698c-6eb7-47d3-87a0-36ee45815802,t42_20200716-205339_54
s42_1594914096514_57,7fLo-7y39,5b4a39e2-c77a-11ea-acee-0242ac110002,119b13be-fbf6-494c-bae0-ea4056331bcf,t42_20200716-205339_57
s42_1594914095125_64,d7WC-bDGy,a0c369f1-c77a-11ea-acee-0242ac110002,4696293d-36d3-4f21-9a0b-02ac5af325fa,t42_20200716-205339_64
s42_1594914098367_52,Du6a-6kiD,33b356ce-c77a-11ea-af23-0242ac110002,3db9f02d-d6c1-4c05-a84d-73ce030506ea,t42_20200716-205339_52
s42_1594914101336_56,9Ywt-nj3D,556262b9-c77a-11ea-89f8-0242ac110002,42b695f8-1ba4-4adc-8b80-651f4a42c42c,t42_20200716-205339_56
s42_1594914103012_55,CjXG-nLW6,4a375822-c77a-11ea-af23-0242ac110002,8c018463-f7d4-481f-b5b0-51fba051bdff,t42_20200716-205339_55
s42_1594914101323_61,64B8-EL34,7fe987c1-c77a-11ea-acee-0242ac110002,abf7686e-3f7e-47db-be5f-d629bbf6b841,t42_20200716-205339_61
s42_1594914104489_60,P6kG-EXov,7c4a1a4b-c77a-11ea-89f8-0242ac110002,afd36aa5-2715-462f-85ab-09212df26222,t42_20200716-205339_60
s42_1594914104897_53,7FRL-nr2a,3c6e9913-c77a-11ea-96b3-0242ac110002,93aa6876-e49a-4d35-b45d-a995f73dfa12,t42_20200716-205339_53
s42_1594914101840_58,2oe4-ho9F,66e6f1b6-c77a-11ea-96b3-0242ac110002,2cba6c78-9adb-4ecd-8995-e778e8790faa,t42_20200716-205339_58
s42_1594914101644_68,EbjG-fsZ4,c25417eb-c77a-11ea-89f8-0242ac110002,90977975-d442-4d5b-971e-7630a6b2dfac,t42_20200716-205339_68
s42_1594914101822_66,g2u7-iziz,afe8abdb-c77a-11ea-acee-0242ac110002,b967e5e9-7793-4ca9-85ba-5824a6927310,t42_20200716-205339_66
s42_1594914107116_62,9MN2-9R38,8f5967eb-c77a-11ea-acee-0242ac110002,4083eb5d-dd2a-49b0-a902-c60866828cb4,t42_20200716-205339_62
s42_1594914107892_67,j3mh-4ziv,b812aa72-c77a-11ea-acee-0242ac110002,312b3c79-7c9f-4187-af28-7dcea944183c,t42_20200716-205339_67
s42_1594914109071_59,6WyK-w2ey,6eacfe3d-c77a-11ea-96b3-0242ac110002,9c0c302a-70c7-4adc-ac1d-c249c2d99636,t42_20200716-205339_59
s42_1594914110046_51,dVhe-ET8i,29977307-c77a-11ea-acee-0242ac110002,8f00f12d-12d6-4071-9d92-2b9054048e99,t42_20200716-205339_51
s42_1594914110673_54,NpJT-sGfi,44580c62-c77a-11ea-96b3-0242ac110002,6391137c-cb25-48d4-8fa9-fa6fed81e4a5,t42_20200716-205339_54
s42_1594914110385_63,Nu7T-9Uok,92a75a8a-c77a-11ea-96b3-0242ac110002,97e01c14-4836-4f7f-9f93-fdde49cd1d82,t42_20200716-205339_63
s42_1594914108979_69,AZ6F-y2VY,cbd60611-c77a-11ea-96b3-0242ac110002,e4ba56c3-4d2e-4440-886e-d0665e7b2d77,t42_20200716-205339_69
s42_1594914111688_57,7fLo-7y39,5b4a39e2-c77a-11ea-acee-0242ac110002,f119926b-458e-42f1-bea9-50ab7dc8a8ba,t42_20200716-205339_57
s42_1594914116041_55,CjXG-nLW6,4a375822-c77a-11ea-af23-0242ac110002,db545888-e8b2-43a5-9850-2c43c1a51603,t42_20200716-205339_55
s42_1594914112890_64,d7WC-bDGy,a0c369f1-c77a-11ea-acee-0242ac110002,178cfb41-22b4-4fe3-871b-d002b7dfd810,t42_20200716-205339_64
s42_1594914110629_65,83h8-WiDa,a6681d2a-c77a-11ea-acee-0242ac110002,c34a5bad-46bc-480a-958b-9b8857dd5030,t42_20200716-205339_65
s42_1594914116259_61,64B8-EL34,7fe987c1-c77a-11ea-acee-0242ac110002,41df6c79-aa10-4d96-a5bd-355156630c45,t42_20200716-205339_61
s42_1594914116371_60,P6kG-EXov,7c4a1a4b-c77a-11ea-89f8-0242ac110002,b9e60963-c209-41dd-931c-8ead0db8276a,t42_20200716-205339_60
s42_1594914117496_58,2oe4-ho9F,66e6f1b6-c77a-11ea-96b3-0242ac110002,8bb4b6ce-120c-4528-b3b2-a4b9dd06a7b7,t42_20200716-205339_58
s42_1594914113966_52,Du6a-6kiD,33b356ce-c77a-11ea-af23-0242ac110002,873e348d-3b3e-4653-b00e-07fd70a08564,t42_20200716-205339_52
s42_1594914114648_56,9Ywt-nj3D,556262b9-c77a-11ea-89f8-0242ac110002,ecfc3d47-f633-4fe2-8540-a51a084c841f,t42_20200716-205339_56
s42_1594914118454_66,g2u7-iziz,afe8abdb-c77a-11ea-acee-0242ac110002,8a75573c-e1cc-44f0-8238-3a785dcd8e11,t42_20200716-205339_66
s42_1594914116566_53,7FRL-nr2a,3c6e9913-c77a-11ea-96b3-0242ac110002,f26e61dc-6702-4995-bc32-c46bd4dfe35c,t42_20200716-205339_53
s42_1594914117591_68,EbjG-fsZ4,c25417eb-c77a-11ea-89f8-0242ac110002,4e80281f-cb95-4103-8afe-91126d72c40f,t42_20200716-205339_68
s42_1594914119673_59,6WyK-w2ey,6eacfe3d-c77a-11ea-96b3-0242ac110002,760e18a8-b16f-4d3c-8f89-21fd37ca649d,t42_20200716-205339_59
s42_1594914119215_62,9MN2-9R38,8f5967eb-c77a-11ea-acee-0242ac110002,7c46c3a4-7514-4379-a47f-8785d6b30ffb,t42_20200716-205339_62
s42_1594914119663_67,j3mh-4ziv,b812aa72-c77a-11ea-acee-0242ac110002,7aa9b973-ae66-4317-82ac-dfbb1fcdf61a,t42_20200716-205339_67
s42_1594914125311_63,Nu7T-9Uok,92a75a8a-c77a-11ea-96b3-0242ac110002,e59104b5-026d-42f8-a31c-0dd1139f94f9,t42_20200716-205339_63
s42_1594914126173_57,7fLo-7y39,5b4a39e2-c77a-11ea-acee-0242ac110002,b5250c76-c4a0-4808-b2f6-bb8ac8341ad8,t42_20200716-205339_57
s42_1594914125726_69,AZ6F-y2VY,cbd60611-c77a-11ea-96b3-0242ac110002,9cc57597-1ba6-4d8d-b43b-20b4c766f4b0,t42_20200716-205339_69
s42_1594914125205_70,8Vnt-684J,d5287ffa-c77a-11ea-af23-0242ac110002,66aa974e-a91f-4389-a0b0-0b47befcdffa,t42_20200716-205339_70
s42_1594914124446_54,NpJT-sGfi,44580c62-c77a-11ea-96b3-0242ac110002,2ea9bf23-dc6e-4d3c-a7c0-7634a2253c55,t42_20200716-205339_54
s42_1594914127117_55,CjXG-nLW6,4a375822-c77a-11ea-af23-0242ac110002,ebcdcf23-0274-4f00-9ce5-82ff474bd4a0,t42_20200716-205339_55
s42_1594914129742_58,2oe4-ho9F,66e6f1b6-c77a-11ea-96b3-0242ac110002,176dc6e7-9b08-4882-9a7e-1bdb7e16ca8d,t42_20200716-205339_58
s42_1594914129584_60,P6kG-EXov,7c4a1a4b-c77a-11ea-89f8-0242ac110002,0c7dd36f-f25f-4c98-b44c-e076d4fe407c,t42_20200716-205339_60
s42_1594914130690_52,Du6a-6kiD,33b356ce-c77a-11ea-af23-0242ac110002,7a376fe9-ddba-4170-a19a-60c5bcb6277b,t42_20200716-205339_52
s42_1594914127511_64,d7WC-bDGy,a0c369f1-c77a-11ea-acee-0242ac110002,fee5aa67-f005-4b9f-9728-34644e089d9c,t42_20200716-205339_64
s42_1594914128155_61,64B8-EL34,7fe987c1-c77a-11ea-acee-0242ac110002,a708ec58-b5a0-4ec1-890c-9700561c19fd,t42_20200716-205339_61
s42_1594914133458_53,7FRL-nr2a,3c6e9913-c77a-11ea-96b3-0242ac110002,74f0a86a-e459-4a7f-8a46-fb726df96dc3,t42_20200716-205339_53
s42_1594914131183_71,pD3o-gJdW,d9c5ae52-c77a-11ea-96b3-0242ac110002,f872514f-a6cd-4da6-89f9-b1c740860ebb,t42_20200716-205339_71
s42_1594914127998_65,83h8-WiDa,a6681d2a-c77a-11ea-acee-0242ac110002,aaf747b1-857a-46f2-a954-96796600e572,t42_20200716-205339_65
s42_1594914135692_59,6WyK-w2ey,6eacfe3d-c77a-11ea-96b3-0242ac110002,2bc67e99-6161-46b7-b1de-be8961ecb115,t42_20200716-205339_59
s42_1594914132145_66,g2u7-iziz,afe8abdb-c77a-11ea-acee-0242ac110002,6847bfa1-7c0d-4cc9-bc59-ead8e517cee9,t42_20200716-205339_66
s42_1594914137050_62,9MN2-9R38,8f5967eb-c77a-11ea-acee-0242ac110002,96bb527a-4b95-4190-adb5-c63ec2099fa7,t42_20200716-205339_62
s42_1594914131028_56,9Ywt-nj3D,556262b9-c77a-11ea-89f8-0242ac110002,8d692b71-f315-4f14-8ea3-9b166735ed66,t42_20200716-205339_56
s42_1594914137084_67,j3mh-4ziv,b812aa72-c77a-11ea-acee-0242ac110002,27838939-c8e1-4820-94ae-752ea9cf5716,t42_20200716-205339_67
s42_1594914138605_69,AZ6F-y2VY,cbd60611-c77a-11ea-96b3-0242ac110002,2ac62b10-dae5-40fc-8879-08506a04e07c,t42_20200716-205339_69
s42_1594914137454_63,Nu7T-9Uok,92a75a8a-c77a-11ea-96b3-0242ac110002,f0cb0dc0-efc7-4331-8c5f-f1cbed123ffc,t42_20200716-205339_63
s42_1594914139563_55,CjXG-nLW6,4a375822-c77a-11ea-af23-0242ac110002,361727db-22a2-4e02-ac6b-b9ec60b26596,t42_20200716-205339_55
s42_1594914139251_54,NpJT-sGfi,44580c62-c77a-11ea-96b3-0242ac110002,2c54424d-7114-40a6-a901-00f49dea30bd,t42_20200716-205339_54
s42_1594914138452_57,7fLo-7y39,5b4a39e2-c77a-11ea-acee-0242ac110002,d3322bcc-bb23-42d3-a5d5-d4c68b6a771b,t42_20200716-205339_57
s42_1594914138609_70,8Vnt-684J,d5287ffa-c77a-11ea-af23-0242ac110002,fe2f3bdb-a3ed-4128-8e0f-0ca6938685d4,t42_20200716-205339_70
s42_1594914139906_60,P6kG-EXov,7c4a1a4b-c77a-11ea-89f8-0242ac110002,8c2015c7-b732-4ba8-bda9-199c872c6dad,t42_20200716-205339_60
s42_1594914135205_68,EbjG-fsZ4,c25417eb-c77a-11ea-89f8-0242ac110002,7718595b-c3a3-4a2c-b59b-8f47a053a996,t42_20200716-205339_68
s42_1594914143044_61,64B8-EL34,7fe987c1-c77a-11ea-acee-0242ac110002,2c4e0ad4-9927-4543-9940-9387f6bb3a6c,t42_20200716-205339_61
s42_1594914142861_64,d7WC-bDGy,a0c369f1-c77a-11ea-acee-0242ac110002,192dba1d-25cc-45e2-a2a1-7c1e0750ab6d,t42_20200716-205339_64
s42_1594914139816_58,2oe4-ho9F,66e6f1b6-c77a-11ea-96b3-0242ac110002,77f0ad46-ff8b-43ae-a705-2443f5bc78be,t42_20200716-205339_58
s42_1594914144376_71,pD3o-gJdW,d9c5ae52-c77a-11ea-96b3-0242ac110002,2566ba27-364d-4674-9782-8da032feb330,t42_20200716-205339_71
s42_1594914144650_65,83h8-WiDa,a6681d2a-c77a-11ea-acee-0242ac110002,bd4b4310-758e-47e8-94b2-58dec5683cf7,t42_20200716-205339_65
s42_1594914143213_72,o3C8-j34w,e300335e-c77a-11ea-89f8-0242ac110002,113f2f30-b8f1-4718-aea3-238a79db7ec1,t42_20200716-205339_72
s42_1594914149627_63,Nu7T-9Uok,92a75a8a-c77a-11ea-96b3-0242ac110002,39cd85a9-91be-46de-aa1d-83b074b479b9,t42_20200716-205339_63
s42_1594914148517_67,j3mh-4ziv,b812aa72-c77a-11ea-acee-0242ac110002,1ef099fd-4f73-4137-aaa8-3bd01950bbf8,t42_20200716-205339_67
s42_1594914146519_66,g2u7-iziz,afe8abdb-c77a-11ea-acee-0242ac110002,5c4ff036-ca11-4ab7-a217-bc66370b1bab,t42_20200716-205339_66
s42_1594914152376_68,EbjG-fsZ4,c25417eb-c77a-11ea-89f8-0242ac110002,6db506e6-6769-40ac-b53d-deeb51c1f796,t42_20200716-205339_68
s42_1594914153922_61,64B8-EL34,7fe987c1-c77a-11ea-acee-0242ac110002,578e6ea8-622b-427d-9047-fde479af4029,t42_20200716-205339_61
s42_1594914147904_56,9Ywt-nj3D,556262b9-c77a-11ea-89f8-0242ac110002,acf60ffd-67b0-44b9-8bf9-090b2e2e19c2,t42_20200716-205339_56
s42_1594914149633_55,CjXG-nLW6,4a375822-c77a-11ea-af23-0242ac110002,7fbe5112-171d-473d-8855-d2717b41c207,t42_20200716-205339_55
s42_1594914149179_69,AZ6F-y2VY,cbd60611-c77a-11ea-96b3-0242ac110002,6b7c7f66-4beb-40d0-95d1-8647a3d6c30b,t42_20200716-205339_69
s42_1594914152335_60,P6kG-EXov,7c4a1a4b-c77a-11ea-89f8-0242ac110002,5226c871-2a16-4814-ab51-ab08844e271a,t42_20200716-205339_60
s42_1594914150006_54,NpJT-sGfi,44580c62-c77a-11ea-96b3-0242ac110002,3ddf2b3a-e670-4b67-b2b6-b114681e273f,t42_20200716-205339_54
s42_1594914155772_58,2oe4-ho9F,66e6f1b6-c77a-11ea-96b3-0242ac110002,8cc4ee18-2b1c-4d87-b190-7103b2edc822,t42_20200716-205339_58
s42_1594914158442_72,o3C8-j34w,e300335e-c77a-11ea-89f8-0242ac110002,cb25b2a8-4225-47c5-a3e9-f616d5710708,t42_20200716-205339_72
s42_1594914159703_63,Nu7T-9Uok,92a75a8a-c77a-11ea-96b3-0242ac110002,bdc57675-8d63-4c2e-a3b0-528c9e2e8f1f,t42_20200716-205339_63
s42_1594914154337_64,d7WC-bDGy,a0c369f1-c77a-11ea-acee-0242ac110002,732a1b57-9a0b-4584-869b-1f0a68bd5b48,t42_20200716-205339_64
s42_1594914156379_71,pD3o-gJdW,d9c5ae52-c77a-11ea-96b3-0242ac110002,77ce2b30-9313-497b-91f4-85232d66125e,t42_20200716-205339_71
s42_1594914161896_62,9MN2-9R38,8f5967eb-c77a-11ea-acee-0242ac110002,7e6783ea-7a87-452c-8dee-63860e47af29,t42_20200716-205339_62
s42_1594914158272_65,83h8-WiDa,a6681d2a-c77a-11ea-acee-0242ac110002,c1be74a6-a1d3-4a13-a545-274ce553b693,t42_20200716-205339_65
s42_1594914160004_67,j3mh-4ziv,b812aa72-c77a-11ea-acee-0242ac110002,422d6a97-33d4-465d-beae-65c8f17f2ffe,t42_20200716-205339_67
s42_1594914163234_68,EbjG-fsZ4,c25417eb-c77a-11ea-89f8-0242ac110002,bb88f6f1-b858-4fd7-b973-bfe7d5b8d6be,t42_20200716-205339_68
s42_1594914161574_57,7fLo-7y39,5b4a39e2-c77a-11ea-acee-0242ac110002,b80dd3ea-7604-434d-bfd0-fcfb5cc77c0b,t42_20200716-205339_57
s42_1594914160294_66,g2u7-iziz,afe8abdb-c77a-11ea-acee-0242ac110002,ae6ded6c-d8bc-42fb-8950-f742104d9292,t42_20200716-205339_66
s42_1594914166414_69,AZ6F-y2VY,cbd60611-c77a-11ea-96b3-0242ac110002,fce9cd9f-a486-4ca2-85ac-55792d5f30ea,t42_20200716-205339_69
s42_1594914165352_61,64B8-EL34,7fe987c1-c77a-11ea-acee-0242ac110002,97fbc903-9bce-42e7-8a7c-36d878b886de,t42_20200716-205339_61
s42_1594914161574_59,6WyK-w2ey,6eacfe3d-c77a-11ea-96b3-0242ac110002,17b28430-75cb-4c6c-a72c-02616e6b933c,t42_20200716-205339_59
s42_1594914162544_70,8Vnt-684J,d5287ffa-c77a-11ea-af23-0242ac110002,19cde5ec-4949-4a4a-91c9-301002c4eeae,t42_20200716-205339_70
s42_1594914169398_58,2oe4-ho9F,66e6f1b6-c77a-11ea-96b3-0242ac110002,fa4325a5-aaea-4c8a-a6fe-7d83aa11637d,t42_20200716-205339_58
s42_1594914165545_56,9Ywt-nj3D,556262b9-c77a-11ea-89f8-0242ac110002,177943da-5d45-4ebb-a2e2-cf27f0c0b254,t42_20200716-205339_56
s42_1594914171215_64,d7WC-bDGy,a0c369f1-c77a-11ea-acee-0242ac110002,9f05c0a4-6abd-49b5-8c9e-fd60894445a9,t42_20200716-205339_64
s42_1594914166848_60,P6kG-EXov,7c4a1a4b-c77a-11ea-89f8-0242ac110002,bb76f28b-ea67-46c7-a533-ee359f88e20f,t42_20200716-205339_60
s42_1594914173494_67,j3mh-4ziv,b812aa72-c77a-11ea-acee-0242ac110002,9d15b9f9-9fad-4888-8462-bfa7baabe390,t42_20200716-205339_67
s42_1594914170366_63,Nu7T-9Uok,92a75a8a-c77a-11ea-96b3-0242ac110002,08ed87d3-0288-45e2-9948-60b6acb27add,t42_20200716-205339_63
s42_1594914167710_73,6gxB-6z4n,f1d09e54-c77a-11ea-89f8-0242ac110002,0f7467ce-8eaa-4dfe-b270-9403bd5b580e,t42_20200716-205339_73
s42_1594914174612_57,7fLo-7y39,5b4a39e2-c77a-11ea-acee-0242ac110002,866a77e2-099b-4ec0-a242-85fb0f419855,t42_20200716-205339_57
s42_1594914172635_62,9MN2-9R38,8f5967eb-c77a-11ea-acee-0242ac110002,f1ceb3ee-138c-4f86-bdfa-ac4bcd8dc59a,t42_20200716-205339_62
s42_1594914169585_72,o3C8-j34w,e300335e-c77a-11ea-89f8-0242ac110002,191000da-db50-47e2-8906-1b10898956ca,t42_20200716-205339_72
s42_1594914172529_71,pD3o-gJdW,d9c5ae52-c77a-11ea-96b3-0242ac110002,694169fd-3e6f-413f-a747-52d616d609ab,t42_20200716-205339_71
s42_1594914171432_74,AwD9-V2nP,f45d8b49-c77a-11ea-96b3-0242ac110002,62a6a10e-7b19-41ad-8e19-2e9c7065ab5e,t42_20200716-205339_74
s42_1594914172853_65,83h8-WiDa,a6681d2a-c77a-11ea-acee-0242ac110002,0da6eacf-285f-476d-a94c-f2acfa33e579,t42_20200716-205339_65
s42_1594914173684_68,EbjG-fsZ4,c25417eb-c77a-11ea-89f8-0242ac110002,764417df-7027-4eb4-9161-052b1c394f5e,t42_20200716-205339_68
s42_1594914177890_69,AZ6F-y2VY,cbd60611-c77a-11ea-96b3-0242ac110002,a4cb00aa-2651-4811-ae14-62f1bba153e2,t42_20200716-205339_69
s42_1594914180637_56,9Ywt-nj3D,556262b9-c77a-11ea-89f8-0242ac110002,addfa790-79d2-4e95-a650-7e4e8fd703d1,t42_20200716-205339_56
s42_1594914174761_66,g2u7-iziz,afe8abdb-c77a-11ea-acee-0242ac110002,d604759c-e186-49af-b9b4-d40de253fb38,t42_20200716-205339_66
s42_1594914179394_59,6WyK-w2ey,6eacfe3d-c77a-11ea-96b3-0242ac110002,80026c49-ed5f-4789-a0c9-b2f6de9dd10d,t42_20200716-205339_59
s42_1594914179760_70,8Vnt-684J,d5287ffa-c77a-11ea-af23-0242ac110002,8a48715b-6fc2-418f-85ad-57f1ca3918ff,t42_20200716-205339_70
s42_1594914182057_64,d7WC-bDGy,a0c369f1-c77a-11ea-acee-0242ac110002,e60d7bbf-9d8a-4db9-97a5-1f0c582601de,t42_20200716-205339_64
s42_1594914184951_63,Nu7T-9Uok,92a75a8a-c77a-11ea-96b3-0242ac110002,22fdc809-e416-4c13-a855-7fa82b5cf312,t42_20200716-205339_63
