tchextid,studentuuid,stdextid,groupid
tch_20200707-221253_30,b6d92423-c072-11ea-94cc-0242ac110002,std_1594140950745_30,c2b29b9c-9aa9-48ab-915c-0cbc627e042f
tch_20200707-221253_23,035fb532-c072-11ea-bcda-0242ac110002,std_1594140649632_23,daac15fb-4324-4591-8a9e-0a3ad1e4be82
tch_20200707-221253_34,473d19f7-c073-11ea-840b-0242ac110002,std_1594141193004_34,67805c26-7a7b-489b-92fc-9d03b3efcf40
tch_20200707-221253_24,1079e4b3-c072-11ea-bcda-0242ac110002,std_1594140671626_24,5c69665f-0ae3-4651-adcb-1e46ae5ce069
tch_20200707-221253_31,c4a53ed5-c072-11ea-94cc-0242ac110002,std_1594140973917_31,b349dc55-330f-43fa-b112-6cef333a5765
tch_20200707-221253_33,3bfd4fb6-c073-11ea-bcda-0242ac110002,std_1594141174133_33,f54e0cd1-f452-4af1-9fb6-f99cf80fc297
tch_20200707-221253_32,ec85fd09-c072-11ea-bcda-0242ac110002,std_1594141040819_32,9af93d4f-9c31-445b-97af-f39a9e2390a5
tch_20200707-221253_28,7a4afa26-c072-11ea-840b-0242ac110002,std_1594140849154_28,95b37c96-0d11-4f79-91d9-10baefa421b0
tch_20200707-221253_29,93b3cc50-c072-11ea-840b-0242ac110002,std_1594140891776_29,3c093a18-d1ea-46ff-8c0d-d80b9876fd8f
tch_20200707-221253_23,f8380657-c071-11ea-bcda-0242ac110002,std_1594140630921_23,daac15fb-4324-4591-8a9e-0a3ad1e4be82
tch_20200707-221253_34,38756134-c073-11ea-bcda-0242ac110002,std_1594141168214_34,67805c26-7a7b-489b-92fc-9d03b3efcf40
tch_20200707-221253_25,28725ecc-c072-11ea-bcda-0242ac110002,std_1594140711846_25,aa88bfbd-5a4f-4483-9bfd-7718d7748a8a
tch_20200707-221253_24,0386ebcc-c072-11ea-94cc-0242ac110002,std_1594140649905_24,5c69665f-0ae3-4651-adcb-1e46ae5ce069
tch_20200707-221253_31,b5e093fa-c072-11ea-840b-0242ac110002,std_1594140949098_31,b349dc55-330f-43fa-b112-6cef333a5765
tch_20200707-221253_35,506d3e0a-c073-11ea-94cc-0242ac110002,std_1594141208428_35,c3c439ba-7df2-47e0-9a68-69923f22e1fd
tch_20200707-221253_26,2f1dd449-c072-11ea-840b-0242ac110002,std_1594140723014_26,ae162e84-0e60-489d-8cf3-2a2c006a0abf
tch_20200707-221253_33,2d504a74-c073-11ea-94cc-0242ac110002,std_1594141149526_33,f54e0cd1-f452-4af1-9fb6-f99cf80fc297
tch_20200707-221253_29,869b70f0-c072-11ea-840b-0242ac110002,std_1594140869803_29,3c093a18-d1ea-46ff-8c0d-d80b9876fd8f
tch_20200707-221253_28,6bfabb1d-c072-11ea-840b-0242ac110002,std_1594140825123_28,95b37c96-0d11-4f79-91d9-10baefa421b0
tch_20200707-221253_32,dfd00cdb-c072-11ea-840b-0242ac110002,std_1594141019478_32,9af93d4f-9c31-445b-97af-f39a9e2390a5
tch_20200707-221253_23,eca169c8-c071-11ea-bcda-0242ac110002,std_1594140611460_23,daac15fb-4324-4591-8a9e-0a3ad1e4be82
tch_20200707-221253_27,3a3e0844-c072-11ea-840b-0242ac110002,std_1594140741710_27,984eb33b-0f98-4323-a66e-974e402b597a
tch_20200707-221253_34,2a4a369e-c073-11ea-94cc-0242ac110002,std_1594141144416_34,67805c26-7a7b-489b-92fc-9d03b3efcf40
tch_20200707-221253_25,1b8afe20-c072-11ea-94cc-0242ac110002,std_1594140690175_25,aa88bfbd-5a4f-4483-9bfd-7718d7748a8a
tch_20200707-221253_24,f63fb88a-c071-11ea-94cc-0242ac110002,std_1594140627613_24,5c69665f-0ae3-4651-adcb-1e46ae5ce069
tch_20200707-221253_35,407b5dca-c073-11ea-bcda-0242ac110002,std_1594141181650_35,c3c439ba-7df2-47e0-9a68-69923f22e1fd
tch_20200707-221253_33,1d3277f0-c073-11ea-840b-0242ac110002,std_1594141119022_33,f54e0cd1-f452-4af1-9fb6-f99cf80fc297
tch_20200707-221253_26,20d66f1f-c072-11ea-94cc-0242ac110002,std_1594140699045_26,ae162e84-0e60-489d-8cf3-2a2c006a0abf
tch_20200707-221253_29,77a9e989-c072-11ea-840b-0242ac110002,std_1594140844741_29,3c093a18-d1ea-46ff-8c0d-d80b9876fd8f
tch_20200707-221253_28,5d07375b-c072-11ea-bcda-0242ac110002,std_1594140800065_28,95b37c96-0d11-4f79-91d9-10baefa421b0
tch_20200707-221253_32,d349e018-c072-11ea-bcda-0242ac110002,std_1594140998450_32,9af93d4f-9c31-445b-97af-f39a9e2390a5
tch_20200707-221253_27,2cefcfe4-c072-11ea-94cc-0242ac110002,std_1594140719362_27,984eb33b-0f98-4323-a66e-974e402b597a
tch_20200707-221253_34,19b5861a-c073-11ea-840b-0242ac110002,std_1594141116590_34,67805c26-7a7b-489b-92fc-9d03b3efcf40
tch_20200707-221253_25,0bd75ec8-c072-11ea-94cc-0242ac110002,std_1594140663853_25,aa88bfbd-5a4f-4483-9bfd-7718d7748a8a
tch_20200707-221253_35,339d4bd6-c073-11ea-bcda-0242ac110002,std_1594141160062_35,c3c439ba-7df2-47e0-9a68-69923f22e1fd
tch_20200707-221253_30,9a7e147a-c072-11ea-840b-0242ac110002,std_1594140903180_30,f283df0a-482a-40ab-aebc-6c5043bd9b3c
tch_20200707-221253_26,120ba88f-c072-11ea-94cc-0242ac110002,std_1594140674207_26,ae162e84-0e60-489d-8cf3-2a2c006a0abf
tch_20200707-221253_29,69ceda10-c072-11ea-bcda-0242ac110002,std_1594140821475_29,3c093a18-d1ea-46ff-8c0d-d80b9876fd8f
tch_20200707-221253_32,c67062a1-c072-11ea-840b-0242ac110002,std_1594140976894_32,9af93d4f-9c31-445b-97af-f39a9e2390a5
tch_20200707-221253_27,1df60b61-c072-11ea-bcda-0242ac110002,std_1594140694201_27,984eb33b-0f98-4323-a66e-974e402b597a
tch_20200707-221253_25,fe5b86c9-c071-11ea-94cc-0242ac110002,std_1594140641173_25,aa88bfbd-5a4f-4483-9bfd-7718d7748a8a
tch_20200707-221253_36,5af26b1b-c073-11ea-bcda-0242ac110002,std_1594141226065_36,9512f052-686f-4211-89d5-8d948add4a4c
tch_20200707-221253_35,27b0ee2f-c073-11ea-bcda-0242ac110002,std_1594141140077_35,c3c439ba-7df2-47e0-9a68-69923f22e1fd
tch_20200707-221253_30,8d66f1e5-c072-11ea-840b-0242ac110002,std_1594140881203_30,f283df0a-482a-40ab-aebc-6c5043bd9b3c
tch_20200707-221253_26,06908241-c072-11ea-bcda-0242ac110002,std_1594140654995_26,ae162e84-0e60-489d-8cf3-2a2c006a0abf
tch_20200707-221253_27,0f2a3393-c072-11ea-94cc-0242ac110002,std_1594140669373_27,984eb33b-0f98-4323-a66e-974e402b597a
tch_20200707-221253_31,997b97c3-c072-11ea-840b-0242ac110002,std_1594140901464_31,820d3c9b-d9c5-4dd8-803c-9099adc0c75b
tch_20200707-221253_37,5e22272b-c073-11ea-bcda-0242ac110002,std_1594141231373_37,b82fd2fd-f96b-4a2e-86ac-dbf8161a12d4
tch_20200707-221253_36,4f4ba19c-c073-11ea-840b-0242ac110002,std_1594141206515_36,9512f052-686f-4211-89d5-8d948add4a4c
tch_20200707-221253_30,7d901279-c072-11ea-bcda-0242ac110002,std_1594140854628_30,f283df0a-482a-40ab-aebc-6c5043bd9b3c
tch_20200707-221253_31,8b40b5c9-c072-11ea-94cc-0242ac110002,std_1594140877583_31,820d3c9b-d9c5-4dd8-803c-9099adc0c75b
tch_20200707-221253_37,52b9036f-c073-11ea-840b-0242ac110002,std_1594141212257_37,b82fd2fd-f96b-4a2e-86ac-dbf8161a12d4
tch_20200707-221253_36,409f8712-c073-11ea-bcda-0242ac110002,std_1594141181884_36,9512f052-686f-4211-89d5-8d948add4a4c
tch_20200707-221253_33,fa0fb6fd-c072-11ea-94cc-0242ac110002,std_1594141063499_33,b2030fc7-b2a9-4ea7-84a3-e5201b6b834f
tch_20200707-221253_30,6f8ede59-c072-11ea-bcda-0242ac110002,std_1594140831152_30,f283df0a-482a-40ab-aebc-6c5043bd9b3c
tch_20200707-221253_28,3fa5b380-c072-11ea-94cc-0242ac110002,std_1594140750719_28,9b660763-6ed7-4735-924f-4431edf8d9bf
tch_20200707-221253_34,fbb502ce-c072-11ea-840b-0242ac110002,std_1594141066293_34,510cbd52-60d0-4c59-9960-776268a3cb87
tch_20200707-221253_31,7d97dadc-c072-11ea-bcda-0242ac110002,std_1594140854669_31,820d3c9b-d9c5-4dd8-803c-9099adc0c75b
tch_20200707-221253_37,4587a17e-c073-11ea-bcda-0242ac110002,std_1594141190154_37,b82fd2fd-f96b-4a2e-86ac-dbf8161a12d4
tch_20200707-221253_33,ed31cd37-c072-11ea-94cc-0242ac110002,std_1594141041935_33,b2030fc7-b2a9-4ea7-84a3-e5201b6b834f
tch_20200707-221253_36,32210c59-c073-11ea-840b-0242ac110002,std_1594141157592_36,9512f052-686f-4211-89d5-8d948add4a4c
tch_20200707-221253_28,325cd231-c072-11ea-94cc-0242ac110002,std_1594140728401_28,9b660763-6ed7-4735-924f-4431edf8d9bf
tch_20200707-221253_29,4af89130-c072-11ea-bcda-0242ac110002,std_1594140769748_29,56fe3720-8795-49b3-a850-7aff8c462941
tch_20200707-221253_32,aa589c7c-c072-11ea-94cc-0242ac110002,std_1594140929764_32,829e6465-e579-4ac2-aed8-cdc377bbe62e
tch_20200707-221253_34,ef37fdba-c072-11ea-bcda-0242ac110002,std_1594141045340_34,510cbd52-60d0-4c59-9960-776268a3cb87
tch_20200707-221253_31,711c8303-c072-11ea-94cc-0242ac110002,std_1594140833734_31,820d3c9b-d9c5-4dd8-803c-9099adc0c75b
tch_20200707-221253_37,372169dd-c073-11ea-94cc-0242ac110002,std_1594141165962_37,b82fd2fd-f96b-4a2e-86ac-dbf8161a12d4
tch_20200707-221253_33,e07f8724-c072-11ea-840b-0242ac110002,std_1594141020641_33,b2030fc7-b2a9-4ea7-84a3-e5201b6b834f
tch_20200707-221253_38,6a465e73-c073-11ea-bcda-0242ac110002,std_1594141251798_38,72ba8576-ed22-4488-9d16-69394f741fd3
tch_20200707-221253_35,0819023c-c073-11ea-840b-0242ac110002,std_1594141087048_35,a9826465-d2b8-47f9-8dd0-93bf18f08b27
tch_20200707-221253_28,259d4547-c072-11ea-bcda-0242ac110002,std_1594140707102_28,9b660763-6ed7-4735-924f-4431edf8d9bf
tch_20200707-221253_29,3d5ed032-c072-11ea-840b-0242ac110002,std_1594140746925_29,56fe3720-8795-49b3-a850-7aff8c462941
tch_20200707-221253_32,9e6f996a-c072-11ea-840b-0242ac110002,std_1594140909798_32,829e6465-e579-4ac2-aed8-cdc377bbe62e
tch_20200707-221253_34,e1fd4cea-c072-11ea-bcda-0242ac110002,std_1594141023139_34,510cbd52-60d0-4c59-9960-776268a3cb87
tch_20200707-221253_33,d28d4643-c072-11ea-94cc-0242ac110002,std_1594140997167_33,b2030fc7-b2a9-4ea7-84a3-e5201b6b834f
tch_20200707-221253_35,fa389b8a-c072-11ea-94cc-0242ac110002,std_1594141063781_35,a9826465-d2b8-47f9-8dd0-93bf18f08b27
tch_20200707-221253_38,5b8a179c-c073-11ea-840b-0242ac110002,std_1594141227058_38,72ba8576-ed22-4488-9d16-69394f741fd3
tch_20200707-221253_28,17815d15-c072-11ea-94cc-0242ac110002,std_1594140683432_28,9b660763-6ed7-4735-924f-4431edf8d9bf
tch_20200707-221253_32,918e5440-c072-11ea-94cc-0242ac110002,std_1594140888172_32,829e6465-e579-4ac2-aed8-cdc377bbe62e
tch_20200707-221253_29,2de3f48a-c072-11ea-94cc-0242ac110002,std_1594140720929_29,56fe3720-8795-49b3-a850-7aff8c462941
tch_20200707-221253_34,d568531a-c072-11ea-840b-0242ac110002,std_1594141002039_34,510cbd52-60d0-4c59-9960-776268a3cb87
tch_20200707-221253_30,53f10387-c072-11ea-94cc-0242ac110002,std_1594140784807_30,9191fde6-13ea-4a03-99a4-a4951d0d43be
tch_20200707-221253_38,4fa1ff10-c073-11ea-840b-0242ac110002,std_1594141207075_38,72ba8576-ed22-4488-9d16-69394f741fd3
tch_20200707-221253_35,ed10b065-c072-11ea-bcda-0242ac110002,std_1594141041707_35,a9826465-d2b8-47f9-8dd0-93bf18f08b27
tch_20200707-221253_32,8391da26-c072-11ea-840b-0242ac110002,std_1594140864704_32,829e6465-e579-4ac2-aed8-cdc377bbe62e
tch_20200707-221253_29,1f00016b-c072-11ea-94cc-0242ac110002,std_1594140695996_29,56fe3720-8795-49b3-a850-7aff8c462941
tch_20200707-221253_36,13c3ea18-c073-11ea-840b-0242ac110002,std_1594141106627_36,0075e572-bfa5-42d4-b54b-634b367123b7
tch_20200707-221253_30,4655bcdd-c072-11ea-840b-0242ac110002,std_1594140761994_30,9191fde6-13ea-4a03-99a4-a4951d0d43be
tch_20200707-221253_38,42f95554-c073-11ea-94cc-0242ac110002,std_1594141185836_38,72ba8576-ed22-4488-9d16-69394f741fd3
tch_20200707-221253_35,dfdd055b-c072-11ea-840b-0242ac110002,std_1594141019555_35,a9826465-d2b8-47f9-8dd0-93bf18f08b27
tch_20200707-221253_36,072e53e2-c073-11ea-840b-0242ac110002,std_1594141085487_36,0075e572-bfa5-42d4-b54b-634b367123b7
tch_20200707-221253_31,55b4d342-c072-11ea-bcda-0242ac110002,std_1594140787785_31,53bcac69-4f5e-441e-b6d6-f1bcfc7b3a8e
tch_20200707-221253_30,38af78fb-c072-11ea-840b-0242ac110002,std_1594140739086_30,9191fde6-13ea-4a03-99a4-a4951d0d43be
tch_20200707-221253_37,1e92ca70-c073-11ea-94cc-0242ac110002,std_1594141124709_37,7650baee-a816-407f-9fc0-a21c2d562aa5
tch_20200707-221253_33,b6ccc8c1-c072-11ea-94cc-0242ac110002,std_1594140950652_33,16b540ce-27a5-491a-9ead-296285518769
tch_20200707-221253_36,fbeefed6-c072-11ea-bcda-0242ac110002,std_1594141066664_36,0075e572-bfa5-42d4-b54b-634b367123b7
tch_20200707-221253_31,49e23ea4-c072-11ea-840b-0242ac110002,std_1594140767941_31,53bcac69-4f5e-441e-b6d6-f1bcfc7b3a8e
tch_20200707-221253_40,7b4b0f4d-c073-11ea-94cc-0242ac110002,std_1594141280340_40,adef3ad1-5b03-4e3b-848c-7272724b91d2
tch_20200707-221253_30,2b12d2cb-c072-11ea-bcda-0242ac110002,std_1594140716256_30,9191fde6-13ea-4a03-99a4-a4951d0d43be
tch_20200707-221253_37,0e8b8d7a-c073-11ea-bcda-0242ac110002,std_1594141096529_37,7650baee-a816-407f-9fc0-a21c2d562aa5
tch_20200707-221253_34,bbd4a04d-c072-11ea-bcda-0242ac110002,std_1594140959083_34,d95132ae-306e-4f25-ac7c-82d5399e669d
tch_20200707-221253_33,a9782767-c072-11ea-bcda-0242ac110002,std_1594140928325_33,16b540ce-27a5-491a-9ead-296285518769
tch_20200707-221253_36,ebc2d34c-c072-11ea-840b-0242ac110002,std_1594141039513_36,0075e572-bfa5-42d4-b54b-634b367123b7
tch_20200707-221253_31,3d2d8732-c072-11ea-bcda-0242ac110002,std_1594140746627_31,53bcac69-4f5e-441e-b6d6-f1bcfc7b3a8e
tch_20200707-221253_40,6c7fd39e-c073-11ea-94cc-0242ac110002,std_1594141255516_40,adef3ad1-5b03-4e3b-848c-7272724b91d2
tch_20200707-221253_37,fe48a5fc-c072-11ea-94cc-0242ac110002,std_1594141070593_37,7650baee-a816-407f-9fc0-a21c2d562aa5
tch_20200707-221253_34,af559e7d-c072-11ea-bcda-0242ac110002,std_1594140938149_34,d95132ae-306e-4f25-ac7c-82d5399e669d
tch_20200707-221253_32,68134800-c072-11ea-840b-0242ac110002,std_1594140818590_32,e7acef9d-5623-4895-86a7-68f65c4d4043
tch_20200707-221253_33,9df5390b-c072-11ea-840b-0242ac110002,std_1594140908987_33,16b540ce-27a5-491a-9ead-296285518769
tch_20200707-221253_31,31998255-c072-11ea-bcda-0242ac110002,std_1594140727165_31,53bcac69-4f5e-441e-b6d6-f1bcfc7b3a8e
tch_20200707-221253_40,5d90e3dd-c073-11ea-840b-0242ac110002,std_1594141230466_40,adef3ad1-5b03-4e3b-848c-7272724b91d2
tch_20200707-221253_35,c2a4db3c-c072-11ea-bcda-0242ac110002,std_1594140970566_35,24b384be-fac2-4615-9714-062510bc993c
tch_20200707-221253_38,29d46a57-c073-11ea-840b-0242ac110002,std_1594141143672_38,1b685eca-64e0-40aa-8aa0-ac5c18e84fb6
tch_20200707-221253_32,5abd4776-c072-11ea-94cc-0242ac110002,std_1594140796198_32,e7acef9d-5623-4895-86a7-68f65c4d4043
tch_20200707-221253_34,a112f401-c072-11ea-bcda-0242ac110002,std_1594140914223_34,d95132ae-306e-4f25-ac7c-82d5399e669d
tch_20200707-221253_37,f22ef5c3-c072-11ea-94cc-0242ac110002,std_1594141050322_37,7650baee-a816-407f-9fc0-a21c2d562aa5
tch_20200707-221253_33,8f67ca9d-c072-11ea-94cc-0242ac110002,std_1594140884581_33,16b540ce-27a5-491a-9ead-296285518769
tch_20200707-221253_39,884b7598-c073-11ea-bcda-0242ac110002,std_1594141302089_39,8623029e-ec7f-4ab4-acac-2afd130a7147
tch_20200707-221253_35,b40a7486-c072-11ea-840b-0242ac110002,std_1594140946053_35,24b384be-fac2-4615-9714-062510bc993c
tch_20200707-221253_40,4dfa4201-c073-11ea-bcda-0242ac110002,std_1594141204312_40,adef3ad1-5b03-4e3b-848c-7272724b91d2
tch_20200707-221253_32,4e0b2841-c072-11ea-94cc-0242ac110002,std_1594140774911_32,e7acef9d-5623-4895-86a7-68f65c4d4043
tch_20200707-221253_34,94b36164-c072-11ea-bcda-0242ac110002,std_1594140893369_34,d95132ae-306e-4f25-ac7c-82d5399e669d
tch_20200707-221253_38,1b7a18b2-c073-11ea-94cc-0242ac110002,std_1594141116222_38,1b685eca-64e0-40aa-8aa0-ac5c18e84fb6
tch_20200707-221253_39,7a5a9476-c073-11ea-840b-0242ac110002,std_1594141278762_39,8623029e-ec7f-4ab4-acac-2afd130a7147
tch_20200707-221253_35,a82b3580-c072-11ea-bcda-0242ac110002,std_1594140926118_35,24b384be-fac2-4615-9714-062510bc993c
tch_20200707-221253_32,3eb782b8-c072-11ea-bcda-0242ac110002,std_1594140749197_32,e7acef9d-5623-4895-86a7-68f65c4d4043
tch_20200707-221253_38,06b29441-c073-11ea-94cc-0242ac110002,std_1594141084670_38,1b685eca-64e0-40aa-8aa0-ac5c18e84fb6
tch_20200707-221253_36,d07d0433-c072-11ea-94cc-0242ac110002,std_1594140993789_36,dfbc2ed5-62ea-44ce-a16a-bd23c122b372
tch_20200707-221253_39,6ca8e027-c073-11ea-840b-0242ac110002,std_1594141255770_39,8623029e-ec7f-4ab4-acac-2afd130a7147
tch_20200707-221253_35,9878801e-c072-11ea-bcda-0242ac110002,std_1594140899791_35,24b384be-fac2-4615-9714-062510bc993c
tch_20200707-221253_41,90d2615d-c073-11ea-840b-0242ac110002,std_1594141316454_41,7f73e945-6cb8-490e-9878-5dc8c8338da5
tch_20200707-221253_38,fb35e7b7-c072-11ea-840b-0242ac110002,std_1594141065447_38,1b685eca-64e0-40aa-8aa0-ac5c18e84fb6
tch_20200707-221253_36,c2affef7-c072-11ea-94cc-0242ac110002,std_1594140970628_36,dfbc2ed5-62ea-44ce-a16a-bd23c122b372
tch_20200707-221253_39,60586837-c073-11ea-840b-0242ac110002,std_1594141235137_39,8623029e-ec7f-4ab4-acac-2afd130a7147
tch_20200707-221253_42,9298ca2b-c073-11ea-94cc-0242ac110002,std_1594141319411_42,b451da62-e9b9-4af7-95a7-01a01ce91471
tch_20200707-221253_37,dae0c670-c072-11ea-840b-0242ac110002,std_1594141011211_37,b57a2de4-21cc-496c-91a8-01457367f399
tch_20200707-221253_41,83efbc91-c073-11ea-840b-0242ac110002,std_1594141294839_41,7f73e945-6cb8-490e-9878-5dc8c8338da5
tch_20200707-221253_33,73ce3534-c072-11ea-bcda-0242ac110002,std_1594140838279_33,9fc2b08b-7605-4ab9-a489-40f3c6ee095e
tch_20200707-221253_36,b50d3df2-c072-11ea-bcda-0242ac110002,std_1594140947730_36,dfbc2ed5-62ea-44ce-a16a-bd23c122b372
tch_20200707-221253_43,97b40223-c073-11ea-94cc-0242ac110002,std_1594141327990_43,00fbd245-47d3-4d27-aa38-fc0fafa593e0
tch_20200707-221253_40,33ab07fa-c073-11ea-bcda-0242ac110002,std_1594141160090_40,cc224999-90ed-4710-85fd-d898156229dd
tch_20200707-221253_37,cc6224d6-c072-11ea-840b-0242ac110002,std_1594140986863_37,b57a2de4-21cc-496c-91a8-01457367f399
tch_20200707-221253_42,83bdfe1b-c073-11ea-840b-0242ac110002,std_1594141294459_42,b451da62-e9b9-4af7-95a7-01a01ce91471
tch_20200707-221253_34,78a0573a-c072-11ea-bcda-0242ac110002,std_1594140846372_34,fa344c03-5c6c-4a28-b11c-b5b08984d967
tch_20200707-221253_41,75ad395c-c073-11ea-bcda-0242ac110002,std_1594141270915_41,7f73e945-6cb8-490e-9878-5dc8c8338da5
tch_20200707-221253_33,66938593-c072-11ea-840b-0242ac110002,std_1594140816074_33,9fc2b08b-7605-4ab9-a489-40f3c6ee095e
tch_20200707-221253_36,a68a2f2d-c072-11ea-840b-0242ac110002,std_1594140923391_36,dfbc2ed5-62ea-44ce-a16a-bd23c122b372
tch_20200707-221253_43,8c221ff3-c073-11ea-94cc-0242ac110002,std_1594141308593_43,00fbd245-47d3-4d27-aa38-fc0fafa593e0
tch_20200707-221253_40,264b435b-c073-11ea-840b-0242ac110002,std_1594141137708_40,cc224999-90ed-4710-85fd-d898156229dd
tch_20200707-221253_37,bdf7cdf6-c072-11ea-94cc-0242ac110002,std_1594140962701_37,b57a2de4-21cc-496c-91a8-01457367f399
tch_20200707-221253_42,7548365f-c073-11ea-94cc-0242ac110002,std_1594141270249_42,b451da62-e9b9-4af7-95a7-01a01ce91471
tch_20200707-221253_34,6c304a0b-c072-11ea-94cc-0242ac110002,std_1594140825478_34,fa344c03-5c6c-4a28-b11c-b5b08984d967
tch_20200707-221253_41,666e2df2-c073-11ea-840b-0242ac110002,std_1594141245327_41,7f73e945-6cb8-490e-9878-5dc8c8338da5
tch_20200707-221253_33,58daa48d-c072-11ea-94cc-0242ac110002,std_1594140793042_33,9fc2b08b-7605-4ab9-a489-40f3c6ee095e
tch_20200707-221253_43,7f6b9393-c073-11ea-94cc-0242ac110002,std_1594141287275_43,00fbd245-47d3-4d27-aa38-fc0fafa593e0
tch_20200707-221253_38,dee9f30a-c072-11ea-94cc-0242ac110002,std_1594141017975_38,ba033265-20e4-463e-92bc-46375a4d9e37
tch_20200707-221253_40,186b795f-c073-11ea-bcda-0242ac110002,std_1594141113055_40,cc224999-90ed-4710-85fd-d898156229dd
tch_20200707-221253_37,af1847c3-c072-11ea-94cc-0242ac110002,std_1594140937755_37,b57a2de4-21cc-496c-91a8-01457367f399
tch_20200707-221253_42,663458ba-c073-11ea-840b-0242ac110002,std_1594141244961_42,b451da62-e9b9-4af7-95a7-01a01ce91471
tch_20200707-221253_35,7e48665e-c072-11ea-840b-0242ac110002,std_1594140855833_35,5334805a-1f3f-4aec-9230-4b4e6fde129e
tch_20200707-221253_34,5ef94379-c072-11ea-840b-0242ac110002,std_1594140803325_34,fa344c03-5c6c-4a28-b11c-b5b08984d967
tch_20200707-221253_33,48d2a33c-c072-11ea-bcda-0242ac110002,std_1594140766158_33,9fc2b08b-7605-4ab9-a489-40f3c6ee095e
tch_20200707-221253_45,a1071864-c073-11ea-bcda-0242ac110002,std_1594141343654_45,d0269333-c2ee-4be6-9c81-42458a290187
tch_20200707-221253_38,d363a8f3-c072-11ea-bcda-0242ac110002,std_1594140998638_38,ba033265-20e4-463e-92bc-46375a4d9e37
tch_20200707-221253_43,70dbb393-c073-11ea-840b-0242ac110002,std_1594141262815_43,00fbd245-47d3-4d27-aa38-fc0fafa593e0
tch_20200707-221253_40,08ffb8c9-c073-11ea-94cc-0242ac110002,std_1594141088561_40,cc224999-90ed-4710-85fd-d898156229dd
tch_20200707-221253_39,4280f173-c073-11ea-94cc-0242ac110002,std_1594141184998_39,7f06ec21-855e-4a3c-9d40-4c582eb0804a
tch_20200707-221253_35,72a80553-c072-11ea-bcda-0242ac110002,std_1594140836355_35,5334805a-1f3f-4aec-9230-4b4e6fde129e
tch_20200707-221253_34,520e3937-c072-11ea-94cc-0242ac110002,std_1594140781598_34,fa344c03-5c6c-4a28-b11c-b5b08984d967
tch_20200707-221253_45,92e2f291-c073-11ea-94cc-0242ac110002,std_1594141319889_45,d0269333-c2ee-4be6-9c81-42458a290187
tch_20200707-221253_38,c4f979a6-c072-11ea-bcda-0242ac110002,std_1594140974460_38,ba033265-20e4-463e-92bc-46375a4d9e37
tch_20200707-221253_39,33fb4b14-c073-11ea-bcda-0242ac110002,std_1594141160686_39,7f06ec21-855e-4a3c-9d40-4c582eb0804a
tch_20200707-221253_35,641bf5fa-c072-11ea-94cc-0242ac110002,std_1594140811951_35,5334805a-1f3f-4aec-9230-4b4e6fde129e
tch_20200707-221253_36,88e56165-c072-11ea-840b-0242ac110002,std_1594140873661_36,8897d681-09a6-458d-8ee6-2938f05a7ffb
tch_20200707-221253_38,b78913f6-c072-11ea-840b-0242ac110002,std_1594140951899_38,ba033265-20e4-463e-92bc-46375a4d9e37
tch_20200707-221253_45,8410d8ea-c073-11ea-bcda-0242ac110002,std_1594141295055_45,d0269333-c2ee-4be6-9c81-42458a290187
tch_20200707-221253_39,28b7af05-c073-11ea-94cc-0242ac110002,std_1594141141789_39,7f06ec21-855e-4a3c-9d40-4c582eb0804a
tch_20200707-221253_35,582e37b0-c072-11ea-94cc-0242ac110002,std_1594140791884_35,5334805a-1f3f-4aec-9230-4b4e6fde129e
tch_20200707-221253_36,7ce860d0-c072-11ea-94cc-0242ac110002,std_1594140853538_36,8897d681-09a6-458d-8ee6-2938f05a7ffb
tch_20200707-221253_41,4c0d66f7-c073-11ea-bcda-0242ac110002,std_1594141200957_41,4fe04df5-4097-4633-93b1-d46dc99148be
tch_20200707-221253_45,74150cb0-c073-11ea-840b-0242ac110002,std_1594141268217_45,d0269333-c2ee-4be6-9c81-42458a290187
tch_20200707-221253_44,ad4985cc-c073-11ea-94cc-0242ac110002,std_1594141364208_44,e57c2e18-68ae-4089-91d5-432722fe96ff
tch_20200707-221253_39,1ae071ac-c073-11ea-840b-0242ac110002,std_1594141116216_39,7f06ec21-855e-4a3c-9d40-4c582eb0804a
tch_20200707-221253_46,aea2fb40-c073-11ea-94cc-0242ac110002,std_1594141366467_46,7c030193-22c5-4027-beb9-39a0ad6364e0
tch_20200707-221253_37,953e639a-c072-11ea-94cc-0242ac110002,std_1594140894361_37,4599a4b9-9151-4f14-8432-1202f6873ab6
tch_20200707-221253_42,4d7bc401-c073-11ea-bcda-0242ac110002,std_1594141203472_42,2bbb7e09-8162-4894-8404-d313e9adf89f
tch_20200707-221253_36,6e4e9609-c072-11ea-840b-0242ac110002,std_1594140829029_36,8897d681-09a6-458d-8ee6-2938f05a7ffb
tch_20200707-221253_43,521fa98f-c073-11ea-840b-0242ac110002,std_1594141211258_43,978ae522-764c-4892-a74f-3a19c636c982
tch_20200707-221253_41,3df15758-c073-11ea-bcda-0242ac110002,std_1594141177358_41,4fe04df5-4097-4633-93b1-d46dc99148be
tch_20200707-221253_44,a029629a-c073-11ea-840b-0242ac110002,std_1594141342196_44,e57c2e18-68ae-4089-91d5-432722fe96ff
tch_20200707-221253_46,a12e286e-c073-11ea-94cc-0242ac110002,std_1594141343905_46,7c030193-22c5-4027-beb9-39a0ad6364e0
