studentextuserjid,classcode,classid,invitationid,tch
s42_1594913666215_31,8FMe-wNLn,779ed6e8-c779-11ea-96b3-0242ac110002,e1935923-ad63-4aea-9c22-24ac19e11b5a,t42_20200716-205339_31
s42_1594913664706_28,G6Kb-MvCk,56d26348-c779-11ea-af23-0242ac110002,07d2cab8-0ec1-4825-948d-a7af8f8dfe70,t42_20200716-205339_28
s42_1594913666983_25,Z6YK-V9z2,395c6ce2-c779-11ea-af23-0242ac110002,d9d79c48-8290-4332-8b1f-5f52c6724d88,t42_20200716-205339_25
s42_1594913660547_23,a87A-9xF2,2e60622b-c779-11ea-89f8-0242ac110002,d48819b9-a69f-44cd-9797-ca3ac4731203,t42_20200716-205339_23
s42_1594913663560_36,n9tH-BDum,a0d364e9-c779-11ea-af23-0242ac110002,5853cddb-ce5e-49f8-90eb-c7fcf800e154,t42_20200716-205339_36
s42_1594913664016_26,mjM3-vRBw,4a86cd7e-c779-11ea-89f8-0242ac110002,d04c944a-50c5-401d-bd41-42cb1f7ed77e,t42_20200716-205339_26
s42_1594913665574_30,s3oq-CnMV,6bc90e8d-c779-11ea-96b3-0242ac110002,fca45fa8-61b6-4554-b111-5445d8768653,t42_20200716-205339_30
s42_1594913670078_37,bT36-nZ98,ac3053e1-c779-11ea-af23-0242ac110002,1973a38e-40c4-4c4c-8a02-dbaa9ffc9ff0,t42_20200716-205339_37
s42_1594913671112_24,Kz86-qA6U,35cfc342-c779-11ea-89f8-0242ac110002,6fd8effb-a622-4433-bfbd-cda288d5bc41,t42_20200716-205339_24
s42_1594913668343_35,YQX4-rJ93,9912aeb8-c779-11ea-89f8-0242ac110002,615dc94d-0323-40dd-a47e-538bb5835c97,t42_20200716-205339_35
s42_1594913667500_34,PeHf-3Z6q,8f5c43b8-c779-11ea-af23-0242ac110002,685cd9c2-dfdc-4766-8a76-d23db284302f,t42_20200716-205339_34
s42_1594913668731_39,2328-Y26z,bc7314bb-c779-11ea-96b3-0242ac110002,944e83b8-4f23-4f1d-ab4d-f0e42a35a0b3,t42_20200716-205339_39
s42_1594913672934_38,PtDZ-KCd7,b62094de-c779-11ea-acee-0242ac110002,cde2e87a-996c-4ac2-b635-ab32f41d4acc,t42_20200716-205339_38
s42_1594913675177_33,QTQ6-N2Th,88a07a4e-c779-11ea-89f8-0242ac110002,990804c7-1176-4e5b-a4b6-347670bed498,t42_20200716-205339_33
s42_1594913676586_41,ZTme-VXo4,cd691e55-c779-11ea-89f8-0242ac110002,4b24698b-e95f-4d6a-935a-4e300d65d6e8,t42_20200716-205339_41
s42_1594913677143_40,7xza-9BhX,c888cc9b-c779-11ea-89f8-0242ac110002,83469f62-1802-4f19-98d3-cc85acee9ffc,t42_20200716-205339_40
s42_1594913675985_29,UjR2-WRx4,61804de7-c779-11ea-89f8-0242ac110002,faaf3e6c-2a24-44b0-9392-d5787fb676aa,t42_20200716-205339_29
s42_1594913678574_26,mjM3-vRBw,4a86cd7e-c779-11ea-89f8-0242ac110002,ddcf12ac-20a6-490c-b4e4-4300941262ce,t42_20200716-205339_26
s42_1594913677169_25,Z6YK-V9z2,395c6ce2-c779-11ea-af23-0242ac110002,8d5f7eae-8c2a-4c4c-9fc4-88618a47d9dc,t42_20200716-205339_25
s42_1594913672965_27,76uN-bFpr,50f25414-c779-11ea-96b3-0242ac110002,2b3e5b85-c5b2-4833-9b9c-9190cbc4f183,t42_20200716-205339_27
s42_1594913677229_23,a87A-9xF2,2e60622b-c779-11ea-89f8-0242ac110002,0bcaba1c-48aa-4a0e-8fb5-313b180cbf95,t42_20200716-205339_23
s42_1594913674632_32,c8Mv-8Rgs,7a4f9f7a-c779-11ea-af23-0242ac110002,f4683216-551f-4c0b-9543-2588d2dcc488,t42_20200716-205339_32
s42_1594913676524_31,8FMe-wNLn,779ed6e8-c779-11ea-96b3-0242ac110002,01c00f98-df06-4367-ab5b-f859236e33dd,t42_20200716-205339_31
s42_1594913676723_28,G6Kb-MvCk,56d26348-c779-11ea-af23-0242ac110002,366b4b8f-6281-42c3-a02d-09435d84ab20,t42_20200716-205339_28
s42_1594913679086_30,s3oq-CnMV,6bc90e8d-c779-11ea-96b3-0242ac110002,29e93a90-48df-4e08-9f9f-4cd85086a8e6,t42_20200716-205339_30
s42_1594913677990_36,n9tH-BDum,a0d364e9-c779-11ea-af23-0242ac110002,697564f5-a13e-481e-8fe7-e7da90e570a3,t42_20200716-205339_36
s42_1594913681245_37,bT36-nZ98,ac3053e1-c779-11ea-af23-0242ac110002,a5f14ee4-73a5-45a7-ab20-82a61eb09f6c,t42_20200716-205339_37
s42_1594913684925_34,PeHf-3Z6q,8f5c43b8-c779-11ea-af23-0242ac110002,24435fa0-c220-4839-a164-15f37e0dca38,t42_20200716-205339_34
s42_1594913687163_33,QTQ6-N2Th,88a07a4e-c779-11ea-89f8-0242ac110002,a5d9b40f-ee98-47cd-a895-ae9fe43050fc,t42_20200716-205339_33
s42_1594913685607_39,2328-Y26z,bc7314bb-c779-11ea-96b3-0242ac110002,f54e7b16-ad69-4687-8fe2-b8f3a392758d,t42_20200716-205339_39
s42_1594913690033_32,c8Mv-8Rgs,7a4f9f7a-c779-11ea-af23-0242ac110002,937c2a50-7aba-48ea-9be5-a10c42d0debb,t42_20200716-205339_32
s42_1594913687921_29,UjR2-WRx4,61804de7-c779-11ea-89f8-0242ac110002,b34205a2-baf2-4571-ba15-6579dd7e7a1a,t42_20200716-205339_29
s42_1594913689915_27,76uN-bFpr,50f25414-c779-11ea-96b3-0242ac110002,c870d451-ca35-4538-a29e-c87a8612cbc7,t42_20200716-205339_27
s42_1594913688652_26,mjM3-vRBw,4a86cd7e-c779-11ea-89f8-0242ac110002,44188181-581d-4bf5-8e15-eb4b381877b7,t42_20200716-205339_26
s42_1594913684132_35,YQX4-rJ93,9912aeb8-c779-11ea-89f8-0242ac110002,df0f8f8f-d63c-4595-a680-daff329aa6af,t42_20200716-205339_35
s42_1594913687246_41,ZTme-VXo4,cd691e55-c779-11ea-89f8-0242ac110002,ed2e2cae-9a9c-411c-be67-d360b9b0e653,t42_20200716-205339_41
s42_1594913690805_31,8FMe-wNLn,779ed6e8-c779-11ea-96b3-0242ac110002,5eab012f-4ba1-4f36-91ae-7efc97288052,t42_20200716-205339_31
s42_1594913686983_38,PtDZ-KCd7,b62094de-c779-11ea-acee-0242ac110002,c743885f-fd40-4df7-82b1-609546d21be0,t42_20200716-205339_38
s42_1594913689589_25,Z6YK-V9z2,395c6ce2-c779-11ea-af23-0242ac110002,acd3c313-5299-438e-8a62-a152015706e3,t42_20200716-205339_25
s42_1594913687603_40,7xza-9BhX,c888cc9b-c779-11ea-89f8-0242ac110002,e38de526-2ce5-4023-bc04-abfeddcb6519,t42_20200716-205339_40
s42_1594913695071_30,s3oq-CnMV,6bc90e8d-c779-11ea-96b3-0242ac110002,507c3f44-ac39-4817-95e5-bb31b03e1087,t42_20200716-205339_30
s42_1594913696053_37,bT36-nZ98,ac3053e1-c779-11ea-af23-0242ac110002,6cfed122-be3f-4d85-903d-6a2a297f5751,t42_20200716-205339_37
s42_1594913695621_36,n9tH-BDum,a0d364e9-c779-11ea-af23-0242ac110002,a5e2b0a4-db5b-4219-ab35-10903bb33f24,t42_20200716-205339_36
s42_1594913691048_28,G6Kb-MvCk,56d26348-c779-11ea-af23-0242ac110002,ba0a6ff9-e3c9-4d20-a411-dc793990d49e,t42_20200716-205339_28
s42_1594913696144_34,PeHf-3Z6q,8f5c43b8-c779-11ea-af23-0242ac110002,7d307909-d9f7-4441-a1a1-017d20b1831d,t42_20200716-205339_34
s42_1594913692761_42,jz8M-YfK4,d51254fb-c779-11ea-89f8-0242ac110002,4ab27b5b-6459-4798-871e-12b365aa8eaa,t42_20200716-205339_42
s42_1594913698217_33,QTQ6-N2Th,88a07a4e-c779-11ea-89f8-0242ac110002,02af56a7-2121-46f0-90d8-dec298f3bb2e,t42_20200716-205339_33
s42_1594913700631_29,UjR2-WRx4,61804de7-c779-11ea-89f8-0242ac110002,9fc415fa-5240-41ff-a99e-5d50ee571ee2,t42_20200716-205339_29
s42_1594913702101_35,YQX4-rJ93,9912aeb8-c779-11ea-89f8-0242ac110002,83f451db-e552-413c-8280-b8ac7a3f20fc,t42_20200716-205339_35
s42_1594913703978_31,8FMe-wNLn,779ed6e8-c779-11ea-96b3-0242ac110002,d97fd2a0-3bb7-4de3-bdcd-d56378d3f068,t42_20200716-205339_31
s42_1594913699261_39,2328-Y26z,bc7314bb-c779-11ea-96b3-0242ac110002,d61b2035-beac-4091-9cfc-e06e1c39d70a,t42_20200716-205339_39
s42_1594913701451_27,76uN-bFpr,50f25414-c779-11ea-96b3-0242ac110002,1760259b-8d2c-4400-be1a-c8e279fb4398,t42_20200716-205339_27
s42_1594913703416_41,ZTme-VXo4,cd691e55-c779-11ea-89f8-0242ac110002,9e1b7db0-0fdc-456f-a571-ff4c7ba7e63d,t42_20200716-205339_41
s42_1594913705053_25,Z6YK-V9z2,395c6ce2-c779-11ea-af23-0242ac110002,538c6803-a8d1-4e59-8a3b-fbfebbb987ab,t42_20200716-205339_25
s42_1594913702081_26,mjM3-vRBw,4a86cd7e-c779-11ea-89f8-0242ac110002,745338e8-be6f-4cea-9fdb-c7836155aff6,t42_20200716-205339_26
s42_1594913700417_32,c8Mv-8Rgs,7a4f9f7a-c779-11ea-af23-0242ac110002,3337ab52-4d68-4d84-a01d-f0da7443c4f7,t42_20200716-205339_32
s42_1594913705907_30,s3oq-CnMV,6bc90e8d-c779-11ea-96b3-0242ac110002,f37a78a3-c056-4bdb-8477-51ee6bd0f39f,t42_20200716-205339_30
s42_1594913705515_40,7xza-9BhX,c888cc9b-c779-11ea-89f8-0242ac110002,0fb16182-3873-4258-8039-8215992ed4e1,t42_20200716-205339_40
s42_1594913704920_38,PtDZ-KCd7,b62094de-c779-11ea-acee-0242ac110002,21a4215a-6fd5-4413-8047-4836d1fc13d8,t42_20200716-205339_38
s42_1594913708155_34,PeHf-3Z6q,8f5c43b8-c779-11ea-af23-0242ac110002,8ae55778-33db-4a5e-b88a-b556bdbe711a,t42_20200716-205339_34
s42_1594913706896_37,bT36-nZ98,ac3053e1-c779-11ea-af23-0242ac110002,37ae2a25-d4a0-47d4-b587-513d41dd036c,t42_20200716-205339_37
s42_1594913707316_28,G6Kb-MvCk,56d26348-c779-11ea-af23-0242ac110002,012fd15a-fe85-440d-be13-324db9c6063d,t42_20200716-205339_28
s42_1594913709115_42,jz8M-YfK4,d51254fb-c779-11ea-89f8-0242ac110002,110e59d2-2ee9-471b-88f8-460c5059b307,t42_20200716-205339_42
s42_1594913713746_35,YQX4-rJ93,9912aeb8-c779-11ea-89f8-0242ac110002,9082353c-56db-4099-88e4-1f09f0622e88,t42_20200716-205339_35
s42_1594913711000_43,i9oL-XZ7A,e140028b-c779-11ea-89f8-0242ac110002,9c408382-251f-491d-9ebd-0e5e7f954adb,t42_20200716-205339_43
s42_1594913707142_36,n9tH-BDum,a0d364e9-c779-11ea-af23-0242ac110002,879adeda-1a98-4046-a65a-cb37c249a2c5,t42_20200716-205339_36
s42_1594913717726_30,s3oq-CnMV,6bc90e8d-c779-11ea-96b3-0242ac110002,405e6bb4-8304-4a59-9fcd-2a97053d010d,t42_20200716-205339_30
s42_1594913710207_33,QTQ6-N2Th,88a07a4e-c779-11ea-89f8-0242ac110002,a3cbf901-6001-4f6f-935e-102fbb1aa780,t42_20200716-205339_33
s42_1594913716923_26,mjM3-vRBw,4a86cd7e-c779-11ea-89f8-0242ac110002,2d1155ce-2deb-4237-9b28-78839cb62ae7,t42_20200716-205339_26
s42_1594913716934_32,c8Mv-8Rgs,7a4f9f7a-c779-11ea-af23-0242ac110002,aef87998-1e27-4e7e-a549-283c347f077c,t42_20200716-205339_32
s42_1594913715230_31,8FMe-wNLn,779ed6e8-c779-11ea-96b3-0242ac110002,cb5e306a-5ec2-45bb-b36f-13e9d15df83a,t42_20200716-205339_31
s42_1594913711997_29,UjR2-WRx4,61804de7-c779-11ea-89f8-0242ac110002,ac87b22e-eb29-4570-b6dd-c409b00a9a2b,t42_20200716-205339_29
s42_1594913715852_41,ZTme-VXo4,cd691e55-c779-11ea-89f8-0242ac110002,5e54f2d8-65f8-40a7-a0ec-35795bcc716f,t42_20200716-205339_41
s42_1594913715657_27,76uN-bFpr,50f25414-c779-11ea-96b3-0242ac110002,59eb0fa4-26fc-4976-bb8b-2cb0a2b99cb8,t42_20200716-205339_27
s42_1594913721255_28,G6Kb-MvCk,56d26348-c779-11ea-af23-0242ac110002,b50e1aa4-6279-4321-94eb-210febe47c2a,t42_20200716-205339_28
s42_1594913715525_39,2328-Y26z,bc7314bb-c779-11ea-96b3-0242ac110002,16247025-7cd0-4f6a-9a22-b1f89fce7385,t42_20200716-205339_39
s42_1594913720682_38,PtDZ-KCd7,b62094de-c779-11ea-acee-0242ac110002,a2553201-2baa-4b99-8310-1fc6a8960a0d,t42_20200716-205339_38
s42_1594913719651_40,7xza-9BhX,c888cc9b-c779-11ea-89f8-0242ac110002,fb7505f3-3a2b-42b0-bc7a-37849529a454,t42_20200716-205339_40
s42_1594913721089_37,bT36-nZ98,ac3053e1-c779-11ea-af23-0242ac110002,7a3d4127-9dad-4e52-aa2e-f59dad8b3f8d,t42_20200716-205339_37
s42_1594913720683_34,PeHf-3Z6q,8f5c43b8-c779-11ea-af23-0242ac110002,d6eb4327-10bb-4b9a-8c6c-b9f905ad7cfb,t42_20200716-205339_34
s42_1594913724841_36,n9tH-BDum,a0d364e9-c779-11ea-af23-0242ac110002,d2f6b044-342a-4223-99c6-fbad7f3e7253,t42_20200716-205339_36
s42_1594913723213_42,jz8M-YfK4,d51254fb-c779-11ea-89f8-0242ac110002,3041db50-8e2d-4166-a0a5-a9a751b9efcb,t42_20200716-205339_42
s42_1594913724133_43,i9oL-XZ7A,e140028b-c779-11ea-89f8-0242ac110002,67549524-02e4-44dd-b1e0-1b2d0df8ef31,t42_20200716-205339_43
s42_1594913724057_35,YQX4-rJ93,9912aeb8-c779-11ea-89f8-0242ac110002,46d6836f-78ef-410b-934a-91a2f698741c,t42_20200716-205339_35
s42_1594913728047_30,s3oq-CnMV,6bc90e8d-c779-11ea-96b3-0242ac110002,93baa7e9-12f4-484d-87be-4d3344cab7b0,t42_20200716-205339_30
s42_1594913729306_31,8FMe-wNLn,779ed6e8-c779-11ea-96b3-0242ac110002,8f3f9660-d03e-4abf-a4e6-8f457396f028,t42_20200716-205339_31
s42_1594913730352_41,ZTme-VXo4,cd691e55-c779-11ea-89f8-0242ac110002,8a3dba0b-a605-4d87-b88f-bd262983b804,t42_20200716-205339_41
s42_1594913732135_28,G6Kb-MvCk,56d26348-c779-11ea-af23-0242ac110002,26f6f755-f52b-4465-828f-cd6c3f2246f1,t42_20200716-205339_28
s42_1594913729483_29,UjR2-WRx4,61804de7-c779-11ea-89f8-0242ac110002,16506f9a-9ae3-4099-ba46-3f9edacef0d5,t42_20200716-205339_29
s42_1594913730343_44,XWu7-jYzy,e5b18d2e-c779-11ea-acee-0242ac110002,cd8129dc-16de-47e2-b123-abe94bf091e7,t42_20200716-205339_44
s42_1594913728167_33,QTQ6-N2Th,88a07a4e-c779-11ea-89f8-0242ac110002,9d1c3ff5-dcb6-42a0-b893-2fcb2e48491b,t42_20200716-205339_33
s42_1594913729235_32,c8Mv-8Rgs,7a4f9f7a-c779-11ea-af23-0242ac110002,998b7780-02bf-449b-b768-ed8cee2408b4,t42_20200716-205339_32
s42_1594913737588_34,PeHf-3Z6q,8f5c43b8-c779-11ea-af23-0242ac110002,f1bbabfa-08c2-432e-a4ec-0671c03d0a4d,t42_20200716-205339_34
s42_1594913737726_36,n9tH-BDum,a0d364e9-c779-11ea-af23-0242ac110002,f021f8bb-c805-4af0-8706-e200ecbd9981,t42_20200716-205339_36
s42_1594913738121_42,jz8M-YfK4,d51254fb-c779-11ea-89f8-0242ac110002,49c2a81d-14b5-4e15-b73c-2a23865c8706,t42_20200716-205339_42
s42_1594913740597_35,YQX4-rJ93,9912aeb8-c779-11ea-89f8-0242ac110002,f3cbb87c-ec33-46aa-8894-3dbb173a0824,t42_20200716-205339_35
s42_1594913744326_44,XWu7-jYzy,e5b18d2e-c779-11ea-acee-0242ac110002,05d62cf6-6fd2-4477-a598-6933012c7d11,t42_20200716-205339_44
s42_1594913740160_43,i9oL-XZ7A,e140028b-c779-11ea-89f8-0242ac110002,2836827c-6285-4061-bd8e-6f67ab261921,t42_20200716-205339_43
s42_1594913745768_33,QTQ6-N2Th,88a07a4e-c779-11ea-89f8-0242ac110002,314ae0c6-8f02-411c-99d2-cf237b2f4f2a,t42_20200716-205339_33
s42_1594913746316_46,74ua-mH7b,f5db9580-c779-11ea-af23-0242ac110002,b2459fc7-096a-4bb4-a68b-e05905bff162,t42_20200716-205339_46
s42_1594913747597_39,2328-Y26z,bc7314bb-c779-11ea-96b3-0242ac110002,a1c1fec7-2a11-4ca5-b0f8-a7192904fafa,t42_20200716-205339_39
s42_1594913740310_45,G3D7-47WQ,f0b18faf-c779-11ea-af23-0242ac110002,84c36141-2c6a-4c6e-ab32-e5ec65ee9807,t42_20200716-205339_45
s42_1594913742718_31,8FMe-wNLn,779ed6e8-c779-11ea-96b3-0242ac110002,f5ddf9ef-9fc4-48a3-a014-85f9a713b17e,t42_20200716-205339_31
s42_1594913744227_29,UjR2-WRx4,61804de7-c779-11ea-89f8-0242ac110002,63869274-a898-445f-8cab-ae73b6856247,t42_20200716-205339_29
s42_1594913743606_41,ZTme-VXo4,cd691e55-c779-11ea-89f8-0242ac110002,c8f6f27c-dd68-402e-a101-68df79cadfed,t42_20200716-205339_41
s42_1594913742714_30,s3oq-CnMV,6bc90e8d-c779-11ea-96b3-0242ac110002,329d7144-0e0e-4f34-bc89-7fa7e006eff9,t42_20200716-205339_30
s42_1594913747816_37,bT36-nZ98,ac3053e1-c779-11ea-af23-0242ac110002,85191d01-0b6e-4a24-a713-fe7f7bb20db0,t42_20200716-205339_37
s42_1594913747816_38,PtDZ-KCd7,b62094de-c779-11ea-acee-0242ac110002,387b7afe-11aa-4c8b-a236-75a942f8a3f0,t42_20200716-205339_38
s42_1594913750372_40,7xza-9BhX,c888cc9b-c779-11ea-89f8-0242ac110002,f31d67c3-f602-4f21-9d6b-666e86c27927,t42_20200716-205339_40
s42_1594913748002_27,76uN-bFpr,50f25414-c779-11ea-96b3-0242ac110002,d1eebf92-336e-4b2a-bdba-03817e9b1151,t42_20200716-205339_27
s42_1594913744146_28,G6Kb-MvCk,56d26348-c779-11ea-af23-0242ac110002,456324a6-30b5-4b20-8930-4a40ab4894a3,t42_20200716-205339_28
s42_1594913751467_34,PeHf-3Z6q,8f5c43b8-c779-11ea-af23-0242ac110002,7b3ef276-d545-4e01-a140-0c845d514c3f,t42_20200716-205339_34
s42_1594913753331_35,YQX4-rJ93,9912aeb8-c779-11ea-89f8-0242ac110002,178ef1d5-1069-4291-835a-bba7e13335b0,t42_20200716-205339_35
s42_1594913746912_32,c8Mv-8Rgs,7a4f9f7a-c779-11ea-af23-0242ac110002,9c10c064-ee42-4b4e-9607-6f6b2a000324,t42_20200716-205339_32
s42_1594913753241_42,jz8M-YfK4,d51254fb-c779-11ea-89f8-0242ac110002,eaa11522-7734-4485-a235-a4e671af3db0,t42_20200716-205339_42
s42_1594913756102_43,i9oL-XZ7A,e140028b-c779-11ea-89f8-0242ac110002,ecea2d5e-782b-40b1-81e3-939d77144ca3,t42_20200716-205339_43
s42_1594913755790_44,XWu7-jYzy,e5b18d2e-c779-11ea-acee-0242ac110002,d897a848-84a5-43bf-81da-504789016414,t42_20200716-205339_44
s42_1594913757629_46,74ua-mH7b,f5db9580-c779-11ea-af23-0242ac110002,723b29c9-24a0-488e-bb2a-70487cd0480e,t42_20200716-205339_46
s42_1594913757338_33,QTQ6-N2Th,88a07a4e-c779-11ea-89f8-0242ac110002,d3e09798-8123-49a5-ab60-f5b02cba0ceb,t42_20200716-205339_33
s42_1594913752385_36,n9tH-BDum,a0d364e9-c779-11ea-af23-0242ac110002,bebb3fb0-3110-49ab-bf8f-471b540201c0,t42_20200716-205339_36
s42_1594913760733_37,bT36-nZ98,ac3053e1-c779-11ea-af23-0242ac110002,a3cf2750-c217-4813-bdb9-b73fb35cb69c,t42_20200716-205339_37
s42_1594913760924_40,7xza-9BhX,c888cc9b-c779-11ea-89f8-0242ac110002,b33935f6-3f52-4255-b8aa-3806855c1f8d,t42_20200716-205339_40
s42_1594913758266_45,G3D7-47WQ,f0b18faf-c779-11ea-af23-0242ac110002,fce8797a-3919-441c-ae3d-b15d4ad9ea7c,t42_20200716-205339_45
s42_1594913757907_39,2328-Y26z,bc7314bb-c779-11ea-96b3-0242ac110002,5dac2a6a-72f1-4834-90dc-0baec0e9b284,t42_20200716-205339_39
s42_1594913760807_38,PtDZ-KCd7,b62094de-c779-11ea-acee-0242ac110002,6d70d5cb-a0f4-4909-8431-a8e476111760,t42_20200716-205339_38
s42_1594913759959_41,ZTme-VXo4,cd691e55-c779-11ea-89f8-0242ac110002,56ff2f52-9a04-4fd7-816c-5f08a29bd1ed,t42_20200716-205339_41
s42_1594913758753_31,8FMe-wNLn,779ed6e8-c779-11ea-96b3-0242ac110002,c90ea0dc-6605-4799-b0fa-a6890adce42a,t42_20200716-205339_31
s42_1594913759323_29,UjR2-WRx4,61804de7-c779-11ea-89f8-0242ac110002,7454d932-ea58-4ffc-8d81-fe836e29173a,t42_20200716-205339_29
s42_1594913762887_34,PeHf-3Z6q,8f5c43b8-c779-11ea-af23-0242ac110002,26cb4284-4676-45f0-be13-21c268bf789d,t42_20200716-205339_34
s42_1594913760614_30,s3oq-CnMV,6bc90e8d-c779-11ea-96b3-0242ac110002,4092414a-1d1f-4a27-9180-5710419d3b64,t42_20200716-205339_30
s42_1594913767145_44,XWu7-jYzy,e5b18d2e-c779-11ea-acee-0242ac110002,e5b95a36-b594-4c1d-bcc9-afd4b2f69804,t42_20200716-205339_44
s42_1594913763881_35,YQX4-rJ93,9912aeb8-c779-11ea-89f8-0242ac110002,87de6e8e-f070-4bad-9c23-1c289e7e2082,t42_20200716-205339_35
s42_1594913767021_42,jz8M-YfK4,d51254fb-c779-11ea-89f8-0242ac110002,f0007125-13b2-43ef-b557-7c30816fc0fb,t42_20200716-205339_42
s42_1594913764693_32,c8Mv-8Rgs,7a4f9f7a-c779-11ea-af23-0242ac110002,710d52ba-d2d6-4274-848d-c91a2f46508b,t42_20200716-205339_32
s42_1594913772708_39,2328-Y26z,bc7314bb-c779-11ea-96b3-0242ac110002,e289de1f-5f79-4f4e-b36e-4009f6263a55,t42_20200716-205339_39
s42_1594913770070_36,n9tH-BDum,a0d364e9-c779-11ea-af23-0242ac110002,032532eb-01f8-4fc9-8e66-38d587615497,t42_20200716-205339_36
s42_1594913767054_43,i9oL-XZ7A,e140028b-c779-11ea-89f8-0242ac110002,1baf2c20-214d-475e-9ff0-5ac57759c751,t42_20200716-205339_43
s42_1594913772029_40,7xza-9BhX,c888cc9b-c779-11ea-89f8-0242ac110002,1041b0c7-30bc-485d-bd80-c3e5b1be5b30,t42_20200716-205339_40
s42_1594913774372_38,PtDZ-KCd7,b62094de-c779-11ea-acee-0242ac110002,37740681-6fc6-4c4d-b87f-d1ee721c9c0a,t42_20200716-205339_38
s42_1594913772657_45,G3D7-47WQ,f0b18faf-c779-11ea-af23-0242ac110002,a1f6f1c0-a5cf-4ff5-84d1-b3916a51b4f6,t42_20200716-205339_45
s42_1594913770969_37,bT36-nZ98,ac3053e1-c779-11ea-af23-0242ac110002,fb4c5938-d6bf-4dbf-becc-95f677e48fc9,t42_20200716-205339_37
s42_1594913769769_33,QTQ6-N2Th,88a07a4e-c779-11ea-89f8-0242ac110002,55c56850-845e-4e59-b4b8-04749247ba51,t42_20200716-205339_33
s42_1594913769409_46,74ua-mH7b,f5db9580-c779-11ea-af23-0242ac110002,f512d41d-d78b-4049-8202-7e25c9751ecd,t42_20200716-205339_46
s42_1594913774595_41,ZTme-VXo4,cd691e55-c779-11ea-89f8-0242ac110002,4f439a06-1578-426e-8f9e-5da014e35793,t42_20200716-205339_41
s42_1594913775360_31,8FMe-wNLn,779ed6e8-c779-11ea-96b3-0242ac110002,56bbbac3-2188-43fb-b7d9-6453aa08897c,t42_20200716-205339_31
s42_1594913780425_35,YQX4-rJ93,9912aeb8-c779-11ea-89f8-0242ac110002,b8d0847d-6ffb-469a-a504-e40b240d1949,t42_20200716-205339_35
s42_1594913777405_47,vG8X-dq7o,053e07aa-c77a-11ea-acee-0242ac110002,8c929f31-d0d5-43e6-b163-91c049ce28d3,t42_20200716-205339_47
s42_1594913778124_44,XWu7-jYzy,e5b18d2e-c779-11ea-acee-0242ac110002,beb08e8b-9a1e-462d-b657-54bb779d930d,t42_20200716-205339_44
s42_1594913777353_34,PeHf-3Z6q,8f5c43b8-c779-11ea-af23-0242ac110002,6a648240-e257-4959-8a90-324a9cece9f0,t42_20200716-205339_34
s42_1594913784672_36,n9tH-BDum,a0d364e9-c779-11ea-af23-0242ac110002,9873afc5-beb1-4eb1-9ae1-e0f823524d42,t42_20200716-205339_36
s42_1594913781696_32,c8Mv-8Rgs,7a4f9f7a-c779-11ea-af23-0242ac110002,a2a3c4c9-2047-4a1a-a998-bb83866ab1f1,t42_20200716-205339_32
s42_1594913778062_30,s3oq-CnMV,6bc90e8d-c779-11ea-96b3-0242ac110002,5fac910c-2ec5-4c7e-a76c-f71c9071bb7e,t42_20200716-205339_30
s42_1594913780897_42,jz8M-YfK4,d51254fb-c779-11ea-89f8-0242ac110002,f7ce5b1a-fd5e-442b-b207-7fcbcd418284,t42_20200716-205339_42
s42_1594913785896_45,G3D7-47WQ,f0b18faf-c779-11ea-af23-0242ac110002,4842d781-2b22-42c7-ad63-d6aea8b5b300,t42_20200716-205339_45
s42_1594913786748_33,QTQ6-N2Th,88a07a4e-c779-11ea-89f8-0242ac110002,37108f63-417c-47ae-8eb4-fd75cc50f970,t42_20200716-205339_33
s42_1594913783266_39,2328-Y26z,bc7314bb-c779-11ea-96b3-0242ac110002,e183d0d4-b5b7-49d4-97c8-0b198bae84f6,t42_20200716-205339_39
s42_1594913787047_46,74ua-mH7b,f5db9580-c779-11ea-af23-0242ac110002,ee9e4282-ea17-4dc8-afce-27317f8811e5,t42_20200716-205339_46
s42_1594913787621_48,Y3Xy-4dbL,0d342564-c77a-11ea-af23-0242ac110002,e064a402-cc5f-494f-927d-55f0ad9919dc,t42_20200716-205339_48
s42_1594913785813_38,PtDZ-KCd7,b62094de-c779-11ea-acee-0242ac110002,685e902b-cff1-4bda-ba8f-dd8949de7e63,t42_20200716-205339_38
s42_1594913786448_37,bT36-nZ98,ac3053e1-c779-11ea-af23-0242ac110002,3a6fbfbf-bdcd-41a9-a87b-59b0b0f8f10e,t42_20200716-205339_37
s42_1594913785577_40,7xza-9BhX,c888cc9b-c779-11ea-89f8-0242ac110002,96542118-2829-4242-a5c9-873788c1372d,t42_20200716-205339_40
s42_1594913784986_43,i9oL-XZ7A,e140028b-c779-11ea-89f8-0242ac110002,54720ccc-f050-4777-80eb-7546467705d7,t42_20200716-205339_43
s42_1594913791538_35,YQX4-rJ93,9912aeb8-c779-11ea-89f8-0242ac110002,bb50523a-8442-45ef-979d-e61958a39748,t42_20200716-205339_35
s42_1594913795456_32,c8Mv-8Rgs,7a4f9f7a-c779-11ea-af23-0242ac110002,cb3dd749-6798-479f-bb42-c50aec86f11d,t42_20200716-205339_32
s42_1594913791881_44,XWu7-jYzy,e5b18d2e-c779-11ea-acee-0242ac110002,2c0e138f-d951-47d7-9078-bccbddaea4cf,t42_20200716-205339_44
