std_extuserid,classcode,classid,invitationid,tch
s41_1592994833817_10,jCRa-nfgM,86b45c12-b605-11ea-94cc-0242ac110002,13499043-501f-4573-baf7-6eb9551029bc,t241_20200624-155115_10
s41_1592994843512_7,RJ6h-9iFj,2eceae6f-b605-11ea-94cc-0242ac110002,b003e3f9-0fad-4793-bbde-c795550c0b7f,t241_20200624-155115_7
s41_1592994847396_9,97cq-pr2Q,6918dc10-b605-11ea-840b-0242ac110002,b3eaeac8-3c0a-4a25-adc3-7f4a8666c5d0,t241_20200624-155115_9
s41_1592994849020_8,3f2V-2wKh,49b93e6d-b605-11ea-840b-0242ac110002,da9bc6c2-fe81-41da-8378-4cbf4c1bd69d,t241_20200624-155115_8
s41_1592994854789_10,jCRa-nfgM,86b45c12-b605-11ea-94cc-0242ac110002,0dcc8194-2b5a-4619-952e-1b05017dc7cf,t241_20200624-155115_10
s41_1592994861956_7,RJ6h-9iFj,2eceae6f-b605-11ea-94cc-0242ac110002,dfc5a12e-cd16-4e48-9910-bde088a3ec32,t241_20200624-155115_7
s41_1592994866859_8,3f2V-2wKh,49b93e6d-b605-11ea-840b-0242ac110002,037ff548-9a1a-4026-9778-c594aef50f83,t241_20200624-155115_8
s41_1592994864203_9,97cq-pr2Q,6918dc10-b605-11ea-840b-0242ac110002,bbc898ec-feda-4a47-b5fa-203a8fb3a3ce,t241_20200624-155115_9
s41_1592994870337_10,jCRa-nfgM,86b45c12-b605-11ea-94cc-0242ac110002,509fa06a-6b5b-4312-b0e3-c16e655e5e56,t241_20200624-155115_10
s41_1592994884407_9,97cq-pr2Q,6918dc10-b605-11ea-840b-0242ac110002,f455f21c-2e59-493a-b03e-55a21fe44f5c,t241_20200624-155115_9
s41_1592994883790_8,3f2V-2wKh,49b93e6d-b605-11ea-840b-0242ac110002,a3809d83-52c4-4c02-85a3-da4020ac15ad,t241_20200624-155115_8
s41_1592994891002_10,jCRa-nfgM,86b45c12-b605-11ea-94cc-0242ac110002,5b43190e-58a2-4529-8873-52e53429c40e,t241_20200624-155115_10
s41_1592994902554_9,97cq-pr2Q,6918dc10-b605-11ea-840b-0242ac110002,8f2d1f8b-a39c-437c-97f0-6ab3ff583e72,t241_20200624-155115_9
s41_1592994903309_8,3f2V-2wKh,49b93e6d-b605-11ea-840b-0242ac110002,eba514a8-d805-4c72-958c-ae5c3d1159f1,t241_20200624-155115_8
s41_1592994912262_10,jCRa-nfgM,86b45c12-b605-11ea-94cc-0242ac110002,a50ae0e2-4f32-416d-ac1b-7ffec5113e63,t241_20200624-155115_10
s41_1592994922295_9,97cq-pr2Q,6918dc10-b605-11ea-840b-0242ac110002,8e307e38-5d45-4c6d-adcb-4ab1cd9ad177,t241_20200624-155115_9
s41_1592994931675_10,jCRa-nfgM,86b45c12-b605-11ea-94cc-0242ac110002,06b50552-d96b-4c1f-b1e8-7f0eb20526ee,t241_20200624-155115_10
s41_1592994942018_9,97cq-pr2Q,6918dc10-b605-11ea-840b-0242ac110002,43c1048a-ac9e-465f-9f2a-f8d62be6c7b4,t241_20200624-155115_9
s41_1592994950333_10,jCRa-nfgM,86b45c12-b605-11ea-94cc-0242ac110002,d68a1e9d-4bee-4b72-bb9b-8e3fde1764a3,t241_20200624-155115_10
s41_1592994972224_10,jCRa-nfgM,86b45c12-b605-11ea-94cc-0242ac110002,3cfd9556-16fa-4cae-8a4d-4d388f0f2607,t241_20200624-155115_10
s41_1592994990137_10,jCRa-nfgM,86b45c12-b605-11ea-94cc-0242ac110002,4ebfefa5-f56f-492f-9670-b1a9a779195c,t241_20200624-155115_10
s41_1592995011190_10,jCRa-nfgM,86b45c12-b605-11ea-94cc-0242ac110002,88ab0a3b-4a7e-4f1d-8a22-29e899f476ca,t241_20200624-155115_10
s41_1592995254571_1,Q6mg-f6iu,f25e80ac-b606-11ea-840b-0242ac110002,505a45f6-ae07-41cf-8e9d-a1831e1594b8,t241_20200624-160850_1
s41_1592995274850_1,Q6mg-f6iu,f25e80ac-b606-11ea-840b-0242ac110002,2d6477b1-df88-424d-830f-f1062af7bd73,t241_20200624-160850_1
s41_1592995292480_1,Q6mg-f6iu,f25e80ac-b606-11ea-840b-0242ac110002,237d17bf-bfb4-4875-bbc2-81941865503f,t241_20200624-160850_1
s41_1592995295178_2,fiX3-i6uc,0bb02250-b607-11ea-94cc-0242ac110002,7e5ba1fd-9bc4-4ec6-956c-a3035834b437,t241_20200624-160850_2
s41_1592995310614_1,Q6mg-f6iu,f25e80ac-b606-11ea-840b-0242ac110002,21f15176-9754-4d99-ac41-057a3a6b230d,t241_20200624-160850_1
s41_1592995314917_2,fiX3-i6uc,0bb02250-b607-11ea-94cc-0242ac110002,2a037620-57d2-453e-a203-886a784277ee,t241_20200624-160850_2
s41_1592995329739_1,Q6mg-f6iu,f25e80ac-b606-11ea-840b-0242ac110002,39d9ac53-b851-4822-8327-479e67aefd97,t241_20200624-160850_1
s41_1592995333344_2,fiX3-i6uc,0bb02250-b607-11ea-94cc-0242ac110002,1af05a4c-df64-4b1c-a0ac-b5b782e899bf,t241_20200624-160850_2
s41_1592995343687_3,MyvA-ah3Y,2ad8aa5d-b607-11ea-840b-0242ac110002,d1083389-4183-4e8c-90ac-fa6d1cba4f99,t241_20200624-160850_3
s41_1592995347502_1,Q6mg-f6iu,f25e80ac-b606-11ea-840b-0242ac110002,d8a7b8e3-a976-451f-9cd6-b52dc64d03ea,t241_20200624-160850_1
s41_1592995354670_2,fiX3-i6uc,0bb02250-b607-11ea-94cc-0242ac110002,ec282e65-ced8-406f-9957-dc59d4ea0285,t241_20200624-160850_2
s41_1592995361398_3,MyvA-ah3Y,2ad8aa5d-b607-11ea-840b-0242ac110002,43c6da83-6296-4cf9-89b5-19a7474d0744,t241_20200624-160850_3
s41_1592995368507_1,Q6mg-f6iu,f25e80ac-b606-11ea-840b-0242ac110002,32ce2d3d-c028-46c9-85df-332e468007d2,t241_20200624-160850_1
s41_1592995374765_2,fiX3-i6uc,0bb02250-b607-11ea-94cc-0242ac110002,4b564ce1-da46-4c6a-ac43-32ea1fa64e1b,t241_20200624-160850_2
s41_1592995382501_3,MyvA-ah3Y,2ad8aa5d-b607-11ea-840b-0242ac110002,265e6c34-98ff-4e02-801f-a5c9a340f5c3,t241_20200624-160850_3
s41_1592995387015_1,Q6mg-f6iu,f25e80ac-b606-11ea-840b-0242ac110002,ef1497e5-e9b1-41fc-b434-c51e78981845,t241_20200624-160850_1
s41_1592995392863_2,fiX3-i6uc,0bb02250-b607-11ea-94cc-0242ac110002,b91338f1-d7b1-4431-a214-4004b6d9f2e7,t241_20200624-160850_2
s41_1592995401902_3,MyvA-ah3Y,2ad8aa5d-b607-11ea-840b-0242ac110002,b21f840f-da8d-42cc-b11c-23c2e5b2a12a,t241_20200624-160850_3
s41_1592995411221_2,fiX3-i6uc,0bb02250-b607-11ea-94cc-0242ac110002,2c306987-3266-4f67-95aa-e7389d5953eb,t241_20200624-160850_2
s41_1592995403858_4,XU2h-Dgcq,4bf64b5d-b607-11ea-840b-0242ac110002,63524966-6181-4c4e-93d1-bfa85c897f83,t241_20200624-160850_4
s41_1592995405183_1,Q6mg-f6iu,f25e80ac-b606-11ea-840b-0242ac110002,5dd73d38-0e6e-4a21-ba78-822492eb0067,t241_20200624-160850_1
s41_1592995423772_3,MyvA-ah3Y,2ad8aa5d-b607-11ea-840b-0242ac110002,0b786ef7-2f76-42c4-9609-8f7b17357583,t241_20200624-160850_3
s41_1592995433244_2,fiX3-i6uc,0bb02250-b607-11ea-94cc-0242ac110002,1bb6e483-efad-4509-9c68-43b434eac894,t241_20200624-160850_2
s41_1592995433250_4,XU2h-Dgcq,4bf64b5d-b607-11ea-840b-0242ac110002,ccea799f-35ba-4af2-a190-088e98fb45c9,t241_20200624-160850_4
s41_1592995433262_1,Q6mg-f6iu,f25e80ac-b606-11ea-840b-0242ac110002,2ece1aeb-0b84-4f6f-8886-c55807fd56f1,t241_20200624-160850_1
s41_1592995444534_3,MyvA-ah3Y,2ad8aa5d-b607-11ea-840b-0242ac110002,36ad2e3e-cf50-4c14-9a21-04c7f298049e,t241_20200624-160850_3
s41_1592995451997_1,Q6mg-f6iu,f25e80ac-b606-11ea-840b-0242ac110002,fd94676d-b47b-485e-8707-49f09d9313ad,t241_20200624-160850_1
s41_1592995451770_4,XU2h-Dgcq,4bf64b5d-b607-11ea-840b-0242ac110002,bede3353-f335-4206-9a94-d658d9e0f584,t241_20200624-160850_4
s41_1592995450633_2,fiX3-i6uc,0bb02250-b607-11ea-94cc-0242ac110002,29494eea-8e4c-4e12-9171-2c8d28f1196b,t241_20200624-160850_2
s41_1592995457782_5,raGq-Yr6y,65ae00b8-b607-11ea-94cc-0242ac110002,e0651667-330e-48d5-9fad-a2d3781669f2,t241_20200624-160850_5
s41_1592995463968_3,MyvA-ah3Y,2ad8aa5d-b607-11ea-840b-0242ac110002,aadf25c8-f6e7-48db-aaae-027674e15ce4,t241_20200624-160850_3
s41_1592995470076_1,Q6mg-f6iu,f25e80ac-b606-11ea-840b-0242ac110002,35f1d3f2-b246-406e-b9b0-c820977bab99,t241_20200624-160850_1
s41_1592995471338_4,XU2h-Dgcq,4bf64b5d-b607-11ea-840b-0242ac110002,e08b0e99-12fb-4b0f-9f95-38026e523315,t241_20200624-160850_4
s41_1592995471387_2,fiX3-i6uc,0bb02250-b607-11ea-94cc-0242ac110002,7b4447bf-c9fd-42f6-a46c-f15fb5869491,t241_20200624-160850_2
s41_1592995474769_5,raGq-Yr6y,65ae00b8-b607-11ea-94cc-0242ac110002,7d595d4b-7875-4f93-b00c-90489367ea99,t241_20200624-160850_5
s41_1592995483160_3,MyvA-ah3Y,2ad8aa5d-b607-11ea-840b-0242ac110002,cf13e3a1-dde3-4fd6-9753-25bd44421f84,t241_20200624-160850_3
s41_1592995487706_1,Q6mg-f6iu,f25e80ac-b606-11ea-840b-0242ac110002,6e289267-6576-4e6a-b869-21dff545ebf2,t241_20200624-160850_1
s41_1592995488766_4,XU2h-Dgcq,4bf64b5d-b607-11ea-840b-0242ac110002,b7de776d-8d16-4edb-9f6d-4a255127941f,t241_20200624-160850_4
s41_1592995490874_2,fiX3-i6uc,0bb02250-b607-11ea-94cc-0242ac110002,4594a8fe-155c-4b18-a13d-5005988cef67,t241_20200624-160850_2
s41_1592995493491_5,raGq-Yr6y,65ae00b8-b607-11ea-94cc-0242ac110002,b94d89ec-b7a3-4304-8963-a39933fd801e,t241_20200624-160850_5
s41_1592995500637_3,MyvA-ah3Y,2ad8aa5d-b607-11ea-840b-0242ac110002,b57f3055-12a7-4a36-a301-a01d56d66789,t241_20200624-160850_3
s41_1592995505607_1,Q6mg-f6iu,f25e80ac-b606-11ea-840b-0242ac110002,f119074a-ca9d-45e2-abb0-5240e353055e,t241_20200624-160850_1
s41_1592995506314_6,h72o-6nus,869aa807-b607-11ea-840b-0242ac110002,44ba1bc1-adc9-4eb0-90d2-7f2ac110e247,t241_20200624-160850_6
s41_1592995508524_4,XU2h-Dgcq,4bf64b5d-b607-11ea-840b-0242ac110002,8f1daaaa-eeab-4dd4-a31f-3ef273d52e59,t241_20200624-160850_4
s41_1592995510636_5,raGq-Yr6y,65ae00b8-b607-11ea-94cc-0242ac110002,4939fb34-6a60-4b10-bb73-2946165d69ab,t241_20200624-160850_5
s41_1592995508902_2,fiX3-i6uc,0bb02250-b607-11ea-94cc-0242ac110002,d2c43f99-2c4d-4ca8-93b5-f722763c5b86,t241_20200624-160850_2
s41_1592995520213_3,MyvA-ah3Y,2ad8aa5d-b607-11ea-840b-0242ac110002,8bb56418-66b2-4a56-9455-3269fa930c15,t241_20200624-160850_3
s41_1592995526689_4,XU2h-Dgcq,4bf64b5d-b607-11ea-840b-0242ac110002,ccec22b6-c546-4e6d-a408-2c6287cad546,t241_20200624-160850_4
s41_1592995526471_6,h72o-6nus,869aa807-b607-11ea-840b-0242ac110002,507ccb77-2214-4eb7-ac0a-f7aefd579ee5,t241_20200624-160850_6
s41_1592995525909_1,Q6mg-f6iu,f25e80ac-b606-11ea-840b-0242ac110002,2802ba77-5c79-4664-8365-874a69019c57,t241_20200624-160850_1
s41_1592995530710_5,raGq-Yr6y,65ae00b8-b607-11ea-94cc-0242ac110002,ed4a1b78-8b5f-4d1d-9b3c-ce586bee7426,t241_20200624-160850_5
s41_1592995531653_2,fiX3-i6uc,0bb02250-b607-11ea-94cc-0242ac110002,411362fa-8f28-49c6-b210-f523477b8bc5,t241_20200624-160850_2
s41_1592995537730_3,MyvA-ah3Y,2ad8aa5d-b607-11ea-840b-0242ac110002,03b56708-9e30-4b52-8c13-49538e67fd0d,t241_20200624-160850_3
s41_1592995545870_6,h72o-6nus,869aa807-b607-11ea-840b-0242ac110002,c8bbf579-fd8d-4b03-8174-5479670e66d0,t241_20200624-160850_6
s41_1592995546354_1,Q6mg-f6iu,f25e80ac-b606-11ea-840b-0242ac110002,a251ee94-8953-44bc-b393-e1ac7a090d2f,t241_20200624-160850_1
s41_1592995544043_4,XU2h-Dgcq,4bf64b5d-b607-11ea-840b-0242ac110002,cbab6581-c7e9-4c71-9983-5706f1c2f42f,t241_20200624-160850_4
s41_1592995549559_5,raGq-Yr6y,65ae00b8-b607-11ea-94cc-0242ac110002,3916a5d3-98a8-4577-9a43-7030fb257c8c,t241_20200624-160850_5
s41_1592995551240_7,ie2k-Xkr6,a3e1c59f-b607-11ea-840b-0242ac110002,a1da6ea3-0fe4-4f65-b45d-0e7c8a7209da,t241_20200624-160850_7
s41_1592995550699_2,fiX3-i6uc,0bb02250-b607-11ea-94cc-0242ac110002,16f4f9e1-ead5-4cf7-9316-7015941fde83,t241_20200624-160850_2
s41_1592995557169_3,MyvA-ah3Y,2ad8aa5d-b607-11ea-840b-0242ac110002,5504ad80-d10e-4916-b6a1-ebeb4ca6a08f,t241_20200624-160850_3
s41_1592995563076_6,h72o-6nus,869aa807-b607-11ea-840b-0242ac110002,cacae6d2-d3fd-4975-88f3-10657d2f164b,t241_20200624-160850_6
s41_1592995565680_4,XU2h-Dgcq,4bf64b5d-b607-11ea-840b-0242ac110002,19c84cbb-0ebf-436b-a25e-e5a162fea62c,t241_20200624-160850_4
s41_1592995565490_1,Q6mg-f6iu,f25e80ac-b606-11ea-840b-0242ac110002,36e06639-6691-4bad-80f9-eb40dec60a72,t241_20200624-160850_1
s41_1592995567231_5,raGq-Yr6y,65ae00b8-b607-11ea-94cc-0242ac110002,45d4f6a5-6905-4f27-b198-d0dd57cc0a92,t241_20200624-160850_5
s41_1592995569723_7,ie2k-Xkr6,a3e1c59f-b607-11ea-840b-0242ac110002,9fa248b0-82b9-4e44-a4a3-012bb2964743,t241_20200624-160850_7
s41_1592995572056_2,fiX3-i6uc,0bb02250-b607-11ea-94cc-0242ac110002,41955ce2-6ad2-4b9b-bc72-c34ef1b78484,t241_20200624-160850_2
s41_1592995577690_3,MyvA-ah3Y,2ad8aa5d-b607-11ea-840b-0242ac110002,c73aa9de-0ed1-4f64-b0ba-5ef197685e3e,t241_20200624-160850_3
s41_1592995581941_4,XU2h-Dgcq,4bf64b5d-b607-11ea-840b-0242ac110002,d0bb9ad4-fe6c-4f39-b36d-42edb8814307,t241_20200624-160850_4
s41_1592995581327_6,h72o-6nus,869aa807-b607-11ea-840b-0242ac110002,a59431b4-7301-48c8-a1a4-f7bc00776092,t241_20200624-160850_6
s41_1592995585886_5,raGq-Yr6y,65ae00b8-b607-11ea-94cc-0242ac110002,4dda12e7-b860-48f0-b40c-f67a83b04a41,t241_20200624-160850_5
s41_1592995583413_1,Q6mg-f6iu,f25e80ac-b606-11ea-840b-0242ac110002,5cf6c1f0-47da-44ef-b50d-4b5759a58309,t241_20200624-160850_1
s41_1592995589191_7,ie2k-Xkr6,a3e1c59f-b607-11ea-840b-0242ac110002,4ceb2958-2cb5-4b64-8f7b-81d128125245,t241_20200624-160850_7
s41_1592995592178_2,fiX3-i6uc,0bb02250-b607-11ea-94cc-0242ac110002,33672fda-6d33-4853-ba1a-2cdf692b2451,t241_20200624-160850_2
s41_1592995598312_4,XU2h-Dgcq,4bf64b5d-b607-11ea-840b-0242ac110002,c495b99f-3ae2-491a-8b05-a7ec32d42377,t241_20200624-160850_4
s41_1592995596618_3,MyvA-ah3Y,2ad8aa5d-b607-11ea-840b-0242ac110002,b67e0ffb-a3a3-4df7-8ec1-34a51285d2b5,t241_20200624-160850_3
s41_1592995603700_1,Q6mg-f6iu,f25e80ac-b606-11ea-840b-0242ac110002,d0cc6111-39cf-4465-b78f-ff27db82f34a,t241_20200624-160850_1
s41_1592995600582_8,i62P-7hkQ,c2e51254-b607-11ea-840b-0242ac110002,dd25eb0f-34dc-4a83-a0f2-3ca50bf79dcc,t241_20200624-160850_8
s41_1592995600752_6,h72o-6nus,869aa807-b607-11ea-840b-0242ac110002,0e149367-fe56-41df-89ad-37c00c833ef0,t241_20200624-160850_6
s41_1592995602703_5,raGq-Yr6y,65ae00b8-b607-11ea-94cc-0242ac110002,b5c0aba4-a4b4-41da-bd07-03d80ac10814,t241_20200624-160850_5
s41_1592995608201_7,ie2k-Xkr6,a3e1c59f-b607-11ea-840b-0242ac110002,52974377-4fd2-469e-aa14-b0edc7a1cc5a,t241_20200624-160850_7
s41_1592995609497_2,fiX3-i6uc,0bb02250-b607-11ea-94cc-0242ac110002,9c75e259-4640-4ad0-b738-15e02d66af76,t241_20200624-160850_2
s41_1592995614457_4,XU2h-Dgcq,4bf64b5d-b607-11ea-840b-0242ac110002,fb1709b7-caa8-4a77-b2ca-1c1508485f51,t241_20200624-160850_4
s41_1592995614515_3,MyvA-ah3Y,2ad8aa5d-b607-11ea-840b-0242ac110002,138130fd-6997-49d3-801a-358676ba4f8e,t241_20200624-160850_3
s41_1592995620426_1,Q6mg-f6iu,f25e80ac-b606-11ea-840b-0242ac110002,2a54e2d1-af7c-4acf-8c0e-a2872f2e213f,t241_20200624-160850_1
s41_1592995622236_5,raGq-Yr6y,65ae00b8-b607-11ea-94cc-0242ac110002,850c77fa-7801-44db-aea8-4c311408355b,t241_20200624-160850_5
s41_1592995620656_8,i62P-7hkQ,c2e51254-b607-11ea-840b-0242ac110002,2e00f7e7-1513-43fd-8b76-e8a1032fc57d,t241_20200624-160850_8
s41_1592995620891_6,h72o-6nus,869aa807-b607-11ea-840b-0242ac110002,de19c3e3-a357-4b6f-be2f-ffbc74590e71,t241_20200624-160850_6
s41_1592995626092_7,ie2k-Xkr6,a3e1c59f-b607-11ea-840b-0242ac110002,4f4f0cdb-3d29-4873-8468-ac5629ba2f74,t241_20200624-160850_7
s41_1592995627828_2,fiX3-i6uc,0bb02250-b607-11ea-94cc-0242ac110002,924fa8cf-07ce-47d0-a311-82db6e821ac1,t241_20200624-160850_2
s41_1592995632263_4,XU2h-Dgcq,4bf64b5d-b607-11ea-840b-0242ac110002,94c7e622-4b33-4643-8b1f-5645ec2343c2,t241_20200624-160850_4
s41_1592995634393_3,MyvA-ah3Y,2ad8aa5d-b607-11ea-840b-0242ac110002,9c57d88d-1613-4c5d-b866-3b41cf459d1d,t241_20200624-160850_3
s41_1592995639906_5,raGq-Yr6y,65ae00b8-b607-11ea-94cc-0242ac110002,b49814d5-6092-47c6-84c0-8190d4895766,t241_20200624-160850_5
s41_1592995641255_6,h72o-6nus,869aa807-b607-11ea-840b-0242ac110002,9878b3cf-ae87-41a2-9f0d-23a7cdd6bdce,t241_20200624-160850_6
s41_1592995640396_8,i62P-7hkQ,c2e51254-b607-11ea-840b-0242ac110002,518c401a-6f84-4832-a351-3746914562af,t241_20200624-160850_8
s41_1592995642836_7,ie2k-Xkr6,a3e1c59f-b607-11ea-840b-0242ac110002,afaf9ffc-53c0-4ba6-8df0-0af58bb4718a,t241_20200624-160850_7
s41_1592995647639_2,fiX3-i6uc,0bb02250-b607-11ea-94cc-0242ac110002,10ffcf6f-7f9a-4127-a9df-e77ec0512ad9,t241_20200624-160850_2
s41_1592995651753_4,XU2h-Dgcq,4bf64b5d-b607-11ea-840b-0242ac110002,22f4b926-190d-4ebc-93c8-b68a3e7c474b,t241_20200624-160850_4
s41_1592995643835_9,QXW8-R2Jx,dfd4c1bf-b607-11ea-94cc-0242ac110002,f3044f1e-8eb4-431d-8f84-55d5524b59db,t241_20200624-160850_9
s41_1592995660775_7,ie2k-Xkr6,a3e1c59f-b607-11ea-840b-0242ac110002,4d41c2f0-6ff4-47b1-bf33-0ed5e516a5d7,t241_20200624-160850_7
s41_1592995652712_3,MyvA-ah3Y,2ad8aa5d-b607-11ea-840b-0242ac110002,04ea5173-61b7-4074-b245-74926efe5560,t241_20200624-160850_3
s41_1592995660055_6,h72o-6nus,869aa807-b607-11ea-840b-0242ac110002,93c52736-8584-4f2f-bee6-a15d6d24ba6a,t241_20200624-160850_6
s41_1592995660330_8,i62P-7hkQ,c2e51254-b607-11ea-840b-0242ac110002,f3471f72-6bbc-4362-aaf0-7cb39581a255,t241_20200624-160850_8
s41_1592995657647_5,raGq-Yr6y,65ae00b8-b607-11ea-94cc-0242ac110002,cb4f977b-ab77-4762-bdfb-f6a570392775,t241_20200624-160850_5
s41_1592995670078_4,XU2h-Dgcq,4bf64b5d-b607-11ea-840b-0242ac110002,f6c60e46-f6be-4998-8818-66f89c4cec67,t241_20200624-160850_4
s41_1592995668622_2,fiX3-i6uc,0bb02250-b607-11ea-94cc-0242ac110002,69bbff8f-1b12-4695-8d9a-c3a6449ba8eb,t241_20200624-160850_2
s41_1592995672112_9,QXW8-R2Jx,dfd4c1bf-b607-11ea-94cc-0242ac110002,9e40bf39-cce2-4856-8a9d-6f3e18396ffa,t241_20200624-160850_9
s41_1592995678534_3,MyvA-ah3Y,2ad8aa5d-b607-11ea-840b-0242ac110002,0f50baab-052d-494f-983c-034b4f14895e,t241_20200624-160850_3
s41_1592995678173_7,ie2k-Xkr6,a3e1c59f-b607-11ea-840b-0242ac110002,eefb14a5-c810-47df-9872-514651ad235a,t241_20200624-160850_7
s41_1592995679343_8,i62P-7hkQ,c2e51254-b607-11ea-840b-0242ac110002,9f079ae0-de33-42be-9cf1-c2665efd4d2b,t241_20200624-160850_8
s41_1592995679923_5,raGq-Yr6y,65ae00b8-b607-11ea-94cc-0242ac110002,14cdade2-6869-4ddc-910d-ec0a60cec9cf,t241_20200624-160850_5
s41_1592995686385_4,XU2h-Dgcq,4bf64b5d-b607-11ea-840b-0242ac110002,4a6ee322-08c6-4c3a-81f8-7d7258ab6cfc,t241_20200624-160850_4
s41_1592995679259_6,h72o-6nus,869aa807-b607-11ea-840b-0242ac110002,7c9fd22d-e76c-470d-86e0-2d0d3e011d83,t241_20200624-160850_6
s41_1592995694647_3,MyvA-ah3Y,2ad8aa5d-b607-11ea-840b-0242ac110002,25cecfac-f15b-4c45-87f7-25736e7a53db,t241_20200624-160850_3
s41_1592995694429_9,QXW8-R2Jx,dfd4c1bf-b607-11ea-94cc-0242ac110002,1935a073-d561-4112-b82f-a3b16d125d53,t241_20200624-160850_9
s41_1592995708084_6,h72o-6nus,869aa807-b607-11ea-840b-0242ac110002,d5106f7b-ca2c-4a9b-8aaa-283eb8891e65,t241_20200624-160850_6
s41_1592995702468_7,ie2k-Xkr6,a3e1c59f-b607-11ea-840b-0242ac110002,7d6797dd-d877-477a-8711-976f079d8390,t241_20200624-160850_7
s41_1592995706125_10,dDq4-JPW3,faa1df35-b607-11ea-94cc-0242ac110002,c2de0a76-a151-463c-8afc-6cc2407cb752,t241_20200624-160850_10
s41_1592995705805_8,i62P-7hkQ,c2e51254-b607-11ea-840b-0242ac110002,3fe60e69-8181-4aa5-ad1f-b5a6ee29518a,t241_20200624-160850_8
s41_1592995708064_4,XU2h-Dgcq,4bf64b5d-b607-11ea-840b-0242ac110002,d030e989-902c-4fbd-9796-5b0601de648e,t241_20200624-160850_4
s41_1592995706214_5,raGq-Yr6y,65ae00b8-b607-11ea-94cc-0242ac110002,bd7ba5ba-fca1-4e32-b559-aa81b7a42944,t241_20200624-160850_5
s41_1592995726229_6,h72o-6nus,869aa807-b607-11ea-840b-0242ac110002,b531259c-dd4b-4072-85f6-e88016613610,t241_20200624-160850_6
s41_1592995726542_10,dDq4-JPW3,faa1df35-b607-11ea-94cc-0242ac110002,836d7d32-e34d-4012-b096-de32096c0624,t241_20200624-160850_10
s41_1592995728245_8,i62P-7hkQ,c2e51254-b607-11ea-840b-0242ac110002,c41782c6-785b-4ef9-a21d-b0204eba9628,t241_20200624-160850_8
s41_1592995719555_9,QXW8-R2Jx,dfd4c1bf-b607-11ea-94cc-0242ac110002,60790c9f-07b3-4cc2-bf51-61676bce7ebe,t241_20200624-160850_9
s41_1592995726238_7,ie2k-Xkr6,a3e1c59f-b607-11ea-840b-0242ac110002,26790193-89d5-4a06-90f2-fc753a5ee7dc,t241_20200624-160850_7
s41_1592995718648_3,MyvA-ah3Y,2ad8aa5d-b607-11ea-840b-0242ac110002,47e93d22-ede5-4b69-9f0f-264da6e78590,t241_20200624-160850_3
s41_1592995738309_4,XU2h-Dgcq,4bf64b5d-b607-11ea-840b-0242ac110002,d7a1dea7-22f7-4736-a511-e30e59181a84,t241_20200624-160850_4
s41_1592995748346_5,raGq-Yr6y,65ae00b8-b607-11ea-94cc-0242ac110002,5dfa7b5f-d570-4e4d-bc75-d47eac36a6db,t241_20200624-160850_5
s41_1592995755278_10,dDq4-JPW3,faa1df35-b607-11ea-94cc-0242ac110002,46f28009-8f8a-4e7c-82b4-78a16d8e6b45,t241_20200624-160850_10
s41_1592995756938_7,ie2k-Xkr6,a3e1c59f-b607-11ea-840b-0242ac110002,08ee84fa-7c5e-4168-b7eb-c3f6e269da09,t241_20200624-160850_7
s41_1592995755675_8,i62P-7hkQ,c2e51254-b607-11ea-840b-0242ac110002,73978f99-d52e-4182-898d-4755bccfbbb6,t241_20200624-160850_8
s41_1592995756916_9,QXW8-R2Jx,dfd4c1bf-b607-11ea-94cc-0242ac110002,6753cbd6-1844-495c-b7dc-c8fd8ab9129a,t241_20200624-160850_9
s41_1592995755180_6,h72o-6nus,869aa807-b607-11ea-840b-0242ac110002,2e695176-969e-4750-92aa-ff4e7b82dce4,t241_20200624-160850_6
s41_1592995770015_4,XU2h-Dgcq,4bf64b5d-b607-11ea-840b-0242ac110002,59eb8031-eedb-4ac9-bd90-b01a7ce17405,t241_20200624-160850_4
s41_1592995770084_5,raGq-Yr6y,65ae00b8-b607-11ea-94cc-0242ac110002,e6d69329-b3df-48ba-bb8d-e54765d4e357,t241_20200624-160850_5
s41_1592995781673_7,ie2k-Xkr6,a3e1c59f-b607-11ea-840b-0242ac110002,b2197c2d-d2b5-46ae-837a-7e15dd6b9b50,t241_20200624-160850_7
s41_1592995781829_6,h72o-6nus,869aa807-b607-11ea-840b-0242ac110002,55aa9457-7bf3-4af7-a7ce-774a60ff59a5,t241_20200624-160850_6
s41_1592995781595_10,dDq4-JPW3,faa1df35-b607-11ea-94cc-0242ac110002,f1df12c0-b9ad-4a90-889f-d2a8a6e3c0a0,t241_20200624-160850_10
s41_1592995781720_8,i62P-7hkQ,c2e51254-b607-11ea-840b-0242ac110002,12c2bee4-65cc-4123-968a-b62ae7ef456b,t241_20200624-160850_8
s41_1592995781763_9,QXW8-R2Jx,dfd4c1bf-b607-11ea-94cc-0242ac110002,1a7696e3-9b8c-405a-8bc1-6ae99b150d52,t241_20200624-160850_9
s41_1592995792251_5,raGq-Yr6y,65ae00b8-b607-11ea-94cc-0242ac110002,950c31d1-d15b-4df3-8097-305190773dc5,t241_20200624-160850_5
s41_1592995790319_4,XU2h-Dgcq,4bf64b5d-b607-11ea-840b-0242ac110002,6bd7381f-5d13-41a3-9c34-7aced9d340c1,t241_20200624-160850_4
