tchextid,studuuid,stdextid,classtitle,classcode,ag1,ag2,ag3,ag4,ag5,groupid
tch_20200625-194535_97,56822b79-b6f7-11ea-840b-0242ac110002,std_1593098416268_97,class_20200625-194535_97,cNU9-ApQs,d7559530-800d-45ad-990b-969b0fef65c3,72f4b10d-e18c-4307-917b-a2be2486130d,203af610-83a3-4e37-ac2d-998c7a9a9b22,402faa02-3f3b-470e-879a-6f6d8b6815fe,7c50e72f-5ea6-4689-bdd5-827e43ae42fd,95f747e1-406a-4d35-90f0-3eef3c527ec1
tch_20200625-194535_96,556cc38c-b6f7-11ea-94cc-0242ac110002,std_1593098414490_96,class_20200625-194535_96,9sGa-oU3p,78361667-4c44-4cda-9fd9-196d6e9f5589,12eb944f-bf6f-4ea1-9c1e-e758c390b7fb,7cbf1167-1269-4baa-b10f-10faec1d61de,25a411c6-281c-483e-8596-152b5df79193,024f0ede-013f-4f2d-a5a9-31018479a82f,d117152f-1c39-45e8-8b3f-2b31381900d8
tch_20200625-194535_95,5bd3196d-b6f7-11ea-840b-0242ac110002,std_1593098425245_95,class_20200625-194535_95,b42m-3q7Z,15854b6b-8e4a-4f5d-88e9-79eb9abe085f,bd4fad7b-39f3-4257-80b9-bf5e0c0930ea,e85884b5-8cc7-43fb-be36-d679ccb617e9,18ebff2e-685c-4e01-9c9d-4bae50ddfb6d,3101519c-0c2f-4b5a-8284-9f9c6e0d6607,3197cbea-d8e4-448d-bc97-9b4b5783e67f
tch_20200625-194535_97,66a79f66-b6f7-11ea-94cc-0242ac110002,std_1593098443404_97,class_20200625-194535_97,cNU9-ApQs,d7559530-800d-45ad-990b-969b0fef65c3,72f4b10d-e18c-4307-917b-a2be2486130d,203af610-83a3-4e37-ac2d-998c7a9a9b22,402faa02-3f3b-470e-879a-6f6d8b6815fe,7c50e72f-5ea6-4689-bdd5-827e43ae42fd,95f747e1-406a-4d35-90f0-3eef3c527ec1
tch_20200625-194535_100,648b9cf7-b6f7-11ea-94cc-0242ac110002,std_1593098439836_100,class_20200625-194535_100,492z-3s4y,56c2e495-8ff0-4313-959f-6bb0179d68f0,f1b0027c-0d02-4c48-80ce-c7a0e5a88c3e,d4e57d6b-3d27-4920-890d-68f2eb309fd7,2af52601-e2bd-4713-8e15-d7a58df5533e,c9ae20ad-8ac7-4b80-af1c-659e9d4cc490,eb85c348-f6b5-4beb-a7c8-6f613ca69f47
tch_20200625-194535_96,66c22caf-b6f7-11ea-840b-0242ac110002,std_1593098443581_96,class_20200625-194535_96,9sGa-oU3p,78361667-4c44-4cda-9fd9-196d6e9f5589,12eb944f-bf6f-4ea1-9c1e-e758c390b7fb,7cbf1167-1269-4baa-b10f-10faec1d61de,25a411c6-281c-483e-8596-152b5df79193,024f0ede-013f-4f2d-a5a9-31018479a82f,d117152f-1c39-45e8-8b3f-2b31381900d8
tch_20200625-194535_98,70df485a-b6f7-11ea-94cc-0242ac110002,std_1593098460530_98,class_20200625-194535_98,Xyab-8KWN,cc62ce86-23f4-4ca7-b875-4401e5517899,e5eacdb1-4e7c-42f7-9ffc-29a073740b19,cf5c4bb2-2adf-4270-b1b1-0508f5c6d5d9,ccbd8c3c-188c-493d-b758-421f2a70b595,1ac18cd5-7572-4d05-8e32-22e164bd509a,6fdf4564-f9b3-43ec-b04f-465a865e41cf
tch_20200625-194535_99,754031dd-b6f7-11ea-94cc-0242ac110002,std_1593098467882_99,class_20200625-194535_99,2Gvy-BVZ4,db8528b6-da00-4475-b1fc-86a26d1dd038,e16e74df-6adf-4109-afca-e8b5ce5b97bc,adc915e7-5756-4875-a1e6-1c9d583787b9,5b0d7db2-cdbb-4d74-ab18-a4d4f7db1ef1,daab3b3e-505f-4ba4-9020-46a9ecbeb6e5,ab9728b6-7498-494f-9e79-38e244fce8e3
tch_20200625-194535_97,763ae567-b6f7-11ea-840b-0242ac110002,std_1593098469554_97,class_20200625-194535_97,cNU9-ApQs,d7559530-800d-45ad-990b-969b0fef65c3,72f4b10d-e18c-4307-917b-a2be2486130d,203af610-83a3-4e37-ac2d-998c7a9a9b22,402faa02-3f3b-470e-879a-6f6d8b6815fe,7c50e72f-5ea6-4689-bdd5-827e43ae42fd,95f747e1-406a-4d35-90f0-3eef3c527ec1
tch_20200625-194535_96,780cbf97-b6f7-11ea-840b-0242ac110002,std_1593098472572_96,class_20200625-194535_96,9sGa-oU3p,78361667-4c44-4cda-9fd9-196d6e9f5589,12eb944f-bf6f-4ea1-9c1e-e758c390b7fb,7cbf1167-1269-4baa-b10f-10faec1d61de,25a411c6-281c-483e-8596-152b5df79193,024f0ede-013f-4f2d-a5a9-31018479a82f,d117152f-1c39-45e8-8b3f-2b31381900d8
tch_20200625-194535_98,7f921a6c-b6f7-11ea-94cc-0242ac110002,std_1593098485188_98,class_20200625-194535_98,Xyab-8KWN,cc62ce86-23f4-4ca7-b875-4401e5517899,e5eacdb1-4e7c-42f7-9ffc-29a073740b19,cf5c4bb2-2adf-4270-b1b1-0508f5c6d5d9,ccbd8c3c-188c-493d-b758-421f2a70b595,1ac18cd5-7572-4d05-8e32-22e164bd509a,6fdf4564-f9b3-43ec-b04f-465a865e41cf
tch_20200625-194535_99,837c252b-b6f7-11ea-840b-0242ac110002,std_1593098491775_99,class_20200625-194535_99,2Gvy-BVZ4,db8528b6-da00-4475-b1fc-86a26d1dd038,e16e74df-6adf-4109-afca-e8b5ce5b97bc,adc915e7-5756-4875-a1e6-1c9d583787b9,5b0d7db2-cdbb-4d74-ab18-a4d4f7db1ef1,daab3b3e-505f-4ba4-9020-46a9ecbeb6e5,ab9728b6-7498-494f-9e79-38e244fce8e3
tch_20200625-194535_97,86dfe978-b6f7-11ea-840b-0242ac110002,std_1593098497465_97,class_20200625-194535_97,cNU9-ApQs,d7559530-800d-45ad-990b-969b0fef65c3,72f4b10d-e18c-4307-917b-a2be2486130d,203af610-83a3-4e37-ac2d-998c7a9a9b22,402faa02-3f3b-470e-879a-6f6d8b6815fe,7c50e72f-5ea6-4689-bdd5-827e43ae42fd,95f747e1-406a-4d35-90f0-3eef3c527ec1
tch_20200625-194535_96,8996094e-b6f7-11ea-94cc-0242ac110002,std_1593098502005_96,class_20200625-194535_96,9sGa-oU3p,78361667-4c44-4cda-9fd9-196d6e9f5589,12eb944f-bf6f-4ea1-9c1e-e758c390b7fb,7cbf1167-1269-4baa-b10f-10faec1d61de,25a411c6-281c-483e-8596-152b5df79193,024f0ede-013f-4f2d-a5a9-31018479a82f,d117152f-1c39-45e8-8b3f-2b31381900d8
tch_20200625-194535_100,88190675-b6f7-11ea-94cc-0242ac110002,std_1593098499511_100,class_20200625-194535_100,492z-3s4y,56c2e495-8ff0-4313-959f-6bb0179d68f0,f1b0027c-0d02-4c48-80ce-c7a0e5a88c3e,d4e57d6b-3d27-4920-890d-68f2eb309fd7,2af52601-e2bd-4713-8e15-d7a58df5533e,c9ae20ad-8ac7-4b80-af1c-659e9d4cc490,2d4c9ed3-a890-41fe-a1ee-1165a1a22478
tch_20200625-194535_98,8e500e9c-b6f7-11ea-94cc-0242ac110002,std_1593098509949_98,class_20200625-194535_98,Xyab-8KWN,cc62ce86-23f4-4ca7-b875-4401e5517899,e5eacdb1-4e7c-42f7-9ffc-29a073740b19,cf5c4bb2-2adf-4270-b1b1-0508f5c6d5d9,ccbd8c3c-188c-493d-b758-421f2a70b595,1ac18cd5-7572-4d05-8e32-22e164bd509a,6fdf4564-f9b3-43ec-b04f-465a865e41cf
tch_20200625-194535_99,94651063-b6f7-11ea-94cc-0242ac110002,std_1593098520129_99,class_20200625-194535_99,2Gvy-BVZ4,db8528b6-da00-4475-b1fc-86a26d1dd038,e16e74df-6adf-4109-afca-e8b5ce5b97bc,adc915e7-5756-4875-a1e6-1c9d583787b9,5b0d7db2-cdbb-4d74-ab18-a4d4f7db1ef1,daab3b3e-505f-4ba4-9020-46a9ecbeb6e5,ab9728b6-7498-494f-9e79-38e244fce8e3
tch_20200625-194535_100,983f8c14-b6f7-11ea-94cc-0242ac110002,std_1593098526614_100,class_20200625-194535_100,492z-3s4y,56c2e495-8ff0-4313-959f-6bb0179d68f0,f1b0027c-0d02-4c48-80ce-c7a0e5a88c3e,d4e57d6b-3d27-4920-890d-68f2eb309fd7,2af52601-e2bd-4713-8e15-d7a58df5533e,c9ae20ad-8ac7-4b80-af1c-659e9d4cc490,2d4c9ed3-a890-41fe-a1ee-1165a1a22478
tch_20200625-194535_98,9ecd1859-b6f7-11ea-94cc-0242ac110002,std_1593098537613_98,class_20200625-194535_98,Xyab-8KWN,cc62ce86-23f4-4ca7-b875-4401e5517899,e5eacdb1-4e7c-42f7-9ffc-29a073740b19,cf5c4bb2-2adf-4270-b1b1-0508f5c6d5d9,ccbd8c3c-188c-493d-b758-421f2a70b595,1ac18cd5-7572-4d05-8e32-22e164bd509a,6fdf4564-f9b3-43ec-b04f-465a865e41cf
tch_20200625-194535_99,a37bfb08-b6f7-11ea-840b-0242ac110002,std_1593098545465_99,class_20200625-194535_99,2Gvy-BVZ4,db8528b6-da00-4475-b1fc-86a26d1dd038,e16e74df-6adf-4109-afca-e8b5ce5b97bc,adc915e7-5756-4875-a1e6-1c9d583787b9,5b0d7db2-cdbb-4d74-ab18-a4d4f7db1ef1,daab3b3e-505f-4ba4-9020-46a9ecbeb6e5,ab9728b6-7498-494f-9e79-38e244fce8e3
tch_20200625-194535_100,a77a51f8-b6f7-11ea-840b-0242ac110002,std_1593098552156_100,class_20200625-194535_100,492z-3s4y,56c2e495-8ff0-4313-959f-6bb0179d68f0,f1b0027c-0d02-4c48-80ce-c7a0e5a88c3e,d4e57d6b-3d27-4920-890d-68f2eb309fd7,2af52601-e2bd-4713-8e15-d7a58df5533e,c9ae20ad-8ac7-4b80-af1c-659e9d4cc490,2d4c9ed3-a890-41fe-a1ee-1165a1a22478
tch_20200625-194535_100,b81e9261-b6f7-11ea-94cc-0242ac110002,std_1593098580078_100,class_20200625-194535_100,492z-3s4y,56c2e495-8ff0-4313-959f-6bb0179d68f0,f1b0027c-0d02-4c48-80ce-c7a0e5a88c3e,d4e57d6b-3d27-4920-890d-68f2eb309fd7,2af52601-e2bd-4713-8e15-d7a58df5533e,c9ae20ad-8ac7-4b80-af1c-659e9d4cc490,2d4c9ed3-a890-41fe-a1ee-1165a1a22478
tch_20200625-211715_1,903d9529-b6fc-11ea-840b-0242ac110002,std_1593100660668_1,class_20200625-211715_1,8AFA-3JFj,cb419c7e-a8ba-4d6d-a005-f43383aa0808,9f132e70-d882-4432-a336-6ed71e2195fc,8df5ab2d-64e5-4ca6-af9c-88f2e4205725,2db15032-daaa-43d6-b9c6-2434146fa60b,27a8128f-634f-41ae-8710-93cac9cb8dc7,59136e1d-7456-4b0b-97bb-bfca0956ae68
tch_20200625-211715_1,addd5a2d-b6fc-11ea-840b-0242ac110002,std_1593100710358_1,class_20200625-211715_1,8AFA-3JFj,cb419c7e-a8ba-4d6d-a005-f43383aa0808,9f132e70-d882-4432-a336-6ed71e2195fc,8df5ab2d-64e5-4ca6-af9c-88f2e4205725,2db15032-daaa-43d6-b9c6-2434146fa60b,27a8128f-634f-41ae-8710-93cac9cb8dc7,59136e1d-7456-4b0b-97bb-bfca0956ae68
tch_20200625-211715_2,9e00fce3-b6fc-11ea-840b-0242ac110002,std_1593100683770_2,class_20200625-211715_2,Djt2-X69s,b868d65c-d3d0-414e-95f1-c5eaaf37a488,8ec6ce3b-df21-4a43-bf1d-219eafee63d2,fe0439b3-b0c4-457b-add8-a46d3191935f,4cc65cf4-c3c5-4146-a256-5a7bf6d160e5,9b6da82c-8304-45c1-bbd3-2b04fd00a50d,27bc07f2-6267-42a7-a1cb-e16a30539e23
tch_20200625-211715_3,b07b5d31-b6fc-11ea-94cc-0242ac110002,std_1593100714772_3,class_20200625-211715_3,UYdu-v4hu,48b63bf4-cb9a-434d-a49c-c13b617099ed,cbcc77c1-2a1e-41ae-a8d6-6e729b1d86bb,cf54d59e-b518-418e-96bd-d5b473257f00,1dd029bd-c36c-49ef-9caa-2cae0f92bfff,f9c9ccc2-c7d7-46f9-b1f9-b1d2becd857c,4a9255b5-a2d9-4283-89bc-54caca351752
tch_20200625-211715_4,c6c58af0-b6fc-11ea-94cc-0242ac110002,std_1593100752164_4,class_20200625-211715_4,k47s-vncW,adf5d569-eea8-490f-8b6a-f053b3e853d4,aca332d1-6b21-4d15-9fc2-9329f489663f,8fa5483b-728c-4d57-a154-736ac6dbce46,26f47c1c-9edb-4583-82ca-4f49aa2a04a9,e8d2eb9d-5b72-4cfa-8392-5eb0bc829049,60b4bb98-f39b-4ebc-aeb8-0c1fede914a7
tch_20200625-211715_1,c579f7d5-b6fc-11ea-94cc-0242ac110002,std_1593100749991_1,class_20200625-211715_1,8AFA-3JFj,cb419c7e-a8ba-4d6d-a005-f43383aa0808,9f132e70-d882-4432-a336-6ed71e2195fc,8df5ab2d-64e5-4ca6-af9c-88f2e4205725,2db15032-daaa-43d6-b9c6-2434146fa60b,27a8128f-634f-41ae-8710-93cac9cb8dc7,59136e1d-7456-4b0b-97bb-bfca0956ae68
tch_20200625-211715_3,c9f2af13-b6fc-11ea-840b-0242ac110002,std_1593100757492_3,class_20200625-211715_3,UYdu-v4hu,48b63bf4-cb9a-434d-a49c-c13b617099ed,cbcc77c1-2a1e-41ae-a8d6-6e729b1d86bb,cf54d59e-b518-418e-96bd-d5b473257f00,1dd029bd-c36c-49ef-9caa-2cae0f92bfff,f9c9ccc2-c7d7-46f9-b1f9-b1d2becd857c,4a9255b5-a2d9-4283-89bc-54caca351752
tch_20200625-211715_5,d0a32d92-b6fc-11ea-94cc-0242ac110002,std_1593100768721_5,class_20200625-211715_5,2XhU-3msD,1ba8204c-b9e5-4988-a754-dddfca999cc3,c9e63d9b-06f5-4a68-80fb-c8c4eeded67e,a798559b-051f-437e-9dc5-3c6c8683adce,e33fa23f-86b4-4267-8dab-660684436596,c3d97b10-c6ec-449a-b16a-b6b56dbdd854,8e5e8fe1-3054-4d16-a2aa-d859b751a934
tch_20200625-211715_2,c5f8014f-b6fc-11ea-840b-0242ac110002,std_1593100750823_2,class_20200625-211715_2,Djt2-X69s,b868d65c-d3d0-414e-95f1-c5eaaf37a488,8ec6ce3b-df21-4a43-bf1d-219eafee63d2,fe0439b3-b0c4-457b-add8-a46d3191935f,4cc65cf4-c3c5-4146-a256-5a7bf6d160e5,9b6da82c-8304-45c1-bbd3-2b04fd00a50d,27bc07f2-6267-42a7-a1cb-e16a30539e23
tch_20200625-211715_4,dfe93d91-b6fc-11ea-94cc-0242ac110002,std_1593100794337_4,class_20200625-211715_4,k47s-vncW,adf5d569-eea8-490f-8b6a-f053b3e853d4,aca332d1-6b21-4d15-9fc2-9329f489663f,8fa5483b-728c-4d57-a154-736ac6dbce46,26f47c1c-9edb-4583-82ca-4f49aa2a04a9,e8d2eb9d-5b72-4cfa-8392-5eb0bc829049,60b4bb98-f39b-4ebc-aeb8-0c1fede914a7
tch_20200625-211715_1,e0e66290-b6fc-11ea-840b-0242ac110002,std_1593100796019_1,class_20200625-211715_1,8AFA-3JFj,cb419c7e-a8ba-4d6d-a005-f43383aa0808,9f132e70-d882-4432-a336-6ed71e2195fc,8df5ab2d-64e5-4ca6-af9c-88f2e4205725,2db15032-daaa-43d6-b9c6-2434146fa60b,27a8128f-634f-41ae-8710-93cac9cb8dc7,59136e1d-7456-4b0b-97bb-bfca0956ae68
tch_20200625-211715_3,e296aa19-b6fc-11ea-840b-0242ac110002,std_1593100798842_3,class_20200625-211715_3,UYdu-v4hu,48b63bf4-cb9a-434d-a49c-c13b617099ed,cbcc77c1-2a1e-41ae-a8d6-6e729b1d86bb,cf54d59e-b518-418e-96bd-d5b473257f00,1dd029bd-c36c-49ef-9caa-2cae0f92bfff,f9c9ccc2-c7d7-46f9-b1f9-b1d2becd857c,4a9255b5-a2d9-4283-89bc-54caca351752
tch_20200625-211715_6,e83f2eed-b6fc-11ea-94cc-0242ac110002,std_1593100808307_6,class_20200625-211715_6,nx74-TrJ3,4927d54a-2bc6-4027-8122-77433f25923b,78b57cbd-68c6-480d-85c7-ceb70fba0645,aa99aa7b-d964-487a-9e44-b70576a7aabd,e693009a-1d59-434f-93c4-b61e46369f24,2d6e9a6a-a73d-4abb-a093-f7db7848e9ea,41fd0c02-9442-47b2-9e93-8aa4272a9500
tch_20200625-211715_4,f965e691-b6fc-11ea-840b-0242ac110002,std_1593100837094_4,class_20200625-211715_4,k47s-vncW,adf5d569-eea8-490f-8b6a-f053b3e853d4,aca332d1-6b21-4d15-9fc2-9329f489663f,8fa5483b-728c-4d57-a154-736ac6dbce46,26f47c1c-9edb-4583-82ca-4f49aa2a04a9,e8d2eb9d-5b72-4cfa-8392-5eb0bc829049,60b4bb98-f39b-4ebc-aeb8-0c1fede914a7
tch_20200625-211715_5,e7855502-b6fc-11ea-94cc-0242ac110002,std_1593100807115_5,class_20200625-211715_5,2XhU-3msD,1ba8204c-b9e5-4988-a754-dddfca999cc3,c9e63d9b-06f5-4a68-80fb-c8c4eeded67e,a798559b-051f-437e-9dc5-3c6c8683adce,e33fa23f-86b4-4267-8dab-660684436596,c3d97b10-c6ec-449a-b16a-b6b56dbdd854,8e5e8fe1-3054-4d16-a2aa-d859b751a934
tch_20200625-211715_2,ec2605f6-b6fc-11ea-94cc-0242ac110002,std_1593100814871_2,class_20200625-211715_2,Djt2-X69s,b868d65c-d3d0-414e-95f1-c5eaaf37a488,8ec6ce3b-df21-4a43-bf1d-219eafee63d2,fe0439b3-b0c4-457b-add8-a46d3191935f,4cc65cf4-c3c5-4146-a256-5a7bf6d160e5,9b6da82c-8304-45c1-bbd3-2b04fd00a50d,27bc07f2-6267-42a7-a1cb-e16a30539e23
tch_20200625-211715_6,0b3f9993-b6fd-11ea-94cc-0242ac110002,std_1593100867050_6,class_20200625-211715_6,nx74-TrJ3,4927d54a-2bc6-4027-8122-77433f25923b,78b57cbd-68c6-480d-85c7-ceb70fba0645,aa99aa7b-d964-487a-9e44-b70576a7aabd,e693009a-1d59-434f-93c4-b61e46369f24,2d6e9a6a-a73d-4abb-a093-f7db7848e9ea,41fd0c02-9442-47b2-9e93-8aa4272a9500
tch_20200625-211715_9,10b80d4f-b6fd-11ea-94cc-0242ac110002,std_1593100876208_9,class_20200625-211715_9,2TJe-fLmu,8c5cb9df-c5f2-49ca-828d-a599a9c3e7d6,8ec82744-25c3-44d1-85fb-a7a36c4b0789,3d30a4df-c067-43e4-953b-7b03833b198d,72b89a0b-e2f8-4f9b-aacb-76f97b67a722,fbabc867-ecd1-44a8-9b65-7b044ca5120c,20111c2b-fe28-496f-a441-c573170e6c65
tch_20200625-211715_3,09524914-b6fd-11ea-840b-0242ac110002,std_1593100863788_3,class_20200625-211715_3,UYdu-v4hu,48b63bf4-cb9a-434d-a49c-c13b617099ed,cbcc77c1-2a1e-41ae-a8d6-6e729b1d86bb,cf54d59e-b518-418e-96bd-d5b473257f00,1dd029bd-c36c-49ef-9caa-2cae0f92bfff,f9c9ccc2-c7d7-46f9-b1f9-b1d2becd857c,4a9255b5-a2d9-4283-89bc-54caca351752
tch_20200625-211715_7,0c2f5130-b6fd-11ea-94cc-0242ac110002,std_1593100868629_7,class_20200625-211715_7,qAqm-398E,8a472d25-0430-476c-a7c6-42e8c8082258,6c78fe96-a626-48b6-a355-de0640a334fa,967ed7f1-45bd-49ab-a7e2-fb066983c8ac,b403e19b-179c-4ceb-b0c9-bc097d24df06,365a3a8e-eaa3-4882-bb40-f1e13cbbbf4d,a851321e-f7a0-404b-87e5-12f984e7afbe
tch_20200625-211715_5,105be3de-b6fd-11ea-94cc-0242ac110002,std_1593100875629_5,class_20200625-211715_5,2XhU-3msD,1ba8204c-b9e5-4988-a754-dddfca999cc3,c9e63d9b-06f5-4a68-80fb-c8c4eeded67e,a798559b-051f-437e-9dc5-3c6c8683adce,e33fa23f-86b4-4267-8dab-660684436596,c3d97b10-c6ec-449a-b16a-b6b56dbdd854,8e5e8fe1-3054-4d16-a2aa-d859b751a934
tch_20200625-211715_4,0e9554e0-b6fd-11ea-840b-0242ac110002,std_1593100872659_4,class_20200625-211715_4,k47s-vncW,adf5d569-eea8-490f-8b6a-f053b3e853d4,aca332d1-6b21-4d15-9fc2-9329f489663f,8fa5483b-728c-4d57-a154-736ac6dbce46,26f47c1c-9edb-4583-82ca-4f49aa2a04a9,e8d2eb9d-5b72-4cfa-8392-5eb0bc829049,60b4bb98-f39b-4ebc-aeb8-0c1fede914a7
tch_20200625-211715_2,10c5062b-b6fd-11ea-840b-0242ac110002,std_1593100876317_2,class_20200625-211715_2,Djt2-X69s,b868d65c-d3d0-414e-95f1-c5eaaf37a488,8ec6ce3b-df21-4a43-bf1d-219eafee63d2,fe0439b3-b0c4-457b-add8-a46d3191935f,4cc65cf4-c3c5-4146-a256-5a7bf6d160e5,9b6da82c-8304-45c1-bbd3-2b04fd00a50d,27bc07f2-6267-42a7-a1cb-e16a30539e23
tch_20200625-211715_8,16068b3b-b6fd-11ea-840b-0242ac110002,std_1593100885136_8,class_20200625-211715_8,NJeZ-6aDs,74ccb77c-5b61-438a-ac45-77076cb77463,b24267c2-89d7-48c6-a176-34b81c218f5f,794ce07f-8114-47a0-8d36-294554f508bc,6e077d19-44a3-4ae4-8104-44a2e167bf1c,2a51ce3c-e0ad-4752-a045-76759d5d2ae0,d850fe75-e6f5-4e68-a3ff-a58b8a5c5ddc
tch_20200625-211715_1,22c13593-b6fd-11ea-840b-0242ac110002,std_1593100906495_1,class_20200625-211715_1,8AFA-3JFj,cb419c7e-a8ba-4d6d-a005-f43383aa0808,9f132e70-d882-4432-a336-6ed71e2195fc,8df5ab2d-64e5-4ca6-af9c-88f2e4205725,2db15032-daaa-43d6-b9c6-2434146fa60b,27a8128f-634f-41ae-8710-93cac9cb8dc7,9ebbedf8-83d2-4af2-967d-ce711318ab69
tch_20200625-211715_6,27a6dedf-b6fd-11ea-840b-0242ac110002,std_1593100914727_6,class_20200625-211715_6,nx74-TrJ3,4927d54a-2bc6-4027-8122-77433f25923b,78b57cbd-68c6-480d-85c7-ceb70fba0645,aa99aa7b-d964-487a-9e44-b70576a7aabd,e693009a-1d59-434f-93c4-b61e46369f24,2d6e9a6a-a73d-4abb-a093-f7db7848e9ea,41fd0c02-9442-47b2-9e93-8aa4272a9500
tch_20200625-211715_5,32c20b42-b6fd-11ea-840b-0242ac110002,std_1593100933341_5,class_20200625-211715_5,2XhU-3msD,1ba8204c-b9e5-4988-a754-dddfca999cc3,c9e63d9b-06f5-4a68-80fb-c8c4eeded67e,a798559b-051f-437e-9dc5-3c6c8683adce,e33fa23f-86b4-4267-8dab-660684436596,c3d97b10-c6ec-449a-b16a-b6b56dbdd854,8e5e8fe1-3054-4d16-a2aa-d859b751a934
tch_20200625-211715_7,2ecd027e-b6fd-11ea-840b-0242ac110002,std_1593100926698_7,class_20200625-211715_7,qAqm-398E,8a472d25-0430-476c-a7c6-42e8c8082258,6c78fe96-a626-48b6-a355-de0640a334fa,967ed7f1-45bd-49ab-a7e2-fb066983c8ac,b403e19b-179c-4ceb-b0c9-bc097d24df06,365a3a8e-eaa3-4882-bb40-f1e13cbbbf4d,a851321e-f7a0-404b-87e5-12f984e7afbe
tch_20200625-211715_9,2a0df3e6-b6fd-11ea-94cc-0242ac110002,std_1593100918716_9,class_20200625-211715_9,2TJe-fLmu,8c5cb9df-c5f2-49ca-828d-a599a9c3e7d6,8ec82744-25c3-44d1-85fb-a7a36c4b0789,3d30a4df-c067-43e4-953b-7b03833b198d,72b89a0b-e2f8-4f9b-aacb-76f97b67a722,fbabc867-ecd1-44a8-9b65-7b044ca5120c,20111c2b-fe28-496f-a441-c573170e6c65
tch_20200625-211715_10,2dfdf397-b6fd-11ea-840b-0242ac110002,std_1593100925282_10,class_20200625-211715_10,v8nD-Y2ew,2d9e8b62-0d94-4843-b43e-fad426a1696a,a0d39eb3-3aed-4f14-972b-ebc4dcd90144,635c0e12-6da8-4f4e-83e6-98a2deb64aa2,a21e12dd-35d0-43db-b43c-a8f260e0b002,4813e8e0-9627-4727-9ef4-2cce50bdfc57,cb0f62fa-bb42-40e0-9fbc-38c747213495
tch_20200625-211715_8,3b7389aa-b6fd-11ea-840b-0242ac110002,std_1593100947939_8,class_20200625-211715_8,NJeZ-6aDs,74ccb77c-5b61-438a-ac45-77076cb77463,b24267c2-89d7-48c6-a176-34b81c218f5f,794ce07f-8114-47a0-8d36-294554f508bc,6e077d19-44a3-4ae4-8104-44a2e167bf1c,2a51ce3c-e0ad-4752-a045-76759d5d2ae0,d850fe75-e6f5-4e68-a3ff-a58b8a5c5ddc
tch_20200625-211715_11,35c7d135-b6fd-11ea-840b-0242ac110002,std_1593100938412_11,class_20200625-211715_11,gZsm-KmiA,25a726ee-87b2-4538-b674-4a3ab11b2e65,b4cd0013-34a9-496f-8057-2667c04552aa,b286e49e-2bbb-4949-87d2-01a62ef42491,360b7365-29a8-453b-8503-50a70a637180,cdf49a08-9b61-4b9f-a55e-c514e5f2d210,73f4b181-08af-4a07-814f-6bca79b3ea52
tch_20200625-211715_1,3bdecead-b6fd-11ea-94cc-0242ac110002,std_1593100948594_1,class_20200625-211715_1,8AFA-3JFj,cb419c7e-a8ba-4d6d-a005-f43383aa0808,9f132e70-d882-4432-a336-6ed71e2195fc,8df5ab2d-64e5-4ca6-af9c-88f2e4205725,2db15032-daaa-43d6-b9c6-2434146fa60b,27a8128f-634f-41ae-8710-93cac9cb8dc7,9ebbedf8-83d2-4af2-967d-ce711318ab69
tch_20200625-211715_6,4a530fb5-b6fd-11ea-840b-0242ac110002,std_1593100972867_6,class_20200625-211715_6,nx74-TrJ3,4927d54a-2bc6-4027-8122-77433f25923b,78b57cbd-68c6-480d-85c7-ceb70fba0645,aa99aa7b-d964-487a-9e44-b70576a7aabd,e693009a-1d59-434f-93c4-b61e46369f24,2d6e9a6a-a73d-4abb-a093-f7db7848e9ea,41fd0c02-9442-47b2-9e93-8aa4272a9500
tch_20200625-211715_9,4d4cc791-b6fd-11ea-94cc-0242ac110002,std_1593100977861_9,class_20200625-211715_9,2TJe-fLmu,8c5cb9df-c5f2-49ca-828d-a599a9c3e7d6,8ec82744-25c3-44d1-85fb-a7a36c4b0789,3d30a4df-c067-43e4-953b-7b03833b198d,72b89a0b-e2f8-4f9b-aacb-76f97b67a722,fbabc867-ecd1-44a8-9b65-7b044ca5120c,20111c2b-fe28-496f-a441-c573170e6c65
tch_20200625-211715_7,4bdc20d9-b6fd-11ea-94cc-0242ac110002,std_1593100975450_7,class_20200625-211715_7,qAqm-398E,8a472d25-0430-476c-a7c6-42e8c8082258,6c78fe96-a626-48b6-a355-de0640a334fa,967ed7f1-45bd-49ab-a7e2-fb066983c8ac,b403e19b-179c-4ceb-b0c9-bc097d24df06,365a3a8e-eaa3-4882-bb40-f1e13cbbbf4d,a851321e-f7a0-404b-87e5-12f984e7afbe
tch_20200625-211715_3,5228ad8a-b6fd-11ea-840b-0242ac110002,std_1593100986034_3,class_20200625-211715_3,UYdu-v4hu,48b63bf4-cb9a-434d-a49c-c13b617099ed,cbcc77c1-2a1e-41ae-a8d6-6e729b1d86bb,cf54d59e-b518-418e-96bd-d5b473257f00,1dd029bd-c36c-49ef-9caa-2cae0f92bfff,f9c9ccc2-c7d7-46f9-b1f9-b1d2becd857c,479cc127-f501-4c44-9cc4-79abe92473b6
