std_extuserid,classcode,classid,invitationid,tch
s41_1594821159552_10,r9Un-kJnk,109edeae-c6a2-11ea-af23-0242ac110002,0e5322cc-4c25-4c92-bcf5-60315b6bb5b0,t241_20200715-191504_10
s41_1594821156647_7,6uWg-qYnz,d9580572-c6a1-11ea-96b3-0242ac110002,ed958841-d89e-46b4-8d0c-b497c06dd9d9,t241_20200715-191504_7
s41_1594821159142_8,med6-oZ8F,eb9d9a96-c6a1-11ea-96b3-0242ac110002,262f4352-7b89-446f-8cab-e00deb7136a2,t241_20200715-191504_8
s41_1594821160371_11,Quqc-ngPU,21169126-c6a2-11ea-af23-0242ac110002,96628ce7-d219-4b33-8c54-afbe5355133a,t241_20200715-191504_11
s41_1594821159553_6,QmLt-GK2w,c8699bed-c6a1-11ea-96b3-0242ac110002,22ddff4d-4ca6-4adf-8b89-d5c1b29309a2,t241_20200715-191504_6
s41_1594821163648_14,nUVm-kiVX,57c6cfa0-c6a2-11ea-96b3-0242ac110002,aaeb3f02-a4a4-4d02-8c68-f5da93421185,t241_20200715-191504_14
s41_1594821166963_9,8LVY-ixPW,fd6413fd-c6a1-11ea-af23-0242ac110002,00ca6601-6855-41e2-ac2a-1081fd8ff827,t241_20200715-191504_9
s41_1594821167761_13,4Fsc-dMRW,45d68677-c6a2-11ea-af23-0242ac110002,b36cd69b-2994-4c5d-b63d-ebea4ce0bf3c,t241_20200715-191504_13
s41_1594821167003_12,7X8Q-8th2,36573d39-c6a2-11ea-acee-0242ac110002,91e43b59-b442-4843-9478-f2a65e8f5405,t241_20200715-191504_12
s41_1594821168745_5,yP9p-2gw7,b5a07f37-c6a1-11ea-89f8-0242ac110002,ed0b2bb5-1ddf-463a-aab5-1b3ceb0cdcca,t241_20200715-191504_5
s41_1594821174320_11,Quqc-ngPU,21169126-c6a2-11ea-af23-0242ac110002,7ae5362e-b621-4547-ba30-8351d5a6e92e,t241_20200715-191504_11
s41_1594821173079_10,r9Un-kJnk,109edeae-c6a2-11ea-af23-0242ac110002,be511760-dad9-42cb-a4ae-a2bb300d3d52,t241_20200715-191504_10
s41_1594821173488_7,6uWg-qYnz,d9580572-c6a1-11ea-96b3-0242ac110002,435c2bb1-0106-47c8-a2cf-14296226b436,t241_20200715-191504_7
s41_1594821174311_8,med6-oZ8F,eb9d9a96-c6a1-11ea-96b3-0242ac110002,5a9b1dee-e1f3-44f5-aa5a-259355704a34,t241_20200715-191504_8
s41_1594821175125_6,QmLt-GK2w,c8699bed-c6a1-11ea-96b3-0242ac110002,33beeae7-fea0-4a15-a2e3-b8f6493d25d5,t241_20200715-191504_6
s41_1594821180328_15,vyt6-4wut,699c3d5a-c6a2-11ea-89f8-0242ac110002,889b0067-f493-4440-8a74-7c40fceca09d,t241_20200715-191504_15
s41_1594821180618_9,8LVY-ixPW,fd6413fd-c6a1-11ea-af23-0242ac110002,11461ba7-a1f9-40a7-9458-75529c3055e8,t241_20200715-191504_9
s41_1594821178943_14,nUVm-kiVX,57c6cfa0-c6a2-11ea-96b3-0242ac110002,f9d8d1a3-b662-4aef-b141-41402097bb01,t241_20200715-191504_14
s41_1594821182370_12,7X8Q-8th2,36573d39-c6a2-11ea-acee-0242ac110002,00a9793a-c3b5-4706-b5e2-2eff38e4e1e5,t241_20200715-191504_12
s41_1594821187677_11,Quqc-ngPU,21169126-c6a2-11ea-af23-0242ac110002,79b2eda5-cb2a-473b-ba1b-b64d4b7eb717,t241_20200715-191504_11
s41_1594821181564_13,4Fsc-dMRW,45d68677-c6a2-11ea-af23-0242ac110002,539cc992-0b82-4929-8d89-00f76d2abe02,t241_20200715-191504_13
s41_1594821188515_10,r9Un-kJnk,109edeae-c6a2-11ea-af23-0242ac110002,dbded8e0-0fe0-4256-b0b0-fd3dc18e6a44,t241_20200715-191504_10
s41_1594821190383_7,6uWg-qYnz,d9580572-c6a1-11ea-96b3-0242ac110002,d4e80f77-0a8f-4b4a-9837-53cdf01b42f9,t241_20200715-191504_7
s41_1594821192822_6,QmLt-GK2w,c8699bed-c6a1-11ea-96b3-0242ac110002,fb10f066-ad5e-4fe9-b148-d91a00ef1004,t241_20200715-191504_6
s41_1594821191348_8,med6-oZ8F,eb9d9a96-c6a1-11ea-96b3-0242ac110002,0a2075dc-e735-46e1-8f76-5618e719f438,t241_20200715-191504_8
s41_1594821195389_15,vyt6-4wut,699c3d5a-c6a2-11ea-89f8-0242ac110002,59acabbb-54a4-40b5-a1df-68b22805a113,t241_20200715-191504_15
s41_1594821197659_9,8LVY-ixPW,fd6413fd-c6a1-11ea-af23-0242ac110002,9ab811fd-a183-4cd7-9856-07f700481636,t241_20200715-191504_9
s41_1594821198468_14,nUVm-kiVX,57c6cfa0-c6a2-11ea-96b3-0242ac110002,0e468d42-d565-4809-bd1f-263fe6bc45dd,t241_20200715-191504_14
s41_1594821200779_12,7X8Q-8th2,36573d39-c6a2-11ea-acee-0242ac110002,cb8e59ce-d6e9-4b35-8b51-b819ad418f9f,t241_20200715-191504_12
s41_1594821202382_11,Quqc-ngPU,21169126-c6a2-11ea-af23-0242ac110002,38a3925f-83b3-4c22-99fc-ba622c46dba6,t241_20200715-191504_11
s41_1594821202479_13,4Fsc-dMRW,45d68677-c6a2-11ea-af23-0242ac110002,8a58f94e-1865-4634-a435-108efe33da3a,t241_20200715-191504_13
s41_1594821205647_10,r9Un-kJnk,109edeae-c6a2-11ea-af23-0242ac110002,cb4c01f8-7174-4b85-aedd-9848464a93d7,t241_20200715-191504_10
s41_1594821206862_6,QmLt-GK2w,c8699bed-c6a1-11ea-96b3-0242ac110002,44ec3f55-365a-446c-9222-6fce920e55fe,t241_20200715-191504_6
s41_1594821206584_7,6uWg-qYnz,d9580572-c6a1-11ea-96b3-0242ac110002,1c64ce55-339f-4ca2-9d1b-d8e332ee33b5,t241_20200715-191504_7
s41_1594821208720_8,med6-oZ8F,eb9d9a96-c6a1-11ea-96b3-0242ac110002,e37adea9-d9cf-48f3-8dab-314fef357796,t241_20200715-191504_8
s41_1594821210177_15,vyt6-4wut,699c3d5a-c6a2-11ea-89f8-0242ac110002,a93e02c7-b9f6-46a7-a8e4-d347d00da044,t241_20200715-191504_15
s41_1594821214372_9,8LVY-ixPW,fd6413fd-c6a1-11ea-af23-0242ac110002,cf344583-d3a4-4d69-8540-bb9799d5ed76,t241_20200715-191504_9
s41_1594821216955_11,Quqc-ngPU,21169126-c6a2-11ea-af23-0242ac110002,9cfbddbe-59a1-4077-abc0-27f74c87e166,t241_20200715-191504_11
s41_1594821216938_12,7X8Q-8th2,36573d39-c6a2-11ea-acee-0242ac110002,36ad0231-ae5b-42d4-b459-5d6a1efdb9e5,t241_20200715-191504_12
s41_1594821216820_14,nUVm-kiVX,57c6cfa0-c6a2-11ea-96b3-0242ac110002,7509d174-8ee6-47dc-af09-9ede1c686a36,t241_20200715-191504_14
s41_1594821218797_13,4Fsc-dMRW,45d68677-c6a2-11ea-af23-0242ac110002,701fd9fb-1831-47ec-8559-b0d3b98c87c7,t241_20200715-191504_13
s41_1594821220968_16,269o-uDYy,7edf5b12-c6a2-11ea-89f8-0242ac110002,4d4e28a1-78d1-48e7-9dcb-6e62cff521a7,t241_20200715-191504_16
s41_1594821224977_15,vyt6-4wut,699c3d5a-c6a2-11ea-89f8-0242ac110002,29a3a1dd-bea9-4dd5-86cb-96b2e3e5cbc7,t241_20200715-191504_15
s41_1594821224958_8,med6-oZ8F,eb9d9a96-c6a1-11ea-96b3-0242ac110002,2d2bc793-1ed7-4bb6-b144-58e60d822cde,t241_20200715-191504_8
s41_1594821222221_10,r9Un-kJnk,109edeae-c6a2-11ea-af23-0242ac110002,043f1ae3-3f5d-4cd9-8e04-332c47efd2ba,t241_20200715-191504_10
s41_1594821224825_7,6uWg-qYnz,d9580572-c6a1-11ea-96b3-0242ac110002,d888e0a4-5ab1-4777-bb34-4dca1c3c7ba5,t241_20200715-191504_7
s41_1594821231292_9,8LVY-ixPW,fd6413fd-c6a1-11ea-af23-0242ac110002,3d73d1cd-fabc-4b32-b667-3433f8ab62ae,t241_20200715-191504_9
s41_1594821236063_13,4Fsc-dMRW,45d68677-c6a2-11ea-af23-0242ac110002,f280265d-3632-4bbb-9c57-b35c61203c31,t241_20200715-191504_13
s41_1594821233514_12,7X8Q-8th2,36573d39-c6a2-11ea-acee-0242ac110002,fbba6b9b-431b-4278-ac1f-ff1e2e7f046b,t241_20200715-191504_12
s41_1594821231611_11,Quqc-ngPU,21169126-c6a2-11ea-af23-0242ac110002,594ad52d-9346-4c05-a5e5-3c616566492a,t241_20200715-191504_11
s41_1594821235137_14,nUVm-kiVX,57c6cfa0-c6a2-11ea-96b3-0242ac110002,42f0dbc8-e40c-421c-aaff-0bd4aecb4bd9,t241_20200715-191504_14
s41_1594821239166_8,med6-oZ8F,eb9d9a96-c6a1-11ea-96b3-0242ac110002,0c68b36e-8ca5-423e-a518-7b60e6610da9,t241_20200715-191504_8
s41_1594821240853_17,Xdi8-49Un,8e59c21c-c6a2-11ea-89f8-0242ac110002,8dce8c15-f8a4-49c1-a8ed-dc64bbbd7530,t241_20200715-191504_17
s41_1594821239022_15,vyt6-4wut,699c3d5a-c6a2-11ea-89f8-0242ac110002,95a8d70f-d6d9-46c1-96a5-eaddf7cdbb9e,t241_20200715-191504_15
s41_1594821239519_10,r9Un-kJnk,109edeae-c6a2-11ea-af23-0242ac110002,76dac045-73e4-4523-b4b1-6b4a97a96e17,t241_20200715-191504_10
s41_1594821238621_16,269o-uDYy,7edf5b12-c6a2-11ea-89f8-0242ac110002,c62af280-b2bf-4e29-9a1f-79e681fac912,t241_20200715-191504_16
s41_1594821241872_7,6uWg-qYnz,d9580572-c6a1-11ea-96b3-0242ac110002,e21911a3-c822-4847-8b3d-398ca636f566,t241_20200715-191504_7
s41_1594821248959_9,8LVY-ixPW,fd6413fd-c6a1-11ea-af23-0242ac110002,1e274a9b-8ea9-4a1d-a0fd-c2cab91acb00,t241_20200715-191504_9
s41_1594821252157_14,nUVm-kiVX,57c6cfa0-c6a2-11ea-96b3-0242ac110002,e3d2bc23-3c87-4dc5-a9d1-d00f07d3d732,t241_20200715-191504_14
s41_1594821250307_13,4Fsc-dMRW,45d68677-c6a2-11ea-af23-0242ac110002,32fc48f2-ee0c-45c7-86ea-c856ca63e654,t241_20200715-191504_13
s41_1594821254607_15,vyt6-4wut,699c3d5a-c6a2-11ea-89f8-0242ac110002,d916570c-7bb7-4665-875f-7af8e0cef33b,t241_20200715-191504_15
s41_1594821250854_11,Quqc-ngPU,21169126-c6a2-11ea-af23-0242ac110002,e39ef4af-cbb2-485d-af91-4ccba3e0166b,t241_20200715-191504_11
s41_1594821250365_12,7X8Q-8th2,36573d39-c6a2-11ea-acee-0242ac110002,80af2408-31ed-4937-8071-f644d60631f1,t241_20200715-191504_12
s41_1594821253203_8,med6-oZ8F,eb9d9a96-c6a1-11ea-96b3-0242ac110002,3d3de990-acf9-4e9b-bc39-322a9ac972ca,t241_20200715-191504_8
s41_1594821254148_17,Xdi8-49Un,8e59c21c-c6a2-11ea-89f8-0242ac110002,ce459baf-dc34-40e3-8301-4d9df5df4dd3,t241_20200715-191504_17
s41_1594821257666_16,269o-uDYy,7edf5b12-c6a2-11ea-89f8-0242ac110002,40c1a1b9-172b-48b0-bb53-2986cfd16e19,t241_20200715-191504_16
s41_1594821255110_10,r9Un-kJnk,109edeae-c6a2-11ea-af23-0242ac110002,a079125d-7112-4cbf-88f2-efb4813b14d0,t241_20200715-191504_10
s41_1594821265871_9,8LVY-ixPW,fd6413fd-c6a1-11ea-af23-0242ac110002,5af64bc3-ea3f-4d85-8720-d042dde6c61e,t241_20200715-191504_9
s41_1594821267966_13,4Fsc-dMRW,45d68677-c6a2-11ea-af23-0242ac110002,d82336d6-7d88-4b58-aee4-a2f94a808202,t241_20200715-191504_13
s41_1594821268311_15,vyt6-4wut,699c3d5a-c6a2-11ea-89f8-0242ac110002,30ffa6e6-d1dc-4e6e-b9b8-373d167a554b,t241_20200715-191504_15
s41_1594821266731_14,nUVm-kiVX,57c6cfa0-c6a2-11ea-96b3-0242ac110002,4d709f8d-c224-4a4e-bbc2-b4a7ee3777f1,t241_20200715-191504_14
s41_1594821268958_8,med6-oZ8F,eb9d9a96-c6a1-11ea-96b3-0242ac110002,0efd884a-a7b1-4138-abd0-ef8bb884996e,t241_20200715-191504_8
s41_1594821268927_12,7X8Q-8th2,36573d39-c6a2-11ea-acee-0242ac110002,91a955c4-25fb-43e9-9704-27cbfe201592,t241_20200715-191504_12
s41_1594821271783_16,269o-uDYy,7edf5b12-c6a2-11ea-89f8-0242ac110002,68b7d47e-aee6-40c6-a437-f3816abecbd5,t241_20200715-191504_16
s41_1594821268576_11,Quqc-ngPU,21169126-c6a2-11ea-af23-0242ac110002,d96d069c-8989-4c22-81a5-0546fcd4e41e,t241_20200715-191504_11
s41_1594821270553_17,Xdi8-49Un,8e59c21c-c6a2-11ea-89f8-0242ac110002,180e5cbf-32ae-4843-811a-ecd0feecd370,t241_20200715-191504_17
s41_1594821274381_18,zw4Q-26Wz,9f6fd7f1-c6a2-11ea-af23-0242ac110002,38db0ea5-49b6-49af-ae57-00965ba72971,t241_20200715-191504_18
s41_1594821272523_10,r9Un-kJnk,109edeae-c6a2-11ea-af23-0242ac110002,3e3df75c-2898-46da-a4ba-defb791d0d4d,t241_20200715-191504_10
s41_1594821279234_9,8LVY-ixPW,fd6413fd-c6a1-11ea-af23-0242ac110002,799ec982-601b-4222-b7e9-337e0b7796c1,t241_20200715-191504_9
s41_1594821283420_14,nUVm-kiVX,57c6cfa0-c6a2-11ea-96b3-0242ac110002,eec394ee-c497-4797-ae4b-8ffd817c790a,t241_20200715-191504_14
s41_1594821283013_15,vyt6-4wut,699c3d5a-c6a2-11ea-89f8-0242ac110002,b834de72-2e49-41b6-8948-b1a19763801f,t241_20200715-191504_15
s41_1594821285504_16,269o-uDYy,7edf5b12-c6a2-11ea-89f8-0242ac110002,e5aad092-525a-4853-891d-24c52aa03eeb,t241_20200715-191504_16
s41_1594821282411_13,4Fsc-dMRW,45d68677-c6a2-11ea-af23-0242ac110002,af461488-72fe-43f0-aa14-d47df583b358,t241_20200715-191504_13
s41_1594821288564_17,Xdi8-49Un,8e59c21c-c6a2-11ea-89f8-0242ac110002,6eba2ecc-04f2-4180-98fa-25e48ee04c1b,t241_20200715-191504_17
s41_1594821286747_11,Quqc-ngPU,21169126-c6a2-11ea-af23-0242ac110002,ab6f9483-7101-4603-b529-1a2a133c3e33,t241_20200715-191504_11
s41_1594821284496_12,7X8Q-8th2,36573d39-c6a2-11ea-acee-0242ac110002,fc9c6e6a-fcd1-4e59-a97b-c3e0dff3a824,t241_20200715-191504_12
s41_1594821289805_18,zw4Q-26Wz,9f6fd7f1-c6a2-11ea-af23-0242ac110002,cae02bdf-7cad-4059-9613-bf259a96a229,t241_20200715-191504_18
s41_1594821292613_10,r9Un-kJnk,109edeae-c6a2-11ea-af23-0242ac110002,f22003bc-39bc-486d-b045-8e8fc153050e,t241_20200715-191504_10
s41_1594821294768_9,8LVY-ixPW,fd6413fd-c6a1-11ea-af23-0242ac110002,59f6bd2c-556b-441b-8dea-86a68daca3b5,t241_20200715-191504_9
s41_1594821299283_15,vyt6-4wut,699c3d5a-c6a2-11ea-89f8-0242ac110002,005457b3-3527-4ae8-800f-0d397a651a60,t241_20200715-191504_15
s41_1594821298760_14,nUVm-kiVX,57c6cfa0-c6a2-11ea-96b3-0242ac110002,3f613329-5bb9-4c19-8a11-01fe64e27677,t241_20200715-191504_14
s41_1594821302978_17,Xdi8-49Un,8e59c21c-c6a2-11ea-89f8-0242ac110002,55af4903-6cb4-47b7-b4ad-d13451c74685,t241_20200715-191504_17
s41_1594821304234_12,7X8Q-8th2,36573d39-c6a2-11ea-acee-0242ac110002,4987686b-8162-44c4-ab0e-536f377f31ef,t241_20200715-191504_12
s41_1594821301363_16,269o-uDYy,7edf5b12-c6a2-11ea-89f8-0242ac110002,1b60aefa-7de9-40d9-985c-739c9c949250,t241_20200715-191504_16
s41_1594821302778_19,wKJk-67i2,b1340742-c6a2-11ea-89f8-0242ac110002,8643b9c6-f5f1-4df6-86ae-3e941a477479,t241_20200715-191504_19
s41_1594821308042_18,zw4Q-26Wz,9f6fd7f1-c6a2-11ea-af23-0242ac110002,20f35607-155d-458b-8c95-6167e4122e40,t241_20200715-191504_18
s41_1594821303092_11,Quqc-ngPU,21169126-c6a2-11ea-af23-0242ac110002,de5b425d-65f6-4583-8b05-0d242b276967,t241_20200715-191504_11
s41_1594821310455_10,r9Un-kJnk,109edeae-c6a2-11ea-af23-0242ac110002,8d5ffaab-025d-430a-ac8e-1027206206d1,t241_20200715-191504_10
s41_1594821301852_13,4Fsc-dMRW,45d68677-c6a2-11ea-af23-0242ac110002,02cd7f4d-25df-4bcf-8b46-fb9f361ebcd1,t241_20200715-191504_13
s41_1594821314836_15,vyt6-4wut,699c3d5a-c6a2-11ea-89f8-0242ac110002,26bc6467-01fb-4b6d-8603-2273d070c7f8,t241_20200715-191504_15
s41_1594821315859_14,nUVm-kiVX,57c6cfa0-c6a2-11ea-96b3-0242ac110002,9f78f134-a3fa-423e-975c-ff57f8b9c67e,t241_20200715-191504_14
s41_1594821319936_16,269o-uDYy,7edf5b12-c6a2-11ea-89f8-0242ac110002,9a5858bd-abff-4cbc-9e78-c81f591c1c21,t241_20200715-191504_16
s41_1594821319917_12,7X8Q-8th2,36573d39-c6a2-11ea-acee-0242ac110002,e216c285-f19f-4780-aaa6-622aef13f0b1,t241_20200715-191504_12
s41_1594821319487_17,Xdi8-49Un,8e59c21c-c6a2-11ea-89f8-0242ac110002,f484ca48-275b-4f85-b8e9-aff795b955b9,t241_20200715-191504_17
s41_1594821321633_19,wKJk-67i2,b1340742-c6a2-11ea-89f8-0242ac110002,bf864e17-87b1-4e89-8295-e27e3a29ab7e,t241_20200715-191504_19
s41_1594821322927_11,Quqc-ngPU,21169126-c6a2-11ea-af23-0242ac110002,3b01997c-8d0c-4514-be2a-f3cbf379b417,t241_20200715-191504_11
s41_1594821322004_18,zw4Q-26Wz,9f6fd7f1-c6a2-11ea-af23-0242ac110002,a1b61a78-6b51-4a74-88b8-50e22ccd711b,t241_20200715-191504_18
s41_1594821328290_10,r9Un-kJnk,109edeae-c6a2-11ea-af23-0242ac110002,89d0ebe1-3cd8-4e77-afb7-b61fcc7b41ce,t241_20200715-191504_10
s41_1594821331175_13,4Fsc-dMRW,45d68677-c6a2-11ea-af23-0242ac110002,11e6b476-aa97-4400-9570-a5095dc7dffc,t241_20200715-191504_13
s41_1594821331961_14,nUVm-kiVX,57c6cfa0-c6a2-11ea-96b3-0242ac110002,e32e4804-ed50-42e0-9e39-7f38a3da62ae,t241_20200715-191504_14
s41_1594821331232_15,vyt6-4wut,699c3d5a-c6a2-11ea-89f8-0242ac110002,5f3d2091-bfbd-4eb7-8f51-aef12e4bdae6,t241_20200715-191504_15
s41_1594821335814_12,7X8Q-8th2,36573d39-c6a2-11ea-acee-0242ac110002,e3b766dd-9f03-40e9-870e-9af66c849b24,t241_20200715-191504_12
s41_1594821335859_17,Xdi8-49Un,8e59c21c-c6a2-11ea-89f8-0242ac110002,3d1aa478-2853-41bd-ba26-d3f51e174da3,t241_20200715-191504_17
s41_1594821336282_20,3d2Y-uvUm,c4ed7846-c6a2-11ea-96b3-0242ac110002,d25c919f-a635-4e95-a270-13c94e5e7a9b,t241_20200715-191504_20
s41_1594821335436_16,269o-uDYy,7edf5b12-c6a2-11ea-89f8-0242ac110002,826a4812-e325-4d82-99a6-d36bd03376f0,t241_20200715-191504_16
s41_1594821335891_19,wKJk-67i2,b1340742-c6a2-11ea-89f8-0242ac110002,6d57e6a6-808e-47a9-bfe2-b7ecbde24fdf,t241_20200715-191504_19
s41_1594821340076_18,zw4Q-26Wz,9f6fd7f1-c6a2-11ea-af23-0242ac110002,ae949c23-c386-4404-b390-7b0ba2e165b0,t241_20200715-191504_18
s41_1594821336713_11,Quqc-ngPU,21169126-c6a2-11ea-af23-0242ac110002,740942e4-e068-4e05-b99d-365429bdb5de,t241_20200715-191504_11
s41_1594821344735_13,4Fsc-dMRW,45d68677-c6a2-11ea-af23-0242ac110002,fe4c9f34-2c06-4d77-bc59-a1ed7666f2e3,t241_20200715-191504_13
s41_1594821346343_14,nUVm-kiVX,57c6cfa0-c6a2-11ea-96b3-0242ac110002,6b6c5c66-f9f2-46cc-aa32-c16ce2432cd3,t241_20200715-191504_14
s41_1594821347284_15,vyt6-4wut,699c3d5a-c6a2-11ea-89f8-0242ac110002,cdbe4fe9-75cc-4180-8d37-6cfdbd3502d4,t241_20200715-191504_15
s41_1594821352497_19,wKJk-67i2,b1340742-c6a2-11ea-89f8-0242ac110002,2ac420f7-bc0e-43a4-b455-d4d71ba42928,t241_20200715-191504_19
s41_1594821352111_16,269o-uDYy,7edf5b12-c6a2-11ea-89f8-0242ac110002,3e3c5ed3-c14b-40dd-9f6c-76d9b68bd062,t241_20200715-191504_16
s41_1594821350602_12,7X8Q-8th2,36573d39-c6a2-11ea-acee-0242ac110002,8b056710-0323-4154-ac1d-ff51a19d7ddb,t241_20200715-191504_12
s41_1594821351715_17,Xdi8-49Un,8e59c21c-c6a2-11ea-89f8-0242ac110002,75739ccc-cf74-43ac-8b5a-1e3c4e654dcd,t241_20200715-191504_17
s41_1594821352019_20,3d2Y-uvUm,c4ed7846-c6a2-11ea-96b3-0242ac110002,930b4b30-fdf8-457e-93c3-4a828ba3608c,t241_20200715-191504_20
s41_1594821355429_11,Quqc-ngPU,21169126-c6a2-11ea-af23-0242ac110002,cf6dbf80-5e8c-4108-9d2b-9f9f1714b9c3,t241_20200715-191504_11
s41_1594821354592_18,zw4Q-26Wz,9f6fd7f1-c6a2-11ea-af23-0242ac110002,1f76a0ac-c4b4-4dbd-8793-35a64138d3ab,t241_20200715-191504_18
s41_1594821362700_13,4Fsc-dMRW,45d68677-c6a2-11ea-af23-0242ac110002,b6d1d40a-4eec-4089-9816-cc59f9de315f,t241_20200715-191504_13
s41_1594821364177_14,nUVm-kiVX,57c6cfa0-c6a2-11ea-96b3-0242ac110002,bea1d141-68b6-4da5-b03e-d1cb0e227fc7,t241_20200715-191504_14
s41_1594821364688_15,vyt6-4wut,699c3d5a-c6a2-11ea-89f8-0242ac110002,0575d910-7840-458d-8b01-5f4757d98a3c,t241_20200715-191504_15
s41_1594821365286_21,YBCF-w6dq,d73270d6-c6a2-11ea-89f8-0242ac110002,ff80f957-c6f0-4bee-8af0-cb6122369cfa,t241_20200715-191504_21
s41_1594821365231_19,wKJk-67i2,b1340742-c6a2-11ea-89f8-0242ac110002,16f2e44d-d5d5-41fb-b6d0-8c21879258aa,t241_20200715-191504_19
s41_1594821365669_16,269o-uDYy,7edf5b12-c6a2-11ea-89f8-0242ac110002,a1616ac6-6a86-4ed5-8c05-af9eee9e0464,t241_20200715-191504_16
s41_1594821367748_17,Xdi8-49Un,8e59c21c-c6a2-11ea-89f8-0242ac110002,df42b9f4-62ff-42d7-a90b-675a81ab107f,t241_20200715-191504_17
s41_1594821366169_12,7X8Q-8th2,36573d39-c6a2-11ea-acee-0242ac110002,2c6e4ca3-7135-40a9-9104-f51ddcd8734a,t241_20200715-191504_12
s41_1594821368023_20,3d2Y-uvUm,c4ed7846-c6a2-11ea-96b3-0242ac110002,836862c7-b863-49ea-91ee-27e1f3740eab,t241_20200715-191504_20
s41_1594821371165_18,zw4Q-26Wz,9f6fd7f1-c6a2-11ea-af23-0242ac110002,60690538-6b9b-4e6e-b880-e4551c13cd23,t241_20200715-191504_18
s41_1594821376345_13,4Fsc-dMRW,45d68677-c6a2-11ea-af23-0242ac110002,70366c6c-3730-4c56-85da-6745f257752e,t241_20200715-191504_13
s41_1594821380729_15,vyt6-4wut,699c3d5a-c6a2-11ea-89f8-0242ac110002,b9315d27-54db-4ec9-b370-957c291f2598,t241_20200715-191504_15
s41_1594821380192_14,nUVm-kiVX,57c6cfa0-c6a2-11ea-96b3-0242ac110002,a2b62a0c-182c-4d69-bb5d-bc0eb2bf076f,t241_20200715-191504_14
s41_1594821382016_17,Xdi8-49Un,8e59c21c-c6a2-11ea-89f8-0242ac110002,7414b7b0-3fcc-4ff3-ac72-90c114e90b04,t241_20200715-191504_17
s41_1594821380739_21,YBCF-w6dq,d73270d6-c6a2-11ea-89f8-0242ac110002,d0995b47-3619-436b-86e4-755c9aa61d2b,t241_20200715-191504_21
s41_1594821381307_19,wKJk-67i2,b1340742-c6a2-11ea-89f8-0242ac110002,63c6d649-3a67-4c08-b953-0c3b1956ed4a,t241_20200715-191504_19
s41_1594821382901_12,7X8Q-8th2,36573d39-c6a2-11ea-acee-0242ac110002,e9be0425-ac3f-4b8c-ba16-24de612bcaed,t241_20200715-191504_12
s41_1594821381695_16,269o-uDYy,7edf5b12-c6a2-11ea-89f8-0242ac110002,e6036294-f50d-47a4-866c-3194ea6b4791,t241_20200715-191504_16
s41_1594821387711_18,zw4Q-26Wz,9f6fd7f1-c6a2-11ea-af23-0242ac110002,ecf71967-e156-4980-b954-f4baddc86ae5,t241_20200715-191504_18
s41_1594821386100_20,3d2Y-uvUm,c4ed7846-c6a2-11ea-96b3-0242ac110002,f7853785-ef61-4cb5-95d6-29c7606f03c6,t241_20200715-191504_20
s41_1594821389727_22,47uU-NFZ6,e6a6bd4a-c6a2-11ea-af23-0242ac110002,0881eec7-bf21-4100-857d-93a7c02ce26b,t241_20200715-191504_22
s41_1594821392953_13,4Fsc-dMRW,45d68677-c6a2-11ea-af23-0242ac110002,092dfe4f-b68f-418e-8d95-7ab2b173f74b,t241_20200715-191504_13
s41_1594821394790_14,nUVm-kiVX,57c6cfa0-c6a2-11ea-96b3-0242ac110002,f5d41c52-d89e-4cd9-a20c-3a906deef03c,t241_20200715-191504_14
s41_1594821394054_15,vyt6-4wut,699c3d5a-c6a2-11ea-89f8-0242ac110002,4fc5bdbe-94ba-475e-b1ae-1ab15ea8646d,t241_20200715-191504_15
s41_1594821398435_12,7X8Q-8th2,36573d39-c6a2-11ea-acee-0242ac110002,9bc307e1-cecb-4f45-a946-72cce9034589,t241_20200715-191504_12
s41_1594821397707_19,wKJk-67i2,b1340742-c6a2-11ea-89f8-0242ac110002,f67e09df-ebde-46c3-a114-fdb5f4d8aeed,t241_20200715-191504_19
s41_1594821397656_21,YBCF-w6dq,d73270d6-c6a2-11ea-89f8-0242ac110002,89340891-c5fb-4d73-953b-1b00aed39af5,t241_20200715-191504_21
s41_1594821397294_17,Xdi8-49Un,8e59c21c-c6a2-11ea-89f8-0242ac110002,513329bf-4cea-459e-80c4-a290291ba842,t241_20200715-191504_17
s41_1594821398512_16,269o-uDYy,7edf5b12-c6a2-11ea-89f8-0242ac110002,38c3261f-613b-4b94-8bb0-25ce427f8494,t241_20200715-191504_16
s41_1594821402532_20,3d2Y-uvUm,c4ed7846-c6a2-11ea-96b3-0242ac110002,2ccb71fd-3e1f-4ee2-a7f4-5b8cb6705875,t241_20200715-191504_20
s41_1594821402515_18,zw4Q-26Wz,9f6fd7f1-c6a2-11ea-af23-0242ac110002,ad646e47-61d0-4bb9-991f-ffcdfba90d20,t241_20200715-191504_18
s41_1594821408088_13,4Fsc-dMRW,45d68677-c6a2-11ea-af23-0242ac110002,602d4534-97fe-433f-b58e-c25b6c3ca60e,t241_20200715-191504_13
s41_1594821406106_22,47uU-NFZ6,e6a6bd4a-c6a2-11ea-af23-0242ac110002,a0967f81-a309-4b57-ab5e-63f24748a1e0,t241_20200715-191504_22
s41_1594821409468_14,nUVm-kiVX,57c6cfa0-c6a2-11ea-96b3-0242ac110002,3793d5da-3b1d-4246-8ed2-b6efdfd066dc,t241_20200715-191504_14
