tchextid,studentuuid,stdextid,groupid
tch_20200703-010627_99,a1985ea2-bca3-11ea-94cc-0242ac110002,std_1593722156224_99,afd0a237-d7b9-477e-b974-b179b0d8b688
tch_20200703-010627_100,c8f03cf6-bca3-11ea-94cc-0242ac110002,std_1593722222215_100,42ed9a42-4c8c-4720-bf01-5c2bdc7616c9
tch_20200703-010627_100,b8da0b35-bca3-11ea-94cc-0242ac110002,std_1593722195226_100,42ed9a42-4c8c-4720-bf01-5c2bdc7616c9
tch_20200703-010627_100,a997082f-bca3-11ea-840b-0242ac110002,std_1593722169630_100,42ed9a42-4c8c-4720-bf01-5c2bdc7616c9
tch_20200703-023733_1,89e3a0d5-bcaa-11ea-840b-0242ac110002,std_1593725122927_1,c2746d85-42c7-4ec3-9bcc-f4caf2080fea
tch_20200703-023733_1,7a9a350c-bcaa-11ea-840b-0242ac110002,std_1593725097276_1,c2746d85-42c7-4ec3-9bcc-f4caf2080fea
tch_20200703-023733_1,68e91771-bcaa-11ea-840b-0242ac110002,std_1593725067603_1,c2746d85-42c7-4ec3-9bcc-f4caf2080fea
tch_20200703-023733_1,58609c4a-bcaa-11ea-94cc-0242ac110002,std_1593725039874_1,c2746d85-42c7-4ec3-9bcc-f4caf2080fea
tch_20200703-023733_1,37d79986-bcaa-11ea-840b-0242ac110002,std_1593724985270_1,3a53b222-41ec-4103-9393-c79bde24ece8
tch_20200703-023733_1,27eee067-bcaa-11ea-94cc-0242ac110002,std_1593724958573_1,3a53b222-41ec-4103-9393-c79bde24ece8
tch_20200703-023733_1,17e1fdff-bcaa-11ea-840b-0242ac110002,std_1593724931620_1,3a53b222-41ec-4103-9393-c79bde24ece8
tch_20200703-023733_1,06a1073f-bcaa-11ea-840b-0242ac110002,std_1593724902734_1,3a53b222-41ec-4103-9393-c79bde24ece8
tch_20200703-023733_2,aaa455c4-bcaa-11ea-840b-0242ac110002,std_1593725177882_2,cc313289-67da-4de9-b4f6-c15ebf3bc3cd
tch_20200703-023733_2,981ad961-bcaa-11ea-94cc-0242ac110002,std_1593725146767_2,cc313289-67da-4de9-b4f6-c15ebf3bc3cd
tch_20200703-023733_2,8a67294a-bcaa-11ea-840b-0242ac110002,std_1593725123796_2,cc313289-67da-4de9-b4f6-c15ebf3bc3cd
tch_20200703-023733_3,b1f58083-bcaa-11ea-94cc-0242ac110002,std_1593725190174_3,c5d82148-b67c-4ffd-b851-841adea56cf0
tch_20200703-023733_2,7a0f0c54-bcaa-11ea-840b-0242ac110002,std_1593725096389_2,cc313289-67da-4de9-b4f6-c15ebf3bc3cd
tch_20200703-023733_3,a129ba82-bcaa-11ea-840b-0242ac110002,std_1593725161971_3,c5d82148-b67c-4ffd-b851-841adea56cf0
tch_20200703-023733_1,e74ed709-bca9-11ea-840b-0242ac110002,std_1593724850135_1,d5b0f7ba-f15b-4de2-b6a0-3a6e05c0b1e4
tch_20200703-023733_3,91bb1321-bcaa-11ea-94cc-0242ac110002,std_1593725136101_3,c5d82148-b67c-4ffd-b851-841adea56cf0
tch_20200703-023733_1,d74c545b-bca9-11ea-94cc-0242ac110002,std_1593724823296_1,d5b0f7ba-f15b-4de2-b6a0-3a6e05c0b1e4
tch_20200703-023733_3,81056cc7-bcaa-11ea-840b-0242ac110002,std_1593725108044_3,c5d82148-b67c-4ffd-b851-841adea56cf0
tch_20200703-023733_1,c91e6a5a-bca9-11ea-840b-0242ac110002,std_1593724799492_1,d5b0f7ba-f15b-4de2-b6a0-3a6e05c0b1e4
tch_20200703-023733_1,b98f69ae-bca9-11ea-840b-0242ac110002,std_1593724773392_1,d5b0f7ba-f15b-4de2-b6a0-3a6e05c0b1e4
tch_20200703-023733_2,5987de38-bcaa-11ea-94cc-0242ac110002,std_1593725041754_2,7c317633-720e-4803-af73-6f269c068ebf
tch_20200703-023733_2,49eb6fef-bcaa-11ea-94cc-0242ac110002,std_1593725015571_2,7c317633-720e-4803-af73-6f269c068ebf
tch_20200703-023733_2,38262f5b-bcaa-11ea-840b-0242ac110002,std_1593724985762_2,7c317633-720e-4803-af73-6f269c068ebf
tch_20200703-023733_3,6316c40d-bcaa-11ea-840b-0242ac110002,std_1593725057800_3,6da2d771-fb47-4b4c-aef6-48bf366fc2c6
tch_20200703-023733_2,279e28ce-bcaa-11ea-94cc-0242ac110002,std_1593724958056_2,7c317633-720e-4803-af73-6f269c068ebf
tch_20200703-023733_3,550a45d7-bcaa-11ea-94cc-0242ac110002,std_1593725034249_3,6da2d771-fb47-4b4c-aef6-48bf366fc2c6
tch_20200703-023733_4,c9e32465-bcaa-11ea-840b-0242ac110002,std_1593725230274_4,07931a83-5802-4200-a89f-e56914ee3bc6
tch_20200703-023733_1,98da75c4-bca9-11ea-94cc-0242ac110002,std_1593724718504_1,dec307ce-a464-4708-aeb2-377eb7ef0427
tch_20200703-023733_3,459adb15-bcaa-11ea-94cc-0242ac110002,std_1593725008363_3,6da2d771-fb47-4b4c-aef6-48bf366fc2c6
tch_20200703-023733_4,bb35f8db-bcaa-11ea-840b-0242ac110002,std_1593725205663_4,07931a83-5802-4200-a89f-e56914ee3bc6
tch_20200703-023733_1,88fb32b0-bca9-11ea-94cc-0242ac110002,std_1593724691869_1,dec307ce-a464-4708-aeb2-377eb7ef0427
tch_20200703-023733_3,3572599b-bcaa-11ea-94cc-0242ac110002,std_1593724981235_3,6da2d771-fb47-4b4c-aef6-48bf366fc2c6
tch_20200703-023733_4,ac3507ac-bcaa-11ea-94cc-0242ac110002,std_1593725180439_4,07931a83-5802-4200-a89f-e56914ee3bc6
tch_20200703-023733_1,790cfb04-bca9-11ea-840b-0242ac110002,std_1593724665168_1,dec307ce-a464-4708-aeb2-377eb7ef0427
tch_20200703-023733_4,9be80e8d-bcaa-11ea-94cc-0242ac110002,std_1593725153140_4,07931a83-5802-4200-a89f-e56914ee3bc6
tch_20200703-023733_1,6b1710f8-bca9-11ea-94cc-0242ac110002,std_1593724641720_1,dec307ce-a464-4708-aeb2-377eb7ef0427
tch_20200703-023733_2,08bd304b-bcaa-11ea-840b-0242ac110002,std_1593724906235_2,2360097d-1de6-4b4b-9e27-bee7e4842728
tch_20200703-023733_2,f8bad4d8-bca9-11ea-94cc-0242ac110002,std_1593724879390_2,2360097d-1de6-4b4b-9e27-bee7e4842728
tch_20200703-023733_2,e921263d-bca9-11ea-94cc-0242ac110002,std_1593724853185_2,2360097d-1de6-4b4b-9e27-bee7e4842728
tch_20200703-023733_5,dca208ba-bcaa-11ea-840b-0242ac110002,std_1593725261736_5,991917cf-f885-40fe-9505-1cdb6baaa486
tch_20200703-023733_6,da470103-bcaa-11ea-840b-0242ac110002,std_1593725257791_6,65f21183-f445-4479-9e5a-a8f589a15458
tch_20200703-023733_3,14dcac95-bcaa-11ea-840b-0242ac110002,std_1593724926593_3,e6d1f338-42d1-4280-a42f-c47864f57c15
tch_20200703-023733_2,db221434-bca9-11ea-94cc-0242ac110002,std_1593724829704_2,2360097d-1de6-4b4b-9e27-bee7e4842728
tch_20200703-023733_5,ce0c0d93-bcaa-11ea-94cc-0242ac110002,std_1593725237303_5,991917cf-f885-40fe-9505-1cdb6baaa486
tch_20200703-023733_3,072467ba-bcaa-11ea-94cc-0242ac110002,std_1593724903553_3,e6d1f338-42d1-4280-a42f-c47864f57c15
tch_20200703-023733_6,caa0f633-bcaa-11ea-840b-0242ac110002,std_1593725231561_6,65f21183-f445-4479-9e5a-a8f589a15458
tch_20200703-023733_5,bc50dea7-bcaa-11ea-840b-0242ac110002,std_1593725207526_5,991917cf-f885-40fe-9505-1cdb6baaa486
tch_20200703-023733_4,7bc80703-bcaa-11ea-94cc-0242ac110002,std_1593725099232_4,d61aaa8c-4a1d-41a6-8082-861214b6ded2
tch_20200703-023733_3,f6ecf332-bca9-11ea-94cc-0242ac110002,std_1593724876364_3,e6d1f338-42d1-4280-a42f-c47864f57c15
tch_20200703-023733_6,ba280b93-bcaa-11ea-840b-0242ac110002,std_1593725203908_6,65f21183-f445-4479-9e5a-a8f589a15458
tch_20200703-023733_5,ad80e81b-bcaa-11ea-94cc-0242ac110002,std_1593725182639_5,991917cf-f885-40fe-9505-1cdb6baaa486
tch_20200703-023733_4,6a5a5b0d-bcaa-11ea-94cc-0242ac110002,std_1593725070031_4,d61aaa8c-4a1d-41a6-8082-861214b6ded2
tch_20200703-023733_6,aaf1646a-bcaa-11ea-94cc-0242ac110002,std_1593725178388_6,65f21183-f445-4479-9e5a-a8f589a15458
tch_20200703-023733_3,e5d074be-bca9-11ea-94cc-0242ac110002,std_1593724847648_3,e6d1f338-42d1-4280-a42f-c47864f57c15
tch_20200703-023733_4,5b2c66d8-bcaa-11ea-94cc-0242ac110002,std_1593725044538_4,d61aaa8c-4a1d-41a6-8082-861214b6ded2
tch_20200703-023733_2,bc94babe-bca9-11ea-94cc-0242ac110002,std_1593724778448_2,09449ba4-d82d-4b38-ba90-fd82c716a6fe
tch_20200703-023733_4,4d1c3da5-bcaa-11ea-840b-0242ac110002,std_1593725020922_4,d61aaa8c-4a1d-41a6-8082-861214b6ded2
tch_20200703-023733_2,aafa0bac-bca9-11ea-94cc-0242ac110002,std_1593724748913_2,09449ba4-d82d-4b38-ba90-fd82c716a6fe
tch_20200703-023733_2,99b87978-bca9-11ea-94cc-0242ac110002,std_1593724719972_2,09449ba4-d82d-4b38-ba90-fd82c716a6fe
tch_20200703-023733_6,8c974f12-bcaa-11ea-840b-0242ac110002,std_1593725127411_6,0f677d2c-d204-4e16-89db-aa15d3567d01
tch_20200703-023733_5,8c9fb3ae-bcaa-11ea-840b-0242ac110002,std_1593725127535_5,d5aa7f79-cdd9-4b52-bc05-c1b4ec9dbe77
tch_20200703-023733_2,88ac27ab-bca9-11ea-94cc-0242ac110002,std_1593724691340_2,09449ba4-d82d-4b38-ba90-fd82c716a6fe
tch_20200703-023733_3,c6355412-bca9-11ea-94cc-0242ac110002,std_1593724794571_3,d5efe752-e60d-4182-99a2-92d7420ccc12
tch_20200703-023733_6,7e70b844-bcaa-11ea-840b-0242ac110002,std_1593725103698_6,0f677d2c-d204-4e16-89db-aa15d3567d01
tch_20200703-023733_5,7b17a251-bcaa-11ea-94cc-0242ac110002,std_1593725098089_5,d5aa7f79-cdd9-4b52-bc05-c1b4ec9dbe77
tch_20200703-023733_3,b6e5ce4a-bca9-11ea-94cc-0242ac110002,std_1593724768916_3,d5efe752-e60d-4182-99a2-92d7420ccc12
tch_20200703-023733_6,6da2818d-bcaa-11ea-94cc-0242ac110002,std_1593725075534_6,0f677d2c-d204-4e16-89db-aa15d3567d01
tch_20200703-023733_5,69d6d328-bcaa-11ea-840b-0242ac110002,std_1593725069137_5,d5aa7f79-cdd9-4b52-bc05-c1b4ec9dbe77
tch_20200703-023733_4,2df87065-bcaa-11ea-840b-0242ac110002,std_1593724968709_4,e61e268d-efc3-4ae6-89c9-b6011c6e12a2
tch_20200703-023733_3,a57897a4-bca9-11ea-94cc-0242ac110002,std_1593724739680_3,d5efe752-e60d-4182-99a2-92d7420ccc12
tch_20200703-023733_6,5e4da37d-bcaa-11ea-94cc-0242ac110002,std_1593725049793_6,0f677d2c-d204-4e16-89db-aa15d3567d01
tch_20200703-023733_5,5c3a2d4c-bcaa-11ea-94cc-0242ac110002,std_1593725046318_5,d5aa7f79-cdd9-4b52-bc05-c1b4ec9dbe77
tch_20200703-023733_4,1f758964-bcaa-11ea-840b-0242ac110002,std_1593724944346_4,e61e268d-efc3-4ae6-89c9-b6011c6e12a2
tch_20200703-023733_3,9501f6bd-bca9-11ea-94cc-0242ac110002,std_1593724712052_3,d5efe752-e60d-4182-99a2-92d7420ccc12
tch_20200703-023733_4,0ec9314e-bcaa-11ea-94cc-0242ac110002,std_1593724916366_4,e61e268d-efc3-4ae6-89c9-b6011c6e12a2
tch_20200703-023733_7,fd178314-bcaa-11ea-94cc-0242ac110002,std_1593725316212_7,d4fac646-23c8-4a40-b3ed-f1a5809a29fd
tch_20200703-023733_4,ffddebab-bca9-11ea-840b-0242ac110002,std_1593724891345_4,e61e268d-efc3-4ae6-89c9-b6011c6e12a2
tch_20200703-023733_7,eb9c1bd9-bcaa-11ea-94cc-0242ac110002,std_1593725286862_7,d4fac646-23c8-4a40-b3ed-f1a5809a29fd
tch_20200703-023733_7,dac61bfa-bcaa-11ea-840b-0242ac110002,std_1593725258637_7,d4fac646-23c8-4a40-b3ed-f1a5809a29fd
tch_20200703-023733_6,3f7d7448-bcaa-11ea-94cc-0242ac110002,std_1593724998097_6,951fcc15-a531-4d86-b1a5-b49c17153863
tch_20200703-023733_5,3c92b0c8-bcaa-11ea-840b-0242ac110002,std_1593724993177_5,200534a4-3066-443f-a6ad-daa487af0f40
tch_20200703-023733_7,cc625572-bcaa-11ea-94cc-0242ac110002,std_1593725234510_7,d4fac646-23c8-4a40-b3ed-f1a5809a29fd
tch_20200703-023733_6,2ead8fa1-bcaa-11ea-840b-0242ac110002,std_1593724969895_6,951fcc15-a531-4d86-b1a5-b49c17153863
tch_20200703-023733_5,2aa52702-bcaa-11ea-94cc-0242ac110002,std_1593724963119_5,200534a4-3066-443f-a6ad-daa487af0f40
tch_20200703-023733_6,1ef07aba-bcaa-11ea-840b-0242ac110002,std_1593724943495_6,951fcc15-a531-4d86-b1a5-b49c17153863
tch_20200703-023733_5,19e7b8c9-bcaa-11ea-840b-0242ac110002,std_1593724935046_5,200534a4-3066-443f-a6ad-daa487af0f40
tch_20200703-023733_4,e0b4c6fb-bca9-11ea-94cc-0242ac110002,std_1593724839031_4,478d6685-271a-4d17-9bba-ea23cbe880fb
tch_20200703-023733_6,0ef969bd-bcaa-11ea-94cc-0242ac110002,std_1593724916663_6,951fcc15-a531-4d86-b1a5-b49c17153863
tch_20200703-023733_5,0c002692-bcaa-11ea-840b-0242ac110002,std_1593724911713_5,200534a4-3066-443f-a6ad-daa487af0f40
tch_20200703-023733_8,137055f9-bcab-11ea-840b-0242ac110002,std_1593725353706_8,d99a4b9b-4b96-4204-a2c9-645c035c22d8
tch_20200703-023733_4,d052e5e4-bca9-11ea-94cc-0242ac110002,std_1593724811582_4,478d6685-271a-4d17-9bba-ea23cbe880fb
tch_20200703-023733_8,04abf8db-bcab-11ea-840b-0242ac110002,std_1593725328929_8,d99a4b9b-4b96-4204-a2c9-645c035c22d8
tch_20200703-023733_4,bf809076-bca9-11ea-94cc-0242ac110002,std_1593724783353_4,478d6685-271a-4d17-9bba-ea23cbe880fb
tch_20200703-023733_7,ac2fb084-bcaa-11ea-840b-0242ac110002,std_1593725180468_7,4e057660-f485-4b26-9dd2-38d9ce38b2f1
tch_20200703-023733_8,f601b331-bcaa-11ea-840b-0242ac110002,std_1593725304340_8,d99a4b9b-4b96-4204-a2c9-645c035c22d8
tch_20200703-023733_4,ad743429-bca9-11ea-94cc-0242ac110002,std_1593724753054_4,478d6685-271a-4d17-9bba-ea23cbe880fb
tch_20200703-023733_7,9da3a087-bcaa-11ea-840b-0242ac110002,std_1593725156044_7,4e057660-f485-4b26-9dd2-38d9ce38b2f1
tch_20200703-023733_8,e6d23750-bcaa-11ea-840b-0242ac110002,std_1593725278816_8,d99a4b9b-4b96-4204-a2c9-645c035c22d8
tch_20200703-023733_7,8ee8e0b2-bcaa-11ea-840b-0242ac110002,std_1593725131331_7,4e057660-f485-4b26-9dd2-38d9ce38b2f1
tch_20200703-023733_6,eec7d589-bca9-11ea-840b-0242ac110002,std_1593724862696_6,913108d3-1631-4ae9-aabf-484473beb092
tch_20200703-023733_9,1ce1c92e-bcab-11ea-840b-0242ac110002,std_1593725369524_9,1e7651a6-5b6b-4187-8c5b-3588f32753ad
tch_20200703-023733_7,7fcc0313-bcaa-11ea-94cc-0242ac110002,std_1593725105973_7,4e057660-f485-4b26-9dd2-38d9ce38b2f1
tch_20200703-023733_5,ed828467-bca9-11ea-840b-0242ac110002,std_1593724860541_5,7cddc38e-f692-4416-8bd1-d0150b7392a7
tch_20200703-023733_6,dfc1b48b-bca9-11ea-94cc-0242ac110002,std_1593724837451_6,913108d3-1631-4ae9-aabf-484473beb092
tch_20200703-023733_9,0c7d9efe-bcab-11ea-840b-0242ac110002,std_1593725342021_9,1e7651a6-5b6b-4187-8c5b-3588f32753ad
tch_20200703-023733_8,c7775479-bcaa-11ea-94cc-0242ac110002,std_1593725226235_8,5b8fe2c4-4cb2-4c20-96d5-23087f8ccbe4
tch_20200703-023733_5,dc7a29f3-bca9-11ea-840b-0242ac110002,std_1593724831993_5,7cddc38e-f692-4416-8bd1-d0150b7392a7
tch_20200703-023733_6,d171757c-bca9-11ea-94cc-0242ac110002,std_1593724813454_6,913108d3-1631-4ae9-aabf-484473beb092
tch_20200703-023733_9,fbbdbed5-bcaa-11ea-94cc-0242ac110002,std_1593725313928_9,1e7651a6-5b6b-4187-8c5b-3588f32753ad
tch_20200703-023733_8,b88bbffa-bcaa-11ea-840b-0242ac110002,std_1593725201196_8,5b8fe2c4-4cb2-4c20-96d5-23087f8ccbe4
tch_20200703-023733_7,5eeb9177-bcaa-11ea-94cc-0242ac110002,std_1593725050805_7,7fbab3bc-fa85-4278-9589-bfb325cc8035
tch_20200703-023733_5,cc727801-bca9-11ea-840b-0242ac110002,std_1593724805029_5,7cddc38e-f692-4416-8bd1-d0150b7392a7
tch_20200703-023733_6,c31b9179-bca9-11ea-840b-0242ac110002,std_1593724789414_6,913108d3-1631-4ae9-aabf-484473beb092
tch_20200703-023733_9,e947f282-bcaa-11ea-840b-0242ac110002,std_1593725282962_9,1e7651a6-5b6b-4187-8c5b-3588f32753ad
tch_20200703-023733_7,4f3c37c0-bcaa-11ea-840b-0242ac110002,std_1593725024519_7,7fbab3bc-fa85-4278-9589-bfb325cc8035
tch_20200703-023733_8,a75ec77d-bcaa-11ea-94cc-0242ac110002,std_1593725172400_8,5b8fe2c4-4cb2-4c20-96d5-23087f8ccbe4
tch_20200703-023733_5,bb337d28-bca9-11ea-94cc-0242ac110002,std_1593724776146_5,7cddc38e-f692-4416-8bd1-d0150b7392a7
tch_20200703-023733_7,40d144a6-bcaa-11ea-94cc-0242ac110002,std_1593725000316_7,7fbab3bc-fa85-4278-9589-bfb325cc8035
tch_20200703-023733_8,99131cc6-bcaa-11ea-840b-0242ac110002,std_1593725148391_8,5b8fe2c4-4cb2-4c20-96d5-23087f8ccbe4
tch_20200703-023733_7,2e065332-bcaa-11ea-94cc-0242ac110002,std_1593724968769_7,7fbab3bc-fa85-4278-9589-bfb325cc8035
tch_20200703-023733_9,cb6fb7de-bcaa-11ea-840b-0242ac110002,std_1593725232905_9,1e4e1a27-fadb-4498-b213-b14eeec468d6
tch_20200703-023733_9,bd9915cd-bcaa-11ea-840b-0242ac110002,std_1593725209637_9,1e4e1a27-fadb-4498-b213-b14eeec468d6
tch_20200703-023733_8,779b9b07-bcaa-11ea-840b-0242ac110002,std_1593725092263_8,dfdb6ea4-3424-4097-881f-b1be4b6dfe03
tch_20200703-023733_9,aef3b279-bcaa-11ea-840b-0242ac110002,std_1593725185111_9,1e4e1a27-fadb-4498-b213-b14eeec468d6
tch_20200703-023733_10,41599202-bcab-11ea-94cc-0242ac110002,std_1593725430708_10,853b3a79-4225-4086-a719-a9d36fe69172
tch_20200703-023733_7,0f7e77de-bcaa-11ea-840b-0242ac110002,std_1593724917573_7,ccd84247-7c91-4a00-8b55-673a946330ca
tch_20200703-023733_8,66cc5218-bcaa-11ea-94cc-0242ac110002,std_1593725064038_8,dfdb6ea4-3424-4097-881f-b1be4b6dfe03
tch_20200703-023733_9,9f8fb9b4-bcaa-11ea-94cc-0242ac110002,std_1593725159282_9,1e4e1a27-fadb-4498-b213-b14eeec468d6
tch_20200703-023733_10,2b3f75e1-bcab-11ea-840b-0242ac110002,std_1593725393675_10,853b3a79-4225-4086-a719-a9d36fe69172
tch_20200703-023733_7,fd133247-bca9-11ea-840b-0242ac110002,std_1593724886660_7,ccd84247-7c91-4a00-8b55-673a946330ca
tch_20200703-023733_8,5619b986-bcaa-11ea-94cc-0242ac110002,std_1593725036024_8,dfdb6ea4-3424-4097-881f-b1be4b6dfe03
tch_20200703-023733_10,1a4f373a-bcab-11ea-94cc-0242ac110002,std_1593725365173_10,853b3a79-4225-4086-a719-a9d36fe69172
tch_20200703-023733_7,ed29b59b-bca9-11ea-94cc-0242ac110002,std_1593724859940_7,ccd84247-7c91-4a00-8b55-673a946330ca
tch_20200703-023733_8,4761ded1-bcaa-11ea-840b-0242ac110002,std_1593725011351_8,dfdb6ea4-3424-4097-881f-b1be4b6dfe03
tch_20200703-023733_11,4a21cd56-bcab-11ea-94cc-0242ac110002,std_1593725445472_11,f8248439-52d6-49e6-8ad6-9e2228c46e7d
tch_20200703-023733_10,0a2d93ba-bcab-11ea-94cc-0242ac110002,std_1593725338164_10,853b3a79-4225-4086-a719-a9d36fe69172
tch_20200703-023733_7,dd1d6f8b-bca9-11ea-94cc-0242ac110002,std_1593724833032_7,ccd84247-7c91-4a00-8b55-673a946330ca
tch_20200703-023733_11,3b72cc6d-bcab-11ea-94cc-0242ac110002,std_1593725420524_11,f8248439-52d6-49e6-8ad6-9e2228c46e7d
tch_20200703-023733_11,25df92a7-bcab-11ea-94cc-0242ac110002,std_1593725384618_11,f8248439-52d6-49e6-8ad6-9e2228c46e7d
tch_20200703-023733_12,506c5de1-bcab-11ea-840b-0242ac110002,std_1593725456036_12,e5a1ae97-e404-44bf-99bc-ea9d374e4faf
tch_20200703-023733_11,155df4d5-bcab-11ea-840b-0242ac110002,std_1593725356926_11,f8248439-52d6-49e6-8ad6-9e2228c46e7d
tch_20200703-023733_9,82a9ce3f-bcaa-11ea-840b-0242ac110002,std_1593725110799_9,4348d989-59b7-4b53-a741-3156b3f553a4
tch_20200703-023733_12,42dfbcfa-bcab-11ea-94cc-0242ac110002,std_1593725433290_12,e5a1ae97-e404-44bf-99bc-ea9d374e4faf
tch_20200703-023733_12,2c5998c0-bcab-11ea-840b-0242ac110002,std_1593725395457_12,e5a1ae97-e404-44bf-99bc-ea9d374e4faf
tch_20200703-023733_9,714f359d-bcaa-11ea-840b-0242ac110002,std_1593725081686_9,4348d989-59b7-4b53-a741-3156b3f553a4
tch_20200703-023733_13,5852280e-bcab-11ea-840b-0242ac110002,std_1593725469274_13,37122951-4146-445c-94f4-697455cef329
tch_20200703-023733_10,ebf2796c-bcaa-11ea-840b-0242ac110002,std_1593725287450_10,deb67c00-f758-468a-bd46-d23aa7b5e089
tch_20200703-023733_8,25f002ed-bcaa-11ea-840b-0242ac110002,std_1593724955242_8,dfd1c1e2-f47a-4211-b166-7a657e6895bb
tch_20200703-023733_12,1dad2f46-bcab-11ea-840b-0242ac110002,std_1593725370827_12,e5a1ae97-e404-44bf-99bc-ea9d374e4faf
tch_20200703-023733_9,624802a4-bcaa-11ea-840b-0242ac110002,std_1593725056440_9,4348d989-59b7-4b53-a741-3156b3f553a4
tch_20200703-023733_13,49cd1cf1-bcab-11ea-840b-0242ac110002,std_1593725444909_13,37122951-4146-445c-94f4-697455cef329
tch_20200703-023733_10,dbc9d053-bcaa-11ea-840b-0242ac110002,std_1593725260356_10,deb67c00-f758-468a-bd46-d23aa7b5e089
tch_20200703-023733_8,1577660b-bcaa-11ea-94cc-0242ac110002,std_1593724927587_8,dfd1c1e2-f47a-4211-b166-7a657e6895bb
tch_20200703-023733_9,4fd1e824-bcaa-11ea-840b-0242ac110002,std_1593725025497_9,4348d989-59b7-4b53-a741-3156b3f553a4
tch_20200703-023733_8,04c4f3ee-bcaa-11ea-840b-0242ac110002,std_1593724899566_8,dfd1c1e2-f47a-4211-b166-7a657e6895bb
tch_20200703-023733_13,3a652d43-bcab-11ea-94cc-0242ac110002,std_1593725419002_13,37122951-4146-445c-94f4-697455cef329
tch_20200703-023733_10,cc8100e9-bcaa-11ea-840b-0242ac110002,std_1593725234657_10,deb67c00-f758-468a-bd46-d23aa7b5e089
tch_20200703-023733_10,baf87ac2-bcaa-11ea-94cc-0242ac110002,std_1593725205278_10,deb67c00-f758-468a-bd46-d23aa7b5e089
tch_20200703-023733_13,292bff3e-bcab-11ea-840b-0242ac110002,std_1593725390170_13,37122951-4146-445c-94f4-697455cef329
tch_20200703-023733_8,f4500058-bca9-11ea-840b-0242ac110002,std_1593724871996_8,dfd1c1e2-f47a-4211-b166-7a657e6895bb
tch_20200703-023733_11,f5d99146-bcaa-11ea-840b-0242ac110002,std_1593725304070_11,6eed13f7-f77b-42df-9cd5-9a74a1ab08d6
tch_20200703-023733_11,e63f1fde-bcaa-11ea-94cc-0242ac110002,std_1593725277875_11,6eed13f7-f77b-42df-9cd5-9a74a1ab08d6
tch_20200703-023733_11,d53c1c85-bcaa-11ea-840b-0242ac110002,std_1593725249311_11,6eed13f7-f77b-42df-9cd5-9a74a1ab08d6
tch_20200703-023733_12,fc1ca884-bcaa-11ea-840b-0242ac110002,std_1593725314574_12,c9edf98c-e17a-454e-86c0-7ee1f2b19e53
tch_20200703-023733_9,30661518-bcaa-11ea-94cc-0242ac110002,std_1593724972701_9,b06a81bc-1204-4b53-aa87-ec0089d32f56
tch_20200703-023733_11,c721457b-bcaa-11ea-94cc-0242ac110002,std_1593725225664_11,6eed13f7-f77b-42df-9cd5-9a74a1ab08d6
tch_20200703-023733_12,ec9dad66-bcaa-11ea-840b-0242ac110002,std_1593725288574_12,c9edf98c-e17a-454e-86c0-7ee1f2b19e53
tch_20200703-023733_9,1ee88b3e-bcaa-11ea-840b-0242ac110002,std_1593724943446_9,b06a81bc-1204-4b53-aa87-ec0089d32f56
tch_20200703-023733_12,de1d3683-bcaa-11ea-94cc-0242ac110002,std_1593725264244_12,c9edf98c-e17a-454e-86c0-7ee1f2b19e53
tch_20200703-023733_10,9911e412-bcaa-11ea-94cc-0242ac110002,std_1593725148391_10,739847d1-18cb-424e-a4f4-32a29363c803
tch_20200703-023733_9,0f99c86c-bcaa-11ea-840b-0242ac110002,std_1593724917747_9,b06a81bc-1204-4b53-aa87-ec0089d32f56
tch_20200703-023733_13,0a957df2-bcab-11ea-94cc-0242ac110002,std_1593725338844_13,c9315d69-b502-4d50-a699-b16cbaf6f1e5
tch_20200703-023733_12,cd98645a-bcaa-11ea-840b-0242ac110002,std_1593725236492_12,c9edf98c-e17a-454e-86c0-7ee1f2b19e53
tch_20200703-023733_10,87c888df-bcaa-11ea-840b-0242ac110002,std_1593725119379_10,739847d1-18cb-424e-a4f4-32a29363c803
tch_20200703-023733_13,fc4369e9-bcaa-11ea-840b-0242ac110002,std_1593725314761_13,c9315d69-b502-4d50-a699-b16cbaf6f1e5
tch_20200703-023733_9,febd1272-bca9-11ea-94cc-0242ac110002,std_1593724889435_9,b06a81bc-1204-4b53-aa87-ec0089d32f56
tch_20200703-023733_10,769b4252-bcaa-11ea-94cc-0242ac110002,std_1593725090561_10,739847d1-18cb-424e-a4f4-32a29363c803
tch_20200703-023733_13,edc31ac0-bcaa-11ea-840b-0242ac110002,std_1593725290507_13,c9315d69-b502-4d50-a699-b16cbaf6f1e5
tch_20200703-023733_11,a67ea0a6-bcaa-11ea-94cc-0242ac110002,std_1593725170903_11,ee39b7d1-4440-4557-a8bb-f2b5ab3e2c14
tch_20200703-023733_13,df7dff56-bcaa-11ea-840b-0242ac110002,std_1593725266547_13,c9315d69-b502-4d50-a699-b16cbaf6f1e5
tch_20200703-023733_10,67ec410a-bcaa-11ea-94cc-0242ac110002,std_1593725065922_10,739847d1-18cb-424e-a4f4-32a29363c803
tch_20200703-023733_11,95931d8c-bcaa-11ea-840b-0242ac110002,std_1593725142499_11,ee39b7d1-4440-4557-a8bb-f2b5ab3e2c14
tch_20200703-023733_11,84deaf6c-bcaa-11ea-94cc-0242ac110002,std_1593725114468_11,ee39b7d1-4440-4557-a8bb-f2b5ab3e2c14
