tchextid,stduuid,stdextid,classcode
tch_20200715-184352_34,6bc15962-cb10-11ea-acee-0242ac110002,std_1595308198730_434,ykgW-9fRk
tch_20200715-184352_35,6ccf6da4-cb10-11ea-96b3-0242ac110002,std_1595308200499_435,nhB7-T7Vn
tch_20200715-184352_40,6bd11102-cb10-11ea-af23-0242ac110002,std_1595308198812_440,Q3ck-pVJG
tch_20200715-184352_41,6d50ac09-cb10-11ea-af23-0242ac110002,std_1595308201348_441,Thw9-m2P2
tch_20200715-184352_48,6e7a1084-cb10-11ea-af23-0242ac110002,std_1595308202896_448,6Z2X-2jg4
tch_20200715-184352_42,708a0560-cb10-11ea-acee-0242ac110002,std_1595308206746_442,kxT7-xhaU
tch_20200715-184352_36,70b97972-cb10-11ea-96b3-0242ac110002,std_1595308207066_436,E8xF-rMqh
tch_20200715-184352_49,70d31c48-cb10-11ea-96b3-0242ac110002,std_1595308206908_449,ugfQ-JmhG
tch_20200715-184352_43,72c0e28f-cb10-11ea-af23-0242ac110002,std_1595308210476_443,L9u2-4FPU
tch_20200715-184352_28,70948c0c-cb10-11ea-89f8-0242ac110002,std_1595308206811_428,F6zL-Up9f
tch_20200715-184352_44,728bc8aa-cb10-11ea-acee-0242ac110002,std_1595308210123_444,aLRz-RL6Y
tch_20200715-184352_50,733660aa-cb10-11ea-96b3-0242ac110002,std_1595308210920_450,4EbZ-Nw97
tch_20200715-184352_37,72849cc0-cb10-11ea-96b3-0242ac110002,std_1595308210032_437,YXBT-zVui
tch_20200715-184352_29,7433fa33-cb10-11ea-89f8-0242ac110002,std_1595308212909_429,3FaT-FmFd
tch_20200715-184352_30,7322633d-cb10-11ea-96b3-0242ac110002,std_1595308211116_430,t2wA-4XY2
tch_20200715-184352_31,74a0502c-cb10-11ea-96b3-0242ac110002,std_1595308213602_431,k2oE-fx3f
tch_20200715-184352_51,759cd919-cb10-11ea-96b3-0242ac110002,std_1595308214931_451,EoL3-g4ah
tch_20200715-184352_45,76d46e3d-cb10-11ea-acee-0242ac110002,std_1595308217300_445,bveA-gah6
tch_20200715-184352_32,7971392d-cb10-11ea-89f8-0242ac110002,std_1595308221687_432,p4j6-dy6p
tch_20200715-184352_38,7776544f-cb10-11ea-af23-0242ac110002,std_1595308218357_438,37gG-o8Nw
tch_20200715-184352_52,780107d8-cb10-11ea-af23-0242ac110002,std_1595308218944_452,n9Em-ubRF
tch_20200715-184352_39,784b570a-cb10-11ea-96b3-0242ac110002,std_1595308219766_439,Wn93-DU9M
tch_20200715-184352_47,7969e626-cb10-11ea-96b3-0242ac110002,std_1595308221638_447,i4YL-8wY9
tch_20200715-184352_33,79c4896f-cb10-11ea-af23-0242ac110002,std_1595308222213_433,CFGh-pezE
tch_20200715-184352_46,7ae7d408-cb10-11ea-96b3-0242ac110002,std_1595308224133_446,2jXN-fKca
tch_20200715-184352_48,7d8c8e4d-cb10-11ea-89f8-0242ac110002,std_1595308228578_448,6Z2X-2jg4
tch_20200715-184352_34,7bab726f-cb10-11ea-af23-0242ac110002,std_1595308225402_434,ykgW-9fRk
tch_20200715-184352_53,7a63d688-cb10-11ea-96b3-0242ac110002,std_1595308222956_453,3q2u-P3sw
tch_20200715-184352_54,7ccaebcc-cb10-11ea-af23-0242ac110002,std_1595308226965_454,8YW2-Q6od
tch_20200715-184352_41,7d8736f8-cb10-11ea-af23-0242ac110002,std_1595308228534_441,Thw9-m2P2
tch_20200715-184352_35,7cf2e659-cb10-11ea-af23-0242ac110002,std_1595308227570_435,nhB7-T7Vn
tch_20200715-184352_40,7d5ca430-cb10-11ea-96b3-0242ac110002,std_1595308228288_440,Q3ck-pVJG
tch_20200715-184352_42,7e3aa80f-cb10-11ea-96b3-0242ac110002,std_1595308229723_442,kxT7-xhaU
tch_20200715-184352_36,7fb0cd7a-cb10-11ea-af23-0242ac110002,std_1595308232178_436,E8xF-rMqh
tch_20200715-184352_49,807e3027-cb10-11ea-af23-0242ac110002,std_1595308233483_449,ugfQ-JmhG
tch_20200715-184352_55,7f2d45ec-cb10-11ea-acee-0242ac110002,std_1595308230978_455,fkN2-owz4
tch_20200715-184352_43,81136ade-cb10-11ea-89f8-0242ac110002,std_1595308234485_443,L9u2-4FPU
tch_20200715-184352_37,8355b9e9-cb10-11ea-96b3-0242ac110002,std_1595308238275_437,YXBT-zVui
tch_20200715-184352_56,819608ba-cb10-11ea-af23-0242ac110002,std_1595308234990_456,72cW-Jbi2
tch_20200715-184352_44,8238ff6c-cb10-11ea-acee-0242ac110002,std_1595308236421_444,aLRz-RL6Y
tch_20200715-184352_57,83f5a3b8-cb10-11ea-acee-0242ac110002,std_1595308239001_457,ngHK-89rQ
tch_20200715-184352_50,83017faf-cb10-11ea-89f8-0242ac110002,std_1595308237730_450,4EbZ-Nw97
tch_20200715-184352_59,88bffd12-cb10-11ea-89f8-0242ac110002,std_1595308247026_459,aXiu-vu34
tch_20200715-184352_58,86553de8-cb10-11ea-96b3-0242ac110002,std_1595308243013_458,Z6G6-e6e2
tch_20200715-184352_51,8604115b-cb10-11ea-96b3-0242ac110002,std_1595308242774_451,EoL3-g4ah
tch_20200715-184352_45,86c712da-cb10-11ea-acee-0242ac110002,std_1595308244059_445,bveA-gah6
tch_20200715-184352_47,8907db13-cb10-11ea-acee-0242ac110002,std_1595308247822_447,i4YL-8wY9
tch_20200715-184352_38,87e099a0-cb10-11ea-89f8-0242ac110002,std_1595308245896_438,37gG-o8Nw
tch_20200715-184352_52,88184ae5-cb10-11ea-acee-0242ac110002,std_1595308246265_452,n9Em-ubRF
tch_20200715-184352_53,8b391314-cb10-11ea-af23-0242ac110002,std_1595308251516_453,3q2u-P3sw
tch_20200715-184352_60,8b271181-cb10-11ea-af23-0242ac110002,std_1595308251037_460,86ri-mpW9
tch_20200715-184352_46,8a608d08-cb10-11ea-acee-0242ac110002,std_1595308250086_446,2jXN-fKca
tch_20200715-184352_48,8afe7b10-cb10-11ea-89f8-0242ac110002,std_1595308251122_448,6Z2X-2jg4
tch_20200715-184352_39,88f7871a-cb10-11ea-96b3-0242ac110002,std_1595308247730_439,Wn93-DU9M
tch_20200715-184352_54,8bf75a23-cb10-11ea-89f8-0242ac110002,std_1595308252759_454,8YW2-Q6od
tch_20200715-184352_61,8d87e50c-cb10-11ea-acee-0242ac110002,std_1595308255048_461,aB3w-DwcQ
tch_20200715-184352_41,8d5a6c2b-cb10-11ea-acee-0242ac110002,std_1595308255085_441,Thw9-m2P2
tch_20200715-184352_40,8ded36ee-cb10-11ea-acee-0242ac110002,std_1595308256044_440,Q3ck-pVJG
tch_20200715-184352_42,8ea75ec4-cb10-11ea-89f8-0242ac110002,std_1595308257262_442,kxT7-xhaU
tch_20200715-184352_55,907cbb35-cb10-11ea-89f8-0242ac110002,std_1595308260341_455,fkN2-owz4
tch_20200715-184352_49,907085d5-cb10-11ea-af23-0242ac110002,std_1595308260263_449,ugfQ-JmhG
tch_20200715-184352_62,8fea3f4f-cb10-11ea-af23-0242ac110002,std_1595308259060_462,tf97-8gHa
tch_20200715-184352_56,91db129a-cb10-11ea-acee-0242ac110002,std_1595308262653_456,72cW-Jbi2
tch_20200715-184352_63,9277522a-cb10-11ea-acee-0242ac110002,std_1595308263073_463,w3kg-4eiG
tch_20200715-184352_57,93803671-cb10-11ea-89f8-0242ac110002,std_1595308265389_457,ngHK-89rQ
tch_20200715-184352_43,910e4cd0-cb10-11ea-96b3-0242ac110002,std_1595308261296_443,L9u2-4FPU
tch_20200715-184352_44,9351d413-cb10-11ea-af23-0242ac110002,std_1595308265085_444,aLRz-RL6Y
tch_20200715-184352_50,94aca920-cb10-11ea-af23-0242ac110002,std_1595308267376_450,4EbZ-Nw97
tch_20200715-184352_64,94b311d1-cb10-11ea-89f8-0242ac110002,std_1595308267086_464,47y3-pQxA
tch_20200715-184352_58,96b7467f-cb10-11ea-89f8-0242ac110002,std_1595308270801_458,Z6G6-e6e2
tch_20200715-184352_51,96cace79-cb10-11ea-acee-0242ac110002,std_1595308270892_451,EoL3-g4ah
tch_20200715-184352_65,971d5b0a-cb10-11ea-89f8-0242ac110002,std_1595308271098_465,TjdT-QYCz
tch_20200715-184352_59,965e5021-cb10-11ea-96b3-0242ac110002,std_1595308270207_459,aXiu-vu34
tch_20200715-184352_52,9923d99f-cb10-11ea-acee-0242ac110002,std_1595308274820_452,n9Em-ubRF
tch_20200715-184352_45,97e19546-cb10-11ea-96b3-0242ac110002,std_1595308272746_445,bveA-gah6
tch_20200715-184352_47,98603b65-cb10-11ea-89f8-0242ac110002,std_1595308273592_447,i4YL-8wY9
tch_20200715-184352_66,998de619-cb10-11ea-af23-0242ac110002,std_1595308275112_466,xka3-VbT8
tch_20200715-184352_53,993fec6a-cb10-11ea-acee-0242ac110002,std_1595308275047_453,3q2u-P3sw
tch_20200715-184352_60,9949b0e4-cb10-11ea-89f8-0242ac110002,std_1595308275118_460,86ri-mpW9
tch_20200715-184352_48,9b07dbe1-cb10-11ea-acee-0242ac110002,std_1595308278018_448,6Z2X-2jg4
tch_20200715-184352_61,9c78a977-cb10-11ea-96b3-0242ac110002,std_1595308280429_461,aB3w-DwcQ
tch_20200715-184352_46,996c7af8-cb10-11ea-af23-0242ac110002,std_1595308275335_446,2jXN-fKca
tch_20200715-184352_67,9be28410-cb10-11ea-af23-0242ac110002,std_1595308279127_467,iVxn-Zt4x
tch_20200715-184352_54,9b63b706-cb10-11ea-89f8-0242ac110002,std_1595308278652_454,8YW2-Q6od
tch_20200715-184352_68,9e4cf4dd-cb10-11ea-89f8-0242ac110002,std_1595308283138_468,F24H-X6Cu
tch_20200715-184352_56,a277b2c3-cb10-11ea-af23-0242ac110002,std_1595308290513_456,72cW-Jbi2
tch_20200715-184352_55,a072badc-cb10-11ea-acee-0242ac110002,std_1595308287120_455,fkN2-owz4
tch_20200715-184352_57,a33ab4ae-cb10-11ea-af23-0242ac110002,std_1595308291791_457,ngHK-89rQ
tch_20200715-184352_64,a457e475-cb10-11ea-acee-0242ac110002,std_1595308293650_464,47y3-pQxA
tch_20200715-184352_49,a22721b5-cb10-11ea-89f8-0242ac110002,std_1595308289940_449,ugfQ-JmhG
tch_20200715-184352_69,a0a9a902-cb10-11ea-96b3-0242ac110002,std_1595308287150_469,Kbg4-2NFN
tch_20200715-184352_62,a275684f-cb10-11ea-96b3-0242ac110002,std_1595308290497_462,tf97-8gHa
tch_20200715-184352_70,a311330c-cb10-11ea-96b3-0242ac110002,std_1595308291163_470,YFvP-98t2
tch_20200715-184352_65,a5da64ea-cb10-11ea-af23-0242ac110002,std_1595308296200_465,TjdT-QYCz
tch_20200715-184352_63,a31970d8-cb10-11ea-acee-0242ac110002,std_1595308291545_463,w3kg-4eiG
tch_20200715-184352_52,a68ee876-cb10-11ea-89f8-0242ac110002,std_1595308297362_452,n9Em-ubRF
tch_20200715-184352_50,a455e845-cb10-11ea-96b3-0242ac110002,std_1595308293650_450,4EbZ-Nw97
tch_20200715-184352_51,a59175e4-cb10-11ea-acee-0242ac110002,std_1595308295723_451,EoL3-g4ah
tch_20200715-184352_58,a49e1481-cb10-11ea-af23-0242ac110002,std_1595308294115_458,Z6G6-e6e2
tch_20200715-184352_59,a639ea04-cb10-11ea-89f8-0242ac110002,std_1595308296765_459,aXiu-vu34
tch_20200715-184352_71,a6486931-cb10-11ea-96b3-0242ac110002,std_1595308296552_471,dCu3-WMFu
tch_20200715-184352_72,a7d942b4-cb10-11ea-af23-0242ac110002,std_1595308299186_472,V93s-pYvF
tch_20200715-184352_66,a977895b-cb10-11ea-af23-0242ac110002,std_1595308302268_466,xka3-VbT8
tch_20200715-184352_73,aa3cd4c4-cb10-11ea-89f8-0242ac110002,std_1595308303198_473,7PYN-cmaT
tch_20200715-184352_53,a9c50c9f-cb10-11ea-acee-0242ac110002,std_1595308302774_453,3q2u-P3sw
tch_20200715-184352_67,ac116dfa-cb10-11ea-89f8-0242ac110002,std_1595308306619_467,iVxn-Zt4x
tch_20200715-184352_60,aa2b4949-cb10-11ea-89f8-0242ac110002,std_1595308303425_460,86ri-mpW9
tch_20200715-184352_61,ab0b211c-cb10-11ea-af23-0242ac110002,std_1595308304899_461,aB3w-DwcQ
tch_20200715-184352_74,ac9e4432-cb10-11ea-acee-0242ac110002,std_1595308307211_474,Rz2a-yTwh
tch_20200715-184352_54,ad662893-cb10-11ea-af23-0242ac110002,std_1595308308853_454,8YW2-Q6od
tch_20200715-184352_75,af00c5f9-cb10-11ea-96b3-0242ac110002,std_1595308311223_475,H3Hm-Zq42
tch_20200715-184352_64,b2844716-cb10-11ea-89f8-0242ac110002,std_1595308317449_464,47y3-pQxA
tch_20200715-184352_69,b2b6a1be-cb10-11ea-96b3-0242ac110002,std_1595308317765_469,Kbg4-2NFN
tch_20200715-184352_56,b03f38de-cb10-11ea-acee-0242ac110002,std_1595308313597_456,72cW-Jbi2
tch_20200715-184352_68,afabd32f-cb10-11ea-af23-0242ac110002,std_1595308312650_468,F24H-X6Cu
tch_20200715-184352_65,b3be4df1-cb10-11ea-89f8-0242ac110002,std_1595308319504_465,TjdT-QYCz
tch_20200715-184352_77,b3cb945d-cb10-11ea-af23-0242ac110002,std_1595308319247_477,Jgib-G7BN
tch_20200715-184352_57,b24ff11e-cb10-11ea-96b3-0242ac110002,std_1595308317069_457,ngHK-89rQ
tch_20200715-184352_76,b1651b2e-cb10-11ea-96b3-0242ac110002,std_1595308315236_476,NcW4-J3VT
tch_20200715-184352_70,b3a26120-cb10-11ea-96b3-0242ac110002,std_1595308319297_470,YFvP-98t2
tch_20200715-184352_58,b6709c87-cb10-11ea-89f8-0242ac110002,std_1595308323992_458,Z6G6-e6e2
tch_20200715-184352_63,b43fb27b-cb10-11ea-96b3-0242ac110002,std_1595308320344_463,w3kg-4eiG
tch_20200715-184352_78,b62ed8f1-cb10-11ea-acee-0242ac110002,std_1595308323259_478,aB2G-cTNk
tch_20200715-184352_59,b6ed46c4-cb10-11ea-96b3-0242ac110002,std_1595308324857_459,aXiu-vu34
tch_20200715-184352_72,b844c087-cb10-11ea-96b3-0242ac110002,std_1595308327098_472,V93s-pYvF
tch_20200715-184352_79,b8918057-cb10-11ea-96b3-0242ac110002,std_1595308327270_479,KCAU-DMEj
tch_20200715-184352_71,b7e7ac2d-cb10-11ea-89f8-0242ac110002,std_1595308326468_471,dCu3-WMFu
tch_20200715-184352_66,b9ac8d8a-cb10-11ea-af23-0242ac110002,std_1595308329450_466,xka3-VbT8
tch_20200715-184352_73,b9b54043-cb10-11ea-acee-0242ac110002,std_1595308329497_473,7PYN-cmaT
tch_20200715-184352_74,bce1eecf-cb10-11ea-89f8-0242ac110002,std_1595308334820_474,Rz2a-yTwh
tch_20200715-184352_80,baf699b6-cb10-11ea-af23-0242ac110002,std_1595308331284_480,B9aE-6M8R
tch_20200715-184352_61,bc9814d2-cb10-11ea-af23-0242ac110002,std_1595308334344_461,aB3w-DwcQ
tch_20200715-184352_81,bd5aa169-cb10-11ea-af23-0242ac110002,std_1595308335301_481,a4NA-23U7
tch_20200715-184352_67,bbc2c30c-cb10-11ea-96b3-0242ac110002,std_1595308332931_467,iVxn-Zt4x
tch_20200715-184352_60,bc946b39-cb10-11ea-af23-0242ac110002,std_1595308334317_460,86ri-mpW9
tch_20200715-184352_69,c064ad97-cb10-11ea-96b3-0242ac110002,std_1595308340706_469,Kbg4-2NFN
tch_20200715-184352_75,bf0f07fb-cb10-11ea-af23-0242ac110002,std_1595308338447_475,H3Hm-Zq42
tch_20200715-184352_82,bfc008ed-cb10-11ea-af23-0242ac110002,std_1595308339312_482,2sG2-PuRs
tch_20200715-184352_64,c0054f25-cb10-11ea-acee-0242ac110002,std_1595308340021_464,47y3-pQxA
tch_20200715-184352_83,c2282faf-cb10-11ea-96b3-0242ac110002,std_1595308343327_483,947Y-W4uD
tch_20200715-184352_62,c1585c2f-cb10-11ea-89f8-0242ac110002,std_1595308342315_462,tf97-8gHa
tch_20200715-184352_65,c2611937-cb10-11ea-acee-0242ac110002,std_1595308344036_465,TjdT-QYCz
tch_20200715-184352_77,c2d7d056-cb10-11ea-af23-0242ac110002,std_1595308344844_477,Jgib-G7BN
tch_20200715-184352_84,c489025b-cb10-11ea-96b3-0242ac110002,std_1595308347341_484,jTo3-6bfR
tch_20200715-184352_68,c250c5bc-cb10-11ea-89f8-0242ac110002,std_1595308343939_468,F24H-X6Cu
tch_20200715-184352_76,c35404c3-cb10-11ea-96b3-0242ac110002,std_1595308345627_476,NcW4-J3VT
tch_20200715-184352_70,c3d6c9ba-cb10-11ea-96b3-0242ac110002,std_1595308346522_470,YFvP-98t2
tch_20200715-184352_72,c6be8032-cb10-11ea-af23-0242ac110002,std_1595308351378_472,V93s-pYvF
tch_20200715-184352_78,c60987c5-cb10-11ea-89f8-0242ac110002,std_1595308350192_478,aB2G-cTNk
tch_20200715-184352_85,c6edf434-cb10-11ea-89f8-0242ac110002,std_1595308351354_485,V9sr-UmE6
tch_20200715-184352_63,c57ed483-cb10-11ea-acee-0242ac110002,std_1595308349272_463,w3kg-4eiG
tch_20200715-184352_79,c72b725f-cb10-11ea-af23-0242ac110002,std_1595308352105_479,KCAU-DMEj
tch_20200715-184352_86,c9515fd8-cb10-11ea-acee-0242ac110002,std_1595308355366_486,Ju4Z-9P86
tch_20200715-184352_71,c825153f-cb10-11ea-acee-0242ac110002,std_1595308353703_471,dCu3-WMFu
tch_20200715-184352_66,c998a238-cb10-11ea-af23-0242ac110002,std_1595308356158_466,xka3-VbT8
tch_20200715-184352_73,ca9e522b-cb10-11ea-acee-0242ac110002,std_1595308357871_473,7PYN-cmaT
tch_20200715-184352_74,cc17abe9-cb10-11ea-acee-0242ac110002,std_1595308360332_474,Rz2a-yTwh
tch_20200715-184352_87,cbb25ae4-cb10-11ea-acee-0242ac110002,std_1595308359379_487,Rhp9-D7Yc
tch_20200715-184352_80,cc21e537-cb10-11ea-89f8-0242ac110002,std_1595308360406_480,B9aE-6M8R
tch_20200715-184352_81,ccf4eced-cb10-11ea-96b3-0242ac110002,std_1595308361777_481,a4NA-23U7
tch_20200715-184352_67,cd7603a3-cb10-11ea-89f8-0242ac110002,std_1595308362639_467,iVxn-Zt4x
tch_20200715-184352_69,ce6b603f-cb10-11ea-89f8-0242ac110002,std_1595308364258_469,Kbg4-2NFN
tch_20200715-184352_75,ce69d8e2-cb10-11ea-96b3-0242ac110002,std_1595308364259_475,H3Hm-Zq42
tch_20200715-184352_82,ce87c157-cb10-11ea-96b3-0242ac110002,std_1595308364437_482,2sG2-PuRs
tch_20200715-184352_88,ce19bd3e-cb10-11ea-89f8-0242ac110002,std_1595308363390_488,s7ku-VJ98
tch_20200715-184352_89,d0845492-cb10-11ea-af23-0242ac110002,std_1595308367404_489,4fQB-t2mz
tch_20200715-184352_72,d43dda54-cb10-11ea-89f8-0242ac110002,std_1595308374021_472,V93s-pYvF
tch_20200715-184352_84,d3013bd5-cb10-11ea-acee-0242ac110002,std_1595308371952_484,jTo3-6bfR
tch_20200715-184352_77,d2abef6e-cb10-11ea-89f8-0242ac110002,std_1595308371387_477,Jgib-G7BN
tch_20200715-184352_90,d2e4da11-cb10-11ea-acee-0242ac110002,std_1595308371417_490,wd27-k68p
tch_20200715-184352_76,d37421dc-cb10-11ea-89f8-0242ac110002,std_1595308372711_476,NcW4-J3VT
tch_20200715-184352_83,d1e8c6f9-cb10-11ea-acee-0242ac110002,std_1595308370073_483,947Y-W4uD
tch_20200715-184352_68,d32b0b41-cb10-11ea-acee-0242ac110002,std_1595308372197_468,F24H-X6Cu
tch_20200715-184352_78,d4638a9a-cb10-11ea-af23-0242ac110002,std_1595308374267_478,aB2G-cTNk
tch_20200715-184352_70,d3d491cf-cb10-11ea-96b3-0242ac110002,std_1595308373301_470,YFvP-98t2
tch_20200715-184352_85,d535cebf-cb10-11ea-89f8-0242ac110002,std_1595308375607_485,V9sr-UmE6
tch_20200715-184352_79,d5c4a1d0-cb10-11ea-96b3-0242ac110002,std_1595308376539_479,KCAU-DMEj
tch_20200715-184352_91,d541dd74-cb10-11ea-acee-0242ac110002,std_1595308375429_491,VB8h-tAoJ
tch_20200715-184352_71,d86eb370-cb10-11ea-acee-0242ac110002,std_1595308381063_471,dCu3-WMFu
tch_20200715-184352_92,d7aa2a9b-cb10-11ea-89f8-0242ac110002,std_1595308379439_492,DNVz-iXBc
tch_20200715-184352_73,da412961-cb10-11ea-acee-0242ac110002,std_1595308384099_473,7PYN-cmaT
tch_20200715-184352_86,d8488ce4-cb10-11ea-89f8-0242ac110002,std_1595308380760_486,Ju4Z-9P86
tch_20200715-184352_74,db1345fa-cb10-11ea-acee-0242ac110002,std_1595308385503_474,Rz2a-yTwh
tch_20200715-184352_87,db5b72f2-cb10-11ea-acee-0242ac110002,std_1595308385958_487,Rhp9-D7Yc
tch_20200715-184352_93,da0ece59-cb10-11ea-af23-0242ac110002,std_1595308383451_493,FpnG-hNsa
tch_20200715-184352_80,dbc9c4b5-cb10-11ea-96b3-0242ac110002,std_1595308386691_480,B9aE-6M8R
tch_20200715-184352_81,dc73c091-cb10-11ea-af23-0242ac110002,std_1595308387803_481,a4NA-23U7
tch_20200715-184352_82,de2a4a30-cb10-11ea-89f8-0242ac110002,std_1595308390646_482,2sG2-PuRs
tch_20200715-184352_94,dc73246c-cb10-11ea-acee-0242ac110002,std_1595308387465_494,2j7A-TjyZ
tch_20200715-184352_95,dedd465d-cb10-11ea-89f8-0242ac110002,std_1595308391479_495,Ens8-gNGX
tch_20200715-184352_75,ddb4569e-cb10-11ea-af23-0242ac110002,std_1595308389911_475,H3Hm-Zq42
tch_20200715-184352_88,de683cf2-cb10-11ea-89f8-0242ac110002,std_1595308391060_488,s7ku-VJ98
tch_20200715-184352_96,e13e4139-cb10-11ea-af23-0242ac110002,std_1595308395492_496,f8zd-8Mh4
tch_20200715-184352_90,e3279abb-cb10-11ea-acee-0242ac110002,std_1595308399035_490,wd27-k68p
tch_20200715-184352_89,dfdc6680-cb10-11ea-af23-0242ac110002,std_1595308393513_489,4fQB-t2mz
tch_20200715-184352_84,e210847e-cb10-11ea-89f8-0242ac110002,std_1595308397190_484,jTo3-6bfR
tch_20200715-184352_76,e3787977-cb10-11ea-96b3-0242ac110002,std_1595308399574_476,NcW4-J3VT
tch_20200715-184352_77,e22b3927-cb10-11ea-af23-0242ac110002,std_1595308397397_477,Jgib-G7BN
tch_20200715-184352_85,e52c1c8e-cb10-11ea-af23-0242ac110002,std_1595308402420_485,V9sr-UmE6
tch_20200715-184352_97,e3a4b99c-cb10-11ea-89f8-0242ac110002,std_1595308399503_497,Haci-b28b
tch_20200715-184352_98,e6069e7c-cb10-11ea-acee-0242ac110002,std_1595308403516_498,p2A7-Y4TM
tch_20200715-184352_79,e58c3df8-cb10-11ea-acee-0242ac110002,std_1595308403045_479,KCAU-DMEj
tch_20200715-184352_83,e3839d4a-cb10-11ea-af23-0242ac110002,std_1595308399636_483,947Y-W4uD
tch_20200715-184352_78,e4e21b61-cb10-11ea-acee-0242ac110002,std_1595308401947_478,aB2G-cTNk
tch_20200715-184352_91,e6f28498-cb10-11ea-acee-0242ac110002,std_1595308405409_491,VB8h-tAoJ
tch_20200715-184352_92,e9b4b1b5-cb10-11ea-89f8-0242ac110002,std_1595308410030_492,DNVz-iXBc
tch_20200715-184352_87,ead76058-cb10-11ea-af23-0242ac110002,std_1595308411916_487,Rhp9-D7Yc
tch_20200715-184352_99,e86cf033-cb10-11ea-acee-0242ac110002,std_1595308407528_499,nANU-wW7V
tch_20200715-184352_86,ea0fa2fb-cb10-11ea-96b3-0242ac110002,std_1595308410635_486,Ju4Z-9P86
tch_20200715-184352_93,eb1664a6-cb10-11ea-af23-0242ac110002,std_1595308412353_493,FpnG-hNsa
tch_20200715-184352_82,ecf50fee-cb10-11ea-acee-0242ac110002,std_1595308415495_482,2sG2-PuRs
tch_20200715-184352_80,ec1f70ad-cb10-11ea-96b3-0242ac110002,std_1595308414083_480,B9aE-6M8R
tch_20200715-184352_95,ed607bd8-cb10-11ea-af23-0242ac110002,std_1595308416203_495,Ens8-gNGX
tch_20200715-184352_81,ec8118fa-cb10-11ea-acee-0242ac110002,std_1595308414733_481,a4NA-23U7
tch_20200715-184352_100,eace1115-cb10-11ea-acee-0242ac110002,std_1595308411540_500,KuLv-zn3a
tch_20200715-184352_94,ed3acc29-cb10-11ea-af23-0242ac110002,std_1595308415950_494,2j7A-TjyZ
tch_20200715-184352_96,f0dd466d-cb10-11ea-89f8-0242ac110002,std_1595308421961_496,f8zd-8Mh4
tch_20200715-184352_88,f025dd6c-cb10-11ea-af23-0242ac110002,std_1595308420843_488,s7ku-VJ98
tch_20200715-184352_85,f2cdf386-cb10-11ea-acee-0242ac110002,std_1595308425288_485,V9sr-UmE6
tch_20200715-184352_84,f2096af8-cb10-11ea-af23-0242ac110002,std_1595308423959_484,jTo3-6bfR
tch_20200715-184352_90,f15005f0-cb10-11ea-96b3-0242ac110002,std_1595308422798_490,wd27-k68p
tch_20200715-184352_89,f17149dc-cb10-11ea-96b3-0242ac110002,std_1595308423017_489,4fQB-t2mz
tch_20200715-184352_98,f3a651e1-cb10-11ea-acee-0242ac110002,std_1595308426704_498,p2A7-Y4TM
tch_20200715-184352_83,f4036593-cb10-11ea-96b3-0242ac110002,std_1595308427323_483,947Y-W4uD
tch_20200715-184352_97,f31d244b-cb10-11ea-89f8-0242ac110002,std_1595308425802_497,Haci-b28b
tch_20200715-184352_92,f82d87c8-cb10-11ea-acee-0242ac110002,std_1595308434279_492,DNVz-iXBc
tch_20200715-184352_91,f76f40ac-cb10-11ea-af23-0242ac110002,std_1595308433060_491,VB8h-tAoJ
tch_20200715-184352_87,f84d4509-cb10-11ea-89f8-0242ac110002,std_1595308434494_487,Rhp9-D7Yc
tch_20200715-184352_86,f9486dfc-cb10-11ea-89f8-0242ac110002,std_1595308436168_486,Ju4Z-9P86
tch_20200715-184352_99,f8c38651-cb10-11ea-af23-0242ac110002,std_1595308435283_499,nANU-wW7V
tch_20200715-184352_93,fa26e6b8-cb10-11ea-89f8-0242ac110002,std_1595308437612_493,FpnG-hNsa
tch_20200715-184352_95,fc1807fb-cb10-11ea-96b3-0242ac110002,std_1595308440886_495,Ens8-gNGX
tch_20200715-184352_100,fd2fe139-cb10-11ea-89f8-0242ac110002,std_1595308442653_500,KuLv-zn3a
tch_20200715-184352_94,fde80d21-cb10-11ea-af23-0242ac110002,std_1595308443908_494,2j7A-TjyZ
tch_20200715-184352_96,0056ea1e-cb11-11ea-89f8-0242ac110002,std_1595308447991_496,f8zd-8Mh4
tch_20200715-184352_88,006da6af-cb11-11ea-89f8-0242ac110002,std_1595308448148_488,s7ku-VJ98
tch_20200715-184352_89,01c5e3be-cb11-11ea-acee-0242ac110002,std_1595308450417_489,4fQB-t2mz
tch_20200715-184352_90,01c4abbd-cb11-11ea-96b3-0242ac110002,std_1595308450401_490,wd27-k68p
tch_20200715-184352_92,06208aed-cb11-11ea-96b3-0242ac110002,std_1595308457721_492,DNVz-iXBc
tch_20200715-184352_98,03381108-cb11-11ea-89f8-0242ac110002,std_1595308452818_498,p2A7-Y4TM
tch_20200715-184352_97,0471a326-cb11-11ea-89f8-0242ac110002,std_1595308454886_497,Haci-b28b
tch_20200715-184352_91,06c6dd2e-cb11-11ea-89f8-0242ac110002,std_1595308458780_491,VB8h-tAoJ
tch_20200715-184352_99,0a0a967a-cb11-11ea-acee-0242ac110002,std_1595308464274_499,nANU-wW7V
tch_20200715-184352_93,0b010459-cb11-11ea-af23-0242ac110002,std_1595308465885_493,FpnG-hNsa
tch_20200715-184352_95,0c831118-cb11-11ea-96b3-0242ac110002,std_1595308468387_495,Ens8-gNGX
