teacherextuserid,classcode,classid,invitationid,tch
t145_1594828033052_14,rkq9-Vu93,e36501d1-c6b1-11ea-96b3-0242ac110002,36b2fe16-d11d-4815-a420-0ce6bf45dc25,t245_20200715-210618_14
t145_1594828033881_20,2xce-H7oM,4ec1238a-c6b2-11ea-af23-0242ac110002,34c27761-2a62-4d68-9ea9-6a044c6afc43,t245_20200715-210618_20
t145_1594828040061_18,zWTG-X6HK,26b55e82-c6b2-11ea-96b3-0242ac110002,48c63514-b690-4ad0-992c-b025b8005e65,t245_20200715-210618_18
t145_1594828040004_13,u283-2scV,cea6a4da-c6b1-11ea-af23-0242ac110002,1144c641-7e14-43d9-aa6a-268e9e1f4a65,t245_20200715-210618_13
t145_1594828043113_16,bsBP-aYc2,03194eeb-c6b2-11ea-acee-0242ac110002,853857d7-2ea6-44f6-a044-d6ddc1702a60,t245_20200715-210618_16
t145_1594828046637_22,c67T-Bw6o,7132bc44-c6b2-11ea-acee-0242ac110002,454d7141-1082-458c-9489-793e9101708c,t245_20200715-210618_22
t145_1594828044546_15,ModC-N27Y,f2097b3b-c6b1-11ea-af23-0242ac110002,dbf57b61-19c1-4af4-a9cc-ee45b7abc7b6,t245_20200715-210618_15
t145_1594828046471_17,vZpU-yc2Q,18ac8826-c6b2-11ea-89f8-0242ac110002,0ec174ab-cf7d-4502-912f-37209c4af0a3,t245_20200715-210618_17
t145_1594828049675_19,ujxp-Hw2Q,38cd53b9-c6b2-11ea-af23-0242ac110002,3bb3d5f6-08f0-452f-b08f-c893f4a7f790,t245_20200715-210618_19
t145_1594828051461_18,zWTG-X6HK,26b55e82-c6b2-11ea-96b3-0242ac110002,6af91cfb-a552-4ec8-ad00-4797eab20fd5,t245_20200715-210618_18
t145_1594828053307_16,bsBP-aYc2,03194eeb-c6b2-11ea-acee-0242ac110002,5e2090a1-470b-40cb-a875-cd2a95f96974,t245_20200715-210618_16
t145_1594828049672_21,mJ6n-Jw2B,5dff1dbc-c6b2-11ea-96b3-0242ac110002,0fda64e5-984e-41ad-88e8-a5c4382772ca,t245_20200715-210618_21
t145_1594828050783_14,rkq9-Vu93,e36501d1-c6b1-11ea-96b3-0242ac110002,9a501448-3d1d-4eec-96d5-ba18c8e0b531,t245_20200715-210618_14
t145_1594828050817_20,2xce-H7oM,4ec1238a-c6b2-11ea-af23-0242ac110002,091efe35-d8a5-417a-8a09-f674e64675c3,t245_20200715-210618_20
t145_1594828051585_13,u283-2scV,cea6a4da-c6b1-11ea-af23-0242ac110002,51c4b7c8-1901-41c9-b1f7-dc43dd6176be,t245_20200715-210618_13
t145_1594828059277_17,vZpU-yc2Q,18ac8826-c6b2-11ea-89f8-0242ac110002,518d760b-5852-42c2-a83c-059c0ea3af8a,t245_20200715-210618_17
t145_1594828058573_22,c67T-Bw6o,7132bc44-c6b2-11ea-acee-0242ac110002,38cae530-ac44-4422-aaa9-c65a3915dc01,t245_20200715-210618_22
t145_1594828060712_19,ujxp-Hw2Q,38cd53b9-c6b2-11ea-af23-0242ac110002,7f39f443-fbf3-4ba1-b5ca-09e186ed31ab,t245_20200715-210618_19
t145_1594828064071_18,zWTG-X6HK,26b55e82-c6b2-11ea-96b3-0242ac110002,f1738d3d-4325-45d0-bdee-a58daa710a61,t245_20200715-210618_18
t145_1594828059151_15,ModC-N27Y,f2097b3b-c6b1-11ea-af23-0242ac110002,f77a330f-8139-4c4a-9521-896f52627782,t245_20200715-210618_15
t145_1594828066638_21,mJ6n-Jw2B,5dff1dbc-c6b2-11ea-96b3-0242ac110002,38090f26-09e6-4bb4-a25a-68dd76bdd6bf,t245_20200715-210618_21
t145_1594828065212_16,bsBP-aYc2,03194eeb-c6b2-11ea-acee-0242ac110002,76fabd89-2d52-4da8-b4d8-780baffc78b8,t245_20200715-210618_16
t145_1594828067840_20,2xce-H7oM,4ec1238a-c6b2-11ea-af23-0242ac110002,908ceb99-ac7f-4c9d-b835-dfac648cfde9,t245_20200715-210618_20
t145_1594828067002_14,rkq9-Vu93,e36501d1-c6b1-11ea-96b3-0242ac110002,44bd47a7-1b57-4f05-8735-3306f895eb42,t245_20200715-210618_14
t145_1594828071475_17,vZpU-yc2Q,18ac8826-c6b2-11ea-89f8-0242ac110002,037ee64e-73ad-47c6-bd70-7b11b91041eb,t245_20200715-210618_17
t145_1594828073847_22,c67T-Bw6o,7132bc44-c6b2-11ea-acee-0242ac110002,88a423e7-09b4-4055-9a50-39f777bbc3db,t245_20200715-210618_22
t145_1594828076838_15,ModC-N27Y,f2097b3b-c6b1-11ea-af23-0242ac110002,c9aa1982-53c0-4560-aba4-60027fa275c8,t245_20200715-210618_15
t145_1594828076721_18,zWTG-X6HK,26b55e82-c6b2-11ea-96b3-0242ac110002,cd6479fe-5af0-40e3-a477-125b372295e8,t245_20200715-210618_18
t145_1594828074626_19,ujxp-Hw2Q,38cd53b9-c6b2-11ea-af23-0242ac110002,8ed30aef-4fdb-41a5-806b-7fd05d737e50,t245_20200715-210618_19
t145_1594828078310_20,2xce-H7oM,4ec1238a-c6b2-11ea-af23-0242ac110002,18869bff-bbcb-4b63-b7d3-5938ff76cca0,t245_20200715-210618_20
t145_1594828077219_16,bsBP-aYc2,03194eeb-c6b2-11ea-acee-0242ac110002,4b0d45e2-70bc-400e-a38d-0e21b7609922,t245_20200715-210618_16
t145_1594828077215_21,mJ6n-Jw2B,5dff1dbc-c6b2-11ea-96b3-0242ac110002,e3c03313-f07e-4ab4-8844-73c0f3f4bd84,t245_20200715-210618_21
t145_1594828077870_23,DMGy-HLoB,8288c073-c6b2-11ea-af23-0242ac110002,80c094bb-8cf7-4854-b476-dbdb9c82e2ca,t245_20200715-210618_23
t145_1594828085438_17,vZpU-yc2Q,18ac8826-c6b2-11ea-89f8-0242ac110002,4685bb4c-31e2-4657-a4f9-5d51f9991bc1,t245_20200715-210618_17
t145_1594828082842_14,rkq9-Vu93,e36501d1-c6b1-11ea-96b3-0242ac110002,c1f245a1-833b-4a66-8c4a-9d78739c9bd9,t245_20200715-210618_14
t145_1594828086156_22,c67T-Bw6o,7132bc44-c6b2-11ea-acee-0242ac110002,c59c420f-9912-4b0b-b681-ae700677d203,t245_20200715-210618_22
t145_1594828091711_16,bsBP-aYc2,03194eeb-c6b2-11ea-acee-0242ac110002,ad25234d-29d7-4750-a45f-be0efb492349,t245_20200715-210618_16
t145_1594828087228_18,zWTG-X6HK,26b55e82-c6b2-11ea-96b3-0242ac110002,a3f21244-064a-4431-ba5c-7b5c54c7fbb0,t245_20200715-210618_18
t145_1594828086927_15,ModC-N27Y,f2097b3b-c6b1-11ea-af23-0242ac110002,1ffe9a32-2a9a-444a-8bfd-1944a548788b,t245_20200715-210618_15
t145_1594828090796_20,2xce-H7oM,4ec1238a-c6b2-11ea-af23-0242ac110002,947929c7-2b9e-4da6-a158-6a31acba26b3,t245_20200715-210618_20
t145_1594828090719_19,ujxp-Hw2Q,38cd53b9-c6b2-11ea-af23-0242ac110002,264e6f6b-b75f-496d-9466-ef4476c507e2,t245_20200715-210618_19
t145_1594828093289_21,mJ6n-Jw2B,5dff1dbc-c6b2-11ea-96b3-0242ac110002,3af12b67-12e7-45e2-9c5e-508875142e0a,t245_20200715-210618_21
t145_1594828096273_17,vZpU-yc2Q,18ac8826-c6b2-11ea-89f8-0242ac110002,c2976db3-1436-464b-9f60-2a29a7db6fb4,t245_20200715-210618_17
t145_1594828095684_23,DMGy-HLoB,8288c073-c6b2-11ea-af23-0242ac110002,4027b3b4-dae4-4cd2-a83c-15971a5a6e3a,t245_20200715-210618_23
t145_1594828102234_15,ModC-N27Y,f2097b3b-c6b1-11ea-af23-0242ac110002,dbeac4c1-a98b-4bca-ab20-d963f05c0b09,t245_20200715-210618_15
t145_1594828103973_21,mJ6n-Jw2B,5dff1dbc-c6b2-11ea-96b3-0242ac110002,29f89ecc-537b-45c7-8646-e9f0beb3c347,t245_20200715-210618_21
t145_1594828103958_19,ujxp-Hw2Q,38cd53b9-c6b2-11ea-af23-0242ac110002,5b4527ac-6b75-4791-a8d7-9af7bb6809bb,t245_20200715-210618_19
t145_1594828106646_17,vZpU-yc2Q,18ac8826-c6b2-11ea-89f8-0242ac110002,a271fcda-c8e5-47c6-9ddd-e7fedd7e0c1f,t245_20200715-210618_17
t145_1594828114681_21,mJ6n-Jw2B,5dff1dbc-c6b2-11ea-96b3-0242ac110002,7fad648a-9a40-4367-9bb1-c6c524c72598,t245_20200715-210618_21
t145_1594828114367_15,ModC-N27Y,f2097b3b-c6b1-11ea-af23-0242ac110002,fec848c1-f271-427a-a4ec-3ad10c91d2d7,t245_20200715-210618_15
t145_1594828115184_19,ujxp-Hw2Q,38cd53b9-c6b2-11ea-af23-0242ac110002,cb2ce89f-7afd-4794-a027-d5041a6af5c7,t245_20200715-210618_19
t145_1594828113412_23,DMGy-HLoB,8288c073-c6b2-11ea-af23-0242ac110002,23271c99-4503-4bc5-a4a7-164267628754,t245_20200715-210618_23
t145_1594828120002_24,gMy3-27AR,933a2105-c6b2-11ea-96b3-0242ac110002,14aee39e-72a5-4da9-ab9e-440abde070be,t245_20200715-210618_24
t145_1594828120348_20,2xce-H7oM,4ec1238a-c6b2-11ea-af23-0242ac110002,c0063832-060f-45a5-a36d-32132f46ef92,t245_20200715-210618_20
t145_1594828117087_17,vZpU-yc2Q,18ac8826-c6b2-11ea-89f8-0242ac110002,4fef2956-5f09-4dd5-925c-e9a8ec76595a,t245_20200715-210618_17
t145_1594828118466_22,c67T-Bw6o,7132bc44-c6b2-11ea-acee-0242ac110002,228c699b-0ddf-4bc1-a6f8-1b1f42cba5f0,t245_20200715-210618_22
t145_1594828119605_16,bsBP-aYc2,03194eeb-c6b2-11ea-acee-0242ac110002,201009ea-4d28-40a1-9e7f-62c286b1c9e0,t245_20200715-210618_16
t145_1594828119604_18,zWTG-X6HK,26b55e82-c6b2-11ea-96b3-0242ac110002,427a23b7-ec1b-41fa-b68c-e9fd3ad28efd,t245_20200715-210618_18
t145_1594828128771_23,DMGy-HLoB,8288c073-c6b2-11ea-af23-0242ac110002,1ae2af4c-de6d-4ff3-ac3d-66fb81e2b655,t245_20200715-210618_23
t145_1594828128752_19,ujxp-Hw2Q,38cd53b9-c6b2-11ea-af23-0242ac110002,b8ee3ae5-d32c-4166-b52f-671eb976f3d1,t245_20200715-210618_19
t145_1594828125684_21,mJ6n-Jw2B,5dff1dbc-c6b2-11ea-96b3-0242ac110002,51876da6-5301-4ee7-b831-8975bbfde00a,t245_20200715-210618_21
t145_1594828130746_25,97rU-797J,a4b31797-c6b2-11ea-96b3-0242ac110002,cc799c6f-f432-486e-a2ca-6376283ebfa4,t245_20200715-210618_25
t145_1594828132195_22,c67T-Bw6o,7132bc44-c6b2-11ea-acee-0242ac110002,2831b8bc-b1c3-4fed-90c4-98479af89243,t245_20200715-210618_22
t145_1594828130971_24,gMy3-27AR,933a2105-c6b2-11ea-96b3-0242ac110002,7f04849d-b4a9-4287-90ac-da2a869643c0,t245_20200715-210618_24
t145_1594828131299_20,2xce-H7oM,4ec1238a-c6b2-11ea-af23-0242ac110002,8188a871-9834-4b01-8588-65783a30a158,t245_20200715-210618_20
t145_1594828131768_17,vZpU-yc2Q,18ac8826-c6b2-11ea-89f8-0242ac110002,c534a3eb-0dd7-4093-8771-ce716740835b,t245_20200715-210618_17
t145_1594828135747_18,zWTG-X6HK,26b55e82-c6b2-11ea-96b3-0242ac110002,1b2a0cd5-08da-4712-8fa2-f25dbc4b9786,t245_20200715-210618_18
t145_1594828140240_19,ujxp-Hw2Q,38cd53b9-c6b2-11ea-af23-0242ac110002,3aefa77a-0bac-460a-8a33-8f40641988ac,t245_20200715-210618_19
t145_1594828142380_25,97rU-797J,a4b31797-c6b2-11ea-96b3-0242ac110002,ada545f9-3e3c-415f-8153-095cca405f00,t245_20200715-210618_25
t145_1594828142118_21,mJ6n-Jw2B,5dff1dbc-c6b2-11ea-96b3-0242ac110002,8dd30d3b-9e3a-4418-9dd8-4208bb8e5925,t245_20200715-210618_21
t145_1594828143542_22,c67T-Bw6o,7132bc44-c6b2-11ea-acee-0242ac110002,1d47754f-1228-437b-805e-e8578ffca549,t245_20200715-210618_22
t145_1594828139508_23,DMGy-HLoB,8288c073-c6b2-11ea-af23-0242ac110002,dc12fa0c-8b4f-4529-aac1-359f8bd2dc8b,t245_20200715-210618_23
t145_1594828146307_24,gMy3-27AR,933a2105-c6b2-11ea-96b3-0242ac110002,b5b3c809-554e-4e58-9dfd-5fdf755d2da9,t245_20200715-210618_24
t145_1594828149129_20,2xce-H7oM,4ec1238a-c6b2-11ea-af23-0242ac110002,a1e15263-c8e7-4e05-bced-886eb6a8072f,t245_20200715-210618_20
t145_1594828149213_17,vZpU-yc2Q,18ac8826-c6b2-11ea-89f8-0242ac110002,2bac6181-43d8-4d37-afc0-c2279c50dc88,t245_20200715-210618_17
t145_1594828153229_19,ujxp-Hw2Q,38cd53b9-c6b2-11ea-af23-0242ac110002,d140c7c1-ee40-4b1c-881b-3cc5163fb957,t245_20200715-210618_19
t145_1594828152370_18,zWTG-X6HK,26b55e82-c6b2-11ea-96b3-0242ac110002,1a22c720-5793-4e9a-b920-452df9e9f5bf,t245_20200715-210618_18
t145_1594828153504_25,97rU-797J,a4b31797-c6b2-11ea-96b3-0242ac110002,a825c67f-2a60-40d5-83ce-ccb2807064ac,t245_20200715-210618_25
t145_1594828157416_23,DMGy-HLoB,8288c073-c6b2-11ea-af23-0242ac110002,ef778cf0-4142-4a97-9ab0-26828c34c56a,t245_20200715-210618_23
t145_1594828155007_22,c67T-Bw6o,7132bc44-c6b2-11ea-acee-0242ac110002,962f18ff-d614-4515-937f-2a75cddc1655,t245_20200715-210618_22
t145_1594828154652_21,mJ6n-Jw2B,5dff1dbc-c6b2-11ea-96b3-0242ac110002,9b14bfb9-7775-4fbc-8c8d-5a813b0d8ce4,t245_20200715-210618_21
t145_1594828158297_24,gMy3-27AR,933a2105-c6b2-11ea-96b3-0242ac110002,df7b5d25-3e93-4a24-bdee-1b03d1a6c0c5,t245_20200715-210618_24
t145_1594828159752_20,2xce-H7oM,4ec1238a-c6b2-11ea-af23-0242ac110002,c62b03a2-f01d-42c6-8680-94b251b68443,t245_20200715-210618_20
t145_1594828168025_25,97rU-797J,a4b31797-c6b2-11ea-96b3-0242ac110002,ff12ef17-4c82-4107-8869-6c764b18dc80,t245_20200715-210618_25
t145_1594828166867_19,ujxp-Hw2Q,38cd53b9-c6b2-11ea-af23-0242ac110002,4e9a0878-5a98-4aad-a471-0b47f5cdd6ea,t245_20200715-210618_19
t145_1594828170722_21,mJ6n-Jw2B,5dff1dbc-c6b2-11ea-96b3-0242ac110002,783519f6-bba9-4eb9-a2c7-874ea4e56352,t245_20200715-210618_21
t145_1594828167504_18,zWTG-X6HK,26b55e82-c6b2-11ea-96b3-0242ac110002,fde0f230-ab34-4e42-8d4a-5a6e58c807ae,t245_20200715-210618_18
t145_1594828167325_26,Dkad-Kh2p,ba6e9975-c6b2-11ea-89f8-0242ac110002,2d49afe6-b82c-457f-b48d-9f5b83816dff,t245_20200715-210618_26
