extuserid,classcode,classid,invid,tchextuserid
t145_1661952501051_26,YkTK-PM7A,42ac8991-4fd7-467f-8984-9278dc8b9ac8,4bfe3bec-701f-41ab-a004-eec5f73d6812,t245_20220831-185211_26
t145_1661952496900_23,2GpB-7tui,348a557e-add8-4a94-82b4-0fa25e3f53b9,4f7c5c36-061b-43eb-a023-ed85a922352d,t245_20220831-185211_23
t145_1661952502413_18,87j2-q3UR,2188de95-7ada-4348-bfc8-b26b590e8f0b,d71d1fec-7050-48c5-a2ec-fe4c78d799fe,t245_20220831-185211_18
t145_1661952502139_12,Y6Dc-oBFm,540cf080-dee8-482c-b9b6-0eaa32d88edc,09243f24-459c-43ae-9f7f-a2f8fd85b9bb,t245_20220831-185211_12
t145_1661952500998_29,e49a-MHYc,85f2732f-e69c-403f-8156-93e1025ae93a,c04d9e93-3489-4563-80be-50d17c3af54d,t245_20220831-185211_29
t145_1661952500125_6,wLKs-Jgs6,71b66cdb-2316-4571-8915-76540b37483d,e94526c0-8d9c-412b-8eba-293e1da2af98,t245_20220831-185211_6
t145_1661952498864_28,Vv2D-FqXD,38b75373-5bed-484c-9f98-bb8f67773182,5b65c851-c3e6-48e6-a4f0-599cbb680acb,t245_20220831-185211_28
t145_1661952505882_13,tNeN-s7DC,09d06b2e-f185-48c1-849b-4735bcc0a056,6ef2b651-9e18-4394-a84f-9cf61023c855,t245_20220831-185211_13
t145_1661952504275_24,eKPM-Bi9c,a6f80de3-da50-49dd-a3f9-295ed6298c5b,f192fc91-965a-46df-8504-6219eaeb8c38,t245_20220831-185211_24
t145_1661952502025_25,zYVf-VnCA,ceb92a93-0192-45bf-87b4-9899f92a930e,95693743-9a62-4664-be62-58f255c4320c,t245_20220831-185211_25
t145_1661952505906_20,8TRG-6pew,1e066fdf-854f-4305-9e8f-e01988235898,4665ea5f-f5dc-4f27-b7e9-a4751ff12f81,t245_20220831-185211_20
t145_1661952503917_10,nGK6-49Ww,79c1e7b1-8d45-4f5b-831e-a6ac3fd4db1d,82a75d91-304d-4165-be38-22a2da7af462,t245_20220831-185211_10
t145_1661952506380_19,vA3w-o2op,51fc5c92-b089-44db-a470-c915dd4167ae,d7560710-e060-46ec-8146-c6327cf13536,t245_20220831-185211_19
t145_1661952505904_16,Ddqu-7974,6e65d37c-8981-4924-b6c0-d1a4ce11eba7,fca4c6a4-eeb5-4335-a5dc-89276a61bd8c,t245_20220831-185211_16
t145_1661952504851_14,6i9R-zaMi,29ec1744-e3e6-4cb3-be28-222748ea9cfa,320eb98d-494f-47e8-bee0-29a00cf1c3ee,t245_20220831-185211_14
t145_1661952508820_22,CZ73-6V4A,2dae4f38-4ca0-431e-b864-29200fcfad95,8a7b07fb-08d7-4db8-b781-34b3e48f19eb,t245_20220831-185211_22
t145_1661952512419_30,v2Wo-e4Z8,0b85125f-935f-48d8-834a-2775541cbb90,3a33cfda-02cc-4442-a79f-5282f0070270,t245_20220831-185211_30
t145_1661952509446_27,qj2i-p42b,e77af1cc-75ac-4f3f-be78-350117999bd3,2debdafd-1152-4137-8430-c27b0ccaae38,t245_20220831-185211_27
t145_1661952512559_17,3rXu-f4Jx,a7ddde40-2484-4644-805f-d74c718e2dd7,8f3e9f06-2334-45ee-a5f8-22dac4c35978,t245_20220831-185211_17
t145_1661952513846_12,Y6Dc-oBFm,540cf080-dee8-482c-b9b6-0eaa32d88edc,2e1b43ef-bdc4-42d1-99c8-1f93b5a9d521,t245_20220831-185211_12
t145_1661952510773_9,brGz-eG3z,528ff246-c405-4135-810d-955af1e96cd5,407ce771-67da-4538-b7bd-2d31cc980c33,t245_20220831-185211_9
t145_1661952516553_20,8TRG-6pew,1e066fdf-854f-4305-9e8f-e01988235898,c66a48c6-4ec6-44b1-bbfb-c54f5871f907,t245_20220831-185211_20
t145_1661952510736_15,QoFo-8dKW,66d33a06-a624-4260-b64d-42a8b3ec1eba,33ed905c-0c94-45d4-ba95-fc53c074c3fb,t245_20220831-185211_15
t145_1661952512724_26,YkTK-PM7A,42ac8991-4fd7-467f-8984-9278dc8b9ac8,fc31b4d9-ab5f-4a99-8c0e-5f2b6a24c500,t245_20220831-185211_26
t145_1661952511805_11,3YaF-oAQ7,33dcd2af-9f6c-4855-8c65-aba6d7507273,6105067d-04a8-4ccd-abe4-fb19a99a0b27,t245_20220831-185211_11
t145_1661952512318_21,RFxC-7f79,a9fe763d-4e9f-4fd5-80d0-105cb9c9f059,a3c4b5e4-36da-40a7-a7e2-128724dff841,t245_20220831-185211_21
t145_1661952516137_25,zYVf-VnCA,ceb92a93-0192-45bf-87b4-9899f92a930e,4c9c3683-da33-4b56-a626-5219840ebcd0,t245_20220831-185211_25
t145_1661952516582_10,nGK6-49Ww,79c1e7b1-8d45-4f5b-831e-a6ac3fd4db1d,e3a55e17-9ae6-40d2-b024-92237f90244f,t245_20220831-185211_10
t145_1661952513040_23,2GpB-7tui,348a557e-add8-4a94-82b4-0fa25e3f53b9,1d2aff5b-d986-4895-9f07-53038fd93b63,t245_20220831-185211_23
t145_1661952516018_24,eKPM-Bi9c,a6f80de3-da50-49dd-a3f9-295ed6298c5b,1d611b55-44e3-46ce-a77b-55b96a3324ee,t245_20220831-185211_24
t145_1661952515448_28,Vv2D-FqXD,38b75373-5bed-484c-9f98-bb8f67773182,96e03281-9d0f-4112-a90e-d5030424b08e,t245_20220831-185211_28
t145_1661952514268_29,e49a-MHYc,85f2732f-e69c-403f-8156-93e1025ae93a,fb729eee-1c45-4186-b167-b6253402c794,t245_20220831-185211_29
t145_1661952513152_18,87j2-q3UR,2188de95-7ada-4348-bfc8-b26b590e8f0b,fd76f931-6269-4de1-87a6-abf495e8bcac,t245_20220831-185211_18
t145_1661952521597_16,Ddqu-7974,6e65d37c-8981-4924-b6c0-d1a4ce11eba7,5ab48bf0-f905-4b51-b18a-f8fa5d52ec59,t245_20220831-185211_16
t145_1661952515899_13,tNeN-s7DC,09d06b2e-f185-48c1-849b-4735bcc0a056,67a57169-5d06-4a50-8efb-4bc8b523ce43,t245_20220831-185211_13
t145_1661952521633_14,6i9R-zaMi,29ec1744-e3e6-4cb3-be28-222748ea9cfa,5be5645f-4232-4062-b0a9-402068e175aa,t245_20220831-185211_14
t145_1661952516919_19,vA3w-o2op,51fc5c92-b089-44db-a470-c915dd4167ae,f13d107a-26a2-487c-8504-9fb58de22ea4,t245_20220831-185211_19
t145_1661952522862_22,CZ73-6V4A,2dae4f38-4ca0-431e-b864-29200fcfad95,7d86dcc3-384b-45de-ba4c-538c42727a11,t245_20220831-185211_22
t145_1661952527219_9,brGz-eG3z,528ff246-c405-4135-810d-955af1e96cd5,8bacb221-d7cd-44b7-a96a-2b40cec38df2,t245_20220831-185211_9
t145_1661952524995_30,v2Wo-e4Z8,0b85125f-935f-48d8-834a-2775541cbb90,3cdc7ee8-3814-4aa6-84cd-86538fa8cb35,t245_20220831-185211_30
t145_1661952527625_15,QoFo-8dKW,66d33a06-a624-4260-b64d-42a8b3ec1eba,a611a725-f944-4356-868d-9a1c8546b3c8,t245_20220831-185211_15
t145_1661952526476_12,Y6Dc-oBFm,540cf080-dee8-482c-b9b6-0eaa32d88edc,da67cf25-583a-4cf7-bf99-afdc9dd9f3cd,t245_20220831-185211_12
t145_1661952529824_23,2GpB-7tui,348a557e-add8-4a94-82b4-0fa25e3f53b9,8cd45fbd-612d-4902-8581-cfeb12e79bd5,t245_20220831-185211_23
t145_1661952526027_27,qj2i-p42b,e77af1cc-75ac-4f3f-be78-350117999bd3,7fafd017-264f-44ab-b95f-b5f3c1ac3626,t245_20220831-185211_27
t145_1661952528802_25,zYVf-VnCA,ceb92a93-0192-45bf-87b4-9899f92a930e,3cc16510-5cf4-482b-823e-27894de1b7da,t245_20220831-185211_25
t145_1661952530961_29,e49a-MHYc,85f2732f-e69c-403f-8156-93e1025ae93a,554122fd-2bb9-41cb-b9c9-8c999104f2fd,t245_20220831-185211_29
t145_1661952527802_26,YkTK-PM7A,42ac8991-4fd7-467f-8984-9278dc8b9ac8,756b6fb7-3734-4442-96ec-b31fd49843b2,t245_20220831-185211_26
t145_1661952526067_17,3rXu-f4Jx,a7ddde40-2484-4644-805f-d74c718e2dd7,8eca1f8e-f87f-4efa-915a-dbc3aa86c2e4,t245_20220831-185211_17
t145_1661952529067_10,nGK6-49Ww,79c1e7b1-8d45-4f5b-831e-a6ac3fd4db1d,bedfeaea-72a7-4734-a0bc-7cd9f5e83ce0,t245_20220831-185211_10
t145_1661952527574_20,8TRG-6pew,1e066fdf-854f-4305-9e8f-e01988235898,56c5ccd8-a263-4d76-bd1c-e776d9c74c91,t245_20220831-185211_20
t145_1661952528690_21,RFxC-7f79,a9fe763d-4e9f-4fd5-80d0-105cb9c9f059,52e7908c-9d56-4d05-ab80-7395ea164211,t245_20220831-185211_21
t145_1661952530077_24,eKPM-Bi9c,a6f80de3-da50-49dd-a3f9-295ed6298c5b,79c941e3-2566-4fbb-8df8-753a9d762119,t245_20220831-185211_24
t145_1661952534743_19,vA3w-o2op,51fc5c92-b089-44db-a470-c915dd4167ae,faf31d15-3487-4a6b-a59b-05551492bffc,t245_20220831-185211_19
t145_1661952532509_13,tNeN-s7DC,09d06b2e-f185-48c1-849b-4735bcc0a056,b11a00fc-9082-4bf4-8bb0-b7fd233080a2,t245_20220831-185211_13
t145_1661952528549_11,3YaF-oAQ7,33dcd2af-9f6c-4855-8c65-aba6d7507273,9cfbf1a6-1393-4fcf-b02b-26380c42f9a8,t245_20220831-185211_11
t145_1661952532376_16,Ddqu-7974,6e65d37c-8981-4924-b6c0-d1a4ce11eba7,4cd97fd9-91e4-4bb3-a7b2-38ecae420678,t245_20220831-185211_16
t145_1661952530965_18,87j2-q3UR,2188de95-7ada-4348-bfc8-b26b590e8f0b,ed0151b5-6238-45e2-a94e-fef875e518fe,t245_20220831-185211_18
t145_1661952530583_28,Vv2D-FqXD,38b75373-5bed-484c-9f98-bb8f67773182,ddf6f7e2-5017-4077-8087-33e898264dbe,t245_20220831-185211_28
t145_1661952533545_14,6i9R-zaMi,29ec1744-e3e6-4cb3-be28-222748ea9cfa,775625b5-4224-4ffd-baa9-82b8bd8f7c2d,t245_20220831-185211_14
t145_1661952539440_30,v2Wo-e4Z8,0b85125f-935f-48d8-834a-2775541cbb90,2a1e720c-5802-42ff-8576-3d1994b39ef2,t245_20220831-185211_30
t145_1661952539506_15,QoFo-8dKW,66d33a06-a624-4260-b64d-42a8b3ec1eba,e8a685a6-19a4-4b47-89ae-e3b51ef1b37a,t245_20220831-185211_15
t145_1661952541072_25,zYVf-VnCA,ceb92a93-0192-45bf-87b4-9899f92a930e,75ecadb9-ba7d-4852-af9a-b377e059f95b,t245_20220831-185211_25
t145_1661952540773_23,2GpB-7tui,348a557e-add8-4a94-82b4-0fa25e3f53b9,cdf7e4ce-38c7-4b61-a12d-120c5a6459bc,t245_20220831-185211_23
t145_1661952540924_27,qj2i-p42b,e77af1cc-75ac-4f3f-be78-350117999bd3,87ee6486-f915-4765-b8e0-f3ea1aa3a3b3,t245_20220831-185211_27
t145_1661952542167_17,3rXu-f4Jx,a7ddde40-2484-4644-805f-d74c718e2dd7,4c5e8768-42a2-4105-b14d-2c589d701d84,t245_20220831-185211_17
t145_1661952535735_22,CZ73-6V4A,2dae4f38-4ca0-431e-b864-29200fcfad95,1915a6fb-dd17-43e1-9229-6f33d5f96f26,t245_20220831-185211_22
t145_1661952539927_12,Y6Dc-oBFm,540cf080-dee8-482c-b9b6-0eaa32d88edc,c73f444c-11c0-4f9f-a449-0c0e5b1c6e41,t245_20220831-185211_12
t145_1661952541134_29,e49a-MHYc,85f2732f-e69c-403f-8156-93e1025ae93a,254e7472-fd37-427b-907d-6cce4de9a361,t245_20220831-185211_29
t145_1661952543838_24,eKPM-Bi9c,a6f80de3-da50-49dd-a3f9-295ed6298c5b,45410e13-d9f8-4786-accd-d3bab19cb5c4,t245_20220831-185211_24
t145_1661952541970_26,YkTK-PM7A,42ac8991-4fd7-467f-8984-9278dc8b9ac8,2db74a20-5485-4026-ad6c-6d9b5c6e3629,t245_20220831-185211_26
t145_1661952545766_13,tNeN-s7DC,09d06b2e-f185-48c1-849b-4735bcc0a056,3eb54ba2-4f2d-4469-9b68-69957aefdd97,t245_20220831-185211_13
t145_1661952544966_19,vA3w-o2op,51fc5c92-b089-44db-a470-c915dd4167ae,29ce39ec-3dad-447c-b89a-8701bdbcd0af,t245_20220831-185211_19
t145_1661952542372_20,8TRG-6pew,1e066fdf-854f-4305-9e8f-e01988235898,713dd731-11ef-49ee-8843-c3d306be78ac,t245_20220831-185211_20
t145_1661952546728_16,Ddqu-7974,6e65d37c-8981-4924-b6c0-d1a4ce11eba7,a5fbae62-cdf0-4f1c-afb4-f3506fa96e09,t245_20220831-185211_16
t145_1661952548454_18,87j2-q3UR,2188de95-7ada-4348-bfc8-b26b590e8f0b,b32da0c6-b72d-4b35-8230-e4a0a7e8d178,t245_20220831-185211_18
t145_1661952542923_21,RFxC-7f79,a9fe763d-4e9f-4fd5-80d0-105cb9c9f059,342c9bfd-85a2-481b-a52d-75187fda3f52,t245_20220831-185211_21
t145_1661952549793_14,6i9R-zaMi,29ec1744-e3e6-4cb3-be28-222748ea9cfa,2af4f0c4-6960-47f6-a6aa-4aac2d5ccba2,t245_20220831-185211_14
t145_1661952552273_15,QoFo-8dKW,66d33a06-a624-4260-b64d-42a8b3ec1eba,5a2ea50f-6db5-44d0-b78f-0e84b6ee7623,t245_20220831-185211_15
t145_1661952546003_11,3YaF-oAQ7,33dcd2af-9f6c-4855-8c65-aba6d7507273,89ee1330-6eab-4742-b8c2-b0ef662e3c23,t245_20220831-185211_11
t145_1661952548462_28,Vv2D-FqXD,38b75373-5bed-484c-9f98-bb8f67773182,e28c7a0a-feee-479a-bc2c-ad0972a94f47,t245_20220831-185211_28
t145_1661952553131_27,qj2i-p42b,e77af1cc-75ac-4f3f-be78-350117999bd3,d29402a6-123c-4d7a-a710-aabb5db14f06,t245_20220831-185211_27
t145_1661952552764_23,2GpB-7tui,348a557e-add8-4a94-82b4-0fa25e3f53b9,d8345318-77d6-41d2-80cc-a93f67f77afa,t245_20220831-185211_23
t145_1661952553333_17,3rXu-f4Jx,a7ddde40-2484-4644-805f-d74c718e2dd7,76acddaf-6e9a-4810-9d2f-4bba31a1543b,t245_20220831-185211_17
t145_1661952553565_22,CZ73-6V4A,2dae4f38-4ca0-431e-b864-29200fcfad95,519e9ae4-ab72-428a-8787-15f9e0bc53d6,t245_20220831-185211_22
t145_1661952550346_30,v2Wo-e4Z8,0b85125f-935f-48d8-834a-2775541cbb90,f8d7fbc2-3e6c-415f-a743-bab48112d953,t245_20220831-185211_30
t145_1661952552628_25,zYVf-VnCA,ceb92a93-0192-45bf-87b4-9899f92a930e,03527e20-7339-491f-b7fc-e6ffbb50a575,t245_20220831-185211_25
t145_1661952554948_24,eKPM-Bi9c,a6f80de3-da50-49dd-a3f9-295ed6298c5b,7fc03b2d-089c-4dac-a01c-e5c512fce2df,t245_20220831-185211_24
t145_1661952556757_13,tNeN-s7DC,09d06b2e-f185-48c1-849b-4735bcc0a056,e5ae522a-3a23-4492-8f25-bc2d1c3ee657,t245_20220831-185211_13
t145_1661952555695_26,YkTK-PM7A,42ac8991-4fd7-467f-8984-9278dc8b9ac8,7b5b52f5-7546-40ce-bf60-649c832c8e19,t245_20220831-185211_26
