tchextid,stduuid,extuserid,groupid
tch_20231113-132202_20,bcd31f6b-83c1-4759-9627-940323f08fcc,std_1699862624866_20,1161c14c-eae2-4ed0-8f22-c35726a1cd76
tch_20231113-132202_23,9ae05032-057e-440b-b14c-6895026b8091,std_1699862552716_23,3fe5c8ba-e4a0-44f9-9065-d0d17782e29b
tch_20231113-132202_24,dbe86aac-86c9-4ab0-8df0-3047c00562f2,std_1699862430178_24,adc9f505-1d66-48db-8e65-a566fd2513c7
tch_20231113-132202_30,026084c1-14bd-415b-b123-f725c3e674ab,std_1699862269539_30,f90240be-584d-40e1-ac3b-5ed084f7332f
tch_20231113-132202_22,e1f6c874-e49a-4a80-84a6-7f90294c941f,std_1699862586681_22,d647daae-a18a-415a-b8c2-be3aa2035da1
tch_20231113-132202_26,04ff5e50-8c3a-429c-98e9-b5155c8c1560,std_1699862422807_26,f8a3c6b0-e717-495f-b911-805dd85ec02f
tch_20231113-132202_25,8b1c5455-ddba-4da0-b83b-0cb0ae70307e,std_1699862549129_25,36bdd37b-4b0c-4d4c-91ac-13e69fcd7ab6
tch_20231113-132202_28,aa2c820b-d8b2-4e11-a474-7fe430fd6dd7,std_1699862328510_28,fa104bf0-6382-48f4-9133-88fe03ceba28
tch_20231113-132202_29,2254b3c1-1a44-434c-816f-bde1a649e454,std_1699862312052_29,177cd1d8-e900-400a-ac99-00ba3548f724
tch_20231113-132202_21,6f171291-68dd-49ab-97e2-65a987dcaa8a,std_1699862586585_21,9f6be430-9783-4a4e-8558-b188afb1dec4
tch_20231113-132202_30,ba859b8a-f0b2-4216-aced-7186a4b34c9e,std_1699862296404_30,f90240be-584d-40e1-ac3b-5ed084f7332f
tch_20231113-132202_26,63c22960-6327-4a32-93b7-45152b9e3b12,std_1699862451202_26,f8a3c6b0-e717-495f-b911-805dd85ec02f
tch_20231113-132202_22,053eb0c3-e625-4a62-8391-e202da0609c3,std_1699862612711_22,d647daae-a18a-415a-b8c2-be3aa2035da1
tch_20231113-132202_20,eff350af-a1e3-4cad-b18d-c5b64ff6a95c,std_1699862652209_20,1161c14c-eae2-4ed0-8f22-c35726a1cd76
tch_20231113-132202_27,0da4373a-3a2d-4b18-b759-078036f5cf0f,std_1699862375073_27,28e88d6d-bab9-47f8-ab35-82f7f6fc8adf
tch_20231113-132202_21,37ce7d77-bbf0-4e5c-ab62-e11d602ff331,std_1699862614167_21,9f6be430-9783-4a4e-8558-b188afb1dec4
tch_20231113-132202_29,5218adf4-fd9a-4bdd-8011-8c9c62ad226c,std_1699862338254_29,177cd1d8-e900-400a-ac99-00ba3548f724
tch_20231113-132202_30,6dcc2d1a-b7c2-40d4-87e8-6b08ffa8746e,std_1699862322412_30,f90240be-584d-40e1-ac3b-5ed084f7332f
tch_20231113-132202_22,1fb163c6-7d8a-40c1-9eba-133b6cc5a832,std_1699862635824_22,d647daae-a18a-415a-b8c2-be3aa2035da1
tch_20231113-132202_21,2217eea2-5659-4c52-a3de-e497b8e554a2,std_1699862638289_21,9f6be430-9783-4a4e-8558-b188afb1dec4
tch_20231113-132202_27,074d802a-0ae6-4473-9e40-88a562a63855,std_1699862402773_27,28e88d6d-bab9-47f8-ab35-82f7f6fc8adf
tch_20231113-132202_30,5c28c50d-78e7-48f9-b211-e05cc8ff5ef0,std_1699862346699_30,f90240be-584d-40e1-ac3b-5ed084f7332f
tch_20231113-132202_22,9ac58e9a-3c17-4b02-89ec-abacdf40b488,std_1699862659488_22,d647daae-a18a-415a-b8c2-be3aa2035da1
tch_20231113-132202_21,d787a6f0-a453-4524-8961-e41571dda929,std_1699862666265_21,9f6be430-9783-4a4e-8558-b188afb1dec4
tch_20231113-132202_27,91e5a19b-fc83-45f5-afab-1a4c1ada3b12,std_1699862430759_27,28e88d6d-bab9-47f8-ab35-82f7f6fc8adf
tch_20231113-132202_24,287b587d-681f-441d-bcc4-54186b652270,std_1699862483962_24,764f3b44-86c0-484f-aaa7-5d9429973076
tch_20231113-132202_25,ae16596d-f756-489d-ace7-66e78556b8b2,std_1699862603518_25,dfb81444-0331-48b1-b69c-1f6fa1d3f237
tch_20231113-132202_27,3dce19ee-5c3c-4849-9eff-6c5f0f010a89,std_1699862458389_27,28e88d6d-bab9-47f8-ab35-82f7f6fc8adf
tch_20231113-132202_28,dde30555-989c-4ca5-9950-6760539ea7fd,std_1699862384632_28,fea4727c-5abf-4884-8ff1-f5ee1b66ba29
tch_20231113-132202_23,37c6ea97-20ca-45ae-8aa1-7dda0a1b3f38,std_1699862602527_23,0812ea73-6d72-4f72-9599-dcab053273f8
tch_20231113-132202_24,622fce92-5294-4136-bb04-4ed7d8a32577,std_1699862513225_24,764f3b44-86c0-484f-aaa7-5d9429973076
tch_20231113-132202_31,0582f292-6f56-4e77-9329-a713c9d4be04,std_1699862275637_31,3eb47c08-a0db-4d35-ba74-0104d9d7a296
tch_20231113-132202_25,b2ff5b1c-4178-462e-b348-5dfcf64f6727,std_1699862626682_25,dfb81444-0331-48b1-b69c-1f6fa1d3f237
tch_20231113-132202_28,c4214933-2a33-4b6b-a395-44ff370bb3c9,std_1699862410237_28,fea4727c-5abf-4884-8ff1-f5ee1b66ba29
tch_20231113-132202_23,539e3ef8-6b60-4f18-89b6-226befc9c90c,std_1699862628971_23,0812ea73-6d72-4f72-9599-dcab053273f8
tch_20231113-132202_26,fcab1851-fedc-434b-af55-b5f805880f15,std_1699862501306_26,1e36c911-39bf-40db-a754-71243ead60cd
tch_20231113-132202_24,add5ce2e-b413-44b0-b833-f21ac66b7896,std_1699862540211_24,764f3b44-86c0-484f-aaa7-5d9429973076
tch_20231113-132202_31,c304a52f-c48a-4a9f-9690-f96adf51ff78,std_1699862305877_31,3eb47c08-a0db-4d35-ba74-0104d9d7a296
tch_20231113-132202_25,7e270816-daee-42f8-9363-060d5e047cb3,std_1699862655142_25,dfb81444-0331-48b1-b69c-1f6fa1d3f237
tch_20231113-132202_28,ae353b5b-cb1e-408a-9d7a-3d2e50647e26,std_1699862437470_28,fea4727c-5abf-4884-8ff1-f5ee1b66ba29
tch_20231113-132202_23,cb0eb251-8618-4b22-920d-c79070236da6,std_1699862655491_23,0812ea73-6d72-4f72-9599-dcab053273f8
tch_20231113-132202_29,e162b4b2-f76a-4090-bc4b-a1f204cd87cb,std_1699862389195_29,6c650dd5-b1d1-4683-9d23-353c538f9c57
tch_20231113-132202_25,e5a0c9a0-f13b-421b-a591-96d368b5a922,std_1699862680806_25,dfb81444-0331-48b1-b69c-1f6fa1d3f237
tch_20231113-132202_26,074d9a35-c9af-46b1-a963-8ca7160a08de,std_1699862531551_26,1e36c911-39bf-40db-a754-71243ead60cd
tch_20231113-132202_24,45326315-99f5-4cad-a51d-3aef39a4d88f,std_1699862567256_24,764f3b44-86c0-484f-aaa7-5d9429973076
tch_20231113-132202_31,14899e79-f9a6-47f7-a46b-d85f319d9f9e,std_1699862332100_31,3eb47c08-a0db-4d35-ba74-0104d9d7a296
tch_20231113-132202_32,446d1747-ef0b-44d2-9bdb-9291d68a49a6,std_1699862288089_32,48086caf-771f-4362-82f5-b4e39fe806c0
tch_20231113-132202_28,85b16598-14d8-463d-8a03-d9f3629a1e96,std_1699862463832_28,fea4727c-5abf-4884-8ff1-f5ee1b66ba29
tch_20231113-132202_23,8384e2ef-8680-48e2-88e2-96d6ef9a832e,std_1699862683019_23,0812ea73-6d72-4f72-9599-dcab053273f8
tch_20231113-132202_29,3cf8f5df-6554-4b07-8b0d-28525b3d6c4a,std_1699862418424_29,6c650dd5-b1d1-4683-9d23-353c538f9c57
tch_20231113-132202_30,0d405891-f587-4d15-99d6-9c5924afd2fb,std_1699862403127_30,65679202-936d-43cd-a7e4-421e965764c5
tch_20231113-132202_26,f5ce3c78-edb4-4fd1-91fa-03a7916e1f9c,std_1699862560903_26,1e36c911-39bf-40db-a754-71243ead60cd
tch_20231113-132202_31,28ccc594-7ef3-4386-bc1d-b47e56c7be76,std_1699862357388_31,3eb47c08-a0db-4d35-ba74-0104d9d7a296
tch_20231113-132202_32,f93a80fd-3b76-4ae1-9d57-e364db15d7dc,std_1699862316281_32,48086caf-771f-4362-82f5-b4e39fe806c0
tch_20231113-132202_27,1f96a506-1ef1-437f-ae15-29d870e8563e,std_1699862513069_27,1264ef26-3ea8-4150-b244-031d9404f091
tch_20231113-132202_29,08ba29ea-c406-4694-93ff-93c506e4924b,std_1699862445106_29,6c650dd5-b1d1-4683-9d23-353c538f9c57
tch_20231113-132202_30,74e164d9-f28b-4e5c-bb22-b0dfc515ae53,std_1699862427220_30,65679202-936d-43cd-a7e4-421e965764c5
tch_20231113-132202_26,9e30dcda-20f6-4291-8e52-00fe1fad9f94,std_1699862586924_26,1e36c911-39bf-40db-a754-71243ead60cd
tch_20231113-132202_32,32a4d504-a967-4e57-8a03-5132da7034b3,std_1699862343169_32,48086caf-771f-4362-82f5-b4e39fe806c0
tch_20231113-132202_27,f33c57e4-f5c7-46da-a025-32a621cb5c42,std_1699862536805_27,1264ef26-3ea8-4150-b244-031d9404f091
tch_20231113-132202_29,456f3ab1-913e-4e97-8e25-5e2a6b5e4af4,std_1699862473141_29,6c650dd5-b1d1-4683-9d23-353c538f9c57
tch_20231113-132202_30,47fce3c5-bd2f-4a50-9b3f-cbee26c52773,std_1699862454542_30,65679202-936d-43cd-a7e4-421e965764c5
tch_20231113-132202_32,e6897f77-03c5-45a1-94c6-7c04ae653c66,std_1699862367248_32,48086caf-771f-4362-82f5-b4e39fe806c0
tch_20231113-132202_27,2494702c-b0bd-432b-9eab-a752c4c08c80,std_1699862563311_27,1264ef26-3ea8-4150-b244-031d9404f091
tch_20231113-132202_33,6905509a-82cd-4862-ac3e-e4c871235237,std_1699862303132_33,fbe77e3d-340e-4f36-a20b-050b20d574b6
tch_20231113-132202_30,17ab1793-3ab7-4805-a0e2-28f110a8dd95,std_1699862477492_30,65679202-936d-43cd-a7e4-421e965764c5
tch_20231113-132202_34,3c664b4a-58a1-4c1b-84ef-00af7a6b22bf,std_1699862308817_34,c0314a79-3a38-49fc-ab0a-e0fa9af72595
tch_20231113-132202_33,3d1f17ca-dff3-4b24-8c2d-1a1bebeac0db,std_1699862327142_33,fbe77e3d-340e-4f36-a20b-050b20d574b6
tch_20231113-132202_27,dd66afdd-103d-499c-8548-d0c17418fe83,std_1699862588896_27,1264ef26-3ea8-4150-b244-031d9404f091
tch_20231113-132202_35,8e3671d2-b6a0-4dea-ab3b-ddf81b2da5e1,std_1699862318550_35,e3ad5d94-b812-4c51-be36-4fc504753ed2
tch_20231113-132202_24,be471cca-5f5f-445e-9a1a-5c223e874082,std_1699862623442_24,f243b897-9ac0-4658-a413-dbc6bad07253
tch_20231113-132202_34,4f3e07f0-6df6-4916-a69e-ea4dcef25287,std_1699862335271_34,c0314a79-3a38-49fc-ab0a-e0fa9af72595
tch_20231113-132202_33,a5af9dbe-ffe9-4177-8bc1-05c55df49b1f,std_1699862353371_33,fbe77e3d-340e-4f36-a20b-050b20d574b6
tch_20231113-132202_31,0087ede3-126f-4b50-b8f8-b9190a7fdcd3,std_1699862410188_31,18011e87-b0ae-496c-a158-298c458f86ab
tch_20231113-132202_28,2436fdf4-90c0-4e6c-8536-5c7e05991d7a,std_1699862519640_28,2e222f0b-b28b-496c-b3f3-f829b6104e05
tch_20231113-132202_35,1e607a28-6828-46ca-b81a-208610d38664,std_1699862344936_35,e3ad5d94-b812-4c51-be36-4fc504753ed2
tch_20231113-132202_24,5253b065-04e8-417f-b232-73d92bca34df,std_1699862653180_24,f243b897-9ac0-4658-a413-dbc6bad07253
tch_20231113-132202_33,c1ef9704-bc16-4b3f-8c71-d891a1f89169,std_1699862382221_33,fbe77e3d-340e-4f36-a20b-050b20d574b6
tch_20231113-132202_34,82a0234b-5c9c-4a58-afab-cf93c8278420,std_1699862360709_34,c0314a79-3a38-49fc-ab0a-e0fa9af72595
tch_20231113-132202_26,dac14768-c2c3-415a-b029-7ec30366dcf8,std_1699862635748_26,eb763145-c6d1-4c1d-860d-14f2c952ebc3
tch_20231113-132202_31,ee0aff29-8072-4b01-a630-4fb24cb6e7db,std_1699862440385_31,18011e87-b0ae-496c-a158-298c458f86ab
tch_20231113-132202_28,85aa866d-f095-429e-9031-00da827a8884,std_1699862545603_28,2e222f0b-b28b-496c-b3f3-f829b6104e05
tch_20231113-132202_35,91d73561-cd96-4258-a922-5e7c0214596c,std_1699862373115_35,e3ad5d94-b812-4c51-be36-4fc504753ed2
tch_20231113-132202_24,b0c312c9-8cb5-476b-a036-c609e3b8636b,std_1699862680097_24,f243b897-9ac0-4658-a413-dbc6bad07253
tch_20231113-132202_29,f386caba-4988-499a-8c65-e1f4b9af8082,std_1699862523683_29,aa506d54-4578-4a7c-8305-06d50505ff88
tch_20231113-132202_34,46248710-62dc-4d97-ae4b-301c84a7e359,std_1699862384127_34,c0314a79-3a38-49fc-ab0a-e0fa9af72595
tch_20231113-132202_28,e963ccde-e70b-4453-a1a6-3ec6393ba46d,std_1699862569773_28,2e222f0b-b28b-496c-b3f3-f829b6104e05
tch_20231113-132202_26,fcedcc2d-ffec-44d7-bf86-44e893fcd657,std_1699862659271_26,eb763145-c6d1-4c1d-860d-14f2c952ebc3
tch_20231113-132202_31,7016fb36-2cb4-428b-b913-ff95d17cd2ed,std_1699862464366_31,18011e87-b0ae-496c-a158-298c458f86ab
tch_20231113-132202_35,f96de210-4753-4171-9d6a-e3e41c567123,std_1699862398693_35,e3ad5d94-b812-4c51-be36-4fc504753ed2
tch_20231113-132202_24,9ae99e92-f4e9-4bc3-aec1-4f81a3ad083f,std_1699862705595_24,f243b897-9ac0-4658-a413-dbc6bad07253
tch_20231113-132202_29,19ceb2ed-6d9b-4a4e-a7d1-9384d5540021,std_1699862551909_29,aa506d54-4578-4a7c-8305-06d50505ff88
tch_20231113-132202_26,44cb7e85-0df9-448d-8eba-dcd6a4748f7d,std_1699862686018_26,eb763145-c6d1-4c1d-860d-14f2c952ebc3
tch_20231113-132202_32,a8d8547b-8a07-4f74-b58e-38e62390c62e,std_1699862419246_32,45a04642-9dc3-4043-a128-7cae6998bf53
tch_20231113-132202_31,4032daf9-de91-4707-9ca6-b169cffed44c,std_1699862493795_31,18011e87-b0ae-496c-a158-298c458f86ab
tch_20231113-132202_28,10ca2ac8-3b62-412d-8289-81dcb7b4832f,std_1699862597549_28,2e222f0b-b28b-496c-b3f3-f829b6104e05
tch_20231113-132202_29,c0cd15f0-7fdb-4851-b895-2cf95bf343d3,std_1699862578778_29,aa506d54-4578-4a7c-8305-06d50505ff88
tch_20231113-132202_30,7bfbded0-8583-4d57-86ed-6d6f986755e8,std_1699862528670_30,6b0c1b7c-5ef8-4752-9fcd-30f503e6adab
tch_20231113-132202_26,65271e35-88a0-4c8b-b95f-37a6ed525ebf,std_1699862714885_26,eb763145-c6d1-4c1d-860d-14f2c952ebc3
tch_20231113-132202_32,c30ebf78-03d1-44a1-bf82-cbb41cefc3a8,std_1699862447562_32,45a04642-9dc3-4043-a128-7cae6998bf53
tch_20231113-132202_27,db82790f-3e12-4f86-a400-2558041a9d70,std_1699862640287_27,ab3e8a20-d794-482d-8ad7-0946b898fc3e
tch_20231113-132202_30,0fce4b3d-daa5-4dec-9b1e-0189b95c5057,std_1699862557125_30,6b0c1b7c-5ef8-4752-9fcd-30f503e6adab
tch_20231113-132202_32,28059ec1-d588-4882-89d2-154f5834c579,std_1699862473824_32,45a04642-9dc3-4043-a128-7cae6998bf53
tch_20231113-132202_27,162f9efa-f0ca-4fd0-b99e-7b77a3f3835f,std_1699862669181_27,ab3e8a20-d794-482d-8ad7-0946b898fc3e
tch_20231113-132202_29,127ba762-236a-41bc-925e-d19c505f1cfd,std_1699862605973_29,aa506d54-4578-4a7c-8305-06d50505ff88
tch_20231113-132202_36,11d9a7e4-87f8-4a22-87e1-b0782739849d,std_1699862328343_36,ba863de7-a805-41d4-97af-fb38c816da59
tch_20231113-132202_30,43018801-9164-44f0-a51d-1ea746817c58,std_1699862589121_30,6b0c1b7c-5ef8-4752-9fcd-30f503e6adab
tch_20231113-132202_32,23faf58d-9851-4205-818d-6b3cccfef5b1,std_1699862502489_32,45a04642-9dc3-4043-a128-7cae6998bf53
tch_20231113-132202_27,78a27540-7b1b-4aed-a3be-3b53bbe0ff52,std_1699862696009_27,ab3e8a20-d794-482d-8ad7-0946b898fc3e
tch_20231113-132202_37,d4fb8029-0f22-4f69-9878-bc832040c9f6,std_1699862343747_37,1ebcb07c-740f-4f05-9d49-fc05662e64f8
tch_20231113-132202_33,0936afb0-e28e-444b-8c6e-1f9d38391ba8,std_1699862435742_33,b54dae1f-fde6-4ced-ad38-d94f4cb7e62c
tch_20231113-132202_34,b9a35328-4e41-4f95-9aae-1b73cf94929d,std_1699862442633_34,a96f517f-1f61-40f6-8988-9398c19904ec
tch_20231113-132202_36,36aaf012-c0f0-41ea-b75f-35a3c9db0eaa,std_1699862356719_36,ba863de7-a805-41d4-97af-fb38c816da59
tch_20231113-132202_30,d6bda776-c1a2-4c09-b69b-8793b1502a91,std_1699862615374_30,6b0c1b7c-5ef8-4752-9fcd-30f503e6adab
tch_20231113-132202_33,b32688de-f3e4-41ba-a124-de154898242d,std_1699862461583_33,b54dae1f-fde6-4ced-ad38-d94f4cb7e62c
tch_20231113-132202_27,47a870be-361f-45d2-92f8-a2977477c2bc,std_1699862721589_27,ab3e8a20-d794-482d-8ad7-0946b898fc3e
tch_20231113-132202_37,93e49cab-924b-43ac-8f87-19e3664bd740,std_1699862367970_37,1ebcb07c-740f-4f05-9d49-fc05662e64f8
tch_20231113-132202_28,410a17bd-62a8-4165-be53-dabc7a16860d,std_1699862646387_28,d88ccc78-704d-41b0-bea4-dbf9da8ba555
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
