tchextid,stduuid,extuserid,groupid
tch_20231113-164332_77,44effe92-4879-4f43-b7b5-6ac48cd57cc7,std_1699875102522_77,00488b34-d1ac-4db2-80b9-a7b656cdc0b0
tch_20231113-164332_82,70c874e9-1cbd-488b-903a-9a3e2e109ca6,std_1699874878703_82,080063eb-502d-4e07-bbea-777a0f230164
tch_20231113-164332_78,92b2e0c3-a871-4199-9684-ad9ab143123b,std_1699875002810_78,314843eb-4426-4f33-8e9b-c5968a5be64f
tch_20231113-164332_72,f6eefcb7-d277-459f-a2ae-5328b5789e04,std_1699875238147_72,5d5388e2-9e89-4afd-b204-0684f23f7b02
tch_20231113-164332_75,35d17c49-b71c-4db7-90ba-e7ea37032cb5,std_1699875078292_75,75b952f1-d9eb-482a-8ca2-241cfcb4a2ea
tch_20231113-164332_79,b36fa67e-6931-46a1-ae0e-b5cba86e7776,std_1699874911227_79,74be48e7-4e76-4fa7-b5cd-f427eec8d1e3
tch_20231113-164332_76,83d0cf82-bcd4-4890-9004-223a12b36032,std_1699875011121_76,4e32ee74-1ca1-44ee-8526-7e7e0b677ed9
tch_20231113-164332_80,9405b150-bd4a-4acd-a1c3-ea311c227463,std_1699874918283_80,f5e38a53-41b5-47da-9724-f342afd09656
tch_20231113-164332_78,6d8a682b-a0a4-4df4-8d64-5ac63dc2c95e,std_1699874978694_78,314843eb-4426-4f33-8e9b-c5968a5be64f
tch_20231113-164332_73,75910c0a-6f8d-4287-b8fe-c285b3b2c29a,std_1699875236567_73,627b1284-2bb1-4d17-8992-6396fa9da46a
tch_20231113-164332_72,c0f55d5a-90d2-413d-af3a-9c10d4a39920,std_1699875214503_72,5d5388e2-9e89-4afd-b204-0684f23f7b02
tch_20231113-164332_74,ccfa0886-e6cd-47ad-86be-653f80e36a3f,std_1699875146375_74,fa36f671-0f30-4e76-a730-4934fea2ca2a
tch_20231113-164332_79,d6e83f20-0bd2-4e4b-9de4-f581cf946721,std_1699874886055_79,74be48e7-4e76-4fa7-b5cd-f427eec8d1e3
tch_20231113-164332_76,d91faa14-5c03-420b-886a-30415be9a086,std_1699874985727_76,4e32ee74-1ca1-44ee-8526-7e7e0b677ed9
tch_20231113-164332_73,d402d17d-13cf-4e5e-8ba1-2750d674a5a1,std_1699875213866_73,627b1284-2bb1-4d17-8992-6396fa9da46a
tch_20231113-164332_80,cadc300d-d4a4-478f-b6fb-c5381c06f317,std_1699874891296_80,f5e38a53-41b5-47da-9724-f342afd09656
tch_20231113-164332_72,dc885e16-50da-4fca-af79-8e7aab74a9b7,std_1699875189913_72,5d5388e2-9e89-4afd-b204-0684f23f7b02
tch_20231113-164332_74,d5e1072e-e732-48ca-8e95-c9db58cf4045,std_1699875119078_74,fa36f671-0f30-4e76-a730-4934fea2ca2a
tch_20231113-164332_76,575fb20d-b13b-460a-94ba-d504ab596bfb,std_1699874957578_76,4e32ee74-1ca1-44ee-8526-7e7e0b677ed9
tch_20231113-164332_79,c1eb43a6-9dbf-481e-9efd-ed3f290283ed,std_1699874857692_79,74be48e7-4e76-4fa7-b5cd-f427eec8d1e3
tch_20231113-164332_73,d4a58348-fb01-4de5-bd3e-e27edcfe82bc,std_1699875190303_73,627b1284-2bb1-4d17-8992-6396fa9da46a
tch_20231113-164332_80,09c16795-e892-4533-8f5b-e936437edba5,std_1699874860953_80,f5e38a53-41b5-47da-9724-f342afd09656
tch_20231113-164332_74,d1112070-cfa7-4ab0-913b-d2e48f402d40,std_1699875091665_74,fa36f671-0f30-4e76-a730-4934fea2ca2a
tch_20231113-164332_77,988c6cf3-3e84-4d8d-9d3e-0ada88b9c794,std_1699875049461_77,505016f8-8c2d-4d85-8ee2-eaf1451ae44c
tch_20231113-164332_74,90cf2296-6520-4fd0-b976-758ed07dfd5d,std_1699875060537_74,fa36f671-0f30-4e76-a730-4934fea2ca2a
tch_20231113-164332_69,87ef846e-da58-4b74-bcad-985fd3c565d7,std_1699875252289_69,1fbc733c-99ef-4ade-9f4c-ea51a47c7e0a
tch_20231113-164332_75,ba96fcc5-d8a7-4715-ad0e-a1ffc67eaca6,std_1699875031910_75,a30eae7e-ff5e-446f-be58-feb4524bed9b
tch_20231113-164332_78,d69cc6d9-c272-429f-b584-03562674cc12,std_1699874924515_78,d78f2a07-7226-451d-94c6-c65ae802b9ab
tch_20231113-164332_77,5da58181-3f5a-439b-863a-d13c5f41e24e,std_1699875020565_77,505016f8-8c2d-4d85-8ee2-eaf1451ae44c
tch_20231113-164332_69,077cc6f7-c488-47a9-b911-4b55c0b34fbb,std_1699875224820_69,1fbc733c-99ef-4ade-9f4c-ea51a47c7e0a
tch_20231113-164332_70,afe40f0c-2cdf-428f-941d-86cc9f781a81,std_1699875242917_70,847b1c2c-2a7b-42d6-8c82-9119c5e171b7
tch_20231113-164332_75,0bf9c91d-a76f-4b8c-bc35-abc8401106cd,std_1699875005176_75,a30eae7e-ff5e-446f-be58-feb4524bed9b
tch_20231113-164332_78,77c8c889-f5a8-498d-a647-9c52316036a7,std_1699874897735_78,d78f2a07-7226-451d-94c6-c65ae802b9ab
tch_20231113-164332_77,991c7c9c-f923-47b1-9c4a-d1d6741dfe3c,std_1699874993864_77,505016f8-8c2d-4d85-8ee2-eaf1451ae44c
tch_20231113-164332_69,46982a6c-6d1a-46cf-92a4-c7ae313c5224,std_1699875195456_69,1fbc733c-99ef-4ade-9f4c-ea51a47c7e0a
tch_20231113-164332_71,7a00b9ea-c0dc-4930-bc93-dbca825a4e3c,std_1699875241575_71,81114eae-9051-4e46-9b62-f7240d76d5cd
tch_20231113-164332_75,6b5e81e3-3022-4a0e-9b67-37f8de0a3de1,std_1699874976718_75,a30eae7e-ff5e-446f-be58-feb4524bed9b
tch_20231113-164332_70,8fabceee-a43b-4c75-8ddd-d14ad2ca1b15,std_1699875218042_70,847b1c2c-2a7b-42d6-8c82-9119c5e171b7
tch_20231113-164332_72,01031edf-9064-42fe-942c-0c6cc8fbe612,std_1699875135261_72,f6f945a1-8429-4f91-a947-aa8461395e50
tch_20231113-164332_73,8b43efce-fed5-4b28-913c-806d0fbfd5b5,std_1699875140999_73,70133ffd-f50a-4b41-8cba-d92d75c08091
tch_20231113-164332_77,2507de19-b548-4612-bb8d-1421869e071f,std_1699874966065_77,505016f8-8c2d-4d85-8ee2-eaf1451ae44c
tch_20231113-164332_76,4b020a22-7831-4575-bb9c-f372f0786623,std_1699874904094_76,1d3a9368-ce3d-4cfe-900c-119c77b4c047
tch_20231113-164332_78,039b03b8-84a5-455c-bcd5-626b36486a57,std_1699874872611_78,d78f2a07-7226-451d-94c6-c65ae802b9ab
tch_20231113-164332_71,40480c49-8ed5-41b1-9518-6a5ea1995026,std_1699875212738_71,81114eae-9051-4e46-9b62-f7240d76d5cd
tch_20231113-164332_69,343057f4-954f-4bb2-ac4b-11301d6825e0,std_1699875167206_69,1fbc733c-99ef-4ade-9f4c-ea51a47c7e0a
tch_20231113-164332_70,ab2bef3f-5b69-4284-aeec-c5911d1b9ea1,std_1699875190570_70,847b1c2c-2a7b-42d6-8c82-9119c5e171b7
tch_20231113-164332_75,79a1c7b5-4f94-4ac7-a22c-d060885cb774,std_1699874949121_75,a30eae7e-ff5e-446f-be58-feb4524bed9b
tch_20231113-164332_72,003cd161-ff22-4b7c-a15a-697309982315,std_1699875106951_72,f6f945a1-8429-4f91-a947-aa8461395e50
tch_20231113-164332_71,761619ab-2bad-4ca0-bf03-c06bd637f077,std_1699875187738_71,81114eae-9051-4e46-9b62-f7240d76d5cd
tch_20231113-164332_76,e76b1dd2-8ba9-4e56-b422-d78674953489,std_1699874876751_76,1d3a9368-ce3d-4cfe-900c-119c77b4c047
tch_20231113-164332_78,eeb8bf80-4fe5-4490-a542-c9afaa9bd502,std_1699874846635_78,d78f2a07-7226-451d-94c6-c65ae802b9ab
tch_20231113-164332_73,21c95f16-e1a1-467e-873b-88db9ff3aa5f,std_1699875115254_73,70133ffd-f50a-4b41-8cba-d92d75c08091
tch_20231113-164332_70,5ba7d6e5-57cd-4741-b782-355eb53c853d,std_1699875162108_70,847b1c2c-2a7b-42d6-8c82-9119c5e171b7
tch_20231113-164332_72,124cfe95-ad81-4fd4-90e6-e7c0169849cb,std_1699875081431_72,f6f945a1-8429-4f91-a947-aa8461395e50
tch_20231113-164332_71,941b38ae-b584-4885-bc3a-832d8659c4bd,std_1699875163570_71,81114eae-9051-4e46-9b62-f7240d76d5cd
tch_20231113-164332_76,26dc488b-7d28-4245-9097-7157db7933cf,std_1699874853435_76,1d3a9368-ce3d-4cfe-900c-119c77b4c047
tch_20231113-164332_73,75817077-bdd2-44bf-8d81-22c74f51aeb2,std_1699875084751_73,70133ffd-f50a-4b41-8cba-d92d75c08091
tch_20231113-164332_74,c853f8d4-b0d7-4103-b491-a719a57d514e,std_1699875010240_74,39a48429-5116-440d-b548-18ecb1c1570d
tch_20231113-164332_72,b84462d7-26e1-48f6-b737-5b256db0e359,std_1699875054364_72,f6f945a1-8429-4f91-a947-aa8461395e50
tch_20231113-164332_73,c928f208-fc84-481b-9fb6-9b7a4ac866c4,std_1699875060555_73,70133ffd-f50a-4b41-8cba-d92d75c08091
tch_20231113-164332_76,4b041214-e49f-4d82-8982-41dc3fd37106,std_1699874827909_76,1d3a9368-ce3d-4cfe-900c-119c77b4c047
tch_20231113-164332_74,93ccb45f-8747-4217-97e7-36186ae6bb90,std_1699874984319_74,39a48429-5116-440d-b548-18ecb1c1570d
tch_20231113-164332_74,f89fef5f-403b-404b-80d9-52cef75cd257,std_1699874957568_74,39a48429-5116-440d-b548-18ecb1c1570d
tch_20231113-164332_77,b5ea4a7e-86e2-4686-8ba6-fbdcc03d90b4,std_1699874917098_77,1d75ecd9-bdcd-4c5d-8a28-e6c23a434b64
tch_20231113-164332_69,603d7859-e55d-4ba9-a26c-7bb95e1d3c0c,std_1699875115272_69,15e7e4ee-faab-46a2-9bb8-bf66d46c014a
tch_20231113-164332_74,ec230023-e953-43a6-b4d7-33777e13f36e,std_1699874932175_74,39a48429-5116-440d-b548-18ecb1c1570d
tch_20231113-164332_70,019e42d5-f10f-4a65-b39e-ef9155c88166,std_1699875110065_70,3061a718-f267-4043-854c-3ed4a2aad6f5
tch_20231113-164332_75,a2d93871-af8f-4047-bc2a-b2bd269047d2,std_1699874895103_75,2b66b33b-9a5a-4125-aa5d-a0b515dda7b4
tch_20231113-164332_77,e9a34853-dc08-4fb8-84b7-d6bac411bc61,std_1699874890573_77,1d75ecd9-bdcd-4c5d-8a28-e6c23a434b64
tch_20231113-164332_69,96becc47-1282-4a7a-947d-899641c76806,std_1699875084195_69,15e7e4ee-faab-46a2-9bb8-bf66d46c014a
tch_20231113-164332_75,ed905a6b-aeca-40b7-93b0-3b4333403352,std_1699874866391_75,2b66b33b-9a5a-4125-aa5d-a0b515dda7b4
tch_20231113-164332_70,9c0e7304-087f-453b-8347-282e8d864de4,std_1699875079621_70,3061a718-f267-4043-854c-3ed4a2aad6f5
tch_20231113-164332_68,e5639400-5dc8-40d1-a319-3f8939413d75,std_1699875221244_68,3f05e171-2141-46ea-aeaa-26c026364bac
tch_20231113-164332_77,3a77eea0-0633-4573-9618-696003a5bbf2,std_1699874865973_77,1d75ecd9-bdcd-4c5d-8a28-e6c23a434b64
tch_20231113-164332_64,e6c07df5-eb08-47aa-afee-b3cdf9d8d239,std_1699875215516_64,6824b2de-f1f0-4edf-bb0a-9a0ca4888fdd
tch_20231113-164332_71,0ba74801-c2e8-4a05-ba4a-313c2c66e22c,std_1699875115268_71,7d697049-6bf6-4d45-960a-86a7648fea77
tch_20231113-164332_69,1c641af9-48b5-4707-9ade-960741eaf43c,std_1699875053372_69,15e7e4ee-faab-46a2-9bb8-bf66d46c014a
tch_20231113-164332_72,847e999c-3546-4bb1-8a80-fcdc589f7747,std_1699875001509_72,8287e9b2-5e0b-427b-a0e8-100bd6cc1bf8
tch_20231113-164332_75,8e4a1ce8-7b9b-45fa-b6dd-99060b1e1f29,std_1699874844241_75,2b66b33b-9a5a-4125-aa5d-a0b515dda7b4
tch_20231113-164332_73,d358fe54-6401-4ade-a790-678fbbd22c9d,std_1699875002374_73,4cd7ae7f-f097-4033-9ea5-4c47e9033fbc
tch_20231113-164332_68,dc9f1354-db7b-48d8-8126-3a8f7d91bfc9,std_1699875195073_68,3f05e171-2141-46ea-aeaa-26c026364bac
tch_20231113-164332_70,b1f85240-17c0-422f-9558-ee0b7667e2e1,std_1699875054031_70,3061a718-f267-4043-854c-3ed4a2aad6f5
tch_20231113-164332_77,03d63ecb-282d-4189-85fc-5e488518a053,std_1699874837986_77,1d75ecd9-bdcd-4c5d-8a28-e6c23a434b64
tch_20231113-164332_64,f3f41979-180d-43b8-acce-036a5a4d9e23,std_1699875188437_64,6824b2de-f1f0-4edf-bb0a-9a0ca4888fdd
tch_20231113-164332_71,b61818b3-dfa4-422c-a0bf-5dc3fcbf6d65,std_1699875085301_71,7d697049-6bf6-4d45-960a-86a7648fea77
tch_20231113-164332_67,573cd6aa-e6a1-463b-b720-40a19eef3508,std_1699875211352_67,ccf5533a-1c68-4940-91c2-9638e8c465b7
tch_20231113-164332_75,9b622622-3f78-48ae-8e59-3caf015a063b,std_1699874814145_75,2b66b33b-9a5a-4125-aa5d-a0b515dda7b4
tch_20231113-164332_69,dca64a1d-ef01-4261-b0b0-bf281d7a1b56,std_1699875026569_69,15e7e4ee-faab-46a2-9bb8-bf66d46c014a
tch_20231113-164332_72,d88d611c-5e13-4f31-8c1a-045c362c43a5,std_1699874977475_72,8287e9b2-5e0b-427b-a0e8-100bd6cc1bf8
tch_20231113-164332_73,e1111584-c090-4b67-9b99-a7b62a5e9f64,std_1699874975861_73,4cd7ae7f-f097-4033-9ea5-4c47e9033fbc
tch_20231113-164332_66,8f908b30-3fc1-4447-b591-8d43fb8dbd82,std_1699875210974_66,ce68fed1-0125-432b-974a-15db121d456a
tch_20231113-164332_68,c3292eed-9a8a-4128-a40a-f2f52cfbdb7a,std_1699875168068_68,3f05e171-2141-46ea-aeaa-26c026364bac
tch_20231113-164332_70,67a84e91-3e10-4076-be16-3a7566c6601b,std_1699875028012_70,3061a718-f267-4043-854c-3ed4a2aad6f5
tch_20231113-164332_64,9dee5ed3-3ba8-417e-b207-fca7446a9044,std_1699875159097_64,6824b2de-f1f0-4edf-bb0a-9a0ca4888fdd
tch_20231113-164332_67,5d3b7dfa-ba9d-4d28-9f91-a51c9d354db6,std_1699875185443_67,ccf5533a-1c68-4940-91c2-9638e8c465b7
tch_20231113-164332_71,51bcceb1-092f-4448-9ae8-81cd3a84edf4,std_1699875058078_71,7d697049-6bf6-4d45-960a-86a7648fea77
tch_20231113-164332_66,e46b17b4-776b-44d8-9cd2-c4d6be73f933,std_1699875184091_66,ce68fed1-0125-432b-974a-15db121d456a
tch_20231113-164332_68,b206ec39-c40b-45a2-9447-b9aafc9950af,std_1699875142370_68,3f05e171-2141-46ea-aeaa-26c026364bac
tch_20231113-164332_72,c73ca2c3-ed40-4ea8-b60e-a2bdb2c1b523,std_1699874950491_72,8287e9b2-5e0b-427b-a0e8-100bd6cc1bf8
tch_20231113-164332_73,0d85b65d-186f-4422-b31f-15c056a07bc0,std_1699874947950_73,4cd7ae7f-f097-4033-9ea5-4c47e9033fbc
tch_20231113-164332_64,4ea94152-ac7d-442b-9094-ffad145cf52d,std_1699875129629_64,6824b2de-f1f0-4edf-bb0a-9a0ca4888fdd
tch_20231113-164332_74,e201ebbf-cb86-4158-a2e9-ea317f721ce7,std_1699874880178_74,b4b230ef-8f7c-4aa5-8888-9724d7a0fe20
tch_20231113-164332_71,31e1657a-6587-4874-868a-bbac9e1a5882,std_1699875028646_71,7d697049-6bf6-4d45-960a-86a7648fea77
tch_20231113-164332_67,ae4e80ad-a89a-4593-8902-b8d129f1e44f,std_1699875160899_67,ccf5533a-1c68-4940-91c2-9638e8c465b7
tch_20231113-164332_72,54b70493-d1ee-4878-a9e4-629e6c368e72,std_1699874924713_72,8287e9b2-5e0b-427b-a0e8-100bd6cc1bf8
tch_20231113-164332_66,53091b02-1e65-44ba-b785-5b85f9868717,std_1699875155812_66,ce68fed1-0125-432b-974a-15db121d456a
tch_20231113-164332_65,d313bdc3-c063-47e0-993b-29998fac3e78,std_1699875204994_65,6a25c330-fb53-4523-914b-b602552778f1
tch_20231113-164332_73,2d98d8f8-1fd2-4fce-8232-043d54d77199,std_1699874922611_73,4cd7ae7f-f097-4033-9ea5-4c47e9033fbc
tch_20231113-164332_74,90262ff0-c015-4114-ab6b-493acf563801,std_1699874851811_74,b4b230ef-8f7c-4aa5-8888-9724d7a0fe20
tch_20231113-164332_67,5fec008f-768e-4bfb-ab17-fbfe19ce7668,std_1699875132862_67,ccf5533a-1c68-4940-91c2-9638e8c465b7
tch_20231113-164332_66,5469dadd-47a1-482d-97e3-b8d9b57df95f,std_1699875127471_66,ce68fed1-0125-432b-974a-15db121d456a
tch_20231113-164332_65,47269b2b-43d2-46dd-adcb-7244f08652cc,std_1699875179376_65,6a25c330-fb53-4523-914b-b602552778f1
tch_20231113-164332_74,e4e656f9-064f-4560-bca7-0107347041ef,std_1699874824924_74,b4b230ef-8f7c-4aa5-8888-9724d7a0fe20
tch_20231113-164332_65,6fd1117f-5a98-426b-a136-45c8e6758647,std_1699875151989_65,6a25c330-fb53-4523-914b-b602552778f1
tch_20231113-164332_69,99ba5fe9-6bbc-48f1-b47c-ef96005015b8,std_1699874968801_69,cecb6dba-fd6c-4220-88c7-6975a9d5741d
tch_20231113-164332_74,ef69cac9-5cf2-4477-8705-de716cf865e4,std_1699874798328_74,b4b230ef-8f7c-4aa5-8888-9724d7a0fe20
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
