extuserid,itemcode
perf_std_ch20_1811_1_467,156275211655615627521966161566199232067
perf_std_ch20_1811_1_468,156275211655615627521966161566199232067
perf_std_ch20_1811_1_469,156275211655615627521966161566199232067
perf_std_ch20_1811_1_470,156275211655615627521966161566199232067
perf_std_ch20_1811_1_471,156275211655615627521966161566199232067
perf_std_ch20_1811_1_472,156275211655615627521966161566199232067
perf_std_ch20_1811_1_473,156275211655615627521966161566199232067
perf_std_ch20_1811_1_474,156275211655615627521966161566199232067
perf_std_ch20_1811_1_475,156275211655615627521966161566199232067
perf_std_ch20_1811_1_476,156275211655615627521966161566199232067
perf_std_ch20_1811_1_477,156275211655615627521966161566199232067
perf_std_ch20_1811_1_478,156275211655615627521966161566199232067
perf_std_ch20_1811_1_479,156275211655615627521966161566199232067
perf_std_ch20_1811_1_480,156275211655615627521966161566199232067
perf_std_ch20_1811_1_481,156275211655615627521966161566199232067
perf_std_ch20_1811_1_482,156275211655615627521966161566199232067
perf_std_ch20_1811_1_483,156275211655615627521966161566199232067
perf_std_ch20_1811_1_484,156275211655615627521966161566199232067
perf_std_ch20_1811_1_485,156275211655615627521966161566199232067
perf_std_ch20_1811_1_486,156275211655615627521966161566199232067
perf_std_ch20_1811_1_487,156275211655615627521966161566199232067
perf_std_ch20_1811_1_488,156275211655615627521966161566199232067
perf_std_ch20_1811_1_489,156275211655615627521966161566199232067
perf_std_ch20_1811_1_490,156275211655615627521966161566199232067
perf_std_ch20_1811_1_491,156275211655615627521966161566199232067
perf_std_ch20_1811_1_492,156275211655615627521966161566199232067
perf_std_ch20_1811_1_493,156275211655615627521966161566199232067
perf_std_ch20_1811_1_494,156275211655615627521966161566199232067
perf_std_ch20_1811_1_495,156275211655615627521966161566199232067
perf_std_ch20_1811_1_496,156275211655615627521966161566199232067
perf_std_ch20_1811_1_497,156275211655615627521966161566199232067
perf_std_ch20_1811_1_498,156275211655615627521966161566199232067
perf_std_ch20_1811_1_499,156275211655615627521966161566199232067
perf_std_ch20_1811_1_500,156275211655615627521966161566199232067
perf_std_ch20_1811_1_501,156275211655615627521966161566199232067
perf_std_ch20_1811_1_502,156275211655615627521966161566199232067
perf_std_ch20_1811_1_503,156275211655615627521966161566199232067
perf_std_ch20_1811_1_504,156275211655615627521966161566199232067
perf_std_ch20_1811_1_505,156275211655615627521966161566199232067
perf_std_ch20_1811_1_506,156275211655615627521966161566199232067
perf_std_ch20_1811_1_507,156275211655615627521966161566199232067
perf_std_ch20_1811_1_508,156275211655615627521966161566199232067
perf_std_ch20_1811_1_509,156275211655615627521966161566199232067
perf_std_ch20_1811_1_510,156275211655615627521966161566199232067
perf_std_ch20_1811_1_511,156275211655615627521966161566199232067
perf_std_ch20_1811_1_512,156275211655615627521966161566199232067
perf_std_ch20_1811_1_513,156275211655615627521966161566199232067
perf_std_ch20_1811_1_514,156275211655615627521966161566199232067
perf_std_ch20_1811_1_515,156275211655615627521966161566199232067
perf_std_ch20_1811_1_516,156275211655615627521966161566199232067
perf_std_ch20_1811_1_517,156275211655615627521966161566199232067
perf_std_ch20_1811_1_518,156275211655615627521966161566199232067
perf_std_ch20_1811_1_519,156275211655615627521966161566199232067
perf_std_ch20_1811_1_520,156275211655615627521966161566199232067
perf_std_ch20_1811_1_521,156275211655615627521966161566199232067
perf_std_ch20_1811_1_522,156275211655615627521966161566199232067
perf_std_ch20_1811_1_523,156275211655615627521966161566199232067
perf_std_ch20_1811_1_524,156275211655615627521966161566199232067
perf_std_ch20_1811_1_525,156275211655615627521966161566199232067
perf_std_ch20_1811_1_526,156275211655615627521966161566199232067
perf_std_ch20_1811_1_527,156275211655615627521966161566199232067
perf_std_ch20_1811_1_528,156275211655615627521966161566199232067
perf_std_ch20_1811_1_529,156275211655615627521966161566199232067
perf_std_ch20_1811_1_530,156275211655615627521966161566199232067
perf_std_ch20_1811_1_531,156275211655615627521966161566199232067
perf_std_ch20_1811_1_532,156275211655615627521966161566199232067
perf_std_ch20_1811_1_533,156275211655615627521966161566199232067
perf_std_ch20_1811_1_534,156275211655615627521966161566199232067
perf_std_ch20_1811_1_535,156275211655615627521966161566199232067
perf_std_ch20_1811_1_536,156275211655615627521966161566199232067
perf_std_ch20_1811_1_537,156275211655615627521966161566199232067
perf_std_ch20_1811_1_538,156275211655615627521966161566199232067
perf_std_ch20_1811_1_539,156275211655615627521966161566199232067
perf_std_ch20_1811_1_540,156275211655615627521966161566199232067
perf_std_ch20_1811_1_541,156275211655615627521966161566199232067
perf_std_ch20_1811_1_542,156275211655615627521966161566199232067
perf_std_ch20_1811_1_543,156275211655615627521966161566199232067
perf_std_ch20_1811_1_544,156275211655615627521966161566199232067
perf_std_ch20_1811_1_545,156275211655615627521966161566199232067
perf_std_ch20_1811_1_546,156275211655615627521966161566199232067
perf_std_ch20_1811_1_547,156275211655615627521966161566199232067
perf_std_ch20_1811_1_548,156275211655615627521966161566199232067
perf_std_ch20_1811_1_549,156275211655615627521966161566199232067
perf_std_ch20_1811_1_550,156275211655615627521966161566199232067
perf_std_ch20_1811_1_551,156275211655615627521966161566199232067
perf_std_ch20_1811_1_552,156275211655615627521966161566199232067
perf_std_ch20_1811_1_553,156275211655615627521966161566199232067
perf_std_ch20_1811_1_554,156275211655615627521966161566199232067
perf_std_ch20_1811_1_555,156275211655615627521966161566199232067
perf_std_ch20_1811_1_556,156275211655615627521966161566199232067
perf_std_ch20_1811_1_557,156275211655615627521966161566199232067
perf_std_ch20_1811_1_558,156275211655615627521966161566199232067
perf_std_ch20_1811_1_559,156275211655615627521966161566199232067
perf_std_ch20_1811_1_560,156275211655615627521966161566199232067
perf_std_ch20_1811_1_561,156275211655615627521966161566199232067
perf_std_ch20_1811_1_562,156275211655615627521966161566199232067
perf_std_ch20_1811_1_563,156275211655615627521966161566199232067
perf_std_ch20_1811_1_564,156275211655615627521966161566199232067
perf_std_ch20_1811_1_565,156275211655615627521966161566199232067
perf_std_ch20_1811_1_566,156275211655615627521966161566199232067
perf_std_ch20_1811_1_567,156275211655615627521966161566199232067
perf_std_ch20_1811_1_568,156275211655615627521966161566199232067
perf_std_ch20_1811_1_569,156275211655615627521966161566199232067
perf_std_ch20_1811_1_570,156275211655615627521966161566199232067
perf_std_ch20_1811_1_571,156275211655615627521966161566199232067
perf_std_ch20_1811_1_572,156275211655615627521966161566199232067
perf_std_ch20_1811_1_573,156275211655615627521966161566199232067
perf_std_ch20_1811_1_574,156275211655615627521966161566199232067
perf_std_ch20_1811_1_575,156275211655615627521966161566199232067
perf_std_ch20_1811_1_576,156275211655615627521966161566199232067
perf_std_ch20_1811_1_577,156275211655615627521966161566199232067
perf_std_ch20_1811_1_578,156275211655615627521966161566199232067
perf_std_ch20_1811_1_579,156275211655615627521966161566199232067
perf_std_ch20_1811_1_580,156275211655615627521966161566199232067
perf_std_ch20_1811_1_581,156275211655615627521966161566199232067
perf_std_ch20_1811_1_582,156275211655615627521966161566199232067
perf_std_ch20_1811_1_583,156275211655615627521966161566199232067
perf_std_ch20_1811_1_584,156275211655615627521966161566199232067
perf_std_ch20_1811_1_585,156275211655615627521966161566199232067
perf_std_ch20_1811_1_586,156275211655615627521966161566199232067
perf_std_ch20_1811_1_587,156275211655615627521966161566199232067
perf_std_ch20_1811_1_588,156275211655615627521966161566199232067
perf_std_ch20_1811_1_589,156275211655615627521966161566199232067
perf_std_ch20_1811_1_590,156275211655615627521966161566199232067
perf_std_ch20_1811_1_591,156275211655615627521966161566199232067
perf_std_ch20_1811_1_592,156275211655615627521966161566199232067
perf_std_ch20_1811_1_593,156275211655615627521966161566199232067
perf_std_ch20_1811_1_594,156275211655615627521966161566199232067
perf_std_ch20_1811_1_595,156275211655615627521966161566199232067
perf_std_ch20_1811_1_596,156275211655615627521966161566199232067
perf_std_ch20_1811_1_597,156275211655615627521966161566199232067
perf_std_ch20_1811_1_598,156275211655615627521966161566199232067
perf_std_ch20_1811_1_599,156275211655615627521966161566199232067
perf_std_ch20_1811_1_600,156275211655615627521966161566199232067
perf_std_ch20_1811_1_601,156275211655615627521966161566199232067
perf_std_ch20_1811_1_602,156275211655615627521966161566199232067
perf_std_ch20_1811_1_603,156275211655615627521966161566199232067
perf_std_ch20_1811_1_604,156275211655615627521966161566199232067
perf_std_ch20_1811_1_605,156275211655615627521966161566199232067
perf_std_ch20_1811_1_606,156275211655615627521966161566199232067
perf_std_ch20_1811_1_607,156275211655615627521966161566199232067
perf_std_ch20_1811_1_608,156275211655615627521966161566199232067
perf_std_ch20_1811_1_609,156275211655615627521966161566199232067
perf_std_ch20_1811_1_610,156275211655615627521966161566199232067
perf_std_ch20_1811_1_611,156275211655615627521966161566199232067
perf_std_ch20_1811_1_612,156275211655615627521966161566199232067
perf_std_ch20_1811_1_613,156275211655615627521966161566199232067
perf_std_ch20_1811_1_614,156275211655615627521966161566199232067
perf_std_ch20_1811_1_615,156275211655615627521966161566199232067
perf_std_ch20_1811_1_616,156275211655615627521966161566199232067
perf_std_ch20_1811_1_617,156275211655615627521966161566199232067
perf_std_ch20_1811_1_618,156275211655615627521966161566199232067
perf_std_ch20_1811_1_619,156275211655615627521966161566199232067
perf_std_ch20_1811_1_620,156275211655615627521966161566199232067
perf_std_ch20_1811_1_621,156275211655615627521966161566199232067
perf_std_ch20_1811_1_622,156275211655615627521966161566199232067
perf_std_ch20_1811_1_623,156275211655615627521966161566199232067
perf_std_ch20_1811_1_624,156275211655615627521966161566199232067
perf_std_ch20_1811_1_625,156275211655615627521966161566199232067
perf_std_ch20_1811_1_626,156275211655615627521966161566199232067
perf_std_ch20_1811_1_627,156275211655615627521966161566199232067
perf_std_ch20_1811_1_628,156275211655615627521966161566199232067
perf_std_ch20_1811_1_629,156275211655615627521966161566199232067
perf_std_ch20_1811_1_630,156275211655615627521966161566199232067
perf_std_ch20_1811_1_631,156275211655615627521966161566199232067
perf_std_ch20_1811_1_632,156275211655615627521966161566199232067
perf_std_ch20_1811_1_633,156275211655615627521966161566199232067
perf_std_ch20_1811_1_634,156275211655615627521966161566199232067
perf_std_ch20_1811_1_635,156275211655615627521966161566199232067
perf_std_ch20_1811_1_636,156275211655615627521966161566199232067
perf_std_ch20_1811_1_637,156275211655615627521966161566199232067
perf_std_ch20_1811_1_638,156275211655615627521966161566199232067
perf_std_ch20_1811_1_639,156275211655615627521966161566199232067
perf_std_ch20_1811_1_640,156275211655615627521966161566199232067
perf_std_ch20_1811_1_641,156275211655615627521966161566199232067
perf_std_ch20_1811_1_642,156275211655615627521966161566199232067
perf_std_ch20_1811_1_643,156275211655615627521966161566199232067
perf_std_ch20_1811_1_644,156275211655615627521966161566199232067
perf_std_ch20_1811_1_645,156275211655615627521966161566199232067
perf_std_ch20_1811_1_646,156275211655615627521966161566199232067
perf_std_ch20_1811_1_647,156275211655615627521966161566199232067
perf_std_ch20_1811_1_648,156275211655615627521966161566199232067
perf_std_ch20_1811_1_649,156275211655615627521966161566199232067
perf_std_ch20_1811_1_650,156275211655615627521966161566199232067
perf_std_ch20_1811_1_651,156275211655615627521966161566199232067
perf_std_ch20_1811_1_652,156275211655615627521966161566199232067
perf_std_ch20_1811_1_653,156275211655615627521966161566199232067
perf_std_ch20_1811_1_654,156275211655615627521966161566199232067
perf_std_ch20_1811_1_655,156275211655615627521966161566199232067
perf_std_ch20_1811_1_656,156275211655615627521966161566199232067
perf_std_ch20_1811_1_657,156275211655615627521966161566199232067
perf_std_ch20_1811_1_658,156275211655615627521966161566199232067
perf_std_ch20_1811_1_659,156275211655615627521966161566199232067
perf_std_ch20_1811_1_660,156275211655615627521966161566199232067
perf_std_ch20_1811_1_661,156275211655615627521966161566199232067
perf_std_ch20_1811_1_662,156275211655615627521966161566199232067
perf_std_ch20_1811_1_663,156275211655615627521966161566199232067
perf_std_ch20_1811_1_664,156275211655615627521966161566199232067
perf_std_ch20_1811_1_665,156275211655615627521966161566199232067
perf_std_ch20_1811_1_666,156275211655615627521966161566199232067
perf_std_ch20_1811_1_667,156275211655615627521966161566199232067
perf_std_ch20_1811_1_668,156275211655615627521966161566199232067
perf_std_ch20_1811_1_669,156275211655615627521966161566199232067
perf_std_ch20_1811_1_670,156275211655615627521966161566199232067
perf_std_ch20_1811_1_671,156275211655615627521966161566199232067
perf_std_ch20_1811_1_672,156275211655615627521966161566199232067
perf_std_ch20_1811_1_673,156275211655615627521966161566199232067
perf_std_ch20_1811_1_674,156275211655615627521966161566199232067
perf_std_ch20_1811_1_675,156275211655615627521966161566199232067
perf_std_ch20_1811_1_676,156275211655615627521966161566199232067
perf_std_ch20_1811_1_677,156275211655615627521966161566199232067
perf_std_ch20_1811_1_678,156275211655615627521966161566199232067
perf_std_ch20_1811_1_679,156275211655615627521966161566199232067
perf_std_ch20_1811_1_680,156275211655615627521966161566199232067
perf_std_ch20_1811_1_681,156275211655615627521966161566199232067
perf_std_ch20_1811_1_682,156275211655615627521966161566199232067
perf_std_ch20_1811_1_683,156275211655615627521966161566199232067
perf_std_ch20_1811_1_684,156275211655615627521966161566199232067
perf_std_ch20_1811_1_685,156275211655615627521966161566199232067
perf_std_ch20_1811_1_686,156275211655615627521966161566199232067
perf_std_ch20_1811_1_687,156275211655615627521966161566199232067
perf_std_ch20_1811_1_688,156275211655615627521966161566199232067
perf_std_ch20_1811_1_689,156275211655615627521966161566199232067
perf_std_ch20_1811_1_690,156275211655615627521966161566199232067
perf_std_ch20_1811_1_691,156275211655615627521966161566199232067
perf_std_ch20_1811_1_692,156275211655615627521966161566199232067
perf_std_ch20_1811_1_693,156275211655615627521966161566199232067
perf_std_ch20_1811_1_694,156275211655615627521966161566199232067
perf_std_ch20_1811_1_695,156275211655615627521966161566199232067
perf_std_ch20_1811_1_696,156275211655615627521966161566199232067
perf_std_ch20_1811_1_697,156275211655615627521966161566199232067
perf_std_ch20_1811_1_698,156275211655615627521966161566199232067
perf_std_ch20_1811_1_699,156275211655615627521966161566199232067
perf_std_ch20_1811_1_700,156275211655615627521966161566199232067
perf_std_ch20_1811_1_701,156275211655615627521966161566199232067
perf_std_ch20_1811_1_702,156275211655615627521966161566199232067
perf_std_ch20_1811_1_703,156275211655615627521966161566199232067
perf_std_ch20_1811_1_704,156275211655615627521966161566199232067
perf_std_ch20_1811_1_705,156275211655615627521966161566199232067
perf_std_ch20_1811_1_706,156275211655615627521966161566199232067
perf_std_ch20_1811_1_707,156275211655615627521966161566199232067
perf_std_ch20_1811_1_708,156275211655615627521966161566199232067
perf_std_ch20_1811_1_709,156275211655615627521966161566199232067
perf_std_ch20_1811_1_710,156275211655615627521966161566199232067
perf_std_ch20_1811_1_711,156275211655615627521966161566199232067
perf_std_ch20_1811_1_712,156275211655615627521966161566199232067
perf_std_ch20_1811_1_713,156275211655615627521966161566199232067
perf_std_ch20_1811_1_714,156275211655615627521966161566199232067
perf_std_ch20_1811_1_715,156275211655615627521966161566199232067
perf_std_ch20_1811_1_716,156275211655615627521966161566199232067
perf_std_ch20_1811_1_717,156275211655615627521966161566199232067
perf_std_ch20_1811_1_718,156275211655615627521966161566199232067
perf_std_ch20_1811_1_719,156275211655615627521966161566199232067
perf_std_ch20_1811_1_720,156275211655615627521966161566199232067
perf_std_ch20_1811_1_721,156275211655615627521966161566199232067
perf_std_ch20_1811_1_722,156275211655615627521966161566199232067
perf_std_ch20_1811_1_723,156275211655615627521966161566199232067
perf_std_ch20_1811_1_724,156275211655615627521966161566199232067
perf_std_ch20_1811_1_725,156275211655615627521966161566199232067
perf_std_ch20_1811_1_726,156275211655615627521966161566199232067
perf_std_ch20_1811_1_727,156275211655615627521966161566199232067
perf_std_ch20_1811_1_728,156275211655615627521966161566199232067
perf_std_ch20_1811_1_729,156275211655615627521966161566199232067
perf_std_ch20_1811_1_730,156275211655615627521966161566199232067
perf_std_ch20_1811_1_731,156275211655615627521966161566199232067
perf_std_ch20_1811_1_732,156275211655615627521966161566199232067
perf_std_ch20_1811_1_733,156275211655615627521966161566199232067
perf_std_ch20_1811_1_734,156275211655615627521966161566199232067
perf_std_ch20_1811_1_735,156275211655615627521966161566199232067
perf_std_ch20_1811_1_736,156275211655615627521966161566199232067
perf_std_ch20_1811_1_737,156275211655615627521966161566199232067
perf_std_ch20_1811_1_738,156275211655615627521966161566199232067
perf_std_ch20_1811_1_739,156275211655615627521966161566199232067
perf_std_ch20_1811_1_740,156275211655615627521966161566199232067
perf_std_ch20_1811_1_741,156275211655615627521966161566199232067
perf_std_ch20_1811_1_742,156275211655615627521966161566199232067
perf_std_ch20_1811_1_743,156275211655615627521966161566199232067
perf_std_ch20_1811_1_744,156275211655615627521966161566199232067
perf_std_ch20_1811_1_745,156275211655615627521966161566199232067
perf_std_ch20_1811_1_746,156275211655615627521966161566199232067
perf_std_ch20_1811_1_747,156275211655615627521966161566199232067
perf_std_ch20_1811_1_748,156275211655615627521966161566199232067
perf_std_ch20_1811_1_749,156275211655615627521966161566199232067
perf_std_ch20_1811_1_750,156275211655615627521966161566199232067
perf_std_ch20_1811_1_751,156275211655615627521966161566199232067
perf_std_ch20_1811_1_752,156275211655615627521966161566199232067
perf_std_ch20_1811_1_753,156275211655615627521966161566199232067
perf_std_ch20_1811_1_754,156275211655615627521966161566199232067
perf_std_ch20_1811_1_755,156275211655615627521966161566199232067
perf_std_ch20_1811_1_756,156275211655615627521966161566199232067
perf_std_ch20_1811_1_757,156275211655615627521966161566199232067
perf_std_ch20_1811_1_758,156275211655615627521966161566199232067
perf_std_ch20_1811_1_759,156275211655615627521966161566199232067
perf_std_ch20_1811_1_760,156275211655615627521966161566199232067
perf_std_ch20_1811_1_761,156275211655615627521966161566199232067
perf_std_ch20_1811_1_762,156275211655615627521966161566199232067
perf_std_ch20_1811_1_763,156275211655615627521966161566199232067
perf_std_ch20_1811_1_764,156275211655615627521966161566199232067
perf_std_ch20_1811_1_765,156275211655615627521966161566199232067
perf_std_ch20_1811_1_766,156275211655615627521966161566199232067
perf_std_ch20_1811_1_767,156275211655615627521966161566199232067
perf_std_ch20_1811_1_768,156275211655615627521966161566199232067
perf_std_ch20_1811_1_769,156275211655615627521966161566199232067
perf_std_ch20_1811_1_770,156275211655615627521966161566199232067
perf_std_ch20_1811_1_771,156275211655615627521966161566199232067
perf_std_ch20_1811_1_772,156275211655615627521966161566199232067
perf_std_ch20_1811_1_773,156275211655615627521966161566199232067
perf_std_ch20_1811_1_774,156275211655615627521966161566199232067
perf_std_ch20_1811_1_775,156275211655615627521966161566199232067
perf_std_ch20_1811_1_776,156275211655615627521966161566199232067
perf_std_ch20_1811_1_777,156275211655615627521966161566199232067
perf_std_ch20_1811_1_778,156275211655615627521966161566199232067
perf_std_ch20_1811_1_779,156275211655615627521966161566199232067
perf_std_ch20_1811_1_780,156275211655615627521966161566199232067
perf_std_ch20_1811_1_781,156275211655615627521966161566199232067
perf_std_ch20_1811_1_782,156275211655615627521966161566199232067
perf_std_ch20_1811_1_783,156275211655615627521966161566199232067
perf_std_ch20_1811_1_784,156275211655615627521966161566199232067
perf_std_ch20_1811_1_785,156275211655615627521966161566199232067
perf_std_ch20_1811_1_786,156275211655615627521966161566199232067
perf_std_ch20_1811_1_787,156275211655615627521966161566199232067
perf_std_ch20_1811_1_788,156275211655615627521966161566199232067
perf_std_ch20_1811_1_789,156275211655615627521966161566199232067
perf_std_ch20_1811_1_790,156275211655615627521966161566199232067
perf_std_ch20_1811_1_791,156275211655615627521966161566199232067
perf_std_ch20_1811_1_792,156275211655615627521966161566199232067
perf_std_ch20_1811_1_793,156275211655615627521966161566199232067
perf_std_ch20_1811_1_794,156275211655615627521966161566199232067
perf_std_ch20_1811_1_795,156275211655615627521966161566199232067
perf_std_ch20_1811_1_796,156275211655615627521966161566199232067
perf_std_ch20_1811_1_797,156275211655615627521966161566199232067
perf_std_ch20_1811_1_798,156275211655615627521966161566199232067
perf_std_ch20_1811_1_799,156275211655615627521966161566199232067
perf_std_ch20_1811_1_800,156275211655615627521966161566199232067
perf_std_ch20_1811_1_801,156275211655615627521966161566199232067
perf_std_ch20_1811_1_802,156275211655615627521966161566199232067
perf_std_ch20_1811_1_803,156275211655615627521966161566199232067
perf_std_ch20_1811_1_804,156275211655615627521966161566199232067
perf_std_ch20_1811_1_805,156275211655615627521966161566199232067
perf_std_ch20_1811_1_806,156275211655615627521966161566199232067
perf_std_ch20_1811_1_807,156275211655615627521966161566199232067
perf_std_ch20_1811_1_808,156275211655615627521966161566199232067
perf_std_ch20_1811_1_809,156275211655615627521966161566199232067
perf_std_ch20_1811_1_810,156275211655615627521966161566199232067
perf_std_ch20_1811_1_811,156275211655615627521966161566199232067
perf_std_ch20_1811_1_812,156275211655615627521966161566199232067
perf_std_ch20_1811_1_813,156275211655615627521966161566199232067
perf_std_ch20_1811_1_814,156275211655615627521966161566199232067
perf_std_ch20_1811_1_815,156275211655615627521966161566199232067
perf_std_ch20_1811_1_816,156275211655615627521966161566199232067
perf_std_ch20_1811_1_817,156275211655615627521966161566199232067
perf_std_ch20_1811_1_818,156275211655615627521966161566199232067
perf_std_ch20_1811_1_819,156275211655615627521966161566199232067
perf_std_ch20_1811_1_820,156275211655615627521966161566199232067
perf_std_ch20_1811_1_821,156275211655615627521966161566199232067
perf_std_ch20_1811_1_822,156275211655615627521966161566199232067
perf_std_ch20_1811_1_823,156275211655615627521966161566199232067
perf_std_ch20_1811_1_824,156275211655615627521966161566199232067
perf_std_ch20_1811_1_825,156275211655615627521966161566199232067
perf_std_ch20_1811_1_826,156275211655615627521966161566199232067
perf_std_ch20_1811_1_827,156275211655615627521966161566199232067
perf_std_ch20_1811_1_828,156275211655615627521966161566199232067
perf_std_ch20_1811_1_829,156275211655615627521966161566199232067
perf_std_ch20_1811_1_830,156275211655615627521966161566199232067
perf_std_ch20_1811_1_831,156275211655615627521966161566199232067
perf_std_ch20_1811_1_832,156275211655615627521966161566199232067
perf_std_ch20_1811_1_833,156275211655615627521966161566199232067
perf_std_ch20_1811_1_834,156275211655615627521966161566199232067
perf_std_ch20_1811_1_835,156275211655615627521966161566199232067
perf_std_ch20_1811_1_836,156275211655615627521966161566199232067
perf_std_ch20_1811_1_837,156275211655615627521966161566199232067
perf_std_ch20_1811_1_838,156275211655615627521966161566199232067
perf_std_ch20_1811_1_839,156275211655615627521966161566199232067
perf_std_ch20_1811_1_840,156275211655615627521966161566199232067
perf_std_ch20_1811_1_841,156275211655615627521966161566199232067
perf_std_ch20_1811_1_842,156275211655615627521966161566199232067
perf_std_ch20_1811_1_843,156275211655615627521966161566199232067
perf_std_ch20_1811_1_844,156275211655615627521966161566199232067
perf_std_ch20_1811_1_845,156275211655615627521966161566199232067
perf_std_ch20_1811_1_846,156275211655615627521966161566199232067
perf_std_ch20_1811_1_847,156275211655615627521966161566199232067
perf_std_ch20_1811_1_848,156275211655615627521966161566199232067
perf_std_ch20_1811_1_849,156275211655615627521966161566199232067
perf_std_ch20_1811_1_850,156275211655615627521966161566199232067
perf_std_ch20_1811_1_851,156275211655615627521966161566199232067
perf_std_ch20_1811_1_852,156275211655615627521966161566199232067
perf_std_ch20_1811_1_853,156275211655615627521966161566199232067
perf_std_ch20_1811_1_854,156275211655615627521966161566199232067
perf_std_ch20_1811_1_855,156275211655615627521966161566199232067
perf_std_ch20_1811_1_856,156275211655615627521966161566199232067
perf_std_ch20_1811_1_857,156275211655615627521966161566199232067
perf_std_ch20_1811_1_858,156275211655615627521966161566199232067
perf_std_ch20_1811_1_859,156275211655615627521966161566199232067
perf_std_ch20_1811_1_860,156275211655615627521966161566199232067
perf_std_ch20_1811_1_861,156275211655615627521966161566199232067
perf_std_ch20_1811_1_862,156275211655615627521966161566199232067
perf_std_ch20_1811_1_863,156275211655615627521966161566199232067
perf_std_ch20_1811_1_864,156275211655615627521966161566199232067
perf_std_ch20_1811_1_865,156275211655615627521966161566199232067
perf_std_ch20_1811_1_866,156275211655615627521966161566199232067
perf_std_ch20_1811_1_867,156275211655615627521966161566199232067
perf_std_ch20_1811_1_868,156275211655615627521966161566199232067
perf_std_ch20_1811_1_869,156275211655615627521966161566199232067
perf_std_ch20_1811_1_870,156275211655615627521966161566199232067
perf_std_ch20_1811_1_871,156275211655615627521966161566199232067
perf_std_ch20_1811_1_872,156275211655615627521966161566199232067
perf_std_ch20_1811_1_873,156275211655615627521966161566199232067
perf_std_ch20_1811_1_874,156275211655615627521966161566199232067
perf_std_ch20_1811_1_875,156275211655615627521966161566199232067
perf_std_ch20_1811_1_876,156275211655615627521966161566199232067
perf_std_ch20_1811_1_877,156275211655615627521966161566199232067
perf_std_ch20_1811_1_878,156275211655615627521966161566199232067
perf_std_ch20_1811_1_879,156275211655615627521966161566199232067
perf_std_ch20_1811_1_880,156275211655615627521966161566199232067
perf_std_ch20_1811_1_881,156275211655615627521966161566199232067
perf_std_ch20_1811_1_882,156275211655615627521966161566199232067
perf_std_ch20_1811_1_883,156275211655615627521966161566199232067
perf_std_ch20_1811_1_884,156275211655615627521966161566199232067
perf_std_ch20_1811_1_885,156275211655615627521966161566199232067
perf_std_ch20_1811_1_886,156275211655615627521966161566199232067
perf_std_ch20_1811_1_887,156275211655615627521966161566199232067
perf_std_ch20_1811_1_888,156275211655615627521966161566199232067
perf_std_ch20_1811_1_889,156275211655615627521966161566199232067
perf_std_ch20_1811_1_890,156275211655615627521966161566199232067
perf_std_ch20_1811_1_891,156275211655615627521966161566199232067
perf_std_ch20_1811_1_892,156275211655615627521966161566199232067
perf_std_ch20_1811_1_893,156275211655615627521966161566199232067
perf_std_ch20_1811_1_894,156275211655615627521966161566199232067
perf_std_ch20_1811_1_895,156275211655615627521966161566199232067
perf_std_ch20_1811_1_896,156275211655615627521966161566199232067
perf_std_ch20_1811_1_897,156275211655615627521966161566199232067
perf_std_ch20_1811_1_898,156275211655615627521966161566199232067
perf_std_ch20_1811_1_899,156275211655615627521966161566199232067
perf_std_ch20_1811_1_900,156275211655615627521966161566199232067
perf_std_ch20_1811_1_901,156275211655615627521966161566199232067
perf_std_ch20_1811_1_902,156275211655615627521966161566199232067
perf_std_ch20_1811_1_903,156275211655615627521966161566199232067
perf_std_ch20_1811_1_904,156275211655615627521966161566199232067
perf_std_ch20_1811_1_905,156275211655615627521966161566199232067
perf_std_ch20_1811_1_906,156275211655615627521966161566199232067
perf_std_ch20_1811_1_907,156275211655615627521966161566199232067
perf_std_ch20_1811_1_908,156275211655615627521966161566199232067
perf_std_ch20_1811_1_909,156275211655615627521966161566199232067
perf_std_ch20_1811_1_910,156275211655615627521966161566199232067
perf_std_ch20_1811_1_911,156275211655615627521966161566199232067
perf_std_ch20_1811_1_912,156275211655615627521966161566199232067
perf_std_ch20_1811_1_913,156275211655615627521966161566199232067
perf_std_ch20_1811_1_914,156275211655615627521966161566199232067
perf_std_ch20_1811_1_915,156275211655615627521966161566199232067
perf_std_ch20_1811_1_916,156275211655615627521966161566199232067
perf_std_ch20_1811_1_917,156275211655615627521966161566199232067
perf_std_ch20_1811_1_918,156275211655615627521966161566199232067
perf_std_ch20_1811_1_919,156275211655615627521966161566199232067
perf_std_ch20_1811_1_920,156275211655615627521966161566199232067
perf_std_ch20_1811_1_921,156275211655615627521966161566199232067
perf_std_ch20_1811_1_922,156275211655615627521966161566199232067
perf_std_ch20_1811_1_923,156275211655615627521966161566199232067
perf_std_ch20_1811_1_924,156275211655615627521966161566199232067
perf_std_ch20_1811_1_925,156275211655615627521966161566199232067
perf_std_ch20_1811_1_926,156275211655615627521966161566199232067
perf_std_ch20_1811_1_927,156275211655615627521966161566199232067
perf_std_ch20_1811_1_928,156275211655615627521966161566199232067
perf_std_ch20_1811_1_929,156275211655615627521966161566199232067
perf_std_ch20_1811_1_930,156275211655615627521966161566199232067
perf_std_ch20_1811_1_931,156275211655615627521966161566199232067
perf_std_ch20_1811_1_932,156275211655615627521966161566199232067
