extuserid,classcode,category
std_Cba9-jnYr_1692886556596_94,Cba9-jnYr,3B8PE
std_FdZk-Posb_1692886570314_91,FdZk-Posb,3B8PE
std_4PLz-QNZY_1692886563741_90,4PLz-QNZY,3B8PE
std_Cd67-82fg_1692886572400_97,Cd67-82fg,3B8PE
std_wRvY-4T6M_1692886572739_100,wRvY-4T6M,3B8PE
std_mZDc-xkwe_1692886569541_98,mZDc-xkwe,3B8PE
std_vGNx-2krv_1692886574817_95,vGNx-2krv,3B8PE
std_24aw-8xsY_1692886574135_99,24aw-8xsY,3B8PE
std_Dm67-sX4N_1692886576503_96,Dm67-sX4N,3B8PE
std_ucMP-9Y9e_1692886574769_92,ucMP-9Y9e,3B8PE
std_myjw-Rx7z_1692886579436_88,myjw-Rx7z,3B8PE
std_Tipi-8kiH_1692886580709_93,Tipi-8kiH,3B8PE
std_tgad-8x3g_1692886580151_89,tgad-8x3g,3B8PE
std_Cba9-jnYr_1692886586223_94,Cba9-jnYr,3B8PE
std_zKc8-n96F_1692886585928_87,zKc8-n96F,3B8PE
std_4PLz-QNZY_1692886596001_90,4PLz-QNZY,3B8PE
std_wRvY-4T6M_1692886598969_100,wRvY-4T6M,3B8PE
std_mZDc-xkwe_1692886600881_98,mZDc-xkwe,3B8PE
std_FdZk-Posb_1692886595353_91,FdZk-Posb,3B8PE
std_Cd67-82fg_1692886596647_97,Cd67-82fg,3B8PE
std_ucMP-9Y9e_1692886606365_92,ucMP-9Y9e,3B8PE
std_24aw-8xsY_1692886603472_99,24aw-8xsY,3B8PE
std_Dm67-sX4N_1692886603951_96,Dm67-sX4N,3B8PE
std_vGNx-2krv_1692886603071_95,vGNx-2krv,3B8PE
std_tgad-8x3g_1692886609452_89,tgad-8x3g,3B8PE
std_myjw-Rx7z_1692886608853_88,myjw-Rx7z,3B8PE
std_Tipi-8kiH_1692886609108_93,Tipi-8kiH,3B8PE
std_zKc8-n96F_1692886618232_87,zKc8-n96F,3B8PE
std_Cba9-jnYr_1692886617228_94,Cba9-jnYr,3B8PE
std_wRvY-4T6M_1692886625871_100,wRvY-4T6M,3B8PE
std_FdZk-Posb_1692886627947_91,FdZk-Posb,3B8PE
std_mZDc-xkwe_1692886627936_98,mZDc-xkwe,3B8PE
std_ucMP-9Y9e_1692886630275_92,ucMP-9Y9e,3B8PE
std_4PLz-QNZY_1692886625471_90,4PLz-QNZY,3B8PE
std_vGNx-2krv_1692886634173_95,vGNx-2krv,3B8PE
std_Cd67-82fg_1692886629383_97,Cd67-82fg,3B8PE
std_Dm67-sX4N_1692886633438_96,Dm67-sX4N,3B8PE
std_24aw-8xsY_1692886632425_99,24aw-8xsY,3B8PE
std_myjw-Rx7z_1692886639171_88,myjw-Rx7z,3B8PE
std_Tipi-8kiH_1692886641040_93,Tipi-8kiH,3B8PE
std_tgad-8x3g_1692886637082_89,tgad-8x3g,3B8PE
std_Cba9-jnYr_1692886647798_94,Cba9-jnYr,3B8PE
std_wRvY-4T6M_1692886650514_100,wRvY-4T6M,3B8PE
std_4PLz-QNZY_1692886658048_90,4PLz-QNZY,3B8PE
std_FdZk-Posb_1692886653260_91,FdZk-Posb,3B8PE
std_ucMP-9Y9e_1692886656318_92,ucMP-9Y9e,3B8PE
std_Cd67-82fg_1692886659514_97,Cd67-82fg,3B8PE
std_mZDc-xkwe_1692886655673_98,mZDc-xkwe,3B8PE
std_vGNx-2krv_1692886659165_95,vGNx-2krv,3B8PE
std_24aw-8xsY_1692886664080_99,24aw-8xsY,3B8PE
std_Dm67-sX4N_1692886659729_96,Dm67-sX4N,3B8PE
std_Tipi-8kiH_1692886669735_93,Tipi-8kiH,3B8PE
std_tgad-8x3g_1692886670471_89,tgad-8x3g,3B8PE
std_ucMP-9Y9e_1692886687163_92,ucMP-9Y9e,3B8PE
std_FdZk-Posb_1692886685328_91,FdZk-Posb,3B8PE
std_mZDc-xkwe_1692886689188_98,mZDc-xkwe,3B8PE
std_Cd67-82fg_1692886689153_97,Cd67-82fg,3B8PE
std_vGNx-2krv_1692886691393_95,vGNx-2krv,3B8PE
std_24aw-8xsY_1692886691469_99,24aw-8xsY,3B8PE
std_Dm67-sX4N_1692886692527_96,Dm67-sX4N,3B8PE
std_Tipi-8kiH_1692886695703_93,Tipi-8kiH,3B8PE
std_tgad-8x3g_1692886703263_89,tgad-8x3g,3B8PE
std_Cba9-jnYr_1692886706977_94,Cba9-jnYr,3B8PE
std_4PLz-QNZY_1692886709323_90,4PLz-QNZY,3B8PE
std_ucMP-9Y9e_1692886712728_92,ucMP-9Y9e,3B8PE
std_mZDc-xkwe_1692886714612_98,mZDc-xkwe,3B8PE
std_vGNx-2krv_1692886716821_95,vGNx-2krv,3B8PE
std_wRvY-4T6M_1692886709323_100,wRvY-4T6M,3B8PE
std_FdZk-Posb_1692886713787_91,FdZk-Posb,3B8PE
std_Cd67-82fg_1692886716539_97,Cd67-82fg,3B8PE
std_24aw-8xsY_1692886718260_99,24aw-8xsY,3B8PE
std_Dm67-sX4N_1692886721134_96,Dm67-sX4N,3B8PE
std_Tipi-8kiH_1692886723446_93,Tipi-8kiH,3B8PE
std_ucMP-9Y9e_1692886740551_92,ucMP-9Y9e,3B8PE
std_wRvY-4T6M_1692886742228_100,wRvY-4T6M,3B8PE
std_vGNx-2krv_1692886742067_95,vGNx-2krv,3B8PE
std_Cba9-jnYr_1692886736238_94,Cba9-jnYr,3B8PE
std_Cd67-82fg_1692886745533_97,Cd67-82fg,3B8PE
std_mZDc-xkwe_1692886741156_98,mZDc-xkwe,3B8PE
std_24aw-8xsY_1692886745543_99,24aw-8xsY,3B8PE
std_FdZk-Posb_1692886744970_91,FdZk-Posb,3B8PE
std_Dm67-sX4N_1692886750613_96,Dm67-sX4N,3B8PE
std_Tipi-8kiH_1692886755235_93,Tipi-8kiH,3B8PE
std_wRvY-4T6M_1692886766093_100,wRvY-4T6M,3B8PE
std_ucMP-9Y9e_1692886765549_92,ucMP-9Y9e,3B8PE
std_vGNx-2krv_1692886767370_95,vGNx-2krv,3B8PE
std_mZDc-xkwe_1692886772788_98,mZDc-xkwe,3B8PE
std_Cba9-jnYr_1692886767427_94,Cba9-jnYr,3B8PE
std_Cd67-82fg_1692886769153_97,Cd67-82fg,3B8PE
std_24aw-8xsY_1692886774006_99,24aw-8xsY,3B8PE
std_FdZk-Posb_1692886779093_91,FdZk-Posb,3B8PE
std_Dm67-sX4N_1692886781891_96,Dm67-sX4N,3B8PE
std_Tipi-8kiH_1692886782510_93,Tipi-8kiH,3B8PE
std_ucMP-9Y9e_1692886792634_92,ucMP-9Y9e,3B8PE
std_wRvY-4T6M_1692886792050_100,wRvY-4T6M,3B8PE
std_mZDc-xkwe_1692886796670_98,mZDc-xkwe,3B8PE
std_vGNx-2krv_1692886796586_95,vGNx-2krv,3B8PE
std_Cba9-jnYr_1692886799876_94,Cba9-jnYr,3B8PE
std_24aw-8xsY_1692886801959_99,24aw-8xsY,3B8PE
std_Cd67-82fg_1692886800858_97,Cd67-82fg,3B8PE
std_Dm67-sX4N_1692886807736_96,Dm67-sX4N,3B8PE
std_Tipi-8kiH_1692886811474_93,Tipi-8kiH,3B8PE
std_ucMP-9Y9e_1692886818062_92,ucMP-9Y9e,3B8PE
std_wRvY-4T6M_1692886819691_100,wRvY-4T6M,3B8PE
std_mZDc-xkwe_1692886827089_98,mZDc-xkwe,3B8PE
std_vGNx-2krv_1692886828170_95,vGNx-2krv,3B8PE
std_24aw-8xsY_1692886830989_99,24aw-8xsY,3B8PE
std_Cd67-82fg_1692886831031_97,Cd67-82fg,3B8PE
std_Cba9-jnYr_1692886829591_94,Cba9-jnYr,3B8PE
std_Dm67-sX4N_1692886836146_96,Dm67-sX4N,3B8PE
std_Tipi-8kiH_1692886837689_93,Tipi-8kiH,3B8PE
std_wRvY-4T6M_1692886847439_100,wRvY-4T6M,3B8PE
std_24aw-8xsY_1692886855842_99,24aw-8xsY,3B8PE
std_Cba9-jnYr_1692886855926_94,Cba9-jnYr,3B8PE
std_mZDc-xkwe_1692886851377_98,mZDc-xkwe,3B8PE
std_Cd67-82fg_1692886855894_97,Cd67-82fg,3B8PE
std_vGNx-2krv_1692886854464_95,vGNx-2krv,3B8PE
std_Tipi-8kiH_1692886866702_93,Tipi-8kiH,3B8PE
std_Dm67-sX4N_1692886865559_96,Dm67-sX4N,3B8PE
std_wRvY-4T6M_1692886877823_100,wRvY-4T6M,3B8PE
std_vGNx-2krv_1692886888315_95,vGNx-2krv,3B8PE
std_Cba9-jnYr_1692886882825_94,Cba9-jnYr,3B8PE
std_24aw-8xsY_1692886882208_99,24aw-8xsY,3B8PE
std_mZDc-xkwe_1692886884662_98,mZDc-xkwe,3B8PE
std_Cd67-82fg_1692886886006_97,Cd67-82fg,3B8PE
std_Dm67-sX4N_1692886898850_96,Dm67-sX4N,3B8PE
std_wRvY-4T6M_1692886901336_100,wRvY-4T6M,3B8PE
std_24aw-8xsY_1692886915015_99,24aw-8xsY,3B8PE
std_Cba9-jnYr_1692886914221_94,Cba9-jnYr,3B8PE
std_vGNx-2krv_1692886913809_95,vGNx-2krv,3B8PE
std_mZDc-xkwe_1692886917688_98,mZDc-xkwe,3B8PE
std_Cd67-82fg_1692886919531_97,Cd67-82fg,3B8PE
std_Dm67-sX4N_1692886923405_96,Dm67-sX4N,3B8PE
std_wRvY-4T6M_1692886934972_100,wRvY-4T6M,3B8PE
std_Cba9-jnYr_1692886942535_94,Cba9-jnYr,3B8PE
std_24aw-8xsY_1692886942491_99,24aw-8xsY,3B8PE
std_mZDc-xkwe_1692886947439_98,mZDc-xkwe,3B8PE
std_vGNx-2krv_1692886944072_95,vGNx-2krv,3B8PE
std_Dm67-sX4N_1692886951932_96,Dm67-sX4N,3B8PE
std_Cd67-82fg_1692886949518_97,Cd67-82fg,3B8PE
std_wRvY-4T6M_1692886967199_100,wRvY-4T6M,3B8PE
std_24aw-8xsY_1692886970244_99,24aw-8xsY,3B8PE
std_mZDc-xkwe_1692886972065_98,mZDc-xkwe,3B8PE
std_vGNx-2krv_1692886974417_95,vGNx-2krv,3B8PE
std_Dm67-sX4N_1692886976729_96,Dm67-sX4N,3B8PE
std_Cd67-82fg_1692886981035_97,Cd67-82fg,3B8PE
std_wRvY-4T6M_1692886991876_100,wRvY-4T6M,3B8PE
std_mZDc-xkwe_1692887000140_98,mZDc-xkwe,3B8PE
std_24aw-8xsY_1692886996434_99,24aw-8xsY,3B8PE
std_Dm67-sX4N_1692887002551_96,Dm67-sX4N,3B8PE
std_Cd67-82fg_1692887006556_97,Cd67-82fg,3B8PE
std_wRvY-4T6M_1692887016325_100,wRvY-4T6M,3B8PE
std_24aw-8xsY_1692887025413_99,24aw-8xsY,3B8PE
std_mZDc-xkwe_1692887024963_98,mZDc-xkwe,3B8PE
std_Dm67-sX4N_1692887036087_96,Dm67-sX4N,3B8PE
std_Cd67-82fg_1692887037453_97,Cd67-82fg,3B8PE
std_wRvY-4T6M_1692887049229_100,wRvY-4T6M,3B8PE
std_24aw-8xsY_1692887049811_99,24aw-8xsY,3B8PE
std_mZDc-xkwe_1692887050162_98,mZDc-xkwe,3B8PE
std_Cd67-82fg_1692887063781_97,Cd67-82fg,3B8PE
std_24aw-8xsY_1692887077914_99,24aw-8xsY,3B8PE
std_wRvY-4T6M_1692887076452_100,wRvY-4T6M,3B8PE
std_mZDc-xkwe_1692887080931_98,mZDc-xkwe,3B8PE
std_Cd67-82fg_1692887090811_97,Cd67-82fg,3B8PE
std_wRvY-4T6M_1692887102571_100,wRvY-4T6M,3B8PE
std_24aw-8xsY_1692887102526_99,24aw-8xsY,3B8PE
std_wRvY-4T6M_1692887129881_100,wRvY-4T6M,3B8PE
std_24aw-8xsY_1692887136737_99,24aw-8xsY,3B8PE
std_wRvY-4T6M_1692887156323_100,wRvY-4T6M,3B8PE
std_wRvY-4T6M_1692887183041_100,wRvY-4T6M,3B8PE
std_qJn3-C8vN_1692890811713_41,qJn3-C8vN,3B8PE
std_qJn3-C8vN_1692890835222_41,qJn3-C8vN,3B8PE
std_qJn3-C8vN_1692890858906_41,qJn3-C8vN,3B8PE
std_R3Qo-J397_1692890869296_42,R3Qo-J397,3B8PE
std_qJn3-C8vN_1692890883240_41,qJn3-C8vN,3B8PE
std_R3Qo-J397_1692890897902_42,R3Qo-J397,3B8PE
std_akPZ-2qEn_1692890902067_43,akPZ-2qEn,3B8PE
std_qJn3-C8vN_1692890909705_41,qJn3-C8vN,3B8PE
std_akPZ-2qEn_1692890928813_43,akPZ-2qEn,3B8PE
std_R3Qo-J397_1692890928572_42,R3Qo-J397,3B8PE
std_qJn3-C8vN_1692890939344_41,qJn3-C8vN,3B8PE
std_akPZ-2qEn_1692890957481_43,akPZ-2qEn,3B8PE
std_R3Qo-J397_1692890959388_42,R3Qo-J397,3B8PE
std_qJn3-C8vN_1692890970518_41,qJn3-C8vN,3B8PE
std_frWm-Hk6G_1692890966407_44,frWm-Hk6G,3B8PE
std_akPZ-2qEn_1692890988410_43,akPZ-2qEn,3B8PE
std_R3Qo-J397_1692890989443_42,R3Qo-J397,3B8PE
std_s972-eTzJ_1692891002691_45,s972-eTzJ,3B8PE
std_qJn3-C8vN_1692890997412_41,qJn3-C8vN,3B8PE
std_frWm-Hk6G_1692890998820_44,frWm-Hk6G,3B8PE
std_akPZ-2qEn_1692891014452_43,akPZ-2qEn,3B8PE
std_R3Qo-J397_1692891018075_42,R3Qo-J397,3B8PE
std_s972-eTzJ_1692891026979_45,s972-eTzJ,3B8PE
std_frWm-Hk6G_1692891031168_44,frWm-Hk6G,3B8PE
std_qJn3-C8vN_1692891028830_41,qJn3-C8vN,3B8PE
std_akPZ-2qEn_1692891038805_43,akPZ-2qEn,3B8PE
std_U3pd-3CeN_1692891042018_46,U3pd-3CeN,3B8PE
std_s972-eTzJ_1692891054184_45,s972-eTzJ,3B8PE
std_frWm-Hk6G_1692891055918_44,frWm-Hk6G,3B8PE
std_qJn3-C8vN_1692891061300_41,qJn3-C8vN,3B8PE
std_akPZ-2qEn_1692891065460_43,akPZ-2qEn,3B8PE
std_U3pd-3CeN_1692891075218_46,U3pd-3CeN,3B8PE
std_R3Qo-J397_1692891077665_42,R3Qo-J397,3B8PE
std_frWm-Hk6G_1692891082363_44,frWm-Hk6G,3B8PE
std_s972-eTzJ_1692891079881_45,s972-eTzJ,3B8PE
std_akPZ-2qEn_1692891094805_43,akPZ-2qEn,3B8PE
std_qJn3-C8vN_1692891089460_41,qJn3-C8vN,3B8PE
std_7CTi-4KJq_1692891100373_47,7CTi-4KJq,3B8PE
std_U3pd-3CeN_1692891100727_46,U3pd-3CeN,3B8PE
std_R3Qo-J397_1692891105536_42,R3Qo-J397,3B8PE
std_frWm-Hk6G_1692891107577_44,frWm-Hk6G,3B8PE
std_s972-eTzJ_1692891108893_45,s972-eTzJ,3B8PE
std_qJn3-C8vN_1692891122434_41,qJn3-C8vN,3B8PE
std_akPZ-2qEn_1692891120204_43,akPZ-2qEn,3B8PE
std_7CTi-4KJq_1692891125977_47,7CTi-4KJq,3B8PE
std_R3Qo-J397_1692891129160_42,R3Qo-J397,3B8PE
std_U3pd-3CeN_1692891126521_46,U3pd-3CeN,3B8PE
std_TGk4-67qg_1692891128756_48,TGk4-67qg,3B8PE
std_frWm-Hk6G_1692891138038_44,frWm-Hk6G,3B8PE
std_akPZ-2qEn_1692891148132_43,akPZ-2qEn,3B8PE
std_qJn3-C8vN_1692891147454_41,qJn3-C8vN,3B8PE
std_7CTi-4KJq_1692891150184_47,7CTi-4KJq,3B8PE
std_s972-eTzJ_1692891142124_45,s972-eTzJ,3B8PE
std_R3Qo-J397_1692891153831_42,R3Qo-J397,3B8PE
std_U3pd-3CeN_1692891156014_46,U3pd-3CeN,3B8PE
std_TGk4-67qg_1692891160122_48,TGk4-67qg,3B8PE
std_frWm-Hk6G_1692891167149_44,frWm-Hk6G,3B8PE
std_s972-eTzJ_1692891175284_45,s972-eTzJ,3B8PE
std_qJn3-C8vN_1692891174249_41,qJn3-C8vN,3B8PE
std_akPZ-2qEn_1692891172696_43,akPZ-2qEn,3B8PE
std_7CTi-4KJq_1692891175202_47,7CTi-4KJq,3B8PE
std_R3Qo-J397_1692891179543_42,R3Qo-J397,3B8PE
std_U3pd-3CeN_1692891180685_46,U3pd-3CeN,3B8PE
std_TGk4-67qg_1692891192182_48,TGk4-67qg,3B8PE
std_sNqa-mW47_1692891191711_49,sNqa-mW47,3B8PE
std_s972-eTzJ_1692891198569_45,s972-eTzJ,3B8PE
std_akPZ-2qEn_1692891199609_43,akPZ-2qEn,3B8PE
std_qJn3-C8vN_1692891198584_41,qJn3-C8vN,3B8PE
std_7CTi-4KJq_1692891203618_47,7CTi-4KJq,3B8PE
std_frWm-Hk6G_1692891198316_44,frWm-Hk6G,3B8PE
std_R3Qo-J397_1692891211256_42,R3Qo-J397,3B8PE
std_U3pd-3CeN_1692891214016_46,U3pd-3CeN,3B8PE
std_qJn3-C8vN_1692891225286_41,qJn3-C8vN,3B8PE
std_s972-eTzJ_1692891222954_45,s972-eTzJ,3B8PE
std_TGk4-67qg_1692891220508_48,TGk4-67qg,3B8PE
std_9cre-nk23_1692891223488_50,9cre-nk23,3B8PE
std_akPZ-2qEn_1692891224332_43,akPZ-2qEn,3B8PE
std_sNqa-mW47_1692891221967_49,sNqa-mW47,3B8PE
std_frWm-Hk6G_1692891230554_44,frWm-Hk6G,3B8PE
std_7CTi-4KJq_1692891229508_47,7CTi-4KJq,3B8PE
std_R3Qo-J397_1692891236372_42,R3Qo-J397,3B8PE
std_U3pd-3CeN_1692891246619_46,U3pd-3CeN,3B8PE
std_s972-eTzJ_1692891251200_45,s972-eTzJ,3B8PE
std_qJn3-C8vN_1692891248602_41,qJn3-C8vN,3B8PE
std_TGk4-67qg_1692891251774_48,TGk4-67qg,3B8PE
std_akPZ-2qEn_1692891252551_43,akPZ-2qEn,3B8PE
std_9cre-nk23_1692891252143_50,9cre-nk23,3B8PE
std_t9Za-6BhW_1692891256216_51,t9Za-6BhW,3B8PE
std_sNqa-mW47_1692891255077_49,sNqa-mW47,3B8PE
std_7CTi-4KJq_1692891260055_47,7CTi-4KJq,3B8PE
std_frWm-Hk6G_1692891258745_44,frWm-Hk6G,3B8PE
std_R3Qo-J397_1692891265765_42,R3Qo-J397,3B8PE
std_U3pd-3CeN_1692891271743_46,U3pd-3CeN,3B8PE
std_s972-eTzJ_1692891276974_45,s972-eTzJ,3B8PE
std_TGk4-67qg_1692891279080_48,TGk4-67qg,3B8PE
std_akPZ-2qEn_1692891279673_43,akPZ-2qEn,3B8PE
std_qJn3-C8vN_1692891278198_41,qJn3-C8vN,3B8PE
std_9cre-nk23_1692891280623_50,9cre-nk23,3B8PE
std_t9Za-6BhW_1692891282934_51,t9Za-6BhW,3B8PE
std_sNqa-mW47_1692891284001_49,sNqa-mW47,3B8PE
std_R3Qo-J397_1692891294057_42,R3Qo-J397,3B8PE
std_7CTi-4KJq_1692891284765_47,7CTi-4KJq,3B8PE
std_frWm-Hk6G_1692891288716_44,frWm-Hk6G,3B8PE
std_U3pd-3CeN_1692891303735_46,U3pd-3CeN,3B8PE
std_TGk4-67qg_1692891305734_48,TGk4-67qg,3B8PE
std_akPZ-2qEn_1692891311042_43,akPZ-2qEn,3B8PE
std_CpVn-AXkA_1692891303679_52,CpVn-AXkA,3B8PE
std_s972-eTzJ_1692891304108_45,s972-eTzJ,3B8PE
std_qJn3-C8vN_1692891311165_41,qJn3-C8vN,3B8PE
std_9cre-nk23_1692891312784_50,9cre-nk23,3B8PE
std_t9Za-6BhW_1692891313556_51,t9Za-6BhW,3B8PE
std_frWm-Hk6G_1692891320064_44,frWm-Hk6G,3B8PE
std_7CTi-4KJq_1692891318641_47,7CTi-4KJq,3B8PE
std_R3Qo-J397_1692891318300_42,R3Qo-J397,3B8PE
std_sNqa-mW47_1692891315236_49,sNqa-mW47,3B8PE
std_U3pd-3CeN_1692891329273_46,U3pd-3CeN,3B8PE
std_s972-eTzJ_1692891337095_45,s972-eTzJ,3B8PE
std_TGk4-67qg_1692891335538_48,TGk4-67qg,3B8PE
std_akPZ-2qEn_1692891336204_43,akPZ-2qEn,3B8PE
std_HuCr-LURQ_1692891339381_53,HuCr-LURQ,3B8PE
std_CpVn-AXkA_1692891336204_52,CpVn-AXkA,3B8PE
std_frWm-Hk6G_1692891345825_44,frWm-Hk6G,3B8PE
std_qJn3-C8vN_1692891341168_41,qJn3-C8vN,3B8PE
std_9cre-nk23_1692891341542_50,9cre-nk23,3B8PE
std_t9Za-6BhW_1692891342929_51,t9Za-6BhW,3B8PE
std_R3Qo-J397_1692891348375_42,R3Qo-J397,3B8PE
std_TGk4-67qg_1692891362836_48,TGk4-67qg,3B8PE
std_U3pd-3CeN_1692891358702_46,U3pd-3CeN,3B8PE
std_HuCr-LURQ_1692891366099_53,HuCr-LURQ,3B8PE
std_s972-eTzJ_1692891361909_45,s972-eTzJ,3B8PE
std_CpVn-AXkA_1692891368153_52,CpVn-AXkA,3B8PE
std_akPZ-2qEn_1692891364229_43,akPZ-2qEn,3B8PE
std_t9Za-6BhW_1692891374279_51,t9Za-6BhW,3B8PE
std_frWm-Hk6G_1692891369872_44,frWm-Hk6G,3B8PE
std_R3Qo-J397_1692891377495_42,R3Qo-J397,3B8PE
std_7CTi-4KJq_1692891375618_47,7CTi-4KJq,3B8PE
std_9cre-nk23_1692891372603_50,9cre-nk23,3B8PE
std_sNqa-mW47_1692891375618_49,sNqa-mW47,3B8PE
std_qJn3-C8vN_1692891372191_41,qJn3-C8vN,3B8PE
std_TGk4-67qg_1692891386438_48,TGk4-67qg,3B8PE
std_U3pd-3CeN_1692891388409_46,U3pd-3CeN,3B8PE
std_CpVn-AXkA_1692891396345_52,CpVn-AXkA,3B8PE
std_HuCr-LURQ_1692891392248_53,HuCr-LURQ,3B8PE
std_t9Za-6BhW_1692891397756_51,t9Za-6BhW,3B8PE
std_s972-eTzJ_1692891394434_45,s972-eTzJ,3B8PE
std_R3Qo-J397_1692891402875_42,R3Qo-J397,3B8PE
std_akPZ-2qEn_1692891396744_43,akPZ-2qEn,3B8PE
std_frWm-Hk6G_1692891398293_44,frWm-Hk6G,3B8PE
std_sNqa-mW47_1692891405264_49,sNqa-mW47,3B8PE
std_qJn3-C8vN_1692891406057_41,qJn3-C8vN,3B8PE
std_9cre-nk23_1692891405138_50,9cre-nk23,3B8PE
std_8Dui-zvMq_1692891404694_54,8Dui-zvMq,3B8PE
std_TGk4-67qg_1692891409863_48,TGk4-67qg,3B8PE
std_7CTi-4KJq_1692891405056_47,7CTi-4KJq,3B8PE
std_HuCr-LURQ_1692891421073_53,HuCr-LURQ,3B8PE
std_CpVn-AXkA_1692891420458_52,CpVn-AXkA,3B8PE
std_t9Za-6BhW_1692891423585_51,t9Za-6BhW,3B8PE
std_U3pd-3CeN_1692891418281_46,U3pd-3CeN,3B8PE
std_s972-eTzJ_1692891424050_45,s972-eTzJ,3B8PE
std_akPZ-2qEn_1692891427000_43,akPZ-2qEn,3B8PE
std_frWm-Hk6G_1692891427384_44,frWm-Hk6G,3B8PE
std_9cre-nk23_1692891433312_50,9cre-nk23,3B8PE
std_sNqa-mW47_1692891432377_49,sNqa-mW47,3B8PE
std_R3Qo-J397_1692891426657_42,R3Qo-J397,3B8PE
std_qJn3-C8vN_1692891433040_41,qJn3-C8vN,3B8PE
std_8Dui-zvMq_1692891434182_54,8Dui-zvMq,3B8PE
std_TGk4-67qg_1692891434795_48,TGk4-67qg,3B8PE
std_7CTi-4KJq_1692891437905_47,7CTi-4KJq,3B8PE
std_L6KR-3n4V_1692891443986_55,L6KR-3n4V,3B8PE
std_CpVn-AXkA_1692891447783_52,CpVn-AXkA,3B8PE
std_HuCr-LURQ_1692891444698_53,HuCr-LURQ,3B8PE
std_s972-eTzJ_1692891449639_45,s972-eTzJ,3B8PE
std_U3pd-3CeN_1692891448378_46,U3pd-3CeN,3B8PE
std_t9Za-6BhW_1692891448378_51,t9Za-6BhW,3B8PE
std_akPZ-2qEn_1692891454283_43,akPZ-2qEn,3B8PE
std_frWm-Hk6G_1692891456231_44,frWm-Hk6G,3B8PE
std_sNqa-mW47_1692891459030_49,sNqa-mW47,3B8PE
std_qJn3-C8vN_1692891460740_41,qJn3-C8vN,3B8PE
std_9cre-nk23_1692891457451_50,9cre-nk23,3B8PE
std_R3Qo-J397_1692891459139_42,R3Qo-J397,3B8PE
std_8Dui-zvMq_1692891462448_54,8Dui-zvMq,3B8PE
std_TGk4-67qg_1692891465253_48,TGk4-67qg,3B8PE
std_7CTi-4KJq_1692891468434_47,7CTi-4KJq,3B8PE
std_CpVn-AXkA_1692891474069_52,CpVn-AXkA,3B8PE
std_L6KR-3n4V_1692891471125_55,L6KR-3n4V,3B8PE
std_HuCr-LURQ_1692891474208_53,HuCr-LURQ,3B8PE
std_t9Za-6BhW_1692891481475_51,t9Za-6BhW,3B8PE
std_s972-eTzJ_1692891476621_45,s972-eTzJ,3B8PE
std_U3pd-3CeN_1692891479872_46,U3pd-3CeN,3B8PE
std_frWm-Hk6G_1692891484982_44,frWm-Hk6G,3B8PE
std_sNqa-mW47_1692891488072_49,sNqa-mW47,3B8PE
std_akPZ-2qEn_1692891484638_43,akPZ-2qEn,3B8PE
std_8Dui-zvMq_1692891490631_54,8Dui-zvMq,3B8PE
std_qJn3-C8vN_1692891489072_41,qJn3-C8vN,3B8PE
std_9cre-nk23_1692891490349_50,9cre-nk23,3B8PE
std_R3Qo-J397_1692891490631_42,R3Qo-J397,3B8PE
std_TGk4-67qg_1692891495272_48,TGk4-67qg,3B8PE
std_7CTi-4KJq_1692891498097_47,7CTi-4KJq,3B8PE
std_32dh-zkJ6_1692891499964_56,32dh-zkJ6,3B8PE
std_s972-eTzJ_1692891507464_45,s972-eTzJ,3B8PE
std_L6KR-3n4V_1692891501795_55,L6KR-3n4V,3B8PE
std_U3pd-3CeN_1692891509191_46,U3pd-3CeN,3B8PE
std_HuCr-LURQ_1692891504777_53,HuCr-LURQ,3B8PE
std_frWm-Hk6G_1692891509551_44,frWm-Hk6G,3B8PE
std_t9Za-6BhW_1692891506023_51,t9Za-6BhW,3B8PE
std_sNqa-mW47_1692891512189_49,sNqa-mW47,3B8PE
std_akPZ-2qEn_1692891518643_43,akPZ-2qEn,3B8PE
std_qJn3-C8vN_1692891518678_41,qJn3-C8vN,3B8PE
std_8Dui-zvMq_1692891518662_54,8Dui-zvMq,3B8PE
std_TGk4-67qg_1692891523270_48,TGk4-67qg,3B8PE
std_R3Qo-J397_1692891522821_42,R3Qo-J397,3B8PE
std_9cre-nk23_1692891521262_50,9cre-nk23,3B8PE
std_7CTi-4KJq_1692891526337_47,7CTi-4KJq,3B8PE
std_Kt46-7tgM_1692891524644_57,Kt46-7tgM,3B8PE
std_32dh-zkJ6_1692891527473_56,32dh-zkJ6,3B8PE
std_s972-eTzJ_1692891532282_45,s972-eTzJ,3B8PE
std_U3pd-3CeN_1692891533964_46,U3pd-3CeN,3B8PE
std_CpVn-AXkA_1692891531348_52,CpVn-AXkA,3B8PE
std_sNqa-mW47_1692891539235_49,sNqa-mW47,3B8PE
std_HuCr-LURQ_1692891534701_53,HuCr-LURQ,3B8PE
std_L6KR-3n4V_1692891533260_55,L6KR-3n4V,3B8PE
std_frWm-Hk6G_1692891536186_44,frWm-Hk6G,3B8PE
std_qJn3-C8vN_1692891547878_41,qJn3-C8vN,3B8PE
std_8Dui-zvMq_1692891549147_54,8Dui-zvMq,3B8PE
std_akPZ-2qEn_1692891545851_43,akPZ-2qEn,3B8PE
std_R3Qo-J397_1692891551257_42,R3Qo-J397,3B8PE
std_TGk4-67qg_1692891551003_48,TGk4-67qg,3B8PE
