tchextid,stduuid,extuserid,groupid
tch_20230818-233633_202,b1b34c8e-90f9-4bab-98a5-6e451cddbbbb,std_1692386422344_202,1814aa2e-57a1-42cf-b00f-7eab10ea2058
tch_20230818-233633_204,911685da-fb71-4e90-85dd-6d622738e637,std_1692386233239_204,a4365057-cfb8-4899-afa1-5c44ef269008
tch_20230818-233633_200,191b4902-999d-4e42-8ae2-51afd7f88dbc,std_1692386529054_200,9f198a65-6d66-44bd-aa5d-d45fc95c0de5
tch_20230818-233633_201,37850157-48a9-4ec3-a200-7e30eab65082,std_1692386488872_201,0064d285-cd6c-4142-a4b4-d5c7f273f691
tch_20230818-233633_202,f2ffd594-a4b0-46ac-b0d9-eff046a39e80,std_1692386398487_202,1814aa2e-57a1-42cf-b00f-7eab10ea2058
tch_20230818-233633_204,906853a7-8637-48bf-ada3-aa05c196b890,std_1692386205801_204,a4365057-cfb8-4899-afa1-5c44ef269008
tch_20230818-233633_200,9e458232-bcf2-4ceb-8e7c-7f040c8f3a4a,std_1692386501376_200,9f198a65-6d66-44bd-aa5d-d45fc95c0de5
tch_20230818-233633_201,16806ee5-f3a4-45ca-8ae7-4441bd3a263f,std_1692386458817_201,0064d285-cd6c-4142-a4b4-d5c7f273f691
tch_20230818-233633_202,b73d6fd1-104e-411f-ba35-176aa2a4346e,std_1692386373136_202,1814aa2e-57a1-42cf-b00f-7eab10ea2058
tch_20230818-233633_204,839ed5c5-e195-4043-8197-b2158b675cfa,std_1692386175628_204,a4365057-cfb8-4899-afa1-5c44ef269008
tch_20230818-233633_200,28e1f3c7-ed60-418f-a38b-992acea6658e,std_1692386472034_200,9f198a65-6d66-44bd-aa5d-d45fc95c0de5
tch_20230818-233633_202,8a2cda52-b9ef-4b76-80d0-a7d7c650a18c,std_1692386346532_202,1814aa2e-57a1-42cf-b00f-7eab10ea2058
tch_20230818-233633_204,a1706ea3-3f64-409d-ae25-909e9f870e42,std_1692386151546_204,a4365057-cfb8-4899-afa1-5c44ef269008
tch_20230818-233633_200,e3c6b0ad-dc4c-4f88-9675-f8c9826630bb,std_1692386446539_200,9f198a65-6d66-44bd-aa5d-d45fc95c0de5
tch_20230818-233633_203,e21fb373-4669-4940-b6bd-64034539aa1b,std_1692386340229_203,0de28797-e903-44a1-9aa0-47c4afa80c2e
tch_20230818-233633_204,aa0006fc-9dda-4b47-8e0e-c3c59befedd9,std_1692386125624_204,a4365057-cfb8-4899-afa1-5c44ef269008
tch_20230818-233633_203,9c77c95b-283f-4be1-a9c9-937db9ca9a4b,std_1692386311007_203,0de28797-e903-44a1-9aa0-47c4afa80c2e
tch_20230818-233633_203,2217a594-a0ad-46c2-b56c-aee9be4e232f,std_1692386283957_203,0de28797-e903-44a1-9aa0-47c4afa80c2e
tch_20230818-233633_202,04506cd2-fa46-463e-b4d4-2b2b38c1c5fa,std_1692386322462_202,30657772-21fd-441c-9c8d-6f73894edff1
tch_20230818-233633_201,bf961dea-a0d9-4430-b504-ba60eabeb6f9,std_1692386433202_201,184c741c-e61c-43b2-8752-c5e1f58b3d63
tch_20230818-233633_203,f770a5c0-c497-4e79-8ab3-6251475de4b6,std_1692386256878_203,0de28797-e903-44a1-9aa0-47c4afa80c2e
tch_20230818-233633_201,a806bdfb-82c9-42ff-975c-4afc73fbe9e2,std_1692386406020_201,184c741c-e61c-43b2-8752-c5e1f58b3d63
tch_20230818-233633_202,a9c23442-6a38-41de-a16d-d5336f341e25,std_1692386293046_202,30657772-21fd-441c-9c8d-6f73894edff1
tch_20230818-233633_200,d66b79da-0d8d-4d7e-8b02-8b4c1d8c45f3,std_1692386418286_200,fbddc5e7-7411-4681-a78d-c43b80afee08
tch_20230818-233633_203,4a7e0fc1-86fd-4420-be79-bdf68cad03a8,std_1692386230400_203,0de28797-e903-44a1-9aa0-47c4afa80c2e
tch_20230818-233633_201,8a08635f-ba98-48c5-b794-9f1320ec38c4,std_1692386380077_201,184c741c-e61c-43b2-8752-c5e1f58b3d63
tch_20230818-233633_200,71f664a6-99c5-4240-9752-4030380c83b3,std_1692386394932_200,fbddc5e7-7411-4681-a78d-c43b80afee08
tch_20230818-233633_202,23d0d9b6-5d5d-47d7-a366-2e09d7d6f7ef,std_1692386265635_202,30657772-21fd-441c-9c8d-6f73894edff1
tch_20230818-233633_199,72775719-41e1-4d99-b849-c1e80d9d8409,std_1692386525577_199,65f30b12-dc41-4c16-a66f-b464e3a24615
tch_20230818-233633_201,ebea5d2b-90f1-4993-9694-4fc77e8b94da,std_1692386354245_201,184c741c-e61c-43b2-8752-c5e1f58b3d63
tch_20230818-233633_202,f28e5c19-d95b-44af-bb16-47897efa938b,std_1692386240038_202,30657772-21fd-441c-9c8d-6f73894edff1
tch_20230818-233633_200,5eb0e792-f4ea-4956-969d-54182886cb32,std_1692386370739_200,fbddc5e7-7411-4681-a78d-c43b80afee08
tch_20230818-233633_199,c0cc99a0-05cd-4933-9b25-c932a508ec7a,std_1692386499088_199,65f30b12-dc41-4c16-a66f-b464e3a24615
tch_20230818-233633_201,b46f00e7-ad0c-47b5-b3a0-a13264fc7e5b,std_1692386326912_201,184c741c-e61c-43b2-8752-c5e1f58b3d63
tch_20230818-233633_202,18b12136-9a7a-4755-aa4e-9af6b638dda9,std_1692386215174_202,30657772-21fd-441c-9c8d-6f73894edff1
tch_20230818-233633_200,07ab1492-5678-4d5f-9675-b00b30483c93,std_1692386345447_200,fbddc5e7-7411-4681-a78d-c43b80afee08
tch_20230818-233633_199,87e30574-ed1a-4e63-8a9d-1003aafc4c4c,std_1692386473416_199,65f30b12-dc41-4c16-a66f-b464e3a24615
tch_20230818-233633_200,09e86596-8dd3-4a24-bfab-74a86c017649,std_1692386316297_200,fbddc5e7-7411-4681-a78d-c43b80afee08
tch_20230818-233633_199,1d54a47e-7977-475a-8488-722917a6b6cc,std_1692386446548_199,65f30b12-dc41-4c16-a66f-b464e3a24615
tch_20230818-233633_203,4d61ada1-f328-4fde-a99d-ac4bc170fb12,std_1692386204101_203,1d9d862d-76e4-48a3-9aa8-b80d9883b021
tch_20230818-233633_198,1368a36d-d7c0-4818-aa7c-bf8e525aec61,std_1692386521356_198,44ab849f-51f1-4d1f-80c7-c31f5a74f057
tch_20230818-233633_199,8a8d334b-4660-456b-9d77-0a1213a1979d,std_1692386418580_199,65f30b12-dc41-4c16-a66f-b464e3a24615
tch_20230818-233633_203,00e29314-1049-4694-9e6d-096ec8d07b4d,std_1692386179733_203,1d9d862d-76e4-48a3-9aa8-b80d9883b021
tch_20230818-233633_198,9c11edf2-eee1-4efa-b295-3d9dcfb2b5b2,std_1692386494054_198,44ab849f-51f1-4d1f-80c7-c31f5a74f057
tch_20230818-233633_202,d4a50b93-5f4c-49f3-859c-3f24f006cdc7,std_1692386192206_202,a48cc669-440a-4497-bd81-0250f109da2d
tch_20230818-233633_198,e14dddce-737f-465d-bbf7-35cadb4fe3a3,std_1692386468843_198,44ab849f-51f1-4d1f-80c7-c31f5a74f057
tch_20230818-233633_203,04c83a63-7939-4118-8538-3956c87079db,std_1692386154016_203,1d9d862d-76e4-48a3-9aa8-b80d9883b021
tch_20230818-233633_201,5a07001d-ca99-4172-83a0-7468c7503756,std_1692386301630_201,39a2d531-d933-4949-af6f-131ee5b90d67
tch_20230818-233633_202,dc2d0951-300e-4ba9-93cd-fc9dd25819fc,std_1692386167912_202,a48cc669-440a-4497-bd81-0250f109da2d
tch_20230818-233633_200,dc92278b-20fe-40a8-bcc6-ced5a4b7ad90,std_1692386293069_200,15b3a810-5bca-43e7-89b4-926c049a9fec
tch_20230818-233633_198,77ce21d3-03db-455c-a3cf-eaa009282842,std_1692386438781_198,44ab849f-51f1-4d1f-80c7-c31f5a74f057
tch_20230818-233633_203,c1556b77-29ea-4dac-a4e3-9275216c36a0,std_1692386128237_203,1d9d862d-76e4-48a3-9aa8-b80d9883b021
tch_20230818-233633_201,314415c6-c615-4360-a31a-80b6924b40f7,std_1692386271150_201,39a2d531-d933-4949-af6f-131ee5b90d67
tch_20230818-233633_202,c81877d1-5418-499c-8639-e7ec5845de87,std_1692386139070_202,a48cc669-440a-4497-bd81-0250f109da2d
tch_20230818-233633_200,ea79eaa4-a1fe-4dcd-a706-125bcba33b53,std_1692386262390_200,15b3a810-5bca-43e7-89b4-926c049a9fec
tch_20230818-233633_198,d05dfa00-1f3d-4f34-8a14-78b5ff1f2dbb,std_1692386413906_198,44ab849f-51f1-4d1f-80c7-c31f5a74f057
tch_20230818-233633_203,215b6d25-5864-4d14-9a23-498779698327,std_1692386103554_203,1d9d862d-76e4-48a3-9aa8-b80d9883b021
tch_20230818-233633_201,69957066-9d6d-4274-9688-53a3093b18dd,std_1692386242380_201,39a2d531-d933-4949-af6f-131ee5b90d67
tch_20230818-233633_197,58364cbe-3f86-4629-9b71-a4946c72876a,std_1692386502351_197,1bbdaa11-c375-47f2-aebd-64ca104f220f
tch_20230818-233633_202,6067de84-3d61-48a1-a886-6ad8da23741c,std_1692386114177_202,a48cc669-440a-4497-bd81-0250f109da2d
tch_20230818-233633_199,1252e177-08e2-45a0-8712-471fdf4fb714,std_1692386396155_199,223045f2-e1f3-4b9f-bf5a-bfaa3a8e500a
tch_20230818-233633_200,9f9f75bf-4d9f-42ba-b0c0-cddfcb19949d,std_1692386232284_200,15b3a810-5bca-43e7-89b4-926c049a9fec
tch_20230818-233633_201,7885ec20-569e-407b-bf1e-f6bfe0c088f7,std_1692386218434_201,39a2d531-d933-4949-af6f-131ee5b90d67
tch_20230818-233633_197,c3c50b80-513c-41bf-9e9d-fcc099600f94,std_1692386476781_197,1bbdaa11-c375-47f2-aebd-64ca104f220f
tch_20230818-233633_202,fe61def9-51e2-44d1-86b8-26ad552b3e7e,std_1692386083682_202,a48cc669-440a-4497-bd81-0250f109da2d
tch_20230818-233633_199,1f4d4d5d-5c13-459b-a53a-0763f5403a78,std_1692386371811_199,223045f2-e1f3-4b9f-bf5a-bfaa3a8e500a
tch_20230818-233633_200,152d8d94-0927-4b31-85cc-35379fa3b402,std_1692386203724_200,15b3a810-5bca-43e7-89b4-926c049a9fec
tch_20230818-233633_201,4998eb91-463b-4ad3-a355-f586a22726d6,std_1692386190721_201,39a2d531-d933-4949-af6f-131ee5b90d67
tch_20230818-233633_197,384ce093-1bc9-4082-9603-dd4acd76a73c,std_1692386445195_197,1bbdaa11-c375-47f2-aebd-64ca104f220f
tch_20230818-233633_199,1616a48a-c10d-4dc6-99b5-9b582a0d8d55,std_1692386348229_199,223045f2-e1f3-4b9f-bf5a-bfaa3a8e500a
tch_20230818-233633_200,084f2aac-c46f-43db-8282-74291c1951d9,std_1692386176168_200,15b3a810-5bca-43e7-89b4-926c049a9fec
tch_20230818-233633_198,c581948e-2a12-4861-a939-67df26004ef1,std_1692386391211_198,f8eb7073-43a1-45cc-8a5d-9ef4992c76a0
tch_20230818-233633_197,5c679b6c-b62e-4cdc-9975-68f18c938704,std_1692386418896_197,1bbdaa11-c375-47f2-aebd-64ca104f220f
tch_20230818-233633_199,d4ffe309-bc4c-499e-aab1-641694fecaf4,std_1692386321821_199,223045f2-e1f3-4b9f-bf5a-bfaa3a8e500a
tch_20230818-233633_198,29b79db5-4e43-45cd-8d2b-84b023a1d210,std_1692386361991_198,f8eb7073-43a1-45cc-8a5d-9ef4992c76a0
tch_20230818-233633_197,5899a4f9-02ee-4737-a941-4be5d933fcea,std_1692386390012_197,1bbdaa11-c375-47f2-aebd-64ca104f220f
tch_20230818-233633_199,00cf5362-0deb-45d3-a859-7562b781702f,std_1692386294459_199,223045f2-e1f3-4b9f-bf5a-bfaa3a8e500a
tch_20230818-233633_198,740684e2-8ba0-4861-a38a-ddd9d631c590,std_1692386334681_198,f8eb7073-43a1-45cc-8a5d-9ef4992c76a0
tch_20230818-233633_201,cc06d282-8f25-4fd7-bfeb-a105dee3fa3e,std_1692386161559_201,16c9c9ab-5bdf-4d86-a65b-54ef56bb7d8a
tch_20230818-233633_198,4318f80d-c350-42d3-9999-9865115bc143,std_1692386306188_198,f8eb7073-43a1-45cc-8a5d-9ef4992c76a0
tch_20230818-233633_200,b5c549b8-a492-4e97-abea-7c7003a4cb37,std_1692386149116_200,db557cd5-094c-442f-af13-50adcdda7dc4
tch_20230818-233633_201,9489e283-357c-497c-92bf-3ed531153e64,std_1692386138782_201,16c9c9ab-5bdf-4d86-a65b-54ef56bb7d8a
tch_20230818-233633_198,2428d087-9068-4394-a040-8290f85e0ff6,std_1692386282413_198,f8eb7073-43a1-45cc-8a5d-9ef4992c76a0
tch_20230818-233633_197,56cfbeef-73aa-4cf1-aeb4-7fcae0f220f2,std_1692386365233_197,43062f87-e7f1-4e07-b904-18cb753c327f
tch_20230818-233633_201,a8cf060d-8aa6-43f9-9bb5-55b320a9c43d,std_1692386110723_201,16c9c9ab-5bdf-4d86-a65b-54ef56bb7d8a
tch_20230818-233633_199,4e751c07-7118-433a-88e3-55940189d909,std_1692386266518_199,2043379d-e35d-48bb-9280-76b769e8fd8d
tch_20230818-233633_200,96b2e5f1-e777-4e26-8b98-85222e42f545,std_1692386119105_200,db557cd5-094c-442f-af13-50adcdda7dc4
tch_20230818-233633_201,3c483634-b60a-4ccc-b787-0becf6f7bb21,std_1692386085620_201,16c9c9ab-5bdf-4d86-a65b-54ef56bb7d8a
tch_20230818-233633_199,8e437a91-c875-418d-8d8b-d5009c56f5b1,std_1692386240217_199,2043379d-e35d-48bb-9280-76b769e8fd8d
tch_20230818-233633_197,24deeac4-63e0-4e5a-b33e-8e52acb66c19,std_1692386339009_197,43062f87-e7f1-4e07-b904-18cb753c327f
tch_20230818-233633_200,2cbab9bc-9f4d-4178-aa72-f38d27c027c4,std_1692386091766_200,db557cd5-094c-442f-af13-50adcdda7dc4
tch_20230818-233633_201,fbbd37ad-f8c9-4d12-a7e2-4176a533ff12,std_1692386058034_201,16c9c9ab-5bdf-4d86-a65b-54ef56bb7d8a
tch_20230818-233633_199,1cc9de56-d965-414e-95c8-e3f65e4c71e9,std_1692386209984_199,2043379d-e35d-48bb-9280-76b769e8fd8d
tch_20230818-233633_197,d4e8538f-9024-4c0e-b290-b16d92d61011,std_1692386308791_197,43062f87-e7f1-4e07-b904-18cb753c327f
tch_20230818-233633_198,ba4a6fb6-e8a0-42be-b059-1891ea09fdf8,std_1692386255097_198,f4a90ee4-9641-442b-aae4-9f330fdabf4a
tch_20230818-233633_200,d400fc87-1d28-4436-a510-d5fbac204ab2,std_1692386068393_200,db557cd5-094c-442f-af13-50adcdda7dc4
tch_20230818-233633_199,79ed0da1-6a50-427a-911d-8eee4193bc13,std_1692386183703_199,2043379d-e35d-48bb-9280-76b769e8fd8d
tch_20230818-233633_197,7b7fdfff-6cd6-4d6f-97b9-861419023ff8,std_1692386278125_197,43062f87-e7f1-4e07-b904-18cb753c327f
tch_20230818-233633_198,4f98fdc1-9046-4b76-b7a0-e930b0abb41b,std_1692386226609_198,f4a90ee4-9641-442b-aae4-9f330fdabf4a
tch_20230818-233633_200,288a08fd-dc53-42fe-af79-d261fa15e1f9,std_1692386040694_200,db557cd5-094c-442f-af13-50adcdda7dc4
tch_20230818-233633_199,464e434e-6488-4505-a2b5-3b33594d2ebe,std_1692386156391_199,2043379d-e35d-48bb-9280-76b769e8fd8d
tch_20230818-233633_197,9cc39c74-a809-4ec9-bfe4-985a87d8df2a,std_1692386253356_197,43062f87-e7f1-4e07-b904-18cb753c327f
tch_20230818-233633_198,fc89047b-5639-4893-93f4-d03b1341e3a9,std_1692386199922_198,f4a90ee4-9641-442b-aae4-9f330fdabf4a
tch_20230818-233633_198,9afbf7b6-0f40-4960-9443-c03445d44244,std_1692386171054_198,f4a90ee4-9641-442b-aae4-9f330fdabf4a
tch_20230818-233633_196,7ea4758d-d94c-4559-8e8d-01a520a31d24,std_1692386455671_196,c7a3dcd4-4dcf-4792-abc0-4bcea95110b7
tch_20230818-233633_198,ffcd7ee4-8e17-4e88-97bd-a07a1425b3ef,std_1692386143400_198,f4a90ee4-9641-442b-aae4-9f330fdabf4a
tch_20230818-233633_196,2aab173b-c38c-4b38-b567-7777aabc528b,std_1692386429077_196,c7a3dcd4-4dcf-4792-abc0-4bcea95110b7
tch_20230818-233633_197,b2b219bd-dcb7-434a-ba7f-1bb9d4734380,std_1692386225475_197,ebef33ed-a914-401b-b6f4-03fd63507c8f
tch_20230818-233633_199,af8ceb4f-e4e5-48bb-9f83-c453a3543824,std_1692386129985_199,b6347687-80e5-45ca-aa38-925e63c454fe
tch_20230818-233633_196,11b540e1-97a1-42be-9e42-93d88db9e495,std_1692386401285_196,c7a3dcd4-4dcf-4792-abc0-4bcea95110b7
tch_20230818-233633_197,e08a0f13-1dce-4014-ab0e-7be341a7cc9e,std_1692386196281_197,ebef33ed-a914-401b-b6f4-03fd63507c8f
tch_20230818-233633_195,b7d831db-d5e4-46fc-bb08-f2d454fc8334,std_1692386452735_195,59cc861d-1822-4877-a61a-ed22445d789d
tch_20230818-233633_199,73ca81ce-8e10-4ac3-a498-324af481c6e7,std_1692386105345_199,b6347687-80e5-45ca-aa38-925e63c454fe
tch_20230818-233633_194,252bf177-881d-4313-a494-ff07e401f874,std_1692386444727_194,8746118b-1f70-4484-a404-2bc382fcba06
tch_20230818-233633_196,d8c4bb8a-d0a8-4573-921c-590f345ccb22,std_1692386375468_196,c7a3dcd4-4dcf-4792-abc0-4bcea95110b7
tch_20230818-233633_197,1de61349-775a-4525-a2ef-fa6063087894,std_1692386166799_197,ebef33ed-a914-401b-b6f4-03fd63507c8f
tch_20230818-233633_195,f3229908-f523-4e56-b7a8-cb1b8ca80664,std_1692386425867_195,59cc861d-1822-4877-a61a-ed22445d789d
tch_20230818-233633_199,79417a46-cc40-47ed-bc7a-8742b440b9bc,std_1692386078451_199,b6347687-80e5-45ca-aa38-925e63c454fe
tch_20230818-233633_198,636db45b-9d8e-4db2-8452-7825d8edcc55,std_1692386114963_198,267ef8fc-2e99-48fa-9588-d1f4277ef065
tch_20230818-233633_197,9347d871-5f27-4977-a8fe-b3649ebd244d,std_1692386142584_197,ebef33ed-a914-401b-b6f4-03fd63507c8f
tch_20230818-233633_194,7dd0c180-69d7-454f-a457-025319617668,std_1692386417412_194,8746118b-1f70-4484-a404-2bc382fcba06
tch_20230818-233633_196,7c3a23fe-3e30-4cb9-8c3a-56f2f0f602eb,std_1692386347973_196,c7a3dcd4-4dcf-4792-abc0-4bcea95110b7
tch_20230818-233633_195,c3bb5c41-2bb0-44cf-a103-b7960ac3ffdc,std_1692386400183_195,59cc861d-1822-4877-a61a-ed22445d789d
tch_20230818-233633_199,fe3a460f-0d8d-413f-9173-9069ef466aff,std_1692386051829_199,b6347687-80e5-45ca-aa38-925e63c454fe
tch_20230818-233633_198,4fb63c52-8471-46cf-a4f0-0925418eb07a,std_1692386084555_198,267ef8fc-2e99-48fa-9588-d1f4277ef065
tch_20230818-233633_197,80b83d68-6c6f-4f8a-8b76-f0cf3b9d53e5,std_1692386119100_197,ebef33ed-a914-401b-b6f4-03fd63507c8f
tch_20230818-233633_194,a4c2276d-b491-41bc-b625-5a8f818c0360,std_1692386390733_194,8746118b-1f70-4484-a404-2bc382fcba06
tch_20230818-233633_195,25e333fb-9a05-41e1-bb24-0e34835628e3,std_1692386376357_195,59cc861d-1822-4877-a61a-ed22445d789d
tch_20230818-233633_199,b59dffc7-8b6b-4e4d-9946-c5465a3d4241,std_1692386023092_199,b6347687-80e5-45ca-aa38-925e63c454fe
tch_20230818-233633_198,a8e0c233-59e1-4509-9b6e-212ab70a5854,std_1692386057652_198,267ef8fc-2e99-48fa-9588-d1f4277ef065
tch_20230818-233633_194,3fc17e81-ba46-40da-9dd9-659aeaeac7fe,std_1692386362231_194,8746118b-1f70-4484-a404-2bc382fcba06
tch_20230818-233633_195,2686ba99-59f9-412b-8e87-77f0e2164b61,std_1692386349003_195,59cc861d-1822-4877-a61a-ed22445d789d
tch_20230818-233633_198,ece0dcd4-c0ed-42fd-a30f-02e74a946ec1,std_1692386029138_198,267ef8fc-2e99-48fa-9588-d1f4277ef065
tch_20230818-233633_194,a18190a1-834f-42ba-b6c8-852759c5adb9,std_1692386334073_194,8746118b-1f70-4484-a404-2bc382fcba06
tch_20230818-233633_196,7360b489-632f-4a4e-88ac-aa39ecb4a921,std_1692386319026_196,b3105ae6-fdf2-4740-a2c3-d5c335862e9e
tch_20230818-233633_198,99181a39-ab60-425c-8f60-75a4a849f7a6,std_1692386004059_198,267ef8fc-2e99-48fa-9588-d1f4277ef065
tch_20230818-233633_196,88aabe86-43a2-4771-a350-c3dfd843e5f2,std_1692386294260_196,b3105ae6-fdf2-4740-a2c3-d5c335862e9e
tch_20230818-233633_197,afeaba17-a73f-4bc1-a8e3-f7ba39f8914e,std_1692386090845_197,0e19457d-14b0-44b8-8e82-055dd85d9278
tch_20230818-233633_196,37355ec2-5d73-4842-9ab9-b5d1eff0fcc4,std_1692386271798_196,b3105ae6-fdf2-4740-a2c3-d5c335862e9e
tch_20230818-233633_195,306b9113-a65d-4a7b-858a-c59d92fbf221,std_1692386323080_195,fd80df17-8fcd-4044-8d2d-07e13083bea0
tch_20230818-233633_197,af682009-5f8e-4efb-8911-420fa84a0c22,std_1692386060739_197,0e19457d-14b0-44b8-8e82-055dd85d9278
tch_20230818-233633_196,4c394ebb-dba8-4c32-a24e-ac02d6dbcc16,std_1692386245861_196,b3105ae6-fdf2-4740-a2c3-d5c335862e9e
tch_20230818-233633_194,029219c8-71a4-4d61-83f8-3ad148a00601,std_1692386305293_194,6f05a9ff-7626-4a32-9bd7-42bb5f9a7a21
tch_20230818-233633_195,262d48db-3727-4dc9-a524-2960ca14540b,std_1692386292378_195,fd80df17-8fcd-4044-8d2d-07e13083bea0
tch_20230818-233633_197,a7f6857f-b98f-4c12-8603-1f2cb7066132,std_1692386034145_197,0e19457d-14b0-44b8-8e82-055dd85d9278
tch_20230818-233633_194,a70ddee0-c117-4036-98ee-e28a381a6141,std_1692386275516_194,6f05a9ff-7626-4a32-9bd7-42bb5f9a7a21
tch_20230818-233633_196,3a076b8e-a332-4785-bd10-b2aeafc3249d,std_1692386217869_196,b3105ae6-fdf2-4740-a2c3-d5c335862e9e
tch_20230818-233633_195,1aea51b6-2eb2-47b6-ac9f-17e272f92d1b,std_1692386264741_195,fd80df17-8fcd-4044-8d2d-07e13083bea0
tch_20230818-233633_197,f87611d5-3d42-4f3c-9c7d-3f1feff26e64,std_1692386008679_197,0e19457d-14b0-44b8-8e82-055dd85d9278
tch_20230818-233633_194,c6f027e2-c646-4055-bd77-df289221ae4e,std_1692386250480_194,6f05a9ff-7626-4a32-9bd7-42bb5f9a7a21
tch_20230818-233633_195,a64b4a78-fbdb-48c4-8032-5bd5b3eade24,std_1692386238764_195,fd80df17-8fcd-4044-8d2d-07e13083bea0
tch_20230818-233633_197,0ab9840c-a147-4d20-8aa4-610fc48e291d,std_1692385980717_197,0e19457d-14b0-44b8-8e82-055dd85d9278
tch_20230818-233633_194,e32c14d4-e1a8-48cf-b1fa-8466ef08d499,std_1692386221949_194,6f05a9ff-7626-4a32-9bd7-42bb5f9a7a21
tch_20230818-233633_195,f0916c51-b205-464a-aa1d-c139928262a8,std_1692386210192_195,fd80df17-8fcd-4044-8d2d-07e13083bea0
tch_20230818-233633_194,93a9ca33-e173-4496-956f-e4a6a9f854ec,std_1692386195145_194,6f05a9ff-7626-4a32-9bd7-42bb5f9a7a21
tch_20230818-233633_196,36faf320-27db-4ecb-92ff-4371de898b46,std_1692386191019_196,ffbf4789-81f2-4b7c-bf62-f1827ce6059e
tch_20230818-233633_196,6cdab88d-ac22-4108-a5ed-05ba95be2520,std_1692386166692_196,ffbf4789-81f2-4b7c-bf62-f1827ce6059e
tch_20230818-233633_195,b65199ec-62cc-45d9-9ec7-8108cf78fc8b,std_1692386185616_195,edb0cf0a-cbe0-47f9-ad28-cf5a4c79dc2a
tch_20230818-233633_196,bebc4c76-0554-4197-8afb-ec8116b9ec30,std_1692386143395_196,ffbf4789-81f2-4b7c-bf62-f1827ce6059e
tch_20230818-233633_195,211f0f4b-ddb7-421c-bf9e-ebc30223d0ab,std_1692386158586_195,edb0cf0a-cbe0-47f9-ad28-cf5a4c79dc2a
tch_20230818-233633_194,f785d107-f74d-475c-8d2d-48171d43fb2b,std_1692386167359_194,d7313bfb-2e15-4a0b-a5fa-35061111aca6
tch_20230818-233633_193,ddaa801c-880b-4cba-a383-6d4e75e83b26,std_1692386394208_193,8d6250f0-53c3-4be6-89bf-942a859625b4
tch_20230818-233633_196,d40d79bf-1387-4f3f-95b7-1a84fb32c31e,std_1692386118388_196,ffbf4789-81f2-4b7c-bf62-f1827ce6059e
tch_20230818-233633_194,587aa2f3-d251-4da6-aca4-a359093cf183,std_1692386139357_194,d7313bfb-2e15-4a0b-a5fa-35061111aca6
tch_20230818-233633_195,bcdc3a58-c519-4b0c-a835-64b14f304d30,std_1692386128095_195,edb0cf0a-cbe0-47f9-ad28-cf5a4c79dc2a
tch_20230818-233633_193,45e001d7-afbe-4078-97aa-d85ca3508b44,std_1692386371611_193,8d6250f0-53c3-4be6-89bf-942a859625b4
tch_20230818-233633_196,7f844cd4-cfa7-471e-8246-60ad60e78c6c,std_1692386092036_196,ffbf4789-81f2-4b7c-bf62-f1827ce6059e
tch_20230818-233633_192,f52606c8-f84a-47c8-a217-81b5a603fe8c,std_1692386384126_192,bb250d7b-7ba5-4229-8713-b772da17d023
tch_20230818-233633_194,ce82a174-4572-4c51-a37c-109a1cb92741,std_1692386113332_194,d7313bfb-2e15-4a0b-a5fa-35061111aca6
tch_20230818-233633_195,ece1db20-e531-470b-8c4e-385e04e27005,std_1692386098292_195,edb0cf0a-cbe0-47f9-ad28-cf5a4c79dc2a
tch_20230818-233633_193,7dc2ca04-d8bc-4f50-b614-b62ffc5a62ec,std_1692386344799_193,8d6250f0-53c3-4be6-89bf-942a859625b4
tch_20230818-233633_192,98df413d-ed7d-46e9-af69-a8ed23a705f3,std_1692386359734_192,bb250d7b-7ba5-4229-8713-b772da17d023
tch_20230818-233633_194,ccdb1752-f342-40eb-8e8f-f7c3faf96ac4,std_1692386088857_194,d7313bfb-2e15-4a0b-a5fa-35061111aca6
tch_20230818-233633_195,be856128-a17a-4f26-83b5-8129dfbee20d,std_1692386070899_195,edb0cf0a-cbe0-47f9-ad28-cf5a4c79dc2a
tch_20230818-233633_193,2513eaf4-18f5-40a6-8a46-ec751b02f4f4,std_1692386321610_193,8d6250f0-53c3-4be6-89bf-942a859625b4
tch_20230818-233633_192,0b56ff55-138d-4ee1-8fed-af92e58c05dd,std_1692386334060_192,bb250d7b-7ba5-4229-8713-b772da17d023
tch_20230818-233633_194,7b036a17-5ded-45ce-81c9-605e29d63e4b,std_1692386063669_194,d7313bfb-2e15-4a0b-a5fa-35061111aca6
tch_20230818-233633_193,31636add-e7a8-4ae1-b40e-8c03ff81b5e5,std_1692386293337_193,8d6250f0-53c3-4be6-89bf-942a859625b4
tch_20230818-233633_192,8a0f073b-b7cb-43ba-aa59-1e9c10d8feeb,std_1692386307826_192,bb250d7b-7ba5-4229-8713-b772da17d023
tch_20230818-233633_196,54c509dc-553d-48be-a4ce-e9a29f094b6f,std_1692386065552_196,01ce1732-9793-404f-aa03-aa10abbf70a3
tch_20230818-233633_192,bea2f318-43cb-4310-ad45-e38f5236bd31,std_1692386283617_192,bb250d7b-7ba5-4229-8713-b772da17d023
tch_20230818-233633_196,5b1b429c-c5c5-4b38-8055-8db99d598b01,std_1692386040825_196,01ce1732-9793-404f-aa03-aa10abbf70a3
tch_20230818-233633_195,7789a88e-f7a9-4d14-ba63-21ceff4c8ca4,std_1692386043837_195,57b2d97e-828f-43be-b5dc-5f4fe205d1f3
